seq,request_bytes,source_ip,recv_wall_ns,recv_monotonic_ns
834,2048,192.168.70.134,1787375211554496493,1589856618040684
835,2048,192.168.70.134,1787375211654775309,1589856718319653
836,2048,192.168.70.134,1787375211754691603,1589856818235901
837,2048,192.168.70.134,1787375211855162398,1589856918706752
838,2048,192.168.70.134,1787375211955173155,1589857018717242
839,2048,192.168.70.134,1787375212055853303,1589857119397522
840,2048,192.168.70.134,1787375212167780690,1589857231324699
841,2048,192.168.70.134,1787375212246848734,1589857310392851
842,2048,192.168.70.134,1787375212355662700,1589857419206955
843,2048,192.168.70.134,1787375212455547765,1589857519091721
844,2048,192.168.70.134,1787375212553141178,1589857616685598
845,2048,192.168.70.134,1787375212653306296,1589857716850535
846,2048,192.168.70.134,1787375212753435915,1589857816980135
847,2048,192.168.70.134,1787375212853558976,1589857917103148
848,2048,192.168.70.134,1787375212953063404,1589858016607612
849,2048,192.168.70.134,1787375213054279316,1589858117823455
