time,rnti,frame,slot,snrx10,tpc,rssi
21:33:29.239161,3836,668,7,100,1,937
21:33:29.245249,3836,668,17,100,1,937
21:33:29.451685,3836,682,17,100,1,937
21:33:29.750068,960,708,17,100,1,937
21:33:29.894349,960,721,7,100,1,937
21:33:30.090524,3836,738,7,100,1,929
21:33:30.455328,960,767,17,100,1,937
21:33:30.563497,3836,777,7,100,1,929
21:33:30.918000,3836,808,7,100,1,937
21:33:30.974276,960,813,7,100,1,937
21:33:31.054515,3836,820,7,100,1,937
21:33:31.149415,960,828,7,100,1,937
21:33:31.331674,960,844,7,100,1,937
21:33:31.978511,3836,893,17,110,1,937
21:33:32.228119,3836,915,7,100,1,937
21:33:32.479959,3836,937,7,100,1,937
21:33:32.820817,3836,958,17,100,1,937
21:33:33.315753,3836,1001,7,100,1,937
21:33:34.080202,3836,41,7,100,1,937
21:33:34.109269,3836,43,17,100,1,929
21:33:34.265445,960,57,7,100,1,929
21:33:34.600391,3836,85,17,100,1,937
21:33:34.882272,960,110,7,100,1,937
21:33:35.041942,960,122,7,100,1,937
21:33:35.201422,3836,134,17,100,1,937
21:33:35.375372,3836,149,17,100,1,937
21:33:35.454535,960,156,17,100,1,937
21:33:35.783632,3836,185,7,100,1,937
21:33:36.458325,960,241,7,100,1,929
21:33:36.581126,960,251,7,100,1,937
21:33:36.953195,3836,278,17,100,1,937
21:33:37.135276,3836,293,17,100,1,937
21:33:37.513414,960,324,17,100,1,937
21:33:37.782850,960,342,17,100,1,937
21:33:38.055054,3836,361,7,100,1,937
21:33:38.079296,960,363,7,100,1,937
21:33:38.334561,960,384,7,100,1,937
21:33:38.526791,960,400,7,100,1,929
21:33:38.587333,960,405,7,100,1,937
21:33:38.775784,960,418,17,100,1,937
21:33:39.026514,960,438,17,100,1,937
21:33:39.523567,3836,479,17,100,1,937
21:33:39.960149,3836,513,17,100,1,929
21:33:39.990097,3836,516,7,100,1,929
21:33:41.223978,3836,616,17,100,1,937
21:33:41.338852,960,627,17,100,1,929
21:33:42.384604,3836,721,17,100,1,937
21:33:42.506016,3836,733,7,100,1,937
21:33:42.614359,3836,743,17,100,1,929
21:33:43.372319,3836,815,17,100,1,937
21:33:43.440499,3836,821,17,100,1,937
21:33:43.677587,3836,842,17,100,1,937
21:33:43.819194,960,855,7,100,1,937
21:33:43.875985,960,860,7,100,1,937
21:33:44.022967,3836,873,7,100,1,937
21:33:44.983471,3836,954,17,100,1,937
21:33:45.551340,3836,1003,7,100,1,937
21:33:45.885796,960,8,7,100,1,937
21:33:45.983436,3836,16,7,100,1,937
21:33:46.504582,960,53,7,100,1,937
21:33:46.644157,960,65,7,100,1,937
21:33:46.972519,960,93,7,100,1,937
21:33:47.155744,3836,109,7,100,1,937
21:33:47.618780,960,145,17,100,1,937
21:33:47.937497,960,173,7,100,1,937
21:33:47.982977,960,177,7,100,1,937
21:33:49.717102,960,317,17,100,1,929
21:33:49.838170,3836,328,7,100,1,937
21:33:50.134142,960,353,17,100,1,937
21:33:50.517056,960,381,17,100,1,937
21:33:50.545876,960,384,7,100,1,937
21:33:50.674539,3836,395,7,100,1,929
21:33:52.165499,3836,529,17,100,1,937
21:33:52.165499,960,529,17,100,1,937
21:33:52.194262,960,532,7,100,1,937
21:33:52.643141,3836,562,17,100,1,937
21:33:52.691151,960,566,17,100,1,937
21:33:53.162849,960,606,17,100,1,937
21:33:53.203263,960,610,7,100,1,937
21:33:53.334592,960,621,17,100,1,937
21:33:53.997958,3836,677,7,100,1,937
21:33:54.349592,960,707,17,100,1,929
21:33:54.576810,3836,722,17,100,1,944
21:33:54.850989,3836,748,7,100,1,937
21:33:54.850989,960,748,7,100,1,937
21:33:54.958665,3836,758,7,100,1,937
21:33:55.210259,960,780,7,100,1,937
21:33:56.280020,3836,876,7,100,1,937
21:33:56.552054,3836,901,17,100,1,937
21:33:57.547370,960,991,7,100,1,929
21:33:57.784213,960,1004,17,100,1,937
21:33:58.233429,3836,22,7,100,1,929
21:33:58.730267,3836,61,19,100,1,944
21:33:59.712675,960,151,7,100,1,937
21:33:59.771096,960,156,7,100,1,937
21:34:00.300706,3836,202,7,100,1,929
21:34:01.002714,960,255,7,100,1,929
21:34:01.257007,960,277,17,100,1,937
21:34:01.262777,960,278,7,100,1,929
21:34:01.369968,960,287,17,100,1,937
21:34:02.074770,3836,347,17,100,1,937
21:34:02.864803,960,409,7,100,1,937
21:34:03.057391,960,425,17,100,1,937
21:34:03.216283,960,439,17,100,1,937
21:34:03.359512,3836,452,7,100,1,937
21:34:03.383587,960,454,7,100,1,937
21:34:04.619746,3836,554,7,100,1,937
21:34:05.613320,3836,632,7,100,1,937
21:34:05.959387,960,654,7,100,1,937
21:34:05.987489,3836,656,17,100,1,937
21:34:07.574998,3836,802,17,100,1,937
21:34:08.432921,960,879,7,100,1,937
21:34:08.458615,960,881,17,100,1,937
21:34:10.011677,960,6,17,100,1,937
21:34:10.272567,960,31,17,100,1,929
21:34:10.350477,960,39,7,100,1,937
21:34:11.077731,3836,108,7,100,1,929
21:34:12.856073,3836,275,7,100,1,929
21:34:13.145897,3836,294,17,100,1,937
21:34:14.558847,960,432,7,100,1,937
21:34:14.564750,3836,432,17,100,1,937
21:34:14.769826,3836,450,7,100,1,937
21:34:14.906650,3836,461,17,100,1,937
21:34:15.589994,960,518,17,100,1,937
21:34:15.701257,960,528,7,100,1,937
21:34:15.727406,960,530,7,100,1,937
21:34:16.449368,3836,588,17,100,1,929
21:34:16.599474,3836,601,17,100,1,937
21:34:16.819787,3836,620,17,100,1,937
21:34:17.225861,960,656,7,100,1,937
21:34:17.415623,960,667,17,100,1,937
21:34:18.167696,960,730,7,100,1,929
21:34:18.525761,3836,752,17,100,1,937
21:34:18.556191,3836,755,7,100,1,937
21:34:19.230381,960,813,7,100,1,929
21:34:19.417766,960,826,7,100,1,937
21:34:19.474953,960,831,7,100,1,937
21:34:20.058967,3836,881,7,100,1,937
21:34:20.883483,960,951,7,100,1,929
21:34:20.888803,960,951,17,100,1,929
21:34:22.948704,960,125,17,100,1,937
21:34:23.712497,3836,188,17,100,1,937
21:34:24.832258,960,282,7,100,1,937
21:34:25.112528,960,306,7,100,1,937
21:34:26.224404,960,393,7,100,1,937
21:34:26.348328,960,403,17,100,1,937
21:34:26.659637,960,430,17,100,1,937
21:34:26.676559,960,432,7,100,1,937
21:34:27.212670,3836,475,17,100,1,937
21:34:27.282623,3836,481,17,100,1,929
21:34:27.573687,960,507,7,100,1,937
21:34:28.278764,960,567,7,100,1,937
21:34:28.424549,960,579,17,100,1,937
21:34:29.021640,3836,623,7,100,1,929
21:34:29.206925,3836,639,7,100,1,937
21:34:30.202476,960,718,7,100,1,937
21:34:30.757686,3836,765,17,100,1,929
21:34:30.866754,3836,775,7,100,1,937
21:34:32.508394,3836,905,7,100,1,937
21:34:33.801786,960,1008,7,100,1,937
21:34:36.307105,3836,181,7,100,1,937
21:34:40.079258,960,484,7,100,1,937
