world_tick_frame,radar_frame,local_condition_frame,walker_motion_mode,walker_motion_coordinate_m,walker_motion_direction,walker_motion_speed_mps,walker_physics,radar_pps,target_distance_m,actual_ground_distance_m,actual_depth_m,actual_lateral_m,walker_actor_id,total_radar_points,person_radius_points,person_bbox_points,depth_window_points,nearest_depth_m,mean_person_radius_depth_m,mean_person_radius_velocity_mps,mean_abs_person_radius_velocity_mps,walker_world_x,walker_world_y,walker_world_z,walker_radar_x_m,walker_radar_y_m,walker_radar_z_m,walker_camera_u,walker_camera_v,walker_camera_depth_m,walker_camera_visible
2298,2297,213,cross,-1.6053671965454157,1.0,1.2,default,48000,10.0,10.111456019437323,9.98320284263879,-1.6053671965454157,26,4645,48,61,259,0.0030622482299804688,9.933866222699484,-0.009341597789898515,0.009341597789898515,-75.5592041015625,22.868711471557617,0.9394869208335876,9.98320284263879,-1.6053671965454157,-0.6657422088045082,580.5812055993076,384.64084199175227,9.98320284263879,1
2299,2298,214,cross,-1.599507801849466,1.0,1.2,default,48000,10.0,10.11052840138959,9.983203861843563,-1.599507801849466,26,4681,40,49,234,0.0049114227294921875,9.902352833747864,-0.00958401751704514,0.00958401751704514,-75.55921936035156,22.874570846557617,0.9394869208335876,9.983203861843563,-1.599507801849466,-0.6657421375347696,580.7980830043049,384.6408368382434,9.983203861843563,1
2300,2299,215,cross,-1.5936484071535162,1.0,1.2,default,48000,10.0,10.109604094256623,9.983204881048337,-1.5936484071535162,26,4641,44,54,237,0.004586219787597656,9.898267117413608,-0.00940679669888182,0.00940679669888182,-75.55923461914062,22.880430221557617,0.9394869208335876,9.983204881048337,-1.5936484071535162,-0.6657420662650311,581.0149603650193,384.6408316847356,9.983204881048337,1
2301,2300,216,cross,-1.5877890124575664,1.0,1.2,default,48000,10.0,10.108683098946642,9.983205900253111,-1.5877890124575664,26,4665,43,56,236,0.0037698745727539062,9.9060442946678,-0.009235641074388526,0.009235641074388526,-75.55924987792969,22.886289596557617,0.9394869208335876,9.983205900253111,-1.5877890124575664,-0.6657419949952925,581.2318376814509,384.64082653122887,9.983205900253111,1
2302,2301,217,cross,-1.581929596563148,1.0,1.2,default,48000,10.0,10.107930901892646,9.983374473040357,-1.581929596563148,26,4655,55,68,249,0.0018367767333984375,9.890237079967152,-0.009347911094400016,0.009347911094400016,-75.55927276611328,22.892148971557617,0.9369758367538452,9.983374473040357,-1.581929596563148,-0.6682474231963682,581.449698419713,384.73314124939645,9.983374473040357,1
2303,2302,218,cross,-1.5760702018671982,1.0,1.2,default,48000,10.0,10.107016547942049,9.98337549224513,-1.5760702018671982,26,4654,40,50,237,0.0011529922485351562,9.878919506072998,-0.009215696412138642,0.009215696412138642,-75.55928802490234,22.898008346557617,0.9369758367538452,9.98337549224513,-1.5760702018671982,-0.6682473519266297,581.6665720075716,384.7331360865534,9.98337549224513,1
2304,2303,219,cross,-1.5702108071712484,1.0,1.2,default,48000,10.0,10.106105508469968,9.983376511449904,-1.5702108071712484,26,4633,43,54,260,0.008098602294921875,9.902095107145088,-0.009264789716622163,0.009264789716622163,-75.5593032836914,22.903867721557617,0.9369758367538452,9.983376511449904,-1.5702108071712484,-0.6682472806568911,581.883445551149,384.7331309237113,9.983376511449904,1
2305,2304,220,cross,-1.5643514124752986,1.0,1.2,default,48000,10.0,10.10519778437286,9.983377530654678,-1.5643514124752986,26,4659,42,56,263,0.0006103515625,9.91523536046346,-0.009221603495201893,0.009221603495201893,-75.55931854248047,22.909727096557617,0.9369758367538452,9.983377530654678,-1.5643514124752986,-0.6682472093871525,582.1003190504449,384.7331257608703,9.983377530654678,1
2306,2305,221,cross,-1.5584920177793489,1.0,1.2,default,48000,10.0,10.104293376544238,9.983378549859452,-1.5584920177793489,26,4652,37,43,255,0.0015010833740234375,9.882355432252627,-0.009234477640003772,0.009234477640003772,-75.55933380126953,22.915586471557617,0.9369758367538452,9.983378549859452,-1.5584920177793489,-0.668247138117414,582.3171925054597,384.7331205980303,9.983378549859452,1
2307,2306,222,cross,-1.552632623083399,1.0,1.2,default,48000,10.0,10.103392285874673,9.983379569064226,-1.552632623083399,26,4666,46,53,255,0.00191497802734375,9.882609553959059,-0.009136306688837383,0.009136306688837383,-75.5593490600586,22.921445846557617,0.9369758367538452,9.983379569064226,-1.552632623083399,-0.6682470668476754,582.5340659161931,384.73311543519145,9.983379569064226,1
2308,2307,223,cross,-1.5467751357286925,1.0,1.2,default,48000,10.0,10.102494800056883,9.983380582982292,-1.5467751357286925,26,4653,46,56,265,0.001186370849609375,9.898506434067436,-0.00924229407278092,0.00924229407278092,-75.55936431884766,22.927303314208984,0.9369758367538452,9.983380582982292,-1.5467751357286925,-0.6682469959476194,582.7508686579505,384.7331102991337,9.983380582982292,1
2309,2308,224,cross,-1.5409157410327428,1.0,1.2,default,48000,10.0,10.101600345284389,9.983381602187066,-1.5409157410327428,26,4658,57,64,255,0.0045719146728515625,9.893670015167771,-0.008961902408484827,0.008961902408484827,-75.55937957763672,22.933162689208984,0.9369758367538452,9.983381602187066,-1.5409157410327428,-0.6682469246778808,582.9677419802434,384.7331051362969,9.983381602187066,1
2310,2309,225,cross,-1.5350563251383242,1.0,1.2,default,48000,10.0,10.100701684727106,9.983375010611482,-1.5350563251383242,26,4657,42,53,234,0.004427909851074219,9.899110771360851,-0.00906044470944575,0.00906044470944575,-75.55940246582031,22.939022064208984,0.9369758367538452,9.983375010611482,-1.5350563251383242,-0.6682473856057314,583.1845727299027,384.73313852629735,9.983375010611482,1
2311,2310,226,cross,-1.5291969304423745,1.0,1.2,default,48000,10.0,10.099813869808898,9.983376029816256,-1.5291969304423745,26,4645,56,69,276,0.0024242401123046875,9.908604179109846,-0.009038422107031303,0.009038422107031303,-75.55941772460938,22.944881439208984,0.9369758367538452,9.983376029816256,-1.5291969304423745,-0.6682473143359928,583.4014461289698,384.7331333634548,9.983376029816256,1
2312,2311,227,cross,-1.5233375357464247,1.0,1.2,default,48000,10.0,10.098929376460351,9.98337704902103,-1.5233375357464247,26,4680,50,57,248,0.0018301010131835938,9.914053592681885,-0.00900593699887395,0.00900593699887395,-75.55943298339844,22.950740814208984,0.9369758367538452,9.98337704902103,-1.5233375357464247,-0.6682472430662543,583.6183194837556,384.7331282006133,9.98337704902103,1
2313,2312,228,cross,-1.517478141050475,1.0,1.2,default,48000,10.0,10.09804820555428,9.983378068225804,-1.517478141050475,26,4666,45,55,241,0.0022764205932617188,9.900339614020453,-0.009088314924803045,0.009088314924803045,-75.5594482421875,22.956600189208984,0.9369758367538452,9.983378068225804,-1.517478141050475,-0.6682471717965157,583.8351927942601,384.7331230377728,9.983378068225804,1
2314,2313,229,cross,-1.5116187463545252,1.0,1.2,default,48000,10.0,10.097170357960522,9.983379087430578,-1.5116187463545252,26,4635,43,51,229,0.0010356903076171875,9.899330050446267,-0.008976034690127817,0.008976034690127817,-75.55946350097656,22.962459564208984,0.9369758367538452,9.983379087430578,-1.5116187463545252,-0.6682471005267772,584.0520660604834,384.73311787493344,9.983379087430578,1
2315,2314,230,cross,-1.5057593516585754,1.0,1.2,default,48000,10.0,10.096295834545941,9.983380106635352,-1.5057593516585754,26,4649,34,50,244,0.0011272430419921875,9.9199057747336,-0.008792860022581676,0.008792860022581676,-75.55947875976562,22.968318939208984,0.9369758367538452,9.983380106635352,-1.5057593516585754,-0.6682470292570386,584.2689392824255,384.73311271209514,9.983380106635352,1
2316,2315,231,cross,-1.4998999569626257,1.0,1.2,default,48000,10.0,10.095424636174416,9.983381125840125,-1.4998999569626257,26,4663,49,55,249,0.004305839538574219,9.933534388639488,-0.008833892548418775,0.008833892548418775,-75.55949401855469,22.974178314208984,0.9369758367538452,9.983381125840125,-1.4998999569626257,-0.6682469579873,584.4858124600863,384.7331075492578,9.983381125840125,1
2317,2316,232,cross,-1.4940405410682072,1.0,1.2,default,48000,10.0,10.094549233609055,9.983374534264541,-1.4940405410682072,26,4652,42,54,265,0.0029544830322265625,9.90602988288516,-0.008879763074219227,0.008879763074219227,-75.55951690673828,22.980037689208984,0.9369758367538452,9.983374534264541,-1.4940405410682072,-0.6682474189151506,584.7026442224054,384.73314093926143,9.983374534264541,1
2318,2317,233,cross,-1.4881811463722574,1.0,1.2,default,48000,10.0,10.093684687269887,9.983375553469315,-1.4881811463722574,26,4666,52,64,253,0.0003204345703125,9.916402926811806,-0.00891199724103969,0.00891199724103969,-75.55953216552734,22.985897064208984,0.9369758367538452,9.983375553469315,-1.4881811463722574,-0.668247347645412,584.9195174768402,384.7331357764184,9.983375553469315,1
2319,2318,234,cross,-1.4823217516763076,1.0,1.2,default,48000,10.0,10.092823468549847,9.98337657267409,-1.4823217516763076,26,4645,52,63,296,0.0015897750854492188,9.900649841015156,-0.008863853111576576,0.008863853111576576,-75.5595474243164,22.991756439208984,0.9369758367538452,9.98337657267409,-1.4823217516763076,-0.6682472763756735,585.1363906869938,384.7331306135764,9.98337657267409,1
2320,2319,235,cross,-1.4764623569803579,1.0,1.2,default,48000,10.0,10.09196557830084,9.983377591878863,-1.4764623569803579,26,4660,34,43,234,0.0038976669311523438,9.883519200717702,-0.008749989299651454,0.008749989299651454,-75.55956268310547,22.997615814208984,0.9369758367538452,9.983377591878863,-1.4764623569803579,-0.6682472051059349,585.353263852866,384.73312545073543,9.983377591878863,1
2321,2320,236,cross,-1.4706029622844081,1.0,1.2,default,48000,10.0,10.091111017371771,9.983378611083637,-1.4706029622844081,26,4651,41,55,248,0.0015926361083984375,9.86896547457067,-0.008788840867942425,0.008788840867942425,-75.55957794189453,23.003475189208984,0.9369758367538452,9.983378611083637,-1.4706029622844081,-0.6682471338361964,585.5701369744571,384.7331202878956,9.983378611083637,1
2322,2321,237,cross,-1.4647435675884584,1.0,1.2,default,48000,10.0,10.090259786608536,9.983379630288411,-1.4647435675884584,26,4676,56,65,257,0.0011911392211914062,9.925096937588282,-0.008656879862038684,0.008656879862038684,-75.5595932006836,23.009334564208984,0.9369758367538452,9.983379630288411,-1.4647435675884584,-0.6682470625664578,585.787010051767,384.7331151250567,9.983379630288411,1
2323,2322,238,cross,-1.4588841728925086,1.0,1.2,default,48000,10.0,10.089411886854021,9.983380649493185,-1.4588841728925086,26,4647,44,56,257,0.005606651306152344,9.911036231301047,-0.008592387957667763,0.008592387957667763,-75.55960845947266,23.015193939208984,0.9369758367538452,9.983380649493185,-1.4588841728925086,-0.6682469912967193,586.0038830847956,384.733109962219,9.983380649493185,1
2324,2323,239,cross,-1.4530247781965588,1.0,1.2,default,48000,10.0,10.088567318948098,9.983381668697959,-1.4530247781965588,26,4654,38,48,251,0.0011749267578125,9.901287605887966,-0.008687482632108424,0.008687482632108424,-75.55962371826172,23.021053314208984,0.9369758367538452,9.983381668697959,-1.4530247781965588,-0.6682469200269807,586.2207560735429,384.7331047993822,9.983381668697959,1
2325,2324,240,cross,-1.4471653623021403,1.0,1.2,default,48000,10.0,10.087718548629084,9.983375077122375,-1.4471653623021403,26,4664,54,62,258,0.012759208679199219,9.895653601045963,-0.008602456327665734,0.008602456327665734,-75.55964660644531,23.026912689208984,0.9369758367538452,9.983375077122375,-1.4471653623021403,-0.6682473809548313,586.4375889695772,384.7331381893822,9.983375077122375,1
2326,2325,241,cross,-1.4413059676061906,1.0,1.2,default,48000,10.0,10.086880646313483,9.983376096327149,-1.4413059676061906,26,4651,53,67,266,0.0004978179931640625,9.884190181516251,-0.008594698009063612,0.008594698009063612,-75.55966186523438,23.032772064208984,0.9369758367538452,9.983376096327149,-1.4413059676061906,-0.6682473096850927,586.6544620350984,384.73313302653975,9.983376096327149,1
2327,2326,242,cross,-1.4354465729102408,1.0,1.2,default,48000,10.0,10.08604607835034,9.983377115531923,-1.4354465729102408,26,4648,65,73,271,0.0044422149658203125,9.891391607431265,-0.008533955043038497,0.008533955043038497,-75.55967712402344,23.038631439208984,0.9369758367538452,9.983377115531923,-1.4354465729102408,-0.6682472384153542,586.8713350563385,384.7331278636983,9.983377115531923,1
2328,2327,243,cross,-1.429587178214291,1.0,1.2,default,48000,10.0,10.08521484556742,9.983378134736697,-1.429587178214291,26,4659,54,63,255,0.0021600723266601562,9.897400308538366,-0.008439169946575054,0.008439169946575054,-75.5596923828125,23.044490814208984,0.9369758367538452,9.983378134736697,-1.429587178214291,-0.6682471671456156,587.0882080332972,384.7331227008579,9.983378134736697,1
2329,2328,244,cross,-1.4237277835183413,1.0,1.2,default,48000,10.0,10.084386948789458,9.98337915394147,-1.4237277835183413,26,4647,50,57,252,0.000171661376953125,9.904187507629395,-0.008389334212988615,0.008389334212988615,-75.55970764160156,23.050350189208984,0.9369758367538452,9.98337915394147,-1.4237277835183413,-0.668247095875877,587.3050809659748,384.7331175380186,9.98337915394147,1
2330,2329,245,cross,-1.4178683888223915,1.0,1.2,default,48000,10.0,10.08356238883815,9.983380173146244,-1.4178683888223915,26,4674,47,58,289,0.0020341873168945312,9.869526274660801,-0.00832517176589116,0.00832517176589116,-75.55972290039062,23.056209564208984,0.9369758367538452,9.983380173146244,-1.4178683888223915,-0.6682470246061385,587.5219538543712,384.7331123751803,9.983380173146244,1
2331,2330,246,cross,-1.4120089941264418,1.0,1.2,default,48000,10.0,10.082741166532145,9.983381192351018,-1.4120089941264418,26,4648,46,55,228,0.0026569366455078125,9.892284185990043,-0.008441508575545056,0.008441508575545056,-75.55973815917969,23.062068939208984,0.9369758367538452,9.983381192351018,-1.4120089941264418,-0.6682469533363999,587.7388266984865,384.7331072123431,9.983381192351018,1
2332,2331,247,cross,-1.4061495782320232,1.0,1.2,default,48000,10.0,10.081915743338175,9.983374600775434,-1.4061495782320232,26,4655,42,51,244,0.003376007080078125,9.867988768078032,-0.00822495253357504,0.00822495253357504,-75.55976104736328,23.067928314208984,0.9369758367538452,9.983374600775434,-1.4061495782320232,-0.6682474142642505,587.9556606071808,384.7331406023463,9.983374600775434,1
2333,2332,248,cross,-1.4002901835360735,1.0,1.2,default,48000,10.0,10.081101198168913,9.983375619980208,-1.4002901835360735,26,4652,55,72,261,0.0020742416381835938,9.877257815274325,-0.008383828511630947,0.008383828511630947,-75.55977630615234,23.073787689208984,0.9369758367538452,9.983375619980208,-1.4002901835360735,-0.6682473429945119,588.1725335280696,384.73313543950326,9.983375619980208,1
2334,2333,249,cross,-1.3944307888401237,1.0,1.2,default,48000,10.0,10.080289993085007,9.983376639184982,-1.3944307888401237,26,4649,44,53,248,0.007119178771972656,9.862532875754617,-0.008221428799019619,0.008221428799019619,-75.5597915649414,23.079647064208984,0.9369758367538452,9.983376639184982,-1.3944307888401237,-0.6682472717247734,588.3894064046773,384.73313027666137,9.983376639184982,1
2335,2334,250,cross,-1.388571394144174,1.0,1.2,default,48000,10.0,10.079482128892893,9.983377658389756,-1.388571394144174,26,4650,50,55,275,0.0015964508056640625,9.855441226959229,-0.008207497000694276,0.008207497000694276,-75.55980682373047,23.085506439208984,0.9369758367538452,9.983377658389756,-1.388571394144174,-0.6682472004550348,588.6062792370038,384.7331251138205,9.983377658389756,1
2336,2335,251,cross,-1.3827119994482242,1.0,1.2,default,48000,10.0,10.078677606395951,9.98337867759453,-1.3827119994482242,26,4659,43,60,274,0.000133514404296875,9.857868993005088,-0.00835752940931639,0.00835752940931639,-75.55982208251953,23.091365814208984,0.9369758367538452,9.98337867759453,-1.3827119994482242,-0.6682471291852963,588.8231520250491,384.73311995098067,9.98337867759453,1
2337,2336,252,cross,-1.3768526047522744,1.0,1.2,default,48000,10.0,10.077876426394486,9.983379696799304,-1.3768526047522744,26,4657,52,66,260,0.0002288818359375,9.880359723017765,-0.008179480800978266,0.008179480800978266,-75.5598373413086,23.097225189208984,0.9369758367538452,9.983379696799304,-1.3768526047522744,-0.6682470579155577,589.0400247688133,384.7331147881419,9.983379696799304,1
2338,2337,253,cross,-1.3709932100563247,1.0,1.2,default,48000,10.0,10.077078589685735,9.983380716004078,-1.3709932100563247,26,4637,42,55,250,0.0073947906494140625,9.857764039720808,-0.008121664591488383,0.008121664591488383,-75.55985260009766,23.103084564208984,0.9369758367538452,9.983380716004078,-1.3709932100563247,-0.6682469866458192,589.2568974682963,384.7331096253042,9.983380716004078,1
2339,2338,254,cross,-1.3651337941619062,1.0,1.2,default,48000,10.0,10.076276553582245,9.983374124428494,-1.3651337941619062,26,4670,48,54,251,0.0012950897216796875,9.861866096655527,-0.008072541832613448,0.008072541832613448,-75.55987548828125,23.108943939208984,0.9369758367538452,9.983374124428494,-1.3651337941619062,-0.6682474475736697,589.4737323896509,384.73314301531053,9.983374124428494,1
2340,2339,255,cross,-1.3592743994659564,1.0,1.2,default,48000,10.0,10.075485405257561,9.983375143633268,-1.3592743994659564,26,4643,54,62,272,0.0011625289916992188,9.878910771122685,-0.008257236443804923,0.008257236443804923,-75.55989074707031,23.114803314208984,0.9369758367538452,9.983375143633268,-1.3592743994659564,-0.6682473763039312,589.6906051659074,384.7331378524671,9.983375143633268,1
2341,2340,256,cross,-1.3534150047700066,1.0,1.2,default,48000,10.0,10.074697602601251,9.983376162838042,-1.3534150047700066,26,4656,58,72,259,0.0023403167724609375,9.864653932637182,-0.00804207152847586,0.00804207152847586,-75.55990600585938,23.120662689208984,0.9369758367538452,9.983376162838042,-1.3534150047700066,-0.6682473050341926,589.9074778978828,384.73313268962465,9.983376162838042,1
2342,2341,257,cross,-1.3475556100740569,1.0,1.2,default,48000,10.0,10.073913146398237,9.983377182042815,-1.3475556100740569,26,4659,44,58,278,0.0015392303466796875,9.855702096765691,-0.007889691676775163,0.007889691676775163,-75.55992126464844,23.126522064208984,0.9369758367538452,9.983377182042815,-1.3475556100740569,-0.668247233764454,590.124350585577,384.7331275267833,9.983377182042815,1
2343,2342,258,cross,-1.3416962153781071,1.0,1.2,default,48000,10.0,10.073132037430339,9.98337820124759,-1.3416962153781071,26,4670,47,52,238,0.004962921142578125,9.847058641149642,-0.007938541036019934,0.007938541036019934,-75.5599365234375,23.132381439208984,0.9369758367538452,9.98337820124759,-1.3416962153781071,-0.6682471624947155,590.34122322899,384.733122363943,9.98337820124759,1
2344,2343,259,cross,-1.3358368206821574,1.0,1.2,default,48000,10.0,10.072354276476291,9.983379220452363,-1.3358368206821574,26,4639,53,62,270,0.0077152252197265625,9.863793427089476,-0.007876732834737818,0.007876732834737818,-75.55995178222656,23.138240814208984,0.9369758367538452,9.983379220452363,-1.3358368206821574,-0.6682470912249769,590.5580958281218,384.7331172011037,9.983379220452363,1
2345,2344,260,cross,-1.3299774259862076,1.0,1.2,default,48000,10.0,10.071579864311731,9.983380239657137,-1.3299774259862076,26,4655,45,55,249,0.004818916320800781,9.864629067314995,-0.007875138986855745,0.007875138986855745,-75.55996704101562,23.144100189208984,0.9369758367538452,9.983380239657137,-1.3299774259862076,-0.6682470199552384,590.7749683829727,384.7331120382655,9.983380239657137,1
2346,2345,261,cross,-1.3241180312902578,1.0,1.2,default,48000,10.0,10.070808801709187,9.983381258861911,-1.3241180312902578,26,4650,45,48,242,0.0005693435668945312,9.859998597039116,-0.007800246837238471,0.007800246837238471,-75.55998229980469,23.149959564208984,0.9369758367538452,9.983381258861911,-1.3241180312902578,-0.6682469486854998,590.9918408935424,384.7331068754284,9.983381258861911,1
2347,2346,262,cross,-1.3182586153958393,1.0,1.2,default,48000,10.0,10.07003354137809,9.983374667286327,-1.3182586153958393,26,4677,53,66,268,0.0023651123046875,9.871305879556909,-0.007959206931222722,0.007959206931222722,-75.56000518798828,23.155818939208984,0.9369758367538452,9.983374667286327,-1.3182586153958393,-0.6682474096133504,591.2086769486118,384.73314026543113,9.983374667286327,1
2348,2347,263,cross,-1.3123992206998896,1.0,1.2,default,48000,10.0,10.069269179643344,9.983375686491101,-1.3123992206998896,26,4658,43,52,242,0.000667572021484375,9.86367085922596,-0.007783541141814271,0.007783541141814271,-75.56002044677734,23.161678314208984,0.9369758367538452,9.983375686491101,-1.3123992206998896,-0.6682473383436118,591.4255495359548,384.7331351025882,9.983375686491101,1
2349,2348,264,cross,-1.3065398260039398,1.0,1.2,default,48000,10.0,10.068508169771995,9.983376705695875,-1.3065398260039398,26,4653,38,41,254,0.0039386749267578125,9.842114072096976,-0.007807178594368069,0.007807178594368069,-75.5600357055664,23.167537689208984,0.9369758367538452,9.983376705695875,-1.3065398260039398,-0.6682472670738733,591.6424220790166,384.73312993974633,9.983376705695875,1
2350,2349,265,cross,-1.30068043130799,1.0,1.2,default,48000,10.0,10.067750512524135,9.983377724900649,-1.30068043130799,26,4669,54,61,276,0.0017309188842773438,9.84838397414596,-0.007736375055241364,0.007736375055241364,-75.56005096435547,23.173397064208984,0.9369758367538452,9.983377724900649,-1.30068043130799,-0.6682471958041347,591.8592945777973,384.7331247769055,9.983377724900649,1
2351,2350,266,cross,-1.2948210366120403,1.0,1.2,default,48000,10.0,10.066996208656734,9.983378744105423,-1.2948210366120403,26,4658,47,55,251,0.004505157470703125,9.842985903963129,-0.007775761375322621,0.007775761375322621,-75.56006622314453,23.179256439208984,0.9369758367538452,9.983378744105423,-1.2948210366120403,-0.6682471245343962,592.076167032297,384.7331196140658,9.983378744105423,1
2352,2351,267,cross,-1.2889616419160905,1.0,1.2,default,48000,10.0,10.066245258923635,9.983379763310197,-1.2889616419160905,26,4663,38,48,225,0.010540008544921875,9.868609227632222,-0.0077477008790562026,0.0077477008790562026,-75.5600814819336,23.185115814208984,0.9369758367538452,9.983379763310197,-1.2889616419160905,-0.6682470532646576,592.2930394425155,384.7331144512271,9.983379763310197,1
2353,2352,268,cross,-1.2831022472201408,1.0,1.2,default,48000,10.0,10.065497664075561,9.98338078251497,-1.2831022472201408,26,4652,43,56,245,0.008568763732910156,9.850975435833599,-0.007599225311085235,0.007599225311085235,-75.56009674072266,23.190975189208984,0.9369758367538452,9.98338078251497,-1.2831022472201408,-0.668246981994919,592.509911808453,384.73310928838947,9.98338078251497,1
2354,2353,269,cross,-1.2772428313257222,1.0,1.2,default,48000,10.0,10.064745872921362,9.983374190939386,-1.2772428313257222,26,4656,45,54,242,0.00058746337890625,9.83928010728624,-0.007595034088525507,0.007595034088525507,-75.56011962890625,23.196834564208984,0.9369758367538452,9.983374190939386,-1.2772428313257222,-0.6682474429227696,592.7267488761829,384.7331426783954,9.983374190939386,1
2355,2354,270,cross,-1.2713834366297725,1.0,1.2,default,48000,10.0,10.064004989538583,9.98337521014416,-1.2713834366297725,26,4663,48,61,255,0.0012264251708984375,9.857172389825186,-0.00738566936342977,0.00738566936342977,-75.56013488769531,23.202693939208984,0.9369758367538452,9.98337521014416,-1.2713834366297725,-0.668247371653031,592.9436213188934,384.73313751555196,9.98337521014416,1
2356,2355,271,cross,-1.2655240419338227,1.0,1.2,default,48000,10.0,10.06326746327662,9.983376229348934,-1.2655240419338227,26,4658,47,62,277,0.008714675903320312,9.815963237843615,-0.007580449933463589,0.007580449933463589,-75.56015014648438,23.208553314208984,0.9369758367538452,9.983376229348934,-1.2655240419338227,-0.6682473003832925,593.1604937173229,384.7331323527096,9.983376229348934,1
2357,2356,272,cross,-1.259664647237873,1.0,1.2,default,48000,10.0,10.06253329487365,9.983377248553708,-1.259664647237873,26,4659,52,55,262,0.0012865066528320312,9.845140805611244,-0.007492405263921962,0.007492405263921962,-75.56016540527344,23.214412689208984,0.9369758367538452,9.983377248553708,-1.259664647237873,-0.6682472291135539,593.3773660714712,384.7331271898683,9.983377248553708,1
2358,2357,273,cross,-1.2538052525419232,1.0,1.2,default,48000,10.0,10.061802485064694,9.983378267758482,-1.2538052525419232,26,4651,48,59,224,0.0009679794311523438,9.835822383562723,-0.007454091003940751,0.007454091003940751,-75.5601806640625,23.220272064208984,0.9369758367538452,9.983378267758482,-1.2538052525419232,-0.6682471578438154,593.5942383813385,384.73312202702806,9.983378267758482,1
2359,2358,274,cross,-1.2479458578459734,1.0,1.2,default,48000,10.0,10.061075034581638,9.983379286963256,-1.2479458578459734,26,4637,50,62,269,0.009962081909179688,9.855590019226074,-0.007383399866521359,0.007383399866521359,-75.56019592285156,23.226131439208984,0.9369758367538452,9.983379286963256,-1.2479458578459734,-0.6682470865740768,593.8111106469248,384.7331168641889,9.983379286963256,1
2360,2359,275,cross,-1.2420864631500237,1.0,1.2,default,48000,10.0,10.060350944153202,9.98338030616803,-1.2420864631500237,26,4663,52,61,281,0.00026702880859375,9.83623796242934,-0.007368437927932694,0.007368437927932694,-75.56021118164062,23.231990814208984,0.9369758367538452,9.98338030616803,-1.2420864631500237,-0.6682470153043383,594.02798286823,384.73311170135077,9.98338030616803,1
2361,2360,276,cross,-1.236227068454074,1.0,1.2,default,48000,10.0,10.059630214504955,9.983381325372804,-1.236227068454074,26,4665,49,58,269,0.0021886825561523438,9.842192085421814,-0.007235220120269425,0.007235220120269425,-75.56022644042969,23.237850189208984,0.9369758367538452,9.983381325372804,-1.236227068454074,-0.6682469440345997,594.2448550452541,384.73310653851365,9.983381325372804,1
2362,2361,277,cross,-1.2303676525596554,1.0,1.2,default,48000,10.0,10.058905290134005,9.98337473379722,-1.2303676525596554,26,4655,42,51,242,0.010077476501464844,9.847103164309548,-0.007400479589012407,0.007400479589012407,-75.56024932861328,23.243709564208984,0.9369758367538452,9.98337473379722,-1.2303676525596554,-0.6682474049624503,594.4616932466986,384.7331399285159,9.98337473379722,1
2363,2362,278,cross,-1.2245082578637057,1.0,1.2,default,48000,10.0,10.058191283685378,9.983375753001994,-1.2245082578637057,26,4657,50,65,250,0.0031890869140625,9.837566814422608,-0.007257467685267329,0.007257467685267329,-75.56026458740234,23.249568939208984,0.9369758367538452,9.983375753001994,-1.2245082578637057,-0.6682473336927117,594.6785655004957,384.7331347656731,9.983375753001994,1
2364,2363,279,cross,-1.218648863167756,1.0,1.2,default,48000,10.0,10.057480640177126,9.983376772206768,-1.218648863167756,26,4662,45,54,222,0.0032415390014648438,9.840540356106228,-0.007245482525063886,0.007245482525063886,-75.5602798461914,23.255428314208984,0.9369758367538452,9.983376772206768,-1.218648863167756,-0.6682472624229732,594.8954377100117,384.73312960283135,9.983376772206768,1
2365,2364,280,cross,-1.2127894684718061,1.0,1.2,default,48000,10.0,10.056773360322152,9.983377791411542,-1.2127894684718061,26,4645,46,57,224,0.00011348724365234375,9.831831040589705,-0.007337412685560791,0.007337412685560791,-75.56029510498047,23.261287689208984,0.9369758367538452,9.983377791411542,-1.2127894684718061,-0.6682471911532346,595.1123098752466,384.7331244399906,9.983377791411542,1
2366,2365,281,cross,-1.2069300737758564,1.0,1.2,default,48000,10.0,10.056069444830193,9.983378810616315,-1.2069300737758564,26,4646,58,63,260,0.0017652511596679688,9.83041528175617,-0.007165002299408461,0.007165002299408461,-75.56031036376953,23.267147064208984,0.9369758367538452,9.983378810616315,-1.2069300737758564,-0.668247119883496,595.3291819962005,384.73311927715093,9.983378810616315,1
2367,2366,282,cross,-1.2010706790799066,1.0,1.2,default,48000,10.0,10.055368894407804,9.98337982982109,-1.2010706790799066,26,4666,41,53,262,0.001071929931640625,9.839863218912264,-0.007111045656862055,0.007111045656862055,-75.5603256225586,23.273006439208984,0.9369758367538452,9.98337982982109,-1.2010706790799066,-0.6682470486137575,595.5460540728734,384.7331141143123,9.98337982982109,1
2368,2367,283,cross,-1.1952112843839569,1.0,1.2,default,48000,10.0,10.054671709758361,9.983380849025863,-1.1952112843839569,26,4656,40,50,235,0.003513336181640625,9.826879143714905,-0.007076432358007878,0.007076432358007878,-75.56034088134766,23.278865814208984,0.9369758367538452,9.983380849025863,-1.1952112843839569,-0.6682469773440189,595.7629261052654,384.7331089514747,9.983380849025863,1
