registry_schema,registry_id,action_index,profile_id,display_profile_id,model_family,ae_bottleneck_channels,ae_source,ae_arch,external_ae_override_allowed,checkpoint_path,checkpoint_sha256,checkpoint_bytes,checkpoint_trial_name,checkpoint_epoch,checkpoint_strict_structure_status,input_schema_id,input_width,input_height,rgb_channels,radar_channels,feature_schema_id,feature_levels,expected_low_shape,expected_high_native_shape,expected_high_wire_shape,expected_high_after_edge_decode_shape,feature_shape_status,quantization_mode,quantization_bits,roi_drop_fraction,roi_semantics,entropy_coder,entropy_level,feature_wire_schema_id,udp_chunk_bytes,udp_chunk_header_struct,object_classes,object_channels,object_score_threshold,object_nms_radius_px,topk_objects,max_objects_published,decoder_override_required,map_output_schema_id,runtime_path,runtime_sha256,edge_container_checkpoint_path,edge_decoder_checkpoint_sha256,edge_binding_mode,edge_decoder_binding_status,edge_launcher_propagation_status,wire_profile_identity_present,wire_mismatch_rejection_present,quality_source_profile_id,quality_source_sha256,offline_payload_semantics,quality_mask_applied,static_binding_status,wire_smoke_status,technical_validity_status,technical_invalid_reason,front_profile_launch_args_json,edge_profile_launch_args_json,row_fingerprint_sha256
scenesense.ue_split_profile_registry.v1,ue_split_profile_registry_v1,20,ae32__u8__q0.5__zstd3__ckpt10cebbeede4d,ae32/u8/q0.5,ae32,32,integrated_checkpoint,v2,False,experiments/ae_integrated_20260710/ae32/checkpoints/ae32_integrated/best.pt,10cebbeede4da992e68850d8f38358e89000b62524be25b68c88517d7b58f9b2,39642898,ae32_integrated,38,PASS,rgb3_radar4_768x432.v1,768,432,3,4,multimodal_lraspp_low_high.v1,low|high,1x40x54x96,1x960x27x48,1x32x27x48,1x960x27x48,REGISTERED_EXPECTED_PENDING_UE_A2_OBSERVATION,per_channel_uint8,8,0.5,rank_drop_lowest_objectness_feature_cells_before_integrated_ae,zstd,3,per_channel_range_quant_pickle_zstd_udp.v1,60000,!IHH,vehicle|person,14,0.2,2,120,120,True,fusion_object_spatial_map.v1,uplink_only_spatial_map_pipeline/carla_fusion_staleness_scenario_uplink_only.py,71ef79a56a3a556b9b70211f7c6500d35e5069de5846ed8db01b1dca4a7a15e2,/work/abiodun/experiments/ae_integrated_20260710/ae32/checkpoints/ae32_integrated/best.pt,10cebbeede4da992e68850d8f38358e89000b62524be25b68c88517d7b58f9b2,fixed_profile_per_process_launch,STATIC_ARGUMENT_VECTOR_DECLARED_PENDING_UE_A2_WIRE_SMOKE,PENDING_UE_A2_DECODER_OVERRIDE_INTEGRATION,False,False,ae32__u8__q0.5__zstd3__ckpt10cebbeede4d,af0edeb53942c8b2402ab3897dfd814530ec63c65dd5129db6e2736d33f86b2c,zstd3_compressed_quantized_feature_wire_buffers_excluding_pickle_metadata_udp_and_lower_layers,False,VERIFIED,PENDING_UE_A2,REGISTERED_PENDING_SMOKE,,"[""--fusion-checkpoint"",""experiments/ae_integrated_20260710/ae32/checkpoints/ae32_integrated/best.pt"",""--quantization-mode"",""per_channel_uint8"",""--entropy-coder"",""zstd"",""--zstd-level"",""3"",""--roi-threshold"",""0.5"",""--chunk-bytes"",""60000""]","[""--fusion-checkpoint"",""/work/abiodun/experiments/ae_integrated_20260710/ae32/checkpoints/ae32_integrated/best.pt"",""--quantization-mode"",""per_channel_uint8"",""--entropy-coder"",""zstd"",""--zstd-level"",""3"",""--roi-threshold"",""0.5"",""--chunk-bytes"",""60000"",""--object-score-threshold"",""0.2"",""--object-nms-radius-px"",""2"",""--topk-objects"",""120"",""--max-objects-drawn"",""120""]",c326b3dc3edbad163974d96363d47b105be828febf39b24ca2094c83cd9547df
scenesense.ue_split_profile_registry.v1,ue_split_profile_registry_v1,21,ae32__u8__q0.7__zstd3__ckpt10cebbeede4d,ae32/u8/q0.7,ae32,32,integrated_checkpoint,v2,False,experiments/ae_integrated_20260710/ae32/checkpoints/ae32_integrated/best.pt,10cebbeede4da992e68850d8f38358e89000b62524be25b68c88517d7b58f9b2,39642898,ae32_integrated,38,PASS,rgb3_radar4_768x432.v1,768,432,3,4,multimodal_lraspp_low_high.v1,low|high,1x40x54x96,1x960x27x48,1x32x27x48,1x960x27x48,REGISTERED_EXPECTED_PENDING_UE_A2_OBSERVATION,per_channel_uint8,8,0.7,rank_drop_lowest_objectness_feature_cells_before_integrated_ae,zstd,3,per_channel_range_quant_pickle_zstd_udp.v1,60000,!IHH,vehicle|person,14,0.2,2,120,120,True,fusion_object_spatial_map.v1,uplink_only_spatial_map_pipeline/carla_fusion_staleness_scenario_uplink_only.py,71ef79a56a3a556b9b70211f7c6500d35e5069de5846ed8db01b1dca4a7a15e2,/work/abiodun/experiments/ae_integrated_20260710/ae32/checkpoints/ae32_integrated/best.pt,10cebbeede4da992e68850d8f38358e89000b62524be25b68c88517d7b58f9b2,fixed_profile_per_process_launch,STATIC_ARGUMENT_VECTOR_DECLARED_PENDING_UE_A2_WIRE_SMOKE,PENDING_UE_A2_DECODER_OVERRIDE_INTEGRATION,False,False,ae32__u8__q0.7__zstd3__ckpt10cebbeede4d,af0edeb53942c8b2402ab3897dfd814530ec63c65dd5129db6e2736d33f86b2c,zstd3_compressed_quantized_feature_wire_buffers_excluding_pickle_metadata_udp_and_lower_layers,False,VERIFIED,PENDING_UE_A2,REGISTERED_PENDING_SMOKE,,"[""--fusion-checkpoint"",""experiments/ae_integrated_20260710/ae32/checkpoints/ae32_integrated/best.pt"",""--quantization-mode"",""per_channel_uint8"",""--entropy-coder"",""zstd"",""--zstd-level"",""3"",""--roi-threshold"",""0.7"",""--chunk-bytes"",""60000""]","[""--fusion-checkpoint"",""/work/abiodun/experiments/ae_integrated_20260710/ae32/checkpoints/ae32_integrated/best.pt"",""--quantization-mode"",""per_channel_uint8"",""--entropy-coder"",""zstd"",""--zstd-level"",""3"",""--roi-threshold"",""0.7"",""--chunk-bytes"",""60000"",""--object-score-threshold"",""0.2"",""--object-nms-radius-px"",""2"",""--topk-objects"",""120"",""--max-objects-drawn"",""120""]",c6fc24ffae9325c6fd17055d902d0bf62f966fa064feb3eb8f08387a5b59f5d1
scenesense.ue_split_profile_registry.v1,ue_split_profile_registry_v1,22,ae32__u8__q0.9__zstd3__ckpt10cebbeede4d,ae32/u8/q0.9,ae32,32,integrated_checkpoint,v2,False,experiments/ae_integrated_20260710/ae32/checkpoints/ae32_integrated/best.pt,10cebbeede4da992e68850d8f38358e89000b62524be25b68c88517d7b58f9b2,39642898,ae32_integrated,38,PASS,rgb3_radar4_768x432.v1,768,432,3,4,multimodal_lraspp_low_high.v1,low|high,1x40x54x96,1x960x27x48,1x32x27x48,1x960x27x48,REGISTERED_EXPECTED_PENDING_UE_A2_OBSERVATION,per_channel_uint8,8,0.9,rank_drop_lowest_objectness_feature_cells_before_integrated_ae,zstd,3,per_channel_range_quant_pickle_zstd_udp.v1,60000,!IHH,vehicle|person,14,0.2,2,120,120,True,fusion_object_spatial_map.v1,uplink_only_spatial_map_pipeline/carla_fusion_staleness_scenario_uplink_only.py,71ef79a56a3a556b9b70211f7c6500d35e5069de5846ed8db01b1dca4a7a15e2,/work/abiodun/experiments/ae_integrated_20260710/ae32/checkpoints/ae32_integrated/best.pt,10cebbeede4da992e68850d8f38358e89000b62524be25b68c88517d7b58f9b2,fixed_profile_per_process_launch,STATIC_ARGUMENT_VECTOR_DECLARED_PENDING_UE_A2_WIRE_SMOKE,PENDING_UE_A2_DECODER_OVERRIDE_INTEGRATION,False,False,ae32__u8__q0.9__zstd3__ckpt10cebbeede4d,af0edeb53942c8b2402ab3897dfd814530ec63c65dd5129db6e2736d33f86b2c,zstd3_compressed_quantized_feature_wire_buffers_excluding_pickle_metadata_udp_and_lower_layers,False,VERIFIED,PENDING_UE_A2,REGISTERED_PENDING_SMOKE,,"[""--fusion-checkpoint"",""experiments/ae_integrated_20260710/ae32/checkpoints/ae32_integrated/best.pt"",""--quantization-mode"",""per_channel_uint8"",""--entropy-coder"",""zstd"",""--zstd-level"",""3"",""--roi-threshold"",""0.9"",""--chunk-bytes"",""60000""]","[""--fusion-checkpoint"",""/work/abiodun/experiments/ae_integrated_20260710/ae32/checkpoints/ae32_integrated/best.pt"",""--quantization-mode"",""per_channel_uint8"",""--entropy-coder"",""zstd"",""--zstd-level"",""3"",""--roi-threshold"",""0.9"",""--chunk-bytes"",""60000"",""--object-score-threshold"",""0.2"",""--object-nms-radius-px"",""2"",""--topk-objects"",""120"",""--max-objects-drawn"",""120""]",700a76a5a58ff6e7fa66c650fd299b4d226fc7b2f9a77c3005d6aea017be8c38
scenesense.ue_split_profile_registry.v1,ue_split_profile_registry_v1,23,ae32__u8__q0.98__zstd3__ckpt10cebbeede4d,ae32/u8/q0.98,ae32,32,integrated_checkpoint,v2,False,experiments/ae_integrated_20260710/ae32/checkpoints/ae32_integrated/best.pt,10cebbeede4da992e68850d8f38358e89000b62524be25b68c88517d7b58f9b2,39642898,ae32_integrated,38,PASS,rgb3_radar4_768x432.v1,768,432,3,4,multimodal_lraspp_low_high.v1,low|high,1x40x54x96,1x960x27x48,1x32x27x48,1x960x27x48,REGISTERED_EXPECTED_PENDING_UE_A2_OBSERVATION,per_channel_uint8,8,0.98,rank_drop_lowest_objectness_feature_cells_before_integrated_ae,zstd,3,per_channel_range_quant_pickle_zstd_udp.v1,60000,!IHH,vehicle|person,14,0.2,2,120,120,True,fusion_object_spatial_map.v1,uplink_only_spatial_map_pipeline/carla_fusion_staleness_scenario_uplink_only.py,71ef79a56a3a556b9b70211f7c6500d35e5069de5846ed8db01b1dca4a7a15e2,/work/abiodun/experiments/ae_integrated_20260710/ae32/checkpoints/ae32_integrated/best.pt,10cebbeede4da992e68850d8f38358e89000b62524be25b68c88517d7b58f9b2,fixed_profile_per_process_launch,STATIC_ARGUMENT_VECTOR_DECLARED_PENDING_UE_A2_WIRE_SMOKE,PENDING_UE_A2_DECODER_OVERRIDE_INTEGRATION,False,False,ae32__u8__q0.98__zstd3__ckpt10cebbeede4d,af0edeb53942c8b2402ab3897dfd814530ec63c65dd5129db6e2736d33f86b2c,zstd3_compressed_quantized_feature_wire_buffers_excluding_pickle_metadata_udp_and_lower_layers,False,VERIFIED,PENDING_UE_A2,REGISTERED_PENDING_SMOKE,,"[""--fusion-checkpoint"",""experiments/ae_integrated_20260710/ae32/checkpoints/ae32_integrated/best.pt"",""--quantization-mode"",""per_channel_uint8"",""--entropy-coder"",""zstd"",""--zstd-level"",""3"",""--roi-threshold"",""0.98"",""--chunk-bytes"",""60000""]","[""--fusion-checkpoint"",""/work/abiodun/experiments/ae_integrated_20260710/ae32/checkpoints/ae32_integrated/best.pt"",""--quantization-mode"",""per_channel_uint8"",""--entropy-coder"",""zstd"",""--zstd-level"",""3"",""--roi-threshold"",""0.98"",""--chunk-bytes"",""60000"",""--object-score-threshold"",""0.2"",""--object-nms-radius-px"",""2"",""--topk-objects"",""120"",""--max-objects-drawn"",""120""]",7e54706d8fe990231f898b06b1fb219c6375a07398f16a6aa59ee1d9e032ea5a
scenesense.ue_split_profile_registry.v1,ue_split_profile_registry_v1,24,ae32__u6__q0__zstd3__ckpt10cebbeede4d,ae32/u6/q0,ae32,32,integrated_checkpoint,v2,False,experiments/ae_integrated_20260710/ae32/checkpoints/ae32_integrated/best.pt,10cebbeede4da992e68850d8f38358e89000b62524be25b68c88517d7b58f9b2,39642898,ae32_integrated,38,PASS,rgb3_radar4_768x432.v1,768,432,3,4,multimodal_lraspp_low_high.v1,low|high,1x40x54x96,1x960x27x48,1x32x27x48,1x960x27x48,REGISTERED_EXPECTED_PENDING_UE_A2_OBSERVATION,per_channel_uint6,6,0,rank_drop_lowest_objectness_feature_cells_before_integrated_ae,zstd,3,per_channel_range_quant_pickle_zstd_udp.v1,60000,!IHH,vehicle|person,14,0.2,2,120,120,True,fusion_object_spatial_map.v1,uplink_only_spatial_map_pipeline/carla_fusion_staleness_scenario_uplink_only.py,71ef79a56a3a556b9b70211f7c6500d35e5069de5846ed8db01b1dca4a7a15e2,/work/abiodun/experiments/ae_integrated_20260710/ae32/checkpoints/ae32_integrated/best.pt,10cebbeede4da992e68850d8f38358e89000b62524be25b68c88517d7b58f9b2,fixed_profile_per_process_launch,STATIC_ARGUMENT_VECTOR_DECLARED_PENDING_UE_A2_WIRE_SMOKE,PENDING_UE_A2_DECODER_OVERRIDE_INTEGRATION,False,False,ae32__u6__q0__zstd3__ckpt10cebbeede4d,af0edeb53942c8b2402ab3897dfd814530ec63c65dd5129db6e2736d33f86b2c,zstd3_compressed_quantized_feature_wire_buffers_excluding_pickle_metadata_udp_and_lower_layers,False,VERIFIED,PENDING_UE_A2,REGISTERED_PENDING_SMOKE,,"[""--fusion-checkpoint"",""experiments/ae_integrated_20260710/ae32/checkpoints/ae32_integrated/best.pt"",""--quantization-mode"",""per_channel_uint6"",""--entropy-coder"",""zstd"",""--zstd-level"",""3"",""--roi-threshold"",""0"",""--chunk-bytes"",""60000""]","[""--fusion-checkpoint"",""/work/abiodun/experiments/ae_integrated_20260710/ae32/checkpoints/ae32_integrated/best.pt"",""--quantization-mode"",""per_channel_uint6"",""--entropy-coder"",""zstd"",""--zstd-level"",""3"",""--roi-threshold"",""0"",""--chunk-bytes"",""60000"",""--object-score-threshold"",""0.2"",""--object-nms-radius-px"",""2"",""--topk-objects"",""120"",""--max-objects-drawn"",""120""]",5a670a61002baa705004fc7ab10b178de81b28f0eabb62e89545e35c1213d530
scenesense.ue_split_profile_registry.v1,ue_split_profile_registry_v1,25,ae32__u6__q0.3__zstd3__ckpt10cebbeede4d,ae32/u6/q0.3,ae32,32,integrated_checkpoint,v2,False,experiments/ae_integrated_20260710/ae32/checkpoints/ae32_integrated/best.pt,10cebbeede4da992e68850d8f38358e89000b62524be25b68c88517d7b58f9b2,39642898,ae32_integrated,38,PASS,rgb3_radar4_768x432.v1,768,432,3,4,multimodal_lraspp_low_high.v1,low|high,1x40x54x96,1x960x27x48,1x32x27x48,1x960x27x48,REGISTERED_EXPECTED_PENDING_UE_A2_OBSERVATION,per_channel_uint6,6,0.3,rank_drop_lowest_objectness_feature_cells_before_integrated_ae,zstd,3,per_channel_range_quant_pickle_zstd_udp.v1,60000,!IHH,vehicle|person,14,0.2,2,120,120,True,fusion_object_spatial_map.v1,uplink_only_spatial_map_pipeline/carla_fusion_staleness_scenario_uplink_only.py,71ef79a56a3a556b9b70211f7c6500d35e5069de5846ed8db01b1dca4a7a15e2,/work/abiodun/experiments/ae_integrated_20260710/ae32/checkpoints/ae32_integrated/best.pt,10cebbeede4da992e68850d8f38358e89000b62524be25b68c88517d7b58f9b2,fixed_profile_per_process_launch,STATIC_ARGUMENT_VECTOR_DECLARED_PENDING_UE_A2_WIRE_SMOKE,PENDING_UE_A2_DECODER_OVERRIDE_INTEGRATION,False,False,ae32__u6__q0.3__zstd3__ckpt10cebbeede4d,af0edeb53942c8b2402ab3897dfd814530ec63c65dd5129db6e2736d33f86b2c,zstd3_compressed_quantized_feature_wire_buffers_excluding_pickle_metadata_udp_and_lower_layers,False,VERIFIED,PENDING_UE_A2,REGISTERED_PENDING_SMOKE,,"[""--fusion-checkpoint"",""experiments/ae_integrated_20260710/ae32/checkpoints/ae32_integrated/best.pt"",""--quantization-mode"",""per_channel_uint6"",""--entropy-coder"",""zstd"",""--zstd-level"",""3"",""--roi-threshold"",""0.3"",""--chunk-bytes"",""60000""]","[""--fusion-checkpoint"",""/work/abiodun/experiments/ae_integrated_20260710/ae32/checkpoints/ae32_integrated/best.pt"",""--quantization-mode"",""per_channel_uint6"",""--entropy-coder"",""zstd"",""--zstd-level"",""3"",""--roi-threshold"",""0.3"",""--chunk-bytes"",""60000"",""--object-score-threshold"",""0.2"",""--object-nms-radius-px"",""2"",""--topk-objects"",""120"",""--max-objects-drawn"",""120""]",ee8e6e3da4801211aec4a71016a28402ffcf9dd909c8571920cbdda7f3d0af21
scenesense.ue_split_profile_registry.v1,ue_split_profile_registry_v1,26,ae32__u6__q0.5__zstd3__ckpt10cebbeede4d,ae32/u6/q0.5,ae32,32,integrated_checkpoint,v2,False,experiments/ae_integrated_20260710/ae32/checkpoints/ae32_integrated/best.pt,10cebbeede4da992e68850d8f38358e89000b62524be25b68c88517d7b58f9b2,39642898,ae32_integrated,38,PASS,rgb3_radar4_768x432.v1,768,432,3,4,multimodal_lraspp_low_high.v1,low|high,1x40x54x96,1x960x27x48,1x32x27x48,1x960x27x48,REGISTERED_EXPECTED_PENDING_UE_A2_OBSERVATION,per_channel_uint6,6,0.5,rank_drop_lowest_objectness_feature_cells_before_integrated_ae,zstd,3,per_channel_range_quant_pickle_zstd_udp.v1,60000,!IHH,vehicle|person,14,0.2,2,120,120,True,fusion_object_spatial_map.v1,uplink_only_spatial_map_pipeline/carla_fusion_staleness_scenario_uplink_only.py,71ef79a56a3a556b9b70211f7c6500d35e5069de5846ed8db01b1dca4a7a15e2,/work/abiodun/experiments/ae_integrated_20260710/ae32/checkpoints/ae32_integrated/best.pt,10cebbeede4da992e68850d8f38358e89000b62524be25b68c88517d7b58f9b2,fixed_profile_per_process_launch,STATIC_ARGUMENT_VECTOR_DECLARED_PENDING_UE_A2_WIRE_SMOKE,PENDING_UE_A2_DECODER_OVERRIDE_INTEGRATION,False,False,ae32__u6__q0.5__zstd3__ckpt10cebbeede4d,af0edeb53942c8b2402ab3897dfd814530ec63c65dd5129db6e2736d33f86b2c,zstd3_compressed_quantized_feature_wire_buffers_excluding_pickle_metadata_udp_and_lower_layers,False,VERIFIED,PENDING_UE_A2,REGISTERED_PENDING_SMOKE,,"[""--fusion-checkpoint"",""experiments/ae_integrated_20260710/ae32/checkpoints/ae32_integrated/best.pt"",""--quantization-mode"",""per_channel_uint6"",""--entropy-coder"",""zstd"",""--zstd-level"",""3"",""--roi-threshold"",""0.5"",""--chunk-bytes"",""60000""]","[""--fusion-checkpoint"",""/work/abiodun/experiments/ae_integrated_20260710/ae32/checkpoints/ae32_integrated/best.pt"",""--quantization-mode"",""per_channel_uint6"",""--entropy-coder"",""zstd"",""--zstd-level"",""3"",""--roi-threshold"",""0.5"",""--chunk-bytes"",""60000"",""--object-score-threshold"",""0.2"",""--object-nms-radius-px"",""2"",""--topk-objects"",""120"",""--max-objects-drawn"",""120""]",1248d24797bdc97f42b8a9a006bec2e42a2043429c0209bd40e2586bf8be8dcb
scenesense.ue_split_profile_registry.v1,ue_split_profile_registry_v1,27,ae32__u6__q0.7__zstd3__ckpt10cebbeede4d,ae32/u6/q0.7,ae32,32,integrated_checkpoint,v2,False,experiments/ae_integrated_20260710/ae32/checkpoints/ae32_integrated/best.pt,10cebbeede4da992e68850d8f38358e89000b62524be25b68c88517d7b58f9b2,39642898,ae32_integrated,38,PASS,rgb3_radar4_768x432.v1,768,432,3,4,multimodal_lraspp_low_high.v1,low|high,1x40x54x96,1x960x27x48,1x32x27x48,1x960x27x48,REGISTERED_EXPECTED_PENDING_UE_A2_OBSERVATION,per_channel_uint6,6,0.7,rank_drop_lowest_objectness_feature_cells_before_integrated_ae,zstd,3,per_channel_range_quant_pickle_zstd_udp.v1,60000,!IHH,vehicle|person,14,0.2,2,120,120,True,fusion_object_spatial_map.v1,uplink_only_spatial_map_pipeline/carla_fusion_staleness_scenario_uplink_only.py,71ef79a56a3a556b9b70211f7c6500d35e5069de5846ed8db01b1dca4a7a15e2,/work/abiodun/experiments/ae_integrated_20260710/ae32/checkpoints/ae32_integrated/best.pt,10cebbeede4da992e68850d8f38358e89000b62524be25b68c88517d7b58f9b2,fixed_profile_per_process_launch,STATIC_ARGUMENT_VECTOR_DECLARED_PENDING_UE_A2_WIRE_SMOKE,PENDING_UE_A2_DECODER_OVERRIDE_INTEGRATION,False,False,ae32__u6__q0.7__zstd3__ckpt10cebbeede4d,af0edeb53942c8b2402ab3897dfd814530ec63c65dd5129db6e2736d33f86b2c,zstd3_compressed_quantized_feature_wire_buffers_excluding_pickle_metadata_udp_and_lower_layers,False,VERIFIED,PENDING_UE_A2,REGISTERED_PENDING_SMOKE,,"[""--fusion-checkpoint"",""experiments/ae_integrated_20260710/ae32/checkpoints/ae32_integrated/best.pt"",""--quantization-mode"",""per_channel_uint6"",""--entropy-coder"",""zstd"",""--zstd-level"",""3"",""--roi-threshold"",""0.7"",""--chunk-bytes"",""60000""]","[""--fusion-checkpoint"",""/work/abiodun/experiments/ae_integrated_20260710/ae32/checkpoints/ae32_integrated/best.pt"",""--quantization-mode"",""per_channel_uint6"",""--entropy-coder"",""zstd"",""--zstd-level"",""3"",""--roi-threshold"",""0.7"",""--chunk-bytes"",""60000"",""--object-score-threshold"",""0.2"",""--object-nms-radius-px"",""2"",""--topk-objects"",""120"",""--max-objects-drawn"",""120""]",d1940ff30baf117c1ba7bae2baec0248ece48d6540bb4490ed4b3cba03c026a1
scenesense.ue_split_profile_registry.v1,ue_split_profile_registry_v1,28,ae32__u6__q0.9__zstd3__ckpt10cebbeede4d,ae32/u6/q0.9,ae32,32,integrated_checkpoint,v2,False,experiments/ae_integrated_20260710/ae32/checkpoints/ae32_integrated/best.pt,10cebbeede4da992e68850d8f38358e89000b62524be25b68c88517d7b58f9b2,39642898,ae32_integrated,38,PASS,rgb3_radar4_768x432.v1,768,432,3,4,multimodal_lraspp_low_high.v1,low|high,1x40x54x96,1x960x27x48,1x32x27x48,1x960x27x48,REGISTERED_EXPECTED_PENDING_UE_A2_OBSERVATION,per_channel_uint6,6,0.9,rank_drop_lowest_objectness_feature_cells_before_integrated_ae,zstd,3,per_channel_range_quant_pickle_zstd_udp.v1,60000,!IHH,vehicle|person,14,0.2,2,120,120,True,fusion_object_spatial_map.v1,uplink_only_spatial_map_pipeline/carla_fusion_staleness_scenario_uplink_only.py,71ef79a56a3a556b9b70211f7c6500d35e5069de5846ed8db01b1dca4a7a15e2,/work/abiodun/experiments/ae_integrated_20260710/ae32/checkpoints/ae32_integrated/best.pt,10cebbeede4da992e68850d8f38358e89000b62524be25b68c88517d7b58f9b2,fixed_profile_per_process_launch,STATIC_ARGUMENT_VECTOR_DECLARED_PENDING_UE_A2_WIRE_SMOKE,PENDING_UE_A2_DECODER_OVERRIDE_INTEGRATION,False,False,ae32__u6__q0.9__zstd3__ckpt10cebbeede4d,af0edeb53942c8b2402ab3897dfd814530ec63c65dd5129db6e2736d33f86b2c,zstd3_compressed_quantized_feature_wire_buffers_excluding_pickle_metadata_udp_and_lower_layers,False,VERIFIED,PENDING_UE_A2,REGISTERED_PENDING_SMOKE,,"[""--fusion-checkpoint"",""experiments/ae_integrated_20260710/ae32/checkpoints/ae32_integrated/best.pt"",""--quantization-mode"",""per_channel_uint6"",""--entropy-coder"",""zstd"",""--zstd-level"",""3"",""--roi-threshold"",""0.9"",""--chunk-bytes"",""60000""]","[""--fusion-checkpoint"",""/work/abiodun/experiments/ae_integrated_20260710/ae32/checkpoints/ae32_integrated/best.pt"",""--quantization-mode"",""per_channel_uint6"",""--entropy-coder"",""zstd"",""--zstd-level"",""3"",""--roi-threshold"",""0.9"",""--chunk-bytes"",""60000"",""--object-score-threshold"",""0.2"",""--object-nms-radius-px"",""2"",""--topk-objects"",""120"",""--max-objects-drawn"",""120""]",0650dcad11666d177d4ba90e9f05bebf095238ae5456ead29b4d1274517e8d98
scenesense.ue_split_profile_registry.v1,ue_split_profile_registry_v1,29,ae32__u6__q0.98__zstd3__ckpt10cebbeede4d,ae32/u6/q0.98,ae32,32,integrated_checkpoint,v2,False,experiments/ae_integrated_20260710/ae32/checkpoints/ae32_integrated/best.pt,10cebbeede4da992e68850d8f38358e89000b62524be25b68c88517d7b58f9b2,39642898,ae32_integrated,38,PASS,rgb3_radar4_768x432.v1,768,432,3,4,multimodal_lraspp_low_high.v1,low|high,1x40x54x96,1x960x27x48,1x32x27x48,1x960x27x48,REGISTERED_EXPECTED_PENDING_UE_A2_OBSERVATION,per_channel_uint6,6,0.98,rank_drop_lowest_objectness_feature_cells_before_integrated_ae,zstd,3,per_channel_range_quant_pickle_zstd_udp.v1,60000,!IHH,vehicle|person,14,0.2,2,120,120,True,fusion_object_spatial_map.v1,uplink_only_spatial_map_pipeline/carla_fusion_staleness_scenario_uplink_only.py,71ef79a56a3a556b9b70211f7c6500d35e5069de5846ed8db01b1dca4a7a15e2,/work/abiodun/experiments/ae_integrated_20260710/ae32/checkpoints/ae32_integrated/best.pt,10cebbeede4da992e68850d8f38358e89000b62524be25b68c88517d7b58f9b2,fixed_profile_per_process_launch,STATIC_ARGUMENT_VECTOR_DECLARED_PENDING_UE_A2_WIRE_SMOKE,PENDING_UE_A2_DECODER_OVERRIDE_INTEGRATION,False,False,ae32__u6__q0.98__zstd3__ckpt10cebbeede4d,af0edeb53942c8b2402ab3897dfd814530ec63c65dd5129db6e2736d33f86b2c,zstd3_compressed_quantized_feature_wire_buffers_excluding_pickle_metadata_udp_and_lower_layers,False,VERIFIED,PENDING_UE_A2,REGISTERED_PENDING_SMOKE,,"[""--fusion-checkpoint"",""experiments/ae_integrated_20260710/ae32/checkpoints/ae32_integrated/best.pt"",""--quantization-mode"",""per_channel_uint6"",""--entropy-coder"",""zstd"",""--zstd-level"",""3"",""--roi-threshold"",""0.98"",""--chunk-bytes"",""60000""]","[""--fusion-checkpoint"",""/work/abiodun/experiments/ae_integrated_20260710/ae32/checkpoints/ae32_integrated/best.pt"",""--quantization-mode"",""per_channel_uint6"",""--entropy-coder"",""zstd"",""--zstd-level"",""3"",""--roi-threshold"",""0.98"",""--chunk-bytes"",""60000"",""--object-score-threshold"",""0.2"",""--object-nms-radius-px"",""2"",""--topk-objects"",""120"",""--max-objects-drawn"",""120""]",958054425e613c856fc7dbd2022c9df08d399539e1220b682ece1be5f9679d60
