metric,context_family,budget_kib,feasible_profile_count,global_profile,confirmation_frames,confirmation_trajectory_groups,action_change_fraction,mean_global_utility,mean_contextual_utility,mean_utility_lift,ci95_low,ci95_high,p_one_sided,enough_frames,enough_groups,p_holm,practical_reversal
utility_v5_frame,small_object_present,289.0,28,ae128__uint6__roi0.0,831,12,0.0,0.9210004171129105,0.9210004171129105,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,small_object_present,341.0,29,ae128__uint6__roi0.0,831,12,0.0,0.9210004171129105,0.9210004171129105,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,small_object_present,392.0,30,ae128__uint6__roi0.0,831,12,0.0,0.9210004171129105,0.9210004171129105,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,small_object_present,452.2,31,ae128__uint6__roi0.0,831,12,0.0,0.9210004171129105,0.9210004171129105,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,small_object_present,565.6,32,ae128__uint6__roi0.0,831,12,0.0,0.9210004171129105,0.9210004171129105,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,small_object_present,598.1,33,ae128__uint6__roi0.0,831,12,0.0,0.9210004171129105,0.9210004171129105,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,small_object_present,759.7,34,ae128__uint6__roi0.0,831,12,0.516245487364621,0.9210004171129105,0.9248994475777413,0.0038990304648307407,0.0007536766010987381,0.006951298898670942,0.007598480303939212,True,True,0.2659468106378724,False
utility_v5_frame,small_object_present,784.8,35,ae128__uint6__roi0.0,831,12,0.516245487364621,0.9210004171129105,0.9248994475777413,0.0038990304648307407,0.0006751697316596541,0.007038386908470879,0.008998200359928014,True,True,0.3059388122375525,False
utility_v5_frame,small_object_present,1050.3,36,ae128__uint6__roi0.0,831,12,0.516245487364621,0.9210004171129105,0.9274339746534347,0.006433557540524212,0.0028974456838855543,0.010044493609269822,0.0001999600079984003,True,True,0.007198560287942411,False
utility_v5_frame,edge_truncated_present,49.4,1,ae32__uint4__roi0.5,831,12,0.0,0.893373215746533,0.893373215746533,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,edge_truncated_present,61.3,2,ae64__uint4__roi0.5,831,12,0.0,0.8955972999817036,0.8955972999817036,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,edge_truncated_present,64.1,3,ae64__uint4__roi0.5,831,12,0.26594464500601683,0.8955972999817036,0.898782160217817,0.0031848602361133384,-0.0009787487902071998,0.007216632319866643,0.06598680263947211,True,True,1.0,False
utility_v5_frame,edge_truncated_present,75.2,4,ae64__uint4__roi0.3,831,12,0.0,0.9028286158207876,0.9028286158207876,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,edge_truncated_present,79.2,5,ae64__uint4__roi0.3,831,12,0.0,0.9028286158207876,0.9028286158207876,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,edge_truncated_present,90.0,6,ae32__uint4__roi0.0,831,12,0.0,0.9213433248863576,0.9213433248863576,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,edge_truncated_present,94.2,7,ae32__uint4__roi0.0,831,12,0.0,0.9213433248863576,0.9213433248863576,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,edge_truncated_present,96.4,8,ae32__uint4__roi0.0,831,12,0.0,0.9213433248863576,0.9213433248863576,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,edge_truncated_present,101.1,9,ae64__uint4__roi0.0,831,12,0.0,0.9160334303902621,0.9160334303902621,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,edge_truncated_present,117.9,10,ae64__uint4__roi0.0,831,12,0.0,0.9160334303902621,0.9160334303902621,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,edge_truncated_present,122.7,11,ae64__uint4__roi0.0,831,12,0.0,0.9160334303902621,0.9160334303902621,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,edge_truncated_present,124.4,12,ae64__uint4__roi0.0,831,12,0.0,0.9160334303902621,0.9160334303902621,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,edge_truncated_present,129.2,13,ae128__uint4__roi0.0,831,12,0.0,0.9221004733875536,0.9221004733875536,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,edge_truncated_present,148.6,14,ae128__uint4__roi0.0,831,12,0.0,0.9221004733875536,0.9221004733875536,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,edge_truncated_present,153.9,15,ae128__uint4__roi0.0,831,12,0.0,0.9221004733875536,0.9221004733875536,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,edge_truncated_present,154.6,16,ae128__uint4__roi0.0,831,12,0.0,0.9221004733875536,0.9221004733875536,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,edge_truncated_present,163.4,17,ae128__uint4__roi0.0,831,12,0.0,0.9221004733875536,0.9221004733875536,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,edge_truncated_present,174.7,18,ae128__uint4__roi0.0,831,12,0.0,0.9221004733875536,0.9221004733875536,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,edge_truncated_present,192.8,19,ae128__uint4__roi0.0,831,12,0.0,0.9221004733875536,0.9221004733875536,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,edge_truncated_present,195.7,20,ae128__uint4__roi0.0,831,12,0.0,0.9221004733875536,0.9221004733875536,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,edge_truncated_present,200.6,21,ae128__uint4__roi0.0,831,12,0.0,0.9221004733875536,0.9221004733875536,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,edge_truncated_present,203.1,22,ae128__uint4__roi0.0,831,12,0.0,0.9221004733875536,0.9221004733875536,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,edge_truncated_present,228.6,23,ae128__uint4__roi0.0,831,12,0.0,0.9221004733875536,0.9221004733875536,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,edge_truncated_present,239.4,24,ae128__uint4__roi0.0,831,12,0.0,0.9221004733875536,0.9221004733875536,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,edge_truncated_present,251.8,25,ae128__uint4__roi0.0,831,12,0.0,0.9221004733875536,0.9221004733875536,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,edge_truncated_present,260.9,26,ae128__uint6__roi0.0,831,12,0.0,0.9210004171129105,0.9210004171129105,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,edge_truncated_present,267.7,27,ae128__uint6__roi0.0,831,12,0.0,0.9210004171129105,0.9210004171129105,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,edge_truncated_present,289.0,28,ae128__uint6__roi0.0,831,12,0.0,0.9210004171129105,0.9210004171129105,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,edge_truncated_present,341.0,29,ae128__uint6__roi0.0,831,12,0.0,0.9210004171129105,0.9210004171129105,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,edge_truncated_present,392.0,30,ae128__uint6__roi0.0,831,12,0.0,0.9210004171129105,0.9210004171129105,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,edge_truncated_present,452.2,31,ae128__uint6__roi0.0,831,12,0.0,0.9210004171129105,0.9210004171129105,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,edge_truncated_present,565.6,32,ae128__uint6__roi0.0,831,12,0.0,0.9210004171129105,0.9210004171129105,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,edge_truncated_present,598.1,33,ae128__uint6__roi0.0,831,12,0.0,0.9210004171129105,0.9210004171129105,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,edge_truncated_present,759.7,34,ae128__uint6__roi0.0,831,12,0.0,0.9210004171129105,0.9210004171129105,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,edge_truncated_present,784.8,35,ae128__uint6__roi0.0,831,12,0.0,0.9210004171129105,0.9210004171129105,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_v5_frame,edge_truncated_present,1050.3,36,ae128__uint6__roi0.0,831,12,0.0,0.9210004171129105,0.9210004171129105,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_detection_only_frame,class_mix,49.4,1,ae32__uint4__roi0.5,829,12,0.0,1.006772829731313,1.006772829731313,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_detection_only_frame,class_mix,61.3,2,ae64__uint4__roi0.5,829,12,0.0,0.9988080264277094,0.9988080264277094,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_detection_only_frame,class_mix,64.1,3,ae64__uint4__roi0.5,829,12,0.3896260554885404,0.9988080264277094,1.0053143512260458,0.006506324798336463,0.0016646714464533926,0.012437126764437301,0.001799640071985603,True,True,0.0629874025194961,False
utility_detection_only_frame,class_mix,75.2,4,ae64__uint4__roi0.5,829,12,0.3896260554885404,0.9988080264277094,1.0053143512260458,0.006506324798336463,0.0018449807983636696,0.012267768838407425,0.0011997600479904018,True,True,0.04319136172765446,False
utility_detection_only_frame,class_mix,79.2,5,ae128__uint4__roi0.5,829,12,0.13872135102533173,1.0123369463988932,1.0082571066549983,-0.00407983974389486,-0.017824919071119796,0.005066947037736087,0.7756448710257948,True,True,1.0,False
utility_detection_only_frame,class_mix,90.0,6,ae128__uint4__roi0.5,829,12,0.13872135102533173,1.0123369463988932,1.0082571066549983,-0.00407983974389486,-0.01835732669493517,0.005084227856991256,0.7698460307938413,True,True,1.0,False
utility_detection_only_frame,class_mix,94.2,7,ae128__uint4__roi0.5,829,12,0.13872135102533173,1.0123369463988932,1.0082571066549983,-0.00407983974389486,-0.017851576500184693,0.005095717962753831,0.7792441511697661,True,True,1.0,False
utility_detection_only_frame,class_mix,96.4,8,ae128__uint4__roi0.3,829,12,0.0,1.0094744926313362,1.0094744926313362,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_detection_only_frame,class_mix,101.1,9,ae128__uint4__roi0.3,829,12,0.0,1.0094744926313362,1.0094744926313362,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_detection_only_frame,class_mix,117.9,10,ae128__uint4__roi0.3,829,12,0.0,1.0094744926313362,1.0094744926313362,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_detection_only_frame,class_mix,122.7,11,ae128__uint4__roi0.3,829,12,0.0,1.0094744926313362,1.0094744926313362,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_detection_only_frame,class_mix,124.4,12,ae128__uint4__roi0.3,829,12,0.0,1.0094744926313362,1.0094744926313362,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_detection_only_frame,class_mix,129.2,13,ae128__uint4__roi0.0,829,12,0.13872135102533173,1.0120458422967156,1.0120458422967156,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_detection_only_frame,class_mix,148.6,14,ae128__uint4__roi0.0,829,12,0.13872135102533173,1.0120458422967156,1.0120458422967156,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_detection_only_frame,class_mix,153.9,15,ae128__uint4__roi0.0,829,12,0.13872135102533173,1.0120458422967156,1.0120458422967156,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_detection_only_frame,class_mix,154.6,16,ae128__uint4__roi0.0,829,12,0.13872135102533173,1.0120458422967156,1.0120458422967156,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_detection_only_frame,class_mix,163.4,17,ae128__uint4__roi0.0,829,12,0.13872135102533173,1.0120458422967156,1.0120458422967156,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_detection_only_frame,class_mix,174.7,18,ae128__uint4__roi0.0,829,12,0.13872135102533173,1.0120458422967156,1.0120458422967156,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_detection_only_frame,class_mix,192.8,19,ae128__uint4__roi0.0,829,12,0.13872135102533173,1.0120458422967156,1.0120458422967156,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_detection_only_frame,class_mix,195.7,20,ae128__uint4__roi0.0,829,12,0.13872135102533173,1.0120458422967156,1.0120458422967156,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_detection_only_frame,class_mix,200.6,21,ae128__uint4__roi0.0,829,12,0.13872135102533173,1.0120458422967156,1.0120458422967156,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_detection_only_frame,class_mix,203.1,22,ae128__uint4__roi0.0,829,12,0.13872135102533173,1.0120458422967156,1.0120458422967156,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_detection_only_frame,class_mix,228.6,23,ae128__uint4__roi0.0,829,12,0.13872135102533173,1.0120458422967156,1.0120458422967156,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_detection_only_frame,class_mix,239.4,24,ae128__uint4__roi0.0,829,12,0.13872135102533173,1.0120458422967156,1.0120458422967156,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_detection_only_frame,class_mix,251.8,25,ae128__uint4__roi0.0,829,12,0.13872135102533173,1.0120458422967156,1.0120458422967156,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_detection_only_frame,class_mix,260.9,26,ae128__uint4__roi0.0,829,12,0.13872135102533173,1.0120458422967156,1.0120458422967156,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_detection_only_frame,class_mix,267.7,27,ae128__uint4__roi0.0,829,12,0.13872135102533173,1.0120458422967156,1.0120458422967156,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_detection_only_frame,class_mix,289.0,28,ae128__uint4__roi0.0,829,12,0.13872135102533173,1.0120458422967156,1.0120458422967156,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_detection_only_frame,class_mix,341.0,29,ae128__uint4__roi0.0,829,12,0.13872135102533173,1.0120458422967156,1.0120458422967156,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_detection_only_frame,class_mix,392.0,30,ae128__uint4__roi0.0,829,12,0.13872135102533173,1.0120458422967156,1.0120458422967156,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_detection_only_frame,class_mix,452.2,31,ae128__uint4__roi0.0,829,12,0.13872135102533173,1.0120458422967156,1.0120458422967156,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_detection_only_frame,class_mix,565.6,32,ae128__uint4__roi0.0,829,12,0.13872135102533173,1.0120458422967156,1.0120458422967156,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_detection_only_frame,class_mix,598.1,33,ae128__uint4__roi0.0,829,12,0.13872135102533173,1.0120458422967156,1.0120458422967156,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_detection_only_frame,class_mix,759.7,34,ae128__uint4__roi0.0,829,12,0.13872135102533173,1.0120458422967156,1.0120458422967156,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_detection_only_frame,class_mix,784.8,35,ae128__uint4__roi0.0,829,12,0.13872135102533173,1.0120458422967156,1.0120458422967156,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_detection_only_frame,class_mix,1050.3,36,ae128__uint4__roi0.0,829,12,0.13872135102533173,1.0120458422967156,1.0120458422967156,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_detection_only_frame,nearest_range,49.4,1,ae32__uint4__roi0.5,829,12,0.0,1.006772829731313,1.006772829731313,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_detection_only_frame,nearest_range,61.3,2,ae64__uint4__roi0.5,829,12,0.0,0.9988080264277094,0.9988080264277094,0.0,0.0,0.0,1.0,True,True,1.0,False
utility_detection_only_frame,nearest_range,64.1,3,ae64__uint4__roi0.5,829,12,0.4270205066344994,0.9988080264277094,0.9999811491577826,0.0011731227300730209,-0.0033506114205578926,0.005382652542649509,0.2881423715256949,True,True,1.0,False
utility_detection_only_frame,nearest_range,75.2,4,ae64__uint4__roi0.5,829,12,0.7478890229191797,0.9988080264277094,0.9999967505696872,0.0011887241419778003,-0.004201401785760863,0.006779081129842503,0.34713057388522295,True,True,1.0,False
utility_detection_only_frame,nearest_range,79.2,5,ae128__uint4__roi0.5,829,12,0.25211097708082025,1.0123369463988932,1.00727623824435,-0.005060708154543055,-0.00751999237872278,-0.002465195599720573,1.0,True,True,1.0,False
utility_detection_only_frame,nearest_range,90.0,6,ae128__uint4__roi0.5,829,12,0.6791314837153196,1.0123369463988932,1.002634338996304,-0.009702607402589169,-0.015905472974416926,-0.0032387318140765517,0.9978004399120176,True,True,1.0,False
utility_detection_only_frame,nearest_range,94.2,7,ae128__uint4__roi0.5,829,12,0.6791314837153196,1.0123369463988932,1.002634338996304,-0.009702607402589169,-0.015998116546927482,-0.00317091414333623,0.9978004399120176,True,True,1.0,False
utility_detection_only_frame,nearest_range,96.4,8,ae128__uint4__roi0.3,829,12,0.3208685162846803,1.0094744926313362,1.0093111997342206,-0.0001632928971154778,-0.004312788760898698,0.004475910300881279,0.5508898220355929,True,True,1.0,False
utility_detection_only_frame,nearest_range,101.1,9,ae128__uint4__roi0.3,829,12,0.3208685162846803,1.0094744926313362,1.0093111997342206,-0.0001632928971154778,-0.004250461284906445,0.0045029511792907375,0.5468906218756249,True,True,1.0,False
utility_detection_only_frame,nearest_range,117.9,10,ae128__uint4__roi0.3,829,12,0.3208685162846803,1.0094744926313362,1.0093111997342206,-0.0001632928971154778,-0.004472907799192351,0.004592681149032596,0.5416916616676665,True,True,1.0,False
utility_detection_only_frame,nearest_range,122.7,11,ae128__uint4__roi0.3,829,12,0.3208685162846803,1.0094744926313362,1.0093111997342206,-0.0001632928971154778,-0.0043848924868844525,0.004327864664480084,0.5522895420915817,True,True,1.0,False
utility_detection_only_frame,nearest_range,124.4,12,ae128__uint4__roi0.3,829,12,0.3208685162846803,1.0094744926313362,1.0093111997342206,-0.0001632928971154778,-0.004269392699382625,0.004393883140610268,0.5566886622675465,True,True,1.0,False
utility_detection_only_frame,nearest_range,129.2,13,ae128__uint4__roi0.0,829,12,0.25211097708082025,1.0120458422967156,1.012629743240156,0.0005839009434404519,0.0,0.0016568373857599125,0.11137772445510898,True,True,1.0,False
utility_detection_only_frame,nearest_range,148.6,14,ae128__uint4__roi0.0,829,12,0.25211097708082025,1.0120458422967156,1.012629743240156,0.0005839009434404519,0.0,0.0016619667478295903,0.11417716456708658,True,True,1.0,False
utility_detection_only_frame,nearest_range,153.9,15,ae128__uint4__roi0.0,829,12,0.25211097708082025,1.0120458422967156,1.012629743240156,0.0005839009434404519,0.0,0.001678430044626266,0.11757648470305938,True,True,1.0,False
utility_detection_only_frame,nearest_range,154.6,16,ae128__uint4__roi0.0,829,12,0.25211097708082025,1.0120458422967156,1.0137200284244705,0.001674186127754772,-0.0006625507725262746,0.004855550239680049,0.11157768446310738,True,True,1.0,False
utility_detection_only_frame,nearest_range,163.4,17,ae128__uint4__roi0.0,829,12,0.25211097708082025,1.0120458422967156,1.0137200284244705,0.001674186127754772,-0.0006524805805340158,0.004883954852376214,0.10017996400719856,True,True,1.0,False
utility_detection_only_frame,nearest_range,174.7,18,ae128__uint4__roi0.0,829,12,0.25211097708082025,1.0120458422967156,1.0137200284244705,0.001674186127754772,-0.0006142801682042817,0.004841413619020057,0.10057988402319536,True,True,1.0,False
utility_detection_only_frame,nearest_range,192.8,19,ae128__uint4__roi0.0,829,12,0.25211097708082025,1.0120458422967156,1.0137200284244705,0.001674186127754772,-0.0005980092248542376,0.004933380436206554,0.10137972405518897,True,True,1.0,False
utility_detection_only_frame,nearest_range,195.7,20,ae128__uint4__roi0.0,829,12,0.25211097708082025,1.0120458422967156,1.0137200284244705,0.001674186127754772,-0.0006587588319117237,0.004956854849971469,0.10797840431913618,True,True,1.0,False
utility_detection_only_frame,nearest_range,200.6,21,ae128__uint4__roi0.0,829,12,0.25211097708082025,1.0120458422967156,1.0137200284244705,0.001674186127754772,-0.0005394403520361301,0.00509200731731173,0.09678064387122576,True,True,1.0,False
utility_detection_only_frame,nearest_range,203.1,22,ae128__uint4__roi0.0,829,12,0.25211097708082025,1.0120458422967156,1.0137200284244705,0.001674186127754772,-0.0005611430581444585,0.0049476913936092465,0.09838032393521295,True,True,1.0,False
utility_detection_only_frame,nearest_range,228.6,23,ae128__uint4__roi0.0,829,12,0.25211097708082025,1.0120458422967156,1.0137200284244705,0.001674186127754772,-0.0006594319000543578,0.005028796863541583,0.10977804439112178,True,True,1.0,False
utility_detection_only_frame,nearest_range,239.4,24,ae128__uint4__roi0.0,829,12,0.25211097708082025,1.0120458422967156,1.0137200284244705,0.001674186127754772,-0.000676829857729595,0.005038605954357546,0.10397920415916817,True,True,1.0,False
