metric,context_family,budget_kib,context_value,discovery_frames,global_profile,context_profile
utility_v5_frame,edge_truncated_present,90.0,absent,637,ae32__uint4__roi0.0,ae32__uint4__roi0.0
utility_v5_frame,edge_truncated_present,90.0,present,215,ae32__uint4__roi0.0,ae32__uint4__roi0.0
utility_v5_frame,edge_truncated_present,94.2,absent,637,ae32__uint4__roi0.0,ae32__uint4__roi0.0
utility_v5_frame,edge_truncated_present,94.2,present,215,ae32__uint4__roi0.0,ae32__uint4__roi0.0
utility_v5_frame,edge_truncated_present,96.4,absent,637,ae32__uint4__roi0.0,ae32__uint4__roi0.0
utility_v5_frame,edge_truncated_present,96.4,present,215,ae32__uint4__roi0.0,ae32__uint4__roi0.0
utility_v5_frame,edge_truncated_present,101.1,absent,637,ae64__uint4__roi0.0,ae64__uint4__roi0.0
utility_v5_frame,edge_truncated_present,101.1,present,215,ae64__uint4__roi0.0,ae64__uint4__roi0.0
utility_v5_frame,edge_truncated_present,117.9,absent,637,ae64__uint4__roi0.0,ae64__uint4__roi0.0
utility_v5_frame,edge_truncated_present,117.9,present,215,ae64__uint4__roi0.0,ae64__uint4__roi0.0
utility_v5_frame,edge_truncated_present,122.7,absent,637,ae64__uint4__roi0.0,ae64__uint4__roi0.0
utility_v5_frame,edge_truncated_present,122.7,present,215,ae64__uint4__roi0.0,ae64__uint4__roi0.0
utility_v5_frame,edge_truncated_present,124.4,absent,637,ae64__uint4__roi0.0,ae64__uint4__roi0.0
utility_v5_frame,edge_truncated_present,124.4,present,215,ae64__uint4__roi0.0,ae64__uint4__roi0.0
utility_v5_frame,edge_truncated_present,129.2,absent,637,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_v5_frame,edge_truncated_present,129.2,present,215,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_v5_frame,edge_truncated_present,148.6,absent,637,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_v5_frame,edge_truncated_present,148.6,present,215,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_v5_frame,edge_truncated_present,153.9,absent,637,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_v5_frame,edge_truncated_present,153.9,present,215,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_v5_frame,edge_truncated_present,154.6,absent,637,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_v5_frame,edge_truncated_present,154.6,present,215,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_v5_frame,edge_truncated_present,163.4,absent,637,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_v5_frame,edge_truncated_present,163.4,present,215,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_v5_frame,edge_truncated_present,174.7,absent,637,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_v5_frame,edge_truncated_present,174.7,present,215,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_v5_frame,edge_truncated_present,192.8,absent,637,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_v5_frame,edge_truncated_present,192.8,present,215,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_v5_frame,edge_truncated_present,195.7,absent,637,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_v5_frame,edge_truncated_present,195.7,present,215,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_v5_frame,edge_truncated_present,200.6,absent,637,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_v5_frame,edge_truncated_present,200.6,present,215,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_v5_frame,edge_truncated_present,203.1,absent,637,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_v5_frame,edge_truncated_present,203.1,present,215,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_v5_frame,edge_truncated_present,228.6,absent,637,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_v5_frame,edge_truncated_present,228.6,present,215,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_v5_frame,edge_truncated_present,239.4,absent,637,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_v5_frame,edge_truncated_present,239.4,present,215,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_v5_frame,edge_truncated_present,251.8,absent,637,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_v5_frame,edge_truncated_present,251.8,present,215,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_v5_frame,edge_truncated_present,260.9,absent,637,ae128__uint6__roi0.0,ae128__uint6__roi0.0
utility_v5_frame,edge_truncated_present,260.9,present,215,ae128__uint6__roi0.0,ae128__uint6__roi0.0
utility_v5_frame,edge_truncated_present,267.7,absent,637,ae128__uint6__roi0.0,ae128__uint6__roi0.0
utility_v5_frame,edge_truncated_present,267.7,present,215,ae128__uint6__roi0.0,ae128__uint6__roi0.0
utility_v5_frame,edge_truncated_present,289.0,absent,637,ae128__uint6__roi0.0,ae128__uint6__roi0.0
utility_v5_frame,edge_truncated_present,289.0,present,215,ae128__uint6__roi0.0,ae128__uint6__roi0.0
utility_v5_frame,edge_truncated_present,341.0,absent,637,ae128__uint6__roi0.0,ae128__uint6__roi0.0
utility_v5_frame,edge_truncated_present,341.0,present,215,ae128__uint6__roi0.0,ae128__uint6__roi0.0
utility_v5_frame,edge_truncated_present,392.0,absent,637,ae128__uint6__roi0.0,ae128__uint6__roi0.0
utility_v5_frame,edge_truncated_present,392.0,present,215,ae128__uint6__roi0.0,ae128__uint6__roi0.0
utility_v5_frame,edge_truncated_present,452.2,absent,637,ae128__uint6__roi0.0,ae128__uint6__roi0.0
utility_v5_frame,edge_truncated_present,452.2,present,215,ae128__uint6__roi0.0,ae128__uint6__roi0.0
utility_v5_frame,edge_truncated_present,565.6,absent,637,ae128__uint6__roi0.0,ae128__uint6__roi0.0
utility_v5_frame,edge_truncated_present,565.6,present,215,ae128__uint6__roi0.0,ae128__uint6__roi0.0
utility_v5_frame,edge_truncated_present,598.1,absent,637,ae128__uint6__roi0.0,ae128__uint6__roi0.0
utility_v5_frame,edge_truncated_present,598.1,present,215,ae128__uint6__roi0.0,ae128__uint6__roi0.0
utility_v5_frame,edge_truncated_present,759.7,absent,637,ae128__uint6__roi0.0,ae128__uint6__roi0.0
utility_v5_frame,edge_truncated_present,759.7,present,215,ae128__uint6__roi0.0,ae128__uint6__roi0.0
utility_v5_frame,edge_truncated_present,784.8,absent,637,ae128__uint6__roi0.0,ae128__uint6__roi0.0
utility_v5_frame,edge_truncated_present,784.8,present,215,ae128__uint6__roi0.0,ae128__uint6__roi0.0
utility_v5_frame,edge_truncated_present,1050.3,absent,637,ae128__uint6__roi0.0,ae128__uint6__roi0.0
utility_v5_frame,edge_truncated_present,1050.3,present,215,ae128__uint6__roi0.0,ae128__uint6__roi0.0
utility_detection_only_frame,class_mix,49.4,empty,2,ae32__uint4__roi0.5,ae32__uint4__roi0.5
utility_detection_only_frame,class_mix,49.4,mixed,288,ae32__uint4__roi0.5,ae32__uint4__roi0.5
utility_detection_only_frame,class_mix,49.4,pedestrian_only,132,ae32__uint4__roi0.5,ae32__uint4__roi0.5
utility_detection_only_frame,class_mix,49.4,vehicle_only,430,ae32__uint4__roi0.5,ae32__uint4__roi0.5
utility_detection_only_frame,class_mix,61.3,empty,2,ae64__uint4__roi0.5,ae32__uint4__roi0.5
utility_detection_only_frame,class_mix,61.3,mixed,288,ae64__uint4__roi0.5,ae64__uint4__roi0.5
utility_detection_only_frame,class_mix,61.3,pedestrian_only,132,ae64__uint4__roi0.5,ae64__uint4__roi0.5
utility_detection_only_frame,class_mix,61.3,vehicle_only,430,ae64__uint4__roi0.5,ae64__uint4__roi0.5
utility_detection_only_frame,class_mix,64.1,empty,2,ae64__uint4__roi0.5,ae32__uint4__roi0.3
utility_detection_only_frame,class_mix,64.1,mixed,288,ae64__uint4__roi0.5,ae64__uint4__roi0.5
utility_detection_only_frame,class_mix,64.1,pedestrian_only,132,ae64__uint4__roi0.5,ae64__uint4__roi0.5
utility_detection_only_frame,class_mix,64.1,vehicle_only,430,ae64__uint4__roi0.5,ae32__uint4__roi0.3
utility_detection_only_frame,class_mix,75.2,empty,2,ae64__uint4__roi0.5,ae32__uint4__roi0.3
utility_detection_only_frame,class_mix,75.2,mixed,288,ae64__uint4__roi0.5,ae64__uint4__roi0.5
utility_detection_only_frame,class_mix,75.2,pedestrian_only,132,ae64__uint4__roi0.5,ae64__uint4__roi0.5
utility_detection_only_frame,class_mix,75.2,vehicle_only,430,ae64__uint4__roi0.5,ae32__uint4__roi0.3
utility_detection_only_frame,class_mix,79.2,empty,2,ae128__uint4__roi0.5,ae128__uint4__roi0.5
utility_detection_only_frame,class_mix,79.2,mixed,288,ae128__uint4__roi0.5,ae128__uint4__roi0.5
utility_detection_only_frame,class_mix,79.2,pedestrian_only,132,ae128__uint4__roi0.5,ae64__uint4__roi0.5
utility_detection_only_frame,class_mix,79.2,vehicle_only,430,ae128__uint4__roi0.5,ae128__uint4__roi0.5
utility_detection_only_frame,class_mix,90.0,empty,2,ae128__uint4__roi0.5,ae128__uint4__roi0.5
utility_detection_only_frame,class_mix,90.0,mixed,288,ae128__uint4__roi0.5,ae128__uint4__roi0.5
utility_detection_only_frame,class_mix,90.0,pedestrian_only,132,ae128__uint4__roi0.5,ae64__uint4__roi0.5
utility_detection_only_frame,class_mix,90.0,vehicle_only,430,ae128__uint4__roi0.5,ae128__uint4__roi0.5
utility_detection_only_frame,class_mix,94.2,empty,2,ae128__uint4__roi0.5,ae128__uint4__roi0.5
utility_detection_only_frame,class_mix,94.2,mixed,288,ae128__uint4__roi0.5,ae128__uint4__roi0.5
utility_detection_only_frame,class_mix,94.2,pedestrian_only,132,ae128__uint4__roi0.5,ae64__uint4__roi0.5
utility_detection_only_frame,class_mix,94.2,vehicle_only,430,ae128__uint4__roi0.5,ae128__uint4__roi0.5
utility_detection_only_frame,class_mix,96.4,empty,2,ae128__uint4__roi0.3,ae128__uint4__roi0.3
utility_detection_only_frame,class_mix,96.4,mixed,288,ae128__uint4__roi0.3,ae128__uint4__roi0.3
utility_detection_only_frame,class_mix,96.4,pedestrian_only,132,ae128__uint4__roi0.3,ae128__uint4__roi0.3
utility_detection_only_frame,class_mix,96.4,vehicle_only,430,ae128__uint4__roi0.3,ae128__uint4__roi0.3
utility_detection_only_frame,class_mix,101.1,empty,2,ae128__uint4__roi0.3,ae128__uint4__roi0.3
utility_detection_only_frame,class_mix,101.1,mixed,288,ae128__uint4__roi0.3,ae128__uint4__roi0.3
utility_detection_only_frame,class_mix,101.1,pedestrian_only,132,ae128__uint4__roi0.3,ae128__uint4__roi0.3
utility_detection_only_frame,class_mix,101.1,vehicle_only,430,ae128__uint4__roi0.3,ae128__uint4__roi0.3
utility_detection_only_frame,class_mix,117.9,empty,2,ae128__uint4__roi0.3,ae128__uint4__roi0.3
utility_detection_only_frame,class_mix,117.9,mixed,288,ae128__uint4__roi0.3,ae128__uint4__roi0.3
utility_detection_only_frame,class_mix,117.9,pedestrian_only,132,ae128__uint4__roi0.3,ae128__uint4__roi0.3
utility_detection_only_frame,class_mix,117.9,vehicle_only,430,ae128__uint4__roi0.3,ae128__uint4__roi0.3
utility_detection_only_frame,class_mix,122.7,empty,2,ae128__uint4__roi0.3,ae128__uint4__roi0.3
utility_detection_only_frame,class_mix,122.7,mixed,288,ae128__uint4__roi0.3,ae128__uint4__roi0.3
utility_detection_only_frame,class_mix,122.7,pedestrian_only,132,ae128__uint4__roi0.3,ae128__uint4__roi0.3
utility_detection_only_frame,class_mix,122.7,vehicle_only,430,ae128__uint4__roi0.3,ae128__uint4__roi0.3
utility_detection_only_frame,class_mix,124.4,empty,2,ae128__uint4__roi0.3,ae128__uint4__roi0.3
utility_detection_only_frame,class_mix,124.4,mixed,288,ae128__uint4__roi0.3,ae128__uint4__roi0.3
utility_detection_only_frame,class_mix,124.4,pedestrian_only,132,ae128__uint4__roi0.3,ae128__uint4__roi0.3
utility_detection_only_frame,class_mix,124.4,vehicle_only,430,ae128__uint4__roi0.3,ae128__uint4__roi0.3
utility_detection_only_frame,class_mix,129.2,empty,2,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,class_mix,129.2,mixed,288,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,class_mix,129.2,pedestrian_only,132,ae128__uint4__roi0.0,ae128__uint4__roi0.3
utility_detection_only_frame,class_mix,129.2,vehicle_only,430,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,class_mix,148.6,empty,2,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,class_mix,148.6,mixed,288,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,class_mix,148.6,pedestrian_only,132,ae128__uint4__roi0.0,ae128__uint4__roi0.3
utility_detection_only_frame,class_mix,148.6,vehicle_only,430,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,class_mix,153.9,empty,2,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,class_mix,153.9,mixed,288,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,class_mix,153.9,pedestrian_only,132,ae128__uint4__roi0.0,ae128__uint4__roi0.3
utility_detection_only_frame,class_mix,153.9,vehicle_only,430,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,class_mix,154.6,empty,2,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,class_mix,154.6,mixed,288,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,class_mix,154.6,pedestrian_only,132,ae128__uint4__roi0.0,ae128__uint4__roi0.3
utility_detection_only_frame,class_mix,154.6,vehicle_only,430,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,class_mix,163.4,empty,2,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,class_mix,163.4,mixed,288,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,class_mix,163.4,pedestrian_only,132,ae128__uint4__roi0.0,ae128__uint4__roi0.3
utility_detection_only_frame,class_mix,163.4,vehicle_only,430,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,class_mix,174.7,empty,2,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,class_mix,174.7,mixed,288,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,class_mix,174.7,pedestrian_only,132,ae128__uint4__roi0.0,ae128__uint4__roi0.3
utility_detection_only_frame,class_mix,174.7,vehicle_only,430,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,class_mix,192.8,empty,2,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,class_mix,192.8,mixed,288,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,class_mix,192.8,pedestrian_only,132,ae128__uint4__roi0.0,ae128__uint4__roi0.3
utility_detection_only_frame,class_mix,192.8,vehicle_only,430,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,class_mix,195.7,empty,2,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,class_mix,195.7,mixed,288,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,class_mix,195.7,pedestrian_only,132,ae128__uint4__roi0.0,ae128__uint4__roi0.3
utility_detection_only_frame,class_mix,195.7,vehicle_only,430,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,class_mix,200.6,empty,2,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,class_mix,200.6,mixed,288,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,class_mix,200.6,pedestrian_only,132,ae128__uint4__roi0.0,ae128__uint4__roi0.3
utility_detection_only_frame,class_mix,200.6,vehicle_only,430,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,class_mix,203.1,empty,2,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,class_mix,203.1,mixed,288,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,class_mix,203.1,pedestrian_only,132,ae128__uint4__roi0.0,ae128__uint4__roi0.3
utility_detection_only_frame,class_mix,203.1,vehicle_only,430,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,class_mix,228.6,empty,2,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,class_mix,228.6,mixed,288,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,class_mix,228.6,pedestrian_only,132,ae128__uint4__roi0.0,ae128__uint4__roi0.3
utility_detection_only_frame,class_mix,228.6,vehicle_only,430,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,class_mix,239.4,empty,2,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,class_mix,239.4,mixed,288,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,class_mix,239.4,pedestrian_only,132,ae128__uint4__roi0.0,ae128__uint4__roi0.3
utility_detection_only_frame,class_mix,239.4,vehicle_only,430,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,class_mix,251.8,empty,2,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,class_mix,251.8,mixed,288,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,class_mix,251.8,pedestrian_only,132,ae128__uint4__roi0.0,ae128__uint4__roi0.3
utility_detection_only_frame,class_mix,251.8,vehicle_only,430,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,class_mix,260.9,empty,2,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,class_mix,260.9,mixed,288,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,class_mix,260.9,pedestrian_only,132,ae128__uint4__roi0.0,ae128__uint4__roi0.3
utility_detection_only_frame,class_mix,260.9,vehicle_only,430,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,class_mix,267.7,empty,2,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,class_mix,267.7,mixed,288,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,class_mix,267.7,pedestrian_only,132,ae128__uint4__roi0.0,ae128__uint4__roi0.3
utility_detection_only_frame,class_mix,267.7,vehicle_only,430,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,class_mix,289.0,empty,2,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,class_mix,289.0,mixed,288,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,class_mix,289.0,pedestrian_only,132,ae128__uint4__roi0.0,ae128__uint4__roi0.3
utility_detection_only_frame,class_mix,289.0,vehicle_only,430,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,class_mix,341.0,empty,2,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,class_mix,341.0,mixed,288,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,class_mix,341.0,pedestrian_only,132,ae128__uint4__roi0.0,ae128__uint4__roi0.3
utility_detection_only_frame,class_mix,341.0,vehicle_only,430,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,class_mix,392.0,empty,2,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,class_mix,392.0,mixed,288,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,class_mix,392.0,pedestrian_only,132,ae128__uint4__roi0.0,ae128__uint4__roi0.3
utility_detection_only_frame,class_mix,392.0,vehicle_only,430,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,class_mix,452.2,empty,2,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,class_mix,452.2,mixed,288,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,class_mix,452.2,pedestrian_only,132,ae128__uint4__roi0.0,ae128__uint4__roi0.3
utility_detection_only_frame,class_mix,452.2,vehicle_only,430,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,class_mix,565.6,empty,2,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,class_mix,565.6,mixed,288,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,class_mix,565.6,pedestrian_only,132,ae128__uint4__roi0.0,ae128__uint4__roi0.3
utility_detection_only_frame,class_mix,565.6,vehicle_only,430,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,class_mix,598.1,empty,2,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,class_mix,598.1,mixed,288,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,class_mix,598.1,pedestrian_only,132,ae128__uint4__roi0.0,ae128__uint4__roi0.3
utility_detection_only_frame,class_mix,598.1,vehicle_only,430,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,class_mix,759.7,empty,2,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,class_mix,759.7,mixed,288,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,class_mix,759.7,pedestrian_only,132,ae128__uint4__roi0.0,ae128__uint4__roi0.3
utility_detection_only_frame,class_mix,759.7,vehicle_only,430,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,class_mix,784.8,empty,2,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,class_mix,784.8,mixed,288,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,class_mix,784.8,pedestrian_only,132,ae128__uint4__roi0.0,ae128__uint4__roi0.3
utility_detection_only_frame,class_mix,784.8,vehicle_only,430,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,class_mix,1050.3,empty,2,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,class_mix,1050.3,mixed,288,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,class_mix,1050.3,pedestrian_only,132,ae128__uint4__roi0.0,ae128__uint4__roi0.3
utility_detection_only_frame,class_mix,1050.3,vehicle_only,430,ae128__uint4__roi0.0,ae128__uint4__roi0.0
utility_detection_only_frame,nearest_range,49.4,12_25m,244,ae32__uint4__roi0.5,ae32__uint4__roi0.5
utility_detection_only_frame,nearest_range,49.4,empty,2,ae32__uint4__roi0.5,ae32__uint4__roi0.5
utility_detection_only_frame,nearest_range,49.4,gt_25m,254,ae32__uint4__roi0.5,ae32__uint4__roi0.5
utility_detection_only_frame,nearest_range,49.4,le_12m,352,ae32__uint4__roi0.5,ae32__uint4__roi0.5
utility_detection_only_frame,nearest_range,61.3,12_25m,244,ae64__uint4__roi0.5,ae64__uint4__roi0.5
utility_detection_only_frame,nearest_range,61.3,empty,2,ae64__uint4__roi0.5,ae32__uint4__roi0.5
utility_detection_only_frame,nearest_range,61.3,gt_25m,254,ae64__uint4__roi0.5,ae64__uint4__roi0.5
utility_detection_only_frame,nearest_range,61.3,le_12m,352,ae64__uint4__roi0.5,ae64__uint4__roi0.5
utility_detection_only_frame,nearest_range,64.1,12_25m,244,ae64__uint4__roi0.5,ae64__uint4__roi0.5
utility_detection_only_frame,nearest_range,64.1,empty,2,ae64__uint4__roi0.5,ae32__uint4__roi0.3
utility_detection_only_frame,nearest_range,64.1,gt_25m,254,ae64__uint4__roi0.5,ae64__uint4__roi0.5
utility_detection_only_frame,nearest_range,64.1,le_12m,352,ae64__uint4__roi0.5,ae32__uint4__roi0.3
utility_detection_only_frame,nearest_range,75.2,12_25m,244,ae64__uint4__roi0.5,ae64__uint4__roi0.5
utility_detection_only_frame,nearest_range,75.2,empty,2,ae64__uint4__roi0.5,ae32__uint4__roi0.3
utility_detection_only_frame,nearest_range,75.2,gt_25m,254,ae64__uint4__roi0.5,ae64__uint4__roi0.3
utility_detection_only_frame,nearest_range,75.2,le_12m,352,ae64__uint4__roi0.5,ae32__uint4__roi0.3
utility_detection_only_frame,nearest_range,79.2,12_25m,244,ae128__uint4__roi0.5,ae64__uint4__roi0.5
utility_detection_only_frame,nearest_range,79.2,empty,2,ae128__uint4__roi0.5,ae128__uint4__roi0.5
utility_detection_only_frame,nearest_range,79.2,gt_25m,254,ae128__uint4__roi0.5,ae128__uint4__roi0.5
utility_detection_only_frame,nearest_range,79.2,le_12m,352,ae128__uint4__roi0.5,ae128__uint4__roi0.5
utility_detection_only_frame,nearest_range,90.0,12_25m,244,ae128__uint4__roi0.5,ae64__uint4__roi0.5
utility_detection_only_frame,nearest_range,90.0,empty,2,ae128__uint4__roi0.5,ae128__uint4__roi0.5
utility_detection_only_frame,nearest_range,90.0,gt_25m,254,ae128__uint4__roi0.5,ae128__uint4__roi0.5
utility_detection_only_frame,nearest_range,90.0,le_12m,352,ae128__uint4__roi0.5,ae32__uint4__roi0.0
utility_detection_only_frame,nearest_range,94.2,12_25m,244,ae128__uint4__roi0.5,ae64__uint4__roi0.5
utility_detection_only_frame,nearest_range,94.2,empty,2,ae128__uint4__roi0.5,ae128__uint4__roi0.5
utility_detection_only_frame,nearest_range,94.2,gt_25m,254,ae128__uint4__roi0.5,ae128__uint4__roi0.5
utility_detection_only_frame,nearest_range,94.2,le_12m,352,ae128__uint4__roi0.5,ae32__uint4__roi0.0
utility_detection_only_frame,nearest_range,96.4,12_25m,244,ae128__uint4__roi0.3,ae128__uint4__roi0.3
utility_detection_only_frame,nearest_range,96.4,empty,2,ae128__uint4__roi0.3,ae128__uint4__roi0.3
utility_detection_only_frame,nearest_range,96.4,gt_25m,254,ae128__uint4__roi0.3,ae128__uint4__roi0.5
utility_detection_only_frame,nearest_range,96.4,le_12m,352,ae128__uint4__roi0.3,ae128__uint4__roi0.3
utility_detection_only_frame,nearest_range,101.1,12_25m,244,ae128__uint4__roi0.3,ae128__uint4__roi0.3
utility_detection_only_frame,nearest_range,101.1,empty,2,ae128__uint4__roi0.3,ae128__uint4__roi0.3
utility_detection_only_frame,nearest_range,101.1,gt_25m,254,ae128__uint4__roi0.3,ae128__uint4__roi0.5
utility_detection_only_frame,nearest_range,101.1,le_12m,352,ae128__uint4__roi0.3,ae128__uint4__roi0.3
utility_detection_only_frame,nearest_range,117.9,12_25m,244,ae128__uint4__roi0.3,ae128__uint4__roi0.3
utility_detection_only_frame,nearest_range,117.9,empty,2,ae128__uint4__roi0.3,ae128__uint4__roi0.3
utility_detection_only_frame,nearest_range,117.9,gt_25m,254,ae128__uint4__roi0.3,ae128__uint4__roi0.5
utility_detection_only_frame,nearest_range,117.9,le_12m,352,ae128__uint4__roi0.3,ae128__uint4__roi0.3
utility_detection_only_frame,nearest_range,122.7,12_25m,244,ae128__uint4__roi0.3,ae128__uint4__roi0.3
utility_detection_only_frame,nearest_range,122.7,empty,2,ae128__uint4__roi0.3,ae128__uint4__roi0.3
utility_detection_only_frame,nearest_range,122.7,gt_25m,254,ae128__uint4__roi0.3,ae128__uint4__roi0.5
utility_detection_only_frame,nearest_range,122.7,le_12m,352,ae128__uint4__roi0.3,ae128__uint4__roi0.3
utility_detection_only_frame,nearest_range,124.4,12_25m,244,ae128__uint4__roi0.3,ae128__uint4__roi0.3
utility_detection_only_frame,nearest_range,124.4,empty,2,ae128__uint4__roi0.3,ae128__uint4__roi0.3
