model,ae_bottleneck,quant,roi,sample_id,frame_id,n_inview,n_inview_veh,n_inview_ped,payload_bytes,n_pred,tp,fp,fn,tp_veh,fp_veh,fn_veh,tp_ped,fp_ped,fn_ped,loc_err_sum,loc_err_sq_sum,loc_err_sum_veh,loc_err_sum_ped,conf_00,conf_01,conf_02,conf_10,conf_11,conf_12,conf_20,conf_21,conf_22
noae,0,per_channel_uint6,0.9,moving_ego_pps200000_medium_8loops_stride2_003114_frame98153,98153,3,2,1,180228,3,2,1,1,2,1,0,0,0,1,1.2354487558841365,0.7848018127933649,1.2354487558841365,0.0,603840,703,0,167649,148774,0,139,495,0
noae,0,per_channel_uint6,0.98,moving_ego_pps200000_medium_8loops_stride2_003114_frame98153,98153,3,2,1,60454,4,2,2,1,2,2,0,0,0,1,0.8837918930209019,0.5534500449206503,0.8837918930209019,0.0,604543,0,0,277678,38745,0,154,480,0
noae,0,per_channel_uint4,0.0,moving_ego_pps200000_medium_8loops_stride2_003114_frame98153,98153,3,2,1,427214,4,2,2,1,2,2,0,0,0,1,1.0422305614061114,0.5454454229886447,1.0422305614061114,0.0,602078,2465,0,1275,315148,0,133,501,0
noae,0,per_channel_uint4,0.3,moving_ego_pps200000_medium_8loops_stride2_003114_frame98153,98153,3,2,1,331911,4,2,2,1,2,2,0,0,0,1,0.9918127561365332,0.4934462089715582,0.9918127561365332,0.0,410795,193748,0,1025,315398,0,133,501,0
noae,0,per_channel_uint4,0.5,moving_ego_pps200000_medium_8loops_stride2_003114_frame98153,98153,3,2,1,281157,4,2,2,1,2,2,0,0,0,1,0.9751935090381268,0.5987771719950378,0.9751935090381268,0.0,243659,359548,1336,1027,315396,0,133,501,0
noae,0,per_channel_uint4,0.7,moving_ego_pps200000_medium_8loops_stride2_003114_frame98153,98153,3,2,1,201340,4,2,2,1,2,2,0,0,0,1,1.0417300725439287,0.6675107133833396,1.0417300725439287,0.0,65012,537789,1742,711,315712,0,130,501,3
noae,0,per_channel_uint4,0.9,moving_ego_pps200000_medium_8loops_stride2_003114_frame98153,98153,3,2,1,114161,4,2,2,1,2,2,0,0,0,1,1.3321789131108055,0.9015096447672983,1.3321789131108055,0.0,8209,594999,1335,51,316372,0,5,518,111
noae,0,per_channel_uint4,0.98,moving_ego_pps200000_medium_8loops_stride2_003114_frame98153,98153,3,2,1,44062,4,2,2,1,2,2,0,0,0,1,0.724946808105919,0.3238606162824645,0.724946808105919,0.0,604524,19,0,271200,45223,0,154,480,0
noae,0,per_channel_uint8,0.0,moving_ego_pps200000_medium_8loops_stride2_003115_frame98155,98155,3,2,1,1089976,2,1,1,2,1,1,1,0,0,1,1.5932701851870634,2.5385098830060193,1.5932701851870634,0.0,589838,1802,0,1870,327364,0,138,588,0
noae,0,per_channel_uint8,0.3,moving_ego_pps200000_medium_8loops_stride2_003115_frame98155,98155,3,2,1,794523,2,1,1,2,1,1,1,0,0,1,1.604305695284955,2.573796763923743,1.604305695284955,0.0,587962,3678,0,75751,253483,0,138,588,0
noae,0,per_channel_uint8,0.5,moving_ego_pps200000_medium_8loops_stride2_003115_frame98155,98155,3,2,1,629210,2,1,1,2,1,1,1,0,0,1,1.2294950507812443,1.5116580798955745,1.2294950507812443,0.0,586533,5102,5,79448,249786,0,138,588,0
noae,0,per_channel_uint8,0.7,moving_ego_pps200000_medium_8loops_stride2_003115_frame98155,98155,3,2,1,409137,2,1,1,2,1,1,1,0,0,1,1.2753369865065203,1.6264844291515324,1.2753369865065203,0.0,587930,3697,13,106146,223088,0,138,588,0
noae,0,per_channel_uint8,0.9,moving_ego_pps200000_medium_8loops_stride2_003115_frame98155,98155,3,2,1,198628,2,1,1,2,1,1,1,0,0,1,0.8125621169878243,0.6602571939637347,0.8125621169878243,0.0,591321,290,29,198068,131166,0,150,576,0
noae,0,per_channel_uint8,0.98,moving_ego_pps200000_medium_8loops_stride2_003115_frame98155,98155,3,2,1,72168,2,1,1,2,1,1,1,0,0,1,0.9055479174026735,0.8200170307123191,0.9055479174026735,0.0,591639,0,1,296579,32639,16,702,24,0
noae,0,per_channel_uint6,0.0,moving_ego_pps200000_medium_8loops_stride2_003115_frame98155,98155,3,2,1,818597,2,1,1,2,1,1,1,0,0,1,1.47713431337845,2.181925779760025,1.47713431337845,0.0,589780,1860,0,1826,327408,0,138,588,0
noae,0,per_channel_uint6,0.3,moving_ego_pps200000_medium_8loops_stride2_003115_frame98155,98155,3,2,1,602201,2,1,1,2,1,1,1,0,0,1,1.4968545713526598,2.2405736077793548,1.4968545713526598,0.0,588299,3341,0,76156,253078,0,138,588,0
noae,0,per_channel_uint6,0.5,moving_ego_pps200000_medium_8loops_stride2_003115_frame98155,98155,3,2,1,486979,2,1,1,2,1,1,1,0,0,1,1.1688515238117398,1.3662138847170262,1.1688515238117398,0.0,586516,5114,10,79441,249793,0,138,588,0
noae,0,per_channel_uint6,0.7,moving_ego_pps200000_medium_8loops_stride2_003115_frame98155,98155,3,2,1,325391,2,1,1,2,1,1,1,0,0,1,1.354681943804755,1.8351631688706296,1.354681943804755,0.0,587674,3949,17,105656,223578,0,138,588,0
noae,0,per_channel_uint6,0.9,moving_ego_pps200000_medium_8loops_stride2_003115_frame98155,98155,3,2,1,162287,2,1,1,2,1,1,1,0,0,1,0.8533686921794509,0.7282381247920664,0.8533686921794509,0.0,591327,282,31,198382,130852,0,150,576,0
noae,0,per_channel_uint6,0.98,moving_ego_pps200000_medium_8loops_stride2_003115_frame98155,98155,3,2,1,63893,2,1,1,2,1,1,1,0,0,1,0.9177854279378843,0.8423300917351254,0.9177854279378843,0.0,591633,0,7,295543,33669,22,698,28,0
noae,0,per_channel_uint4,0.0,moving_ego_pps200000_medium_8loops_stride2_003115_frame98155,98155,3,2,1,420783,2,1,1,2,1,1,1,0,0,1,1.527878687936356,2.3344132850501205,1.527878687936356,0.0,589768,1872,0,1749,327485,0,138,588,0
noae,0,per_channel_uint4,0.3,moving_ego_pps200000_medium_8loops_stride2_003115_frame98155,98155,3,2,1,319693,2,1,1,2,1,1,1,0,0,1,1.505781262229743,2.2673772096821985,1.505781262229743,0.0,408827,182813,0,1409,327825,0,138,588,0
noae,0,per_channel_uint4,0.5,moving_ego_pps200000_medium_8loops_stride2_003115_frame98155,98155,3,2,1,272754,2,1,1,2,1,1,1,0,0,1,0.9794916049766048,0.9594038042196452,0.9794916049766048,0.0,251076,340547,17,1189,328045,0,138,588,0
noae,0,per_channel_uint4,0.7,moving_ego_pps200000_medium_8loops_stride2_003115_frame98155,98155,3,2,1,193676,3,2,1,1,2,1,0,0,0,1,1.5776907085254515,1.3110026033665796,1.5776907085254515,0.0,98501,493122,17,747,328487,0,138,588,0
noae,0,per_channel_uint4,0.9,moving_ego_pps200000_medium_8loops_stride2_003115_frame98155,98155,3,2,1,102569,2,1,1,2,1,1,1,0,0,1,0.8985562610488653,0.8074033542701166,0.8985562610488653,0.0,591349,246,45,198246,130988,0,150,576,0
noae,0,per_channel_uint4,0.98,moving_ego_pps200000_medium_8loops_stride2_003115_frame98155,98155,3,2,1,44964,2,1,1,2,1,1,1,0,0,1,1.0231168739313408,1.0467681377230391,1.0231168739313408,0.0,591628,0,12,297256,31854,124,704,22,0
noae,0,per_channel_uint8,0.0,moving_ego_pps200000_medium_8loops_stride2_003134_frame98193,98193,3,2,1,1086816,9,3,6,0,2,4,0,1,2,0,1.166610171666741,0.6726752683697297,0.3961742168106937,0.7704359548560473,556084,2345,0,1186,356284,1318,187,3464,732
noae,0,per_channel_uint8,0.3,moving_ego_pps200000_medium_8loops_stride2_003134_frame98193,98193,3,2,1,814095,9,3,6,0,2,4,0,1,2,0,1.1521816465475898,0.6527380807097447,0.39439627146510303,0.7577853750824867,553665,4764,0,73141,284264,1383,187,3332,864
noae,0,per_channel_uint8,0.5,moving_ego_pps200000_medium_8loops_stride2_003134_frame98193,98193,3,2,1,644354,9,3,6,0,2,4,0,1,2,0,1.1268071060068925,0.6409273038803411,0.370351747681143,0.7564553583257495,552518,5911,0,73549,283554,1685,187,3240,956
noae,0,per_channel_uint8,0.7,moving_ego_pps200000_medium_8loops_stride2_003134_frame98193,98193,3,2,1,427678,9,3,6,0,2,4,0,1,2,0,0.9909016222907985,0.6072361052273224,0.23549536721055808,0.7554062550802404,551122,7307,0,101491,254915,2382,187,3040,1156
noae,0,per_channel_uint8,0.9,moving_ego_pps200000_medium_8loops_stride2_003134_frame98193,98193,3,2,1,196407,5,2,3,1,2,3,0,0,0,1,0.25750023432657776,0.0458237082152595,0.25750023432657776,0.0,555949,2480,0,216738,140837,1213,187,3428,768
noae,0,per_channel_uint8,0.98,moving_ego_pps200000_medium_8loops_stride2_003134_frame98193,98193,3,2,1,66119,4,2,2,1,2,2,0,0,0,1,0.5345360367518697,0.16324645416540803,0.5345360367518697,0.0,558429,0,0,320667,38112,9,1290,3093,0
noae,0,per_channel_uint6,0.0,moving_ego_pps200000_medium_8loops_stride2_003134_frame98193,98193,3,2,1,817187,10,3,7,0,2,4,0,1,3,0,1.1695143677036481,0.6247818874148653,0.44415864858897836,0.7253557191146698,556154,2275,0,1284,356252,1252,187,3309,887
noae,0,per_channel_uint6,0.3,moving_ego_pps200000_medium_8loops_stride2_003134_frame98193,98193,3,2,1,618590,9,3,6,0,2,4,0,1,2,0,1.169825786196271,0.6276172177375071,0.44186168814390053,0.7279640980523705,555187,3242,0,75737,281811,1240,187,3274,922
noae,0,per_channel_uint6,0.5,moving_ego_pps200000_medium_8loops_stride2_003134_frame98193,98193,3,2,1,500955,9,3,6,0,2,4,0,1,2,0,1.1430010044040608,0.6146329372159541,0.41741707560741176,0.725583928796649,554786,3643,0,76931,280360,1497,187,3184,1012
noae,0,per_channel_uint6,0.7,moving_ego_pps200000_medium_8loops_stride2_003134_frame98193,98193,3,2,1,340727,9,3,6,0,2,4,0,1,2,0,1.0096867075436564,0.6203838965743227,0.24468631046420114,0.7650003970794553,551224,7205,0,101639,254634,2515,187,2927,1269
noae,0,per_channel_uint6,0.9,moving_ego_pps200000_medium_8loops_stride2_003134_frame98193,98193,3,2,1,167557,6,3,3,0,2,3,0,1,0,0,0.8268644295561478,0.3642315303583231,0.26209024598955083,0.5647741835665969,554271,4158,0,211044,146648,1096,187,3375,821
noae,0,per_channel_uint6,0.98,moving_ego_pps200000_medium_8loops_stride2_003134_frame98193,98193,3,2,1,59624,4,2,2,1,2,2,0,0,0,1,0.5114740173287674,0.1440829913171253,0.5114740173287674,0.0,558429,0,0,320051,38737,0,1255,3128,0
noae,0,per_channel_uint4,0.0,moving_ego_pps200000_medium_8loops_stride2_003134_frame98193,98193,3,2,1,420878,8,3,5,0,2,4,0,1,1,0,1.433924016738738,1.0574587421338044,0.46018921010418584,0.973734806634552,555839,2590,0,1241,355535,2012,187,3573,623
noae,0,per_channel_uint4,0.3,moving_ego_pps200000_medium_8loops_stride2_003134_frame98193,98193,3,2,1,332065,7,3,4,0,2,4,0,1,0,0,1.334573167943967,0.9228959309643944,0.42191036492510586,0.9126628030188612,381550,176879,0,240,356511,2037,187,3058,1138
noae,0,per_channel_uint4,0.5,moving_ego_pps200000_medium_8loops_stride2_003134_frame98193,98193,3,2,1,285574,7,3,4,0,2,4,0,1,0,0,1.3455604776228423,0.9559149929468744,0.4180691213412393,0.927491356281603,232893,325536,0,78,356793,1917,187,3265,931
noae,0,per_channel_uint4,0.7,moving_ego_pps200000_medium_8loops_stride2_003134_frame98193,98193,3,2,1,203923,8,3,5,0,2,4,0,1,1,0,1.283892677860651,0.9115993614539947,0.3672259458309217,0.9166667320297293,65967,492406,56,38,356622,2128,187,3131,1065
noae,0,per_channel_uint4,0.9,moving_ego_pps200000_medium_8loops_stride2_003134_frame98193,98193,3,2,1,107341,7,3,4,0,2,3,0,1,1,0,0.9571078449095314,0.533508432379497,0.2518663116636722,0.7052415332458593,551062,7367,0,203840,153754,1194,187,3571,625
noae,0,per_channel_uint4,0.98,moving_ego_pps200000_medium_8loops_stride2_003134_frame98193,98193,3,2,1,43848,4,2,2,1,2,2,0,0,0,1,0.6372780035604768,0.20494831774476668,0.6372780035604768,0.0,558429,0,0,315086,43702,0,988,3395,0
noae,0,per_channel_uint8,0.0,moving_ego_pps200000_medium_8loops_stride2_003136_frame98197,98197,3,2,1,1087962,9,3,6,0,2,4,0,1,2,0,0.7889337165292354,0.21656703482496265,0.4539739866715894,0.334959729857646,556125,2283,0,1255,356493,513,187,4620,124
noae,0,per_channel_uint8,0.3,moving_ego_pps200000_medium_8loops_stride2_003136_frame98197,98197,3,2,1,813060,9,3,6,0,2,4,0,1,2,0,0.7896740094966233,0.21807193424581992,0.4515085678353693,0.33816544166125395,552706,5702,0,73535,284255,471,187,4652,92
noae,0,per_channel_uint8,0.5,moving_ego_pps200000_medium_8loops_stride2_003136_frame98197,98197,3,2,1,645144,9,3,6,0,2,4,0,1,2,0,0.722575063155509,0.19023096580011167,0.3781282435834752,0.3444468195720338,552531,5877,0,74684,282913,664,187,4613,131
noae,0,per_channel_uint8,0.7,moving_ego_pps200000_medium_8loops_stride2_003136_frame98197,98197,3,2,1,429201,9,3,6,0,2,4,0,1,2,0,0.5867305419891342,0.15052508289504007,0.25651984579844495,0.3302106961906893,550130,8278,0,101701,255477,1083,187,4500,244
noae,0,per_channel_uint8,0.9,moving_ego_pps200000_medium_8loops_stride2_003136_frame98197,98197,3,2,1,194690,7,3,4,0,2,4,0,1,0,0,0.27569933310322703,0.03237119997231604,0.1274581826875254,0.14824115041570166,555292,3116,0,212505,145381,375,187,4670,74
noae,0,per_channel_uint8,0.98,moving_ego_pps200000_medium_8loops_stride2_003136_frame98197,98197,3,2,1,68278,5,2,3,1,2,3,0,0,0,1,0.678919137242598,0.25412569691113546,0.678919137242598,0.0,558408,0,0,317885,40372,4,1856,3075,0
noae,0,per_channel_uint6,0.0,moving_ego_pps200000_medium_8loops_stride2_003136_frame98197,98197,3,2,1,817281,8,3,5,0,2,4,0,1,1,0,0.770489686497124,0.2115302522319777,0.43323643875003937,0.33725324774708465,556145,2263,0,1295,356497,469,187,4639,105
noae,0,per_channel_uint6,0.3,moving_ego_pps200000_medium_8loops_stride2_003136_frame98197,98197,3,2,1,617908,9,3,6,0,2,4,0,1,2,0,0.798316359366404,0.2282111575518492,0.44020664911862867,0.35810971024777527,554892,3516,0,76490,281331,440,187,4661,83
noae,0,per_channel_uint6,0.5,moving_ego_pps200000_medium_8loops_stride2_003136_frame98197,98197,3,2,1,503250,8,3,5,0,2,4,0,1,1,0,0.7135944501522484,0.18691431475277853,0.36872654543011085,0.3448679047221375,554854,3554,0,77960,279698,603,187,4609,135
noae,0,per_channel_uint6,0.7,moving_ego_pps200000_medium_8loops_stride2_003136_frame98197,98197,3,2,1,344607,8,3,5,0,2,4,0,1,1,0,0.6258677159540379,0.17475252226067067,0.26034582153997554,0.36552189441406235,552741,5667,0,107261,249865,1135,187,4458,286
noae,0,per_channel_uint6,0.9,moving_ego_pps200000_medium_8loops_stride2_003136_frame98197,98197,3,2,1,166960,7,3,4,0,2,4,0,1,0,0,0.28804224645525756,0.032815074554677096,0.15247473696316588,0.1355675094920917,554294,4114,0,209185,148654,422,187,4637,107
noae,0,per_channel_uint6,0.98,moving_ego_pps200000_medium_8loops_stride2_003136_frame98197,98197,3,2,1,62620,5,2,3,1,2,3,0,0,0,1,0.6542868001749564,0.2408125655120195,0.6542868001749564,0.0,558408,0,0,316946,41315,0,1811,3120,0
noae,0,per_channel_uint4,0.0,moving_ego_pps200000_medium_8loops_stride2_003136_frame98197,98197,3,2,1,421383,9,3,6,0,2,4,0,1,2,0,1.111990496715456,0.5505272469687016,0.44289190175410287,0.6690985949613529,555883,2525,0,1319,356233,709,187,4566,178
noae,0,per_channel_uint4,0.3,moving_ego_pps200000_medium_8loops_stride2_003136_frame98197,98197,3,2,1,331789,7,3,4,0,2,4,0,1,0,0,1.5377656838080018,1.2478678247215158,0.47918055924676217,1.0585851245612397,381181,177227,0,262,356558,1441,187,4612,132
noae,0,per_channel_uint4,0.5,moving_ego_pps200000_medium_8loops_stride2_003136_frame98197,98197,3,2,1,286023,8,3,5,0,2,4,0,1,1,0,1.0350417434984083,0.5301716808882572,0.3584316402996387,0.6766101031987696,236927,321481,0,156,356931,1174,187,4656,88
noae,0,per_channel_uint4,0.7,moving_ego_pps200000_medium_8loops_stride2_003136_frame98197,98197,3,2,1,205919,8,3,5,0,2,4,0,1,1,0,0.9175637696464145,0.36875957711034746,0.3720155018524541,0.5455482677939605,71791,486478,139,38,355913,2310,187,4522,222
noae,0,per_channel_uint4,0.9,moving_ego_pps200000_medium_8loops_stride2_003136_frame98197,98197,3,2,1,107803,7,3,4,0,2,4,0,1,0,0,0.730255416034149,0.24571525272633682,0.31571582336546966,0.4145395926686793,8858,549550,0,0,358014,247,157,4712,62
noae,0,per_channel_uint4,0.98,moving_ego_pps200000_medium_8loops_stride2_003136_frame98197,98197,3,2,1,44392,5,2,3,1,2,3,0,0,0,1,0.7054341783427555,0.28335187681654567,0.7054341783427555,0.0,558394,14,0,310089,48172,0,1465,3466,0
noae,0,per_channel_uint8,0.0,moving_ego_pps200000_medium_8loops_stride2_003150_frame98225,98225,2,2,0,1087847,6,2,4,0,2,4,0,0,0,0,0.20868166113968703,0.02217565015057734,0.20868166113968703,0.0,556127,2303,0,1196,361807,0,108,59,0
noae,0,per_channel_uint8,0.3,moving_ego_pps200000_medium_8loops_stride2_003150_frame98225,98225,2,2,0,811835,6,2,4,0,2,4,0,0,0,0,0.2122840911377508,0.02328522463803236,0.2122840911377508,0.0,554432,3998,0,74694,288309,0,108,59,0
noae,0,per_channel_uint8,0.5,moving_ego_pps200000_medium_8loops_stride2_003150_frame98225,98225,2,2,0,645298,6,2,4,0,2,4,0,0,0,0,0.194073735416865,0.018943176639026178,0.194073735416865,0.0,552559,5871,0,75745,287258,0,108,59,0
noae,0,per_channel_uint8,0.7,moving_ego_pps200000_medium_8loops_stride2_003150_frame98225,98225,2,2,0,431549,6,2,4,0,2,4,0,0,0,0,0.22064892038988454,0.024787605210743767,0.22064892038988454,0.0,551331,7099,0,102674,260329,0,108,59,0
noae,0,per_channel_uint8,0.9,moving_ego_pps200000_medium_8loops_stride2_003150_frame98225,98225,2,2,0,199142,7,2,5,0,2,5,0,0,0,0,0.3400159921583916,0.058759995083589645,0.3400159921583916,0.0,556596,1834,0,214357,148646,0,108,59,0
noae,0,per_channel_uint8,0.98,moving_ego_pps200000_medium_8loops_stride2_003150_frame98225,98225,2,2,0,67730,6,2,4,0,2,4,0,0,0,0,0.7282986173069144,0.29331620256282065,0.7282986173069144,0.0,558430,0,0,320192,42811,0,155,12,0
noae,0,per_channel_uint6,0.0,moving_ego_pps200000_medium_8loops_stride2_003150_frame98225,98225,2,2,0,817936,6,2,4,0,2,4,0,0,0,0,0.20429768336811316,0.021128891611449596,0.20429768336811316,0.0,556135,2295,0,1223,361780,0,108,59,0
noae,0,per_channel_uint6,0.3,moving_ego_pps200000_medium_8loops_stride2_003150_frame98225,98225,2,2,0,616371,6,2,4,0,2,4,0,0,0,0,0.22658233214302836,0.02611458811330338,0.22658233214302836,0.0,554225,4205,0,74481,288522,0,108,59,0
noae,0,per_channel_uint6,0.5,moving_ego_pps200000_medium_8loops_stride2_003150_frame98225,98225,2,2,0,501988,6,2,4,0,2,4,0,0,0,0,0.22556615192639012,0.025745075989619004,0.22556615192639012,0.0,553549,4881,0,76878,286125,0,108,59,0
noae,0,per_channel_uint6,0.7,moving_ego_pps200000_medium_8loops_stride2_003150_frame98225,98225,2,2,0,344578,6,2,4,0,2,4,0,0,0,0,0.2244436178598472,0.025207769810795512,0.2244436178598472,0.0,551216,7214,0,102288,260715,0,108,59,0
noae,0,per_channel_uint6,0.9,moving_ego_pps200000_medium_8loops_stride2_003150_frame98225,98225,2,2,0,170968,7,2,5,0,2,5,0,0,0,0,0.33635756518901766,0.05734974389420932,0.33635756518901766,0.0,554930,3500,0,207765,155238,0,48,119,0
noae,0,per_channel_uint6,0.98,moving_ego_pps200000_medium_8loops_stride2_003150_frame98225,98225,2,2,0,63959,6,2,4,0,2,4,0,0,0,0,0.7238946985173591,0.2830232365182996,0.7238946985173591,0.0,558430,0,0,320222,42781,0,155,12,0
noae,0,per_channel_uint4,0.0,moving_ego_pps200000_medium_8loops_stride2_003150_frame98225,98225,2,2,0,421897,6,2,4,0,2,4,0,0,0,0,0.4739606618801329,0.12325963998280418,0.4739606618801329,0.0,555930,2500,0,1102,361901,0,108,59,0
noae,0,per_channel_uint4,0.3,moving_ego_pps200000_medium_8loops_stride2_003150_frame98225,98225,2,2,0,331314,6,2,4,0,2,4,0,0,0,0,0.35748093588739455,0.07220676746349522,0.35748093588739455,0.0,381987,176443,0,234,362769,0,108,59,0
noae,0,per_channel_uint4,0.5,moving_ego_pps200000_medium_8loops_stride2_003150_frame98225,98225,2,2,0,284368,6,2,4,0,2,4,0,0,0,0,0.2783001448441555,0.0483505362165458,0.2783001448441555,0.0,237902,320528,0,112,362891,0,108,59,0
noae,0,per_channel_uint4,0.7,moving_ego_pps200000_medium_8loops_stride2_003150_frame98225,98225,2,2,0,206126,6,2,4,0,2,4,0,0,0,0,0.31039254208767936,0.06306111351877809,0.31039254208767936,0.0,71669,486761,0,9,362994,0,108,59,0
noae,0,per_channel_uint4,0.9,moving_ego_pps200000_medium_8loops_stride2_003150_frame98225,98225,2,2,0,108839,8,2,6,0,2,6,0,0,0,0,0.26053008182419535,0.039379406246781455,0.26053008182419535,0.0,16181,542249,0,757,362246,0,0,167,0
noae,0,per_channel_uint4,0.98,moving_ego_pps200000_medium_8loops_stride2_003150_frame98225,98225,2,2,0,48175,6,2,4,0,2,4,0,0,0,0,0.49512862047578743,0.12296380355407438,0.49512862047578743,0.0,558430,0,0,318125,44878,0,155,12,0
noae,0,per_channel_uint8,0.0,moving_ego_pps200000_medium_8loops_stride2_003159_frame98243,98243,2,2,0,1087662,6,2,4,0,2,4,0,0,0,0,0.08892029846044067,0.004030839024470712,0.08892029846044067,0.0,556170,2365,0,1143,361850,0,0,72,0
noae,0,per_channel_uint8,0.3,moving_ego_pps200000_medium_8loops_stride2_003159_frame98243,98243,2,2,0,814707,6,2,4,0,2,4,0,0,0,0,0.1264757319908743,0.008454398624882023,0.1264757319908743,0.0,554420,4115,0,74139,288854,0,0,72,0
noae,0,per_channel_uint8,0.5,moving_ego_pps200000_medium_8loops_stride2_003159_frame98243,98243,2,2,0,642961,6,2,4,0,2,4,0,0,0,0,0.1206175114961487,0.007707743810388443,0.1206175114961487,0.0,552845,5690,0,74667,288326,0,0,72,0
noae,0,per_channel_uint8,0.7,moving_ego_pps200000_medium_8loops_stride2_003159_frame98243,98243,2,2,0,433736,6,2,4,0,2,4,0,0,0,0,0.22352666097309984,0.03279667162528018,0.22352666097309984,0.0,550699,7836,0,101768,261225,0,0,72,0
noae,0,per_channel_uint8,0.9,moving_ego_pps200000_medium_8loops_stride2_003159_frame98243,98243,2,2,0,198301,7,2,5,0,2,5,0,0,0,0,0.35792542052758913,0.07444517000071946,0.35792542052758913,0.0,556530,2005,0,213181,149812,0,0,72,0
noae,0,per_channel_uint8,0.98,moving_ego_pps200000_medium_8loops_stride2_003159_frame98243,98243,2,2,0,68796,6,2,4,0,2,4,0,0,0,0,0.6900918296384838,0.2933154721436019,0.6900918296384838,0.0,558535,0,0,317888,45105,0,72,0,0
noae,0,per_channel_uint6,0.0,moving_ego_pps200000_medium_8loops_stride2_003159_frame98243,98243,2,2,0,817770,6,2,4,0,2,4,0,0,0,0,0.14152000072996043,0.010548805823870466,0.14152000072996043,0.0,556264,2271,0,1196,361797,0,0,72,0
noae,0,per_channel_uint6,0.3,moving_ego_pps200000_medium_8loops_stride2_003159_frame98243,98243,2,2,0,619804,6,2,4,0,2,4,0,0,0,0,0.20156663972277353,0.020487440110732474,0.20156663972277353,0.0,554934,3601,0,75224,287769,0,0,72,0
noae,0,per_channel_uint6,0.5,moving_ego_pps200000_medium_8loops_stride2_003159_frame98243,98243,2,2,0,501181,6,2,4,0,2,4,0,0,0,0,0.18328895304361986,0.016830068002078702,0.18328895304361986,0.0,554189,4346,0,76243,286750,0,0,72,0
noae,0,per_channel_uint6,0.7,moving_ego_pps200000_medium_8loops_stride2_003159_frame98243,98243,2,2,0,347365,6,2,4,0,2,4,0,0,0,0,0.2434211065424497,0.035639023687613534,0.2434211065424497,0.0,552402,6133,0,105153,257840,0,0,72,0
noae,0,per_channel_uint6,0.9,moving_ego_pps200000_medium_8loops_stride2_003159_frame98243,98243,2,2,0,169380,8,2,6,0,2,6,0,0,0,0,0.37187795903889026,0.08248910896165187,0.37187795903889026,0.0,555010,3525,0,207194,155799,0,0,72,0
noae,0,per_channel_uint6,0.98,moving_ego_pps200000_medium_8loops_stride2_003159_frame98243,98243,2,2,0,61558,6,2,4,0,2,4,0,0,0,0,0.6595609430525241,0.26605807732268116,0.6595609430525241,0.0,558535,0,0,317995,44998,0,72,0,0
noae,0,per_channel_uint4,0.0,moving_ego_pps200000_medium_8loops_stride2_003159_frame98243,98243,2,2,0,421847,6,2,4,0,2,4,0,0,0,0,0.27698147824083413,0.03939801679691594,0.27698147824083413,0.0,556117,2418,0,1254,361739,0,0,72,0
noae,0,per_channel_uint4,0.3,moving_ego_pps200000_medium_8loops_stride2_003159_frame98243,98243,2,2,0,332295,6,2,4,0,2,4,0,0,0,0,0.2237300783154425,0.03325577464668718,0.2237300783154425,0.0,383246,175289,0,265,362728,0,0,72,0
noae,0,per_channel_uint4,0.5,moving_ego_pps200000_medium_8loops_stride2_003159_frame98243,98243,2,2,0,284599,6,2,4,0,2,4,0,0,0,0,0.23470840978375057,0.034082026896105934,0.23470840978375057,0.0,232230,326305,0,158,362835,0,0,72,0
noae,0,per_channel_uint4,0.7,moving_ego_pps200000_medium_8loops_stride2_003159_frame98243,98243,2,2,0,207373,6,2,4,0,2,4,0,0,0,0,0.2835468685703004,0.04024121265243532,0.2835468685703004,0.0,67985,490550,0,19,362974,0,0,72,0
noae,0,per_channel_uint4,0.9,moving_ego_pps200000_medium_8loops_stride2_003159_frame98243,98243,2,2,0,108445,8,2,6,0,2,6,0,0,0,0,0.3595756646759842,0.0682820691474344,0.3595756646759842,0.0,16915,541620,0,63,362930,0,0,72,0
noae,0,per_channel_uint4,0.98,moving_ego_pps200000_medium_8loops_stride2_003159_frame98243,98243,2,2,0,46806,6,2,4,0,2,4,0,0,0,0,0.3894535454420022,0.08066184634762552,0.3894535454420022,0.0,558535,0,0,316237,46756,0,72,0,0
noae,0,per_channel_uint8,0.0,moving_ego_pps200000_medium_8loops_stride2_003164_frame98253,98253,2,2,0,1087801,6,2,4,0,2,4,0,0,0,0,0.1242302775265797,0.007861743666588091,0.1242302775265797,0.0,556204,2326,0,1125,361885,0,0,60,0
noae,0,per_channel_uint8,0.3,moving_ego_pps200000_medium_8loops_stride2_003164_frame98253,98253,2,2,0,811746,6,2,4,0,2,4,0,0,0,0,0.1266936641824705,0.00819133815750765,0.1266936641824705,0.0,554575,3955,0,73984,289026,0,0,60,0
noae,0,per_channel_uint8,0.5,moving_ego_pps200000_medium_8loops_stride2_003164_frame98253,98253,2,2,0,642765,6,2,4,0,2,4,0,0,0,0,0.09209950467828551,0.004267848600774254,0.09209950467828551,0.0,552697,5833,0,74562,288448,0,0,60,0
noae,0,per_channel_uint8,0.7,moving_ego_pps200000_medium_8loops_stride2_003164_frame98253,98253,2,2,0,435307,6,2,4,0,2,4,0,0,0,0,0.2257301498228766,0.035418908771722664,0.2257301498228766,0.0,551238,7292,0,101002,262008,0,0,60,0
