sample_id,frame_id,scenario_id,view_id,traffic_light_id,n_inview,n_inview_veh,n_inview_ped,density_bin,gt_dist_mean_m,gt_dist_min_m,gt_speed_mean_mps,gt_speed_max_mps,frac_parked,frac_moving,camera_x,camera_y
moving_ego_pps200000_crowded_8loops_stride2_002953_frame108100,108100,moving_ego_training,autopilot_spawn80,,3,2,1,3-4,20.912,9.652,2.467,7.401,0.667,0.333,-54.063961029052734,21.523759841918945
moving_ego_pps200000_crowded_8loops_stride2_002961_frame108116,108116,moving_ego_training,autopilot_spawn80,,3,2,1,3-4,26.893,18.24,0.0,0.0,1.0,0.0,-49.94120407104492,18.17287826538086
moving_ego_pps200000_crowded_8loops_stride2_002962_frame108118,108118,moving_ego_training,autopilot_spawn80,,3,2,1,3-4,26.368,17.69,0.0,0.0,1.0,0.0,-49.49504470825195,17.67411231994629
moving_ego_pps200000_crowded_8loops_stride2_002982_frame108158,108158,moving_ego_training,autopilot_spawn80,,1,0,1,1-2,35.634,35.634,0.0,0.0,1.0,0.0,-45.17686462402344,5.388338565826416
moving_ego_pps200000_crowded_8loops_stride2_002991_frame108176,108176,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,33.756,28.451,0.0,0.0,1.0,0.0,-45.04948806762695,-0.5910265445709229
moving_ego_pps200000_crowded_8loops_stride2_002995_frame108184,108184,moving_ego_training,autopilot_spawn80,,3,2,1,3-4,31.525,25.373,2.475,7.424,0.667,0.333,-45.08834457397461,-3.2541134357452393
moving_ego_pps200000_crowded_8loops_stride2_003015_frame108224,108224,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,13.661,4.04,3.672,7.345,0.5,0.5,-45.25176239013672,-16.517988204956055
moving_ego_pps200000_crowded_8loops_stride2_003018_frame108230,108230,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,13.084,4.842,3.49,6.979,0.5,0.5,-45.280277252197266,-18.507007598876953
moving_ego_pps200000_crowded_8loops_stride2_003028_frame108250,108250,moving_ego_training,autopilot_spawn80,,3,3,0,3-4,19.208,5.88,2.902,7.357,0.333,0.667,-45.3511848449707,-25.16363525390625
moving_ego_pps200000_crowded_8loops_stride2_003038_frame108270,108270,moving_ego_training,autopilot_spawn80,,3,3,0,3-4,16.368,4.491,2.449,7.346,0.333,0.333,-45.374813079833984,-31.820476531982422
moving_ego_pps200000_crowded_8loops_stride2_003040_frame108274,108274,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,22.08,7.436,3.675,7.35,0.5,0.5,-45.372764587402344,-33.15011978149414
moving_ego_pps200000_crowded_8loops_stride2_003044_frame108282,108282,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,22.133,5.343,3.666,7.333,0.5,0.5,-45.35380554199219,-35.80612564086914
moving_ego_pps200000_crowded_8loops_stride2_003045_frame108284,108284,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,22.264,4.907,3.665,7.329,0.5,0.5,-45.35001754760742,-36.469120025634766
moving_ego_pps200000_crowded_8loops_stride2_003046_frame108286,108286,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,4.525,4.525,0.0,0.0,1.0,0.0,-45.34383010864258,-37.13349151611328
moving_ego_pps200000_crowded_8loops_stride2_003051_frame108296,108296,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,3.929,3.929,0.0,0.0,1.0,0.0,-45.304752349853516,-40.357421875
moving_ego_pps200000_crowded_8loops_stride2_003053_frame108300,108300,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,4.019,4.019,0.0,0.0,1.0,0.0,-45.30170822143555,-40.710758209228516
moving_ego_pps200000_crowded_8loops_stride2_003055_frame108304,108304,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,4.022,4.022,0.0,0.0,1.0,0.0,-45.30175018310547,-40.70206832885742
moving_ego_pps200000_crowded_8loops_stride2_003068_frame108330,108330,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,4.022,4.022,0.0,0.0,1.0,0.0,-45.30175018310547,-40.70206832885742
moving_ego_pps200000_crowded_8loops_stride2_003074_frame108342,108342,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,21.924,4.022,0.0,0.0,1.0,0.0,-45.30175018310547,-40.70206832885742
moving_ego_pps200000_crowded_8loops_stride2_003095_frame108384,108384,moving_ego_training,autopilot_spawn80,,3,1,2,3-4,22.301,8.678,2.462,7.385,0.667,0.333,-45.42066192626953,-51.703956604003906
moving_ego_pps200000_crowded_8loops_stride2_003097_frame108388,108388,moving_ego_training,autopilot_spawn80,,3,1,2,3-4,22.229,11.036,2.404,7.213,0.667,0.333,-45.66643524169922,-53.00337600708008
moving_ego_pps200000_crowded_8loops_stride2_003101_frame108396,108396,moving_ego_training,autopilot_spawn80,,2,0,2,1-2,25.331,24.167,0.0,0.0,1.0,0.0,-46.65629577636719,-55.487327575683594
moving_ego_pps200000_crowded_8loops_stride2_003104_frame108402,108402,moving_ego_training,autopilot_spawn80,,1,0,1,1-2,21.83,21.83,0.0,0.0,1.0,0.0,-47.610923767089844,-57.246002197265625
moving_ego_pps200000_crowded_8loops_stride2_003106_frame108406,108406,moving_ego_training,autopilot_spawn80,,1,0,1,1-2,20.263,20.263,0.0,0.0,1.0,0.0,-48.36552047729492,-58.352317810058594
moving_ego_pps200000_crowded_8loops_stride2_003109_frame108412,108412,moving_ego_training,autopilot_spawn80,,1,0,1,1-2,17.902,17.902,0.0,0.0,1.0,0.0,-49.63621520996094,-59.90851593017578
moving_ego_pps200000_crowded_8loops_stride2_003112_frame108418,108418,moving_ego_training,autopilot_spawn80,,1,0,1,1-2,15.523,15.523,0.0,0.0,1.0,0.0,-51.09165573120117,-61.30466079711914
moving_ego_pps200000_crowded_8loops_stride2_003114_frame108422,108422,moving_ego_training,autopilot_spawn80,,1,0,1,1-2,13.943,13.943,0.0,0.0,1.0,0.0,-52.151981353759766,-62.12179183959961
moving_ego_pps200000_crowded_8loops_stride2_003123_frame108440,108440,moving_ego_training,autopilot_spawn80,,1,0,1,1-2,7.121,7.121,0.0,0.0,1.0,0.0,-57.6046142578125,-64.62064361572266
moving_ego_pps200000_crowded_8loops_stride2_003128_frame108450,108450,moving_ego_training,autopilot_spawn80,,1,0,1,1-2,4.467,4.467,0.0,0.0,1.0,0.0,-60.91310119628906,-65.06184387207031
moving_ego_pps200000_crowded_8loops_stride2_003133_frame108460,108460,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-64.21343231201172,-65.27723693847656
moving_ego_pps200000_crowded_8loops_stride2_003137_frame108468,108468,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,38.034,38.034,0.0,0.0,1.0,0.0,-66.86170959472656,-65.36774444580078
moving_ego_pps200000_crowded_8loops_stride2_003155_frame108504,108504,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,26.245,26.245,0.0,0.0,1.0,0.0,-78.71229553222656,-64.3930435180664
moving_ego_pps200000_crowded_8loops_stride2_003166_frame108526,108526,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,19.032,19.032,0.0,0.0,1.0,0.0,-85.61632537841797,-62.113834381103516
moving_ego_pps200000_crowded_8loops_stride2_003179_frame108552,108552,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,11.339,11.339,0.0,0.0,1.0,0.0,-93.01518249511719,-57.74482727050781
moving_ego_pps200000_crowded_8loops_stride2_003185_frame108564,108564,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,8.946,8.946,0.0,0.0,1.0,0.0,-96.04488372802734,-55.1702880859375
moving_ego_pps200000_crowded_8loops_stride2_003189_frame108572,108572,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-97.91453552246094,-53.27323532104492
moving_ego_pps200000_crowded_8loops_stride2_003191_frame108576,108576,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-98.7984848022461,-52.272037506103516
moving_ego_pps200000_crowded_8loops_stride2_003198_frame108590,108590,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-101.66320037841797,-48.5798225402832
moving_ego_pps200000_crowded_8loops_stride2_003203_frame108600,108600,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-103.46595764160156,-45.783565521240234
moving_ego_pps200000_crowded_8loops_stride2_003210_frame108614,108614,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-105.63458251953125,-41.671356201171875
moving_ego_pps200000_crowded_8loops_stride2_003228_frame108650,108650,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-109.26265716552734,-30.329336166381836
moving_ego_pps200000_crowded_8loops_stride2_003232_frame108658,108658,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-109.68194580078125,-27.705829620361328
moving_ego_pps200000_crowded_8loops_stride2_003237_frame108668,108668,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-109.99142456054688,-24.415983200073242
moving_ego_pps200000_crowded_8loops_stride2_003244_frame108682,108682,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-110.21682739257812,-19.800403594970703
moving_ego_pps200000_crowded_8loops_stride2_003255_frame108704,108704,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-110.33989715576172,-12.482708930969238
moving_ego_pps200000_crowded_8loops_stride2_003257_frame108708,108708,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-110.34423065185547,-11.15483283996582
moving_ego_pps200000_crowded_8loops_stride2_003262_frame108718,108718,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-110.3520736694336,-7.8277435302734375
moving_ego_pps200000_crowded_8loops_stride2_003264_frame108722,108722,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-110.3533706665039,-6.497748374938965
moving_ego_pps200000_crowded_8loops_stride2_003268_frame108730,108730,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-110.35082244873047,-3.8533596992492676
moving_ego_pps200000_crowded_8loops_stride2_003270_frame108734,108734,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-110.34969329833984,-2.5354535579681396
moving_ego_pps200000_crowded_8loops_stride2_003277_frame108748,108748,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-110.33897399902344,2.082730293273926
moving_ego_pps200000_crowded_8loops_stride2_003282_frame108758,108758,moving_ego_training,autopilot_spawn80,,1,0,1,1-2,39.7,39.7,0.0,0.0,1.0,0.0,-110.32563781738281,5.396081924438477
moving_ego_pps200000_crowded_8loops_stride2_003296_frame108786,108786,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,32.318,30.138,0.0,0.0,1.0,0.0,-108.95865631103516,14.531411170959473
moving_ego_pps200000_crowded_8loops_stride2_003306_frame108806,108806,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,25.564,22.45,0.541,1.083,0.5,0.5,-105.24948120117188,20.0385684967041
moving_ego_pps200000_crowded_8loops_stride2_003310_frame108814,108814,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,22.641,19.47,1.192,2.385,0.5,0.5,-103.22614288330078,21.766313552856445
moving_ego_pps200000_crowded_8loops_stride2_003317_frame108828,108828,moving_ego_training,autopilot_spawn80,,1,0,1,1-2,15.143,15.143,0.0,0.0,1.0,0.0,-99.06088256835938,23.837717056274414
moving_ego_pps200000_crowded_8loops_stride2_003328_frame108850,108850,moving_ego_training,autopilot_spawn80,,1,0,1,1-2,32.91,32.91,0.0,0.0,1.0,0.0,-91.7418441772461,24.56332778930664
moving_ego_pps200000_crowded_8loops_stride2_003330_frame108854,108854,moving_ego_training,autopilot_spawn80,,1,0,1,1-2,31.607,31.607,0.0,0.0,1.0,0.0,-90.41400146484375,24.611377716064453
moving_ego_pps200000_crowded_8loops_stride2_003336_frame108866,108866,moving_ego_training,autopilot_spawn80,,1,0,1,1-2,27.917,27.917,0.0,0.0,1.0,0.0,-86.44902801513672,24.697416305541992
moving_ego_pps200000_crowded_8loops_stride2_003339_frame108872,108872,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,31.481,26.226,3.683,7.366,0.5,0.5,-84.46234893798828,24.725332260131836
moving_ego_pps200000_crowded_8loops_stride2_003347_frame108888,108888,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,20.455,20.455,7.381,7.381,0.0,1.0,-79.15132904052734,24.717830657958984
moving_ego_pps200000_crowded_8loops_stride2_003356_frame108906,108906,moving_ego_training,autopilot_spawn80,,4,4,0,3-4,30.915,8.376,3.395,7.36,0.5,0.5,-73.1748046875,24.669384002685547
moving_ego_pps200000_crowded_8loops_stride2_003360_frame108914,108914,moving_ego_training,autopilot_spawn80,,3,3,0,3-4,34.491,30.529,2.468,7.403,0.667,0.333,-70.63238525390625,24.64562225341797
moving_ego_pps200000_crowded_8loops_stride2_003366_frame108926,108926,moving_ego_training,autopilot_spawn80,,3,3,0,3-4,31.576,22.271,2.467,7.401,0.667,0.333,-70.30081939697266,24.642810821533203
moving_ego_pps200000_crowded_8loops_stride2_003380_frame108954,108954,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,36.229,35.006,0.0,0.0,1.0,0.0,-70.30081939697266,24.642810821533203
moving_ego_pps200000_crowded_8loops_stride2_003383_frame108960,108960,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,36.229,35.006,0.0,0.0,1.0,0.0,-70.30081939697266,24.642810821533203
moving_ego_pps200000_crowded_8loops_stride2_003387_frame108968,108968,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,36.229,35.006,0.0,0.0,1.0,0.0,-70.30081939697266,24.642810821533203
moving_ego_pps200000_crowded_8loops_stride2_003389_frame108972,108972,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,36.229,35.006,0.0,0.0,1.0,0.0,-70.30081939697266,24.642810821533203
moving_ego_pps200000_crowded_8loops_stride2_003390_frame108974,108974,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,36.229,35.006,0.0,0.0,1.0,0.0,-70.30081939697266,24.642810821533203
moving_ego_pps200000_crowded_8loops_stride2_003391_frame108976,108976,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,36.229,35.006,0.0,0.0,1.0,0.0,-70.30081939697266,24.642810821533203
moving_ego_pps200000_crowded_8loops_stride2_003393_frame108980,108980,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,36.229,35.006,0.0,0.0,1.0,0.0,-70.30081939697266,24.642810821533203
moving_ego_pps200000_crowded_8loops_stride2_003399_frame108992,108992,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,36.229,35.006,0.0,0.0,1.0,0.0,-70.30081939697266,24.642810821533203
moving_ego_pps200000_crowded_8loops_stride2_003406_frame109006,109006,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,36.229,35.006,0.0,0.0,1.0,0.0,-70.30081939697266,24.642810821533203
moving_ego_pps200000_crowded_8loops_stride2_003410_frame109014,109014,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,36.229,35.006,0.0,0.0,1.0,0.0,-70.30081939697266,24.642810821533203
moving_ego_pps200000_crowded_8loops_stride2_003418_frame109030,109030,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,36.229,35.006,0.0,0.0,1.0,0.0,-70.30081939697266,24.642810821533203
moving_ego_pps200000_crowded_8loops_stride2_003449_frame109092,109092,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,36.229,35.006,0.0,0.0,1.0,0.0,-70.30081939697266,24.642810821533203
moving_ego_pps200000_crowded_8loops_stride2_003456_frame109106,109106,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,36.054,34.84,1.098,1.174,0.0,1.0,-70.30081939697266,24.642810821533203
moving_ego_pps200000_crowded_8loops_stride2_003457_frame109108,109108,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,35.871,34.666,1.587,1.696,0.0,1.0,-70.30081939697266,24.642810821533203
moving_ego_pps200000_crowded_8loops_stride2_003459_frame109112,109112,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,35.316,34.134,2.565,2.745,0.0,1.0,-70.30081939697266,24.642810821533203
moving_ego_pps200000_crowded_8loops_stride2_003474_frame109142,109142,moving_ego_training,autopilot_spawn80,,4,4,0,3-4,30.375,24.347,2.917,7.372,0.0,1.0,-70.30081939697266,24.642810821533203
moving_ego_pps200000_crowded_8loops_stride2_003490_frame109174,109174,moving_ego_training,autopilot_spawn80,,4,4,0,3-4,25.666,10.429,2.979,7.379,0.0,0.5,-70.30081939697266,24.642810821533203
moving_ego_pps200000_crowded_8loops_stride2_003492_frame109178,109178,moving_ego_training,autopilot_spawn80,,4,4,0,3-4,25.101,9.138,3.471,6.959,0.0,0.75,-70.30081939697266,24.642810821533203
moving_ego_pps200000_crowded_8loops_stride2_003508_frame109210,109210,moving_ego_training,autopilot_spawn80,,3,3,0,3-4,33.529,29.7,4.936,7.404,0.333,0.667,-70.30081939697266,24.642810821533203
moving_ego_pps200000_crowded_8loops_stride2_003527_frame109248,109248,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,20.828,3.876,0.0,0.0,0.5,0.0,-70.30081939697266,24.642810821533203
moving_ego_pps200000_crowded_8loops_stride2_003536_frame109266,109266,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,36.103,36.103,0.0,0.0,1.0,0.0,-67.23192596435547,24.610685348510742
moving_ego_pps200000_crowded_8loops_stride2_003537_frame109268,109268,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,35.765,35.765,0.0,0.0,1.0,0.0,-66.57198333740234,24.60254669189453
moving_ego_pps200000_crowded_8loops_stride2_003538_frame109270,109270,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,35.434,35.434,0.0,0.0,1.0,0.0,-65.91226196289062,24.591646194458008
moving_ego_pps200000_crowded_8loops_stride2_003558_frame109310,109310,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,21.468,15.018,3.732,7.464,0.5,0.5,-53.33507537841797,21.072792053222656
moving_ego_pps200000_crowded_8loops_stride2_003580_frame109354,109354,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,20.912,16.079,0.0,0.0,1.0,0.0,-45.46101760864258,9.184172630310059
moving_ego_pps200000_crowded_8loops_stride2_003582_frame109358,109358,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,19.482,14.826,0.0,0.0,1.0,0.0,-45.313663482666016,7.855600833892822
moving_ego_pps200000_crowded_8loops_stride2_003590_frame109374,109374,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,13.991,9.889,0.0,0.0,1.0,0.0,-45.097721099853516,2.5462234020233154
moving_ego_pps200000_crowded_8loops_stride2_003602_frame109398,109398,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,4.191,4.191,0.0,0.0,1.0,0.0,-45.12056350708008,-5.439136028289795
moving_ego_pps200000_crowded_8loops_stride2_003614_frame109422,109422,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-45.20912170410156,-13.392364501953125
moving_ego_pps200000_crowded_8loops_stride2_003620_frame109434,109434,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,4.772,4.772,7.157,7.157,0.0,1.0,-45.265663146972656,-17.371187210083008
moving_ego_pps200000_crowded_8loops_stride2_003632_frame109458,109458,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,10.307,10.307,5.261,5.261,0.0,1.0,-45.35019302368164,-25.35478401184082
moving_ego_pps200000_crowded_8loops_stride2_003643_frame109480,109480,moving_ego_training,autopilot_spawn80,,4,4,0,3-4,30.36,8.223,4.863,7.412,0.0,0.75,-45.37235641479492,-32.676090240478516
moving_ego_pps200000_crowded_8loops_stride2_003648_frame109490,109490,moving_ego_training,autopilot_spawn80,,3,3,0,3-4,24.031,5.52,3.863,7.443,0.0,0.667,-45.35269546508789,-35.99573516845703
moving_ego_pps200000_crowded_8loops_stride2_003650_frame109494,109494,moving_ego_training,autopilot_spawn80,,3,3,0,3-4,22.828,4.667,4.407,7.44,0.0,0.667,-45.34171676635742,-37.3244514465332
moving_ego_pps200000_crowded_8loops_stride2_003655_frame109504,109504,moving_ego_training,autopilot_spawn80,,3,3,0,3-4,20.577,3.886,4.858,7.407,0.0,0.667,-45.30343246459961,-40.403934478759766
moving_ego_pps200000_crowded_8loops_stride2_003675_frame109544,109544,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,3.986,3.917,3.696,7.392,0.5,0.5,-45.30419921875,-40.561893463134766
moving_ego_pps200000_crowded_8loops_stride2_003681_frame109556,109556,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,3.917,3.917,0.0,0.0,1.0,0.0,-45.30419921875,-40.561893463134766
moving_ego_pps200000_crowded_8loops_stride2_003693_frame109580,109580,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,3.917,3.917,0.0,0.0,1.0,0.0,-45.30419921875,-40.561893463134766
moving_ego_pps200000_crowded_8loops_stride2_003698_frame109590,109590,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,3.917,3.917,0.0,0.0,1.0,0.0,-45.30419921875,-40.561893463134766
moving_ego_pps200000_crowded_8loops_stride2_003700_frame109594,109594,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,3.917,3.917,0.0,0.0,1.0,0.0,-45.30419921875,-40.561893463134766
moving_ego_pps200000_crowded_8loops_stride2_003701_frame109596,109596,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,3.917,3.917,0.0,0.0,1.0,0.0,-45.30419921875,-40.561893463134766
moving_ego_pps200000_crowded_8loops_stride2_003707_frame109608,109608,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,3.917,3.917,0.0,0.0,1.0,0.0,-45.30419921875,-40.561893463134766
moving_ego_pps200000_crowded_8loops_stride2_003708_frame109610,109610,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,3.917,3.917,0.0,0.0,1.0,0.0,-45.30419921875,-40.561893463134766
moving_ego_pps200000_crowded_8loops_stride2_003709_frame109612,109612,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,3.917,3.917,0.0,0.0,1.0,0.0,-45.30419921875,-40.561893463134766
moving_ego_pps200000_crowded_8loops_stride2_003714_frame109622,109622,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,3.917,3.917,0.0,0.0,1.0,0.0,-45.30419921875,-40.561893463134766
moving_ego_pps200000_crowded_8loops_stride2_003727_frame109648,109648,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,21.849,3.917,0.0,0.0,1.0,0.0,-45.30419921875,-40.561893463134766
moving_ego_pps200000_crowded_8loops_stride2_003729_frame109652,109652,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,21.809,3.917,0.0,0.0,1.0,0.0,-45.30419921875,-40.561893463134766
moving_ego_pps200000_crowded_8loops_stride2_003739_frame109672,109672,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,21.632,3.917,0.0,0.0,1.0,0.0,-45.30419921875,-40.561893463134766
moving_ego_pps200000_crowded_8loops_stride2_003747_frame109688,109688,moving_ego_training,autopilot_spawn80,,3,2,1,3-4,26.699,3.917,1.809,5.426,0.667,0.333,-45.30419921875,-40.561893463134766
moving_ego_pps200000_crowded_8loops_stride2_003753_frame109700,109700,moving_ego_training,autopilot_spawn80,,3,2,1,3-4,25.477,3.917,0.339,1.018,0.667,0.333,-45.30419921875,-40.561893463134766
moving_ego_pps200000_crowded_8loops_stride2_003775_frame109744,109744,moving_ego_training,autopilot_spawn80,,1,0,1,1-2,28.093,28.093,0.0,0.0,1.0,0.0,-45.457672119140625,-51.892250061035156
moving_ego_pps200000_crowded_8loops_stride2_003778_frame109750,109750,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,26.242,26.011,0.0,0.0,1.0,0.0,-45.953529357910156,-53.81611633300781
moving_ego_pps200000_crowded_8loops_stride2_003785_frame109764,109764,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,22.161,20.866,0.0,0.0,1.0,0.0,-48.06348419189453,-57.9739990234375
moving_ego_pps200000_crowded_8loops_stride2_003789_frame109772,109772,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,19.823,18.126,0.0,0.0,1.0,0.0,-49.764312744140625,-60.0441780090332
moving_ego_pps200000_crowded_8loops_stride2_003791_frame109776,109776,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,18.695,16.894,0.0,0.0,1.0,0.0,-50.737464904785156,-60.967987060546875
moving_ego_pps200000_crowded_8loops_stride2_003802_frame109798,109798,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,14.37,14.37,0.0,0.0,1.0,0.0,-57.134246826171875,-64.49396514892578
moving_ego_pps200000_crowded_8loops_stride2_003811_frame109816,109816,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,8.934,8.934,0.0,0.0,1.0,0.0,-63.07326889038086,-65.21862030029297
moving_ego_pps200000_crowded_8loops_stride2_003813_frame109820,109820,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,7.798,7.798,0.0,0.0,1.0,0.0,-64.39167785644531,-65.29376983642578
moving_ego_pps200000_crowded_8loops_stride2_003819_frame109832,109832,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,20.715,4.863,0.0,0.0,1.0,0.0,-68.36248016357422,-65.40434265136719
moving_ego_pps200000_crowded_8loops_stride2_003826_frame109846,109846,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,18.107,4.217,0.0,0.0,1.0,0.0,-72.99247741699219,-65.20532989501953
moving_ego_pps200000_crowded_8loops_stride2_003834_frame109862,109862,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,26.728,26.728,0.0,0.0,1.0,0.0,-78.2405014038086,-64.50057983398438
moving_ego_pps200000_crowded_8loops_stride2_003840_frame109874,109874,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,22.772,22.772,0.0,0.0,1.0,0.0,-82.0791244506836,-63.504058837890625
moving_ego_pps200000_crowded_8loops_stride2_003841_frame109876,109876,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,22.115,22.115,0.0,0.0,1.0,0.0,-82.70625305175781,-63.2927131652832
moving_ego_pps200000_crowded_8loops_stride2_003842_frame109878,109878,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,21.459,21.459,0.0,0.0,1.0,0.0,-83.32708740234375,-63.057289123535156
moving_ego_pps200000_crowded_8loops_stride2_003843_frame109880,109880,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,20.804,20.804,0.0,0.0,1.0,0.0,-83.94992065429688,-62.82842254638672
moving_ego_pps200000_crowded_8loops_stride2_003845_frame109884,109884,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,19.501,19.501,0.0,0.0,1.0,0.0,-85.18107604980469,-62.33738327026367
moving_ego_pps200000_crowded_8loops_stride2_003858_frame109910,109910,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,11.715,11.715,0.0,0.0,1.0,0.0,-92.62055969238281,-58.02953338623047
moving_ego_pps200000_crowded_8loops_stride2_003877_frame109948,109948,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-101.38030242919922,-48.98141098022461
moving_ego_pps200000_crowded_8loops_stride2_003882_frame109958,109958,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-103.21482849121094,-46.20140838623047
moving_ego_pps200000_crowded_8loops_stride2_003887_frame109968,109968,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-104.83811950683594,-43.3069953918457
moving_ego_pps200000_crowded_8loops_stride2_003890_frame109974,109974,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-105.70578002929688,-41.5089111328125
moving_ego_pps200000_crowded_8loops_stride2_003892_frame109978,109978,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-106.25223541259766,-40.298954010009766
moving_ego_pps200000_crowded_8loops_stride2_003898_frame109990,109990,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-107.65313720703125,-36.581153869628906
