profile_id,profile_source,payload_kib,payload_bytes,onwire_bytes,protocol_overhead_bytes,ue_count,rung,mcs,measured_cell_ceiling_mbps,share_envelope,share_mbps,deadline_s,target_fps,onwire_offered_mbps_per_ue,c1_rate_budget_mbps_per_ue,rate_feasible,nonnetwork_p95_ms,serialization_ms,queue_free_p95_ms,latency_necessary_feasible,joint_necessary_feasible,queue_sufficiency_claimed
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,mild,24,27.8,equal_c1,19.46,0.25,2,1.298768,19.46,True,126.80999999999999,33.37019527235355,160.18019527235353,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,mild,24,27.8,whole_cell_optimistic,27.8,0.25,5,3.24692,19.46,True,126.80999999999999,23.35913669064748,150.16913669064746,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,mild,24,27.8,equal_raw,27.8,0.25,5,3.24692,19.46,True,126.80999999999999,23.35913669064748,150.16913669064746,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,mild,24,27.8,equal_c1,19.46,0.25,5,3.24692,19.46,True,126.80999999999999,33.37019527235355,160.18019527235353,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,mild,24,27.8,whole_cell_optimistic,27.8,0.25,10,6.49384,19.46,True,126.80999999999999,23.35913669064748,150.16913669064746,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,mild,24,27.8,equal_raw,27.8,0.25,10,6.49384,19.46,True,126.80999999999999,23.35913669064748,150.16913669064746,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,mild,24,27.8,equal_c1,19.46,0.25,10,6.49384,19.46,True,126.80999999999999,33.37019527235355,160.18019527235353,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,mild,24,27.8,whole_cell_optimistic,27.8,0.25,15,9.74076,19.46,True,126.80999999999999,23.35913669064748,150.16913669064746,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,mild,24,27.8,equal_raw,27.8,0.25,15,9.74076,19.46,True,126.80999999999999,23.35913669064748,150.16913669064746,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,mild,24,27.8,equal_c1,19.46,0.25,15,9.74076,19.46,True,126.80999999999999,33.37019527235355,160.18019527235353,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,mild,24,27.8,whole_cell_optimistic,27.8,0.25,20,12.98768,19.46,True,126.80999999999999,23.35913669064748,150.16913669064746,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,mild,24,27.8,equal_raw,27.8,0.25,20,12.98768,19.46,True,126.80999999999999,23.35913669064748,150.16913669064746,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,mild,24,27.8,equal_c1,19.46,0.25,20,12.98768,19.46,True,126.80999999999999,33.37019527235355,160.18019527235353,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,mild,24,27.8,whole_cell_optimistic,27.8,0.5,2,1.298768,19.46,True,126.80999999999999,23.35913669064748,150.16913669064746,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,mild,24,27.8,equal_raw,27.8,0.5,2,1.298768,19.46,True,126.80999999999999,23.35913669064748,150.16913669064746,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,mild,24,27.8,equal_c1,19.46,0.5,2,1.298768,19.46,True,126.80999999999999,33.37019527235355,160.18019527235353,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,mild,24,27.8,whole_cell_optimistic,27.8,0.5,5,3.24692,19.46,True,126.80999999999999,23.35913669064748,150.16913669064746,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,mild,24,27.8,equal_raw,27.8,0.5,5,3.24692,19.46,True,126.80999999999999,23.35913669064748,150.16913669064746,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,mild,24,27.8,equal_c1,19.46,0.5,5,3.24692,19.46,True,126.80999999999999,33.37019527235355,160.18019527235353,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,mild,24,27.8,whole_cell_optimistic,27.8,0.5,10,6.49384,19.46,True,126.80999999999999,23.35913669064748,150.16913669064746,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,mild,24,27.8,equal_raw,27.8,0.5,10,6.49384,19.46,True,126.80999999999999,23.35913669064748,150.16913669064746,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,mild,24,27.8,equal_c1,19.46,0.5,10,6.49384,19.46,True,126.80999999999999,33.37019527235355,160.18019527235353,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,mild,24,27.8,whole_cell_optimistic,27.8,0.5,15,9.74076,19.46,True,126.80999999999999,23.35913669064748,150.16913669064746,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,mild,24,27.8,equal_raw,27.8,0.5,15,9.74076,19.46,True,126.80999999999999,23.35913669064748,150.16913669064746,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,mild,24,27.8,equal_c1,19.46,0.5,15,9.74076,19.46,True,126.80999999999999,33.37019527235355,160.18019527235353,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,mild,24,27.8,whole_cell_optimistic,27.8,0.5,20,12.98768,19.46,True,126.80999999999999,23.35913669064748,150.16913669064746,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,mild,24,27.8,equal_raw,27.8,0.5,20,12.98768,19.46,True,126.80999999999999,23.35913669064748,150.16913669064746,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,mild,24,27.8,equal_c1,19.46,0.5,20,12.98768,19.46,True,126.80999999999999,33.37019527235355,160.18019527235353,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,mid,19,19.7,whole_cell_optimistic,19.7,0.25,2,1.298768,13.79,True,126.80999999999999,32.96365482233503,159.773654822335,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,mid,19,19.7,equal_raw,19.7,0.25,2,1.298768,13.79,True,126.80999999999999,32.96365482233503,159.773654822335,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,mid,19,19.7,equal_c1,13.79,0.25,2,1.298768,13.79,True,126.80999999999999,47.090935460478605,173.9009354604786,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,mid,19,19.7,whole_cell_optimistic,19.7,0.25,5,3.24692,13.79,True,126.80999999999999,32.96365482233503,159.773654822335,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,mid,19,19.7,equal_raw,19.7,0.25,5,3.24692,13.79,True,126.80999999999999,32.96365482233503,159.773654822335,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,mid,19,19.7,equal_c1,13.79,0.25,5,3.24692,13.79,True,126.80999999999999,47.090935460478605,173.9009354604786,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,mid,19,19.7,whole_cell_optimistic,19.7,0.25,10,6.49384,13.79,True,126.80999999999999,32.96365482233503,159.773654822335,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,mid,19,19.7,equal_raw,19.7,0.25,10,6.49384,13.79,True,126.80999999999999,32.96365482233503,159.773654822335,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,mid,19,19.7,equal_c1,13.79,0.25,10,6.49384,13.79,True,126.80999999999999,47.090935460478605,173.9009354604786,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,mid,19,19.7,whole_cell_optimistic,19.7,0.25,15,9.74076,13.79,True,126.80999999999999,32.96365482233503,159.773654822335,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,mid,19,19.7,equal_raw,19.7,0.25,15,9.74076,13.79,True,126.80999999999999,32.96365482233503,159.773654822335,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,mid,19,19.7,equal_c1,13.79,0.25,15,9.74076,13.79,True,126.80999999999999,47.090935460478605,173.9009354604786,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,mid,19,19.7,whole_cell_optimistic,19.7,0.25,20,12.98768,13.79,True,126.80999999999999,32.96365482233503,159.773654822335,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,mid,19,19.7,equal_raw,19.7,0.25,20,12.98768,13.79,True,126.80999999999999,32.96365482233503,159.773654822335,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,mid,19,19.7,equal_c1,13.79,0.25,20,12.98768,13.79,True,126.80999999999999,47.090935460478605,173.9009354604786,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,mid,19,19.7,whole_cell_optimistic,19.7,0.5,2,1.298768,13.79,True,126.80999999999999,32.96365482233503,159.773654822335,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,mid,19,19.7,equal_raw,19.7,0.5,2,1.298768,13.79,True,126.80999999999999,32.96365482233503,159.773654822335,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,mid,19,19.7,equal_c1,13.79,0.5,2,1.298768,13.79,True,126.80999999999999,47.090935460478605,173.9009354604786,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,mid,19,19.7,whole_cell_optimistic,19.7,0.5,5,3.24692,13.79,True,126.80999999999999,32.96365482233503,159.773654822335,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,mid,19,19.7,equal_raw,19.7,0.5,5,3.24692,13.79,True,126.80999999999999,32.96365482233503,159.773654822335,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,mid,19,19.7,equal_c1,13.79,0.5,5,3.24692,13.79,True,126.80999999999999,47.090935460478605,173.9009354604786,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,mid,19,19.7,whole_cell_optimistic,19.7,0.5,10,6.49384,13.79,True,126.80999999999999,32.96365482233503,159.773654822335,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,mid,19,19.7,equal_raw,19.7,0.5,10,6.49384,13.79,True,126.80999999999999,32.96365482233503,159.773654822335,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,mid,19,19.7,equal_c1,13.79,0.5,10,6.49384,13.79,True,126.80999999999999,47.090935460478605,173.9009354604786,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,mid,19,19.7,whole_cell_optimistic,19.7,0.5,15,9.74076,13.79,True,126.80999999999999,32.96365482233503,159.773654822335,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,mid,19,19.7,equal_raw,19.7,0.5,15,9.74076,13.79,True,126.80999999999999,32.96365482233503,159.773654822335,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,mid,19,19.7,equal_c1,13.79,0.5,15,9.74076,13.79,True,126.80999999999999,47.090935460478605,173.9009354604786,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,mid,19,19.7,whole_cell_optimistic,19.7,0.5,20,12.98768,13.79,True,126.80999999999999,32.96365482233503,159.773654822335,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,mid,19,19.7,equal_raw,19.7,0.5,20,12.98768,13.79,True,126.80999999999999,32.96365482233503,159.773654822335,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,mid,19,19.7,equal_c1,13.79,0.5,20,12.98768,13.79,True,126.80999999999999,47.090935460478605,173.9009354604786,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,strong,9,10.4,whole_cell_optimistic,10.4,0.25,2,1.298768,7.279999999999999,True,126.80999999999999,62.44076923076923,189.2507692307692,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,strong,9,10.4,equal_raw,10.4,0.25,2,1.298768,7.279999999999999,True,126.80999999999999,62.44076923076923,189.2507692307692,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,strong,9,10.4,equal_c1,7.279999999999999,0.25,2,1.298768,7.279999999999999,True,126.80999999999999,89.20109890109892,216.0110989010989,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,strong,9,10.4,whole_cell_optimistic,10.4,0.25,5,3.24692,7.279999999999999,True,126.80999999999999,62.44076923076923,189.2507692307692,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,strong,9,10.4,equal_raw,10.4,0.25,5,3.24692,7.279999999999999,True,126.80999999999999,62.44076923076923,189.2507692307692,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,strong,9,10.4,equal_c1,7.279999999999999,0.25,5,3.24692,7.279999999999999,True,126.80999999999999,89.20109890109892,216.0110989010989,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,strong,9,10.4,whole_cell_optimistic,10.4,0.25,10,6.49384,7.279999999999999,True,126.80999999999999,62.44076923076923,189.2507692307692,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,strong,9,10.4,equal_raw,10.4,0.25,10,6.49384,7.279999999999999,True,126.80999999999999,62.44076923076923,189.2507692307692,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,strong,9,10.4,equal_c1,7.279999999999999,0.25,10,6.49384,7.279999999999999,True,126.80999999999999,89.20109890109892,216.0110989010989,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,strong,9,10.4,whole_cell_optimistic,10.4,0.25,15,9.74076,7.279999999999999,False,126.80999999999999,62.44076923076923,189.2507692307692,True,False,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,strong,9,10.4,equal_raw,10.4,0.25,15,9.74076,7.279999999999999,False,126.80999999999999,62.44076923076923,189.2507692307692,True,False,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,strong,9,10.4,equal_c1,7.279999999999999,0.25,15,9.74076,7.279999999999999,False,126.80999999999999,89.20109890109892,216.0110989010989,True,False,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,strong,9,10.4,whole_cell_optimistic,10.4,0.25,20,12.98768,7.279999999999999,False,126.80999999999999,62.44076923076923,189.2507692307692,True,False,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,strong,9,10.4,equal_raw,10.4,0.25,20,12.98768,7.279999999999999,False,126.80999999999999,62.44076923076923,189.2507692307692,True,False,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,strong,9,10.4,equal_c1,7.279999999999999,0.25,20,12.98768,7.279999999999999,False,126.80999999999999,89.20109890109892,216.0110989010989,True,False,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,strong,9,10.4,whole_cell_optimistic,10.4,0.5,2,1.298768,7.279999999999999,True,126.80999999999999,62.44076923076923,189.2507692307692,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,strong,9,10.4,equal_raw,10.4,0.5,2,1.298768,7.279999999999999,True,126.80999999999999,62.44076923076923,189.2507692307692,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,strong,9,10.4,equal_c1,7.279999999999999,0.5,2,1.298768,7.279999999999999,True,126.80999999999999,89.20109890109892,216.0110989010989,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,strong,9,10.4,whole_cell_optimistic,10.4,0.5,5,3.24692,7.279999999999999,True,126.80999999999999,62.44076923076923,189.2507692307692,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,strong,9,10.4,equal_raw,10.4,0.5,5,3.24692,7.279999999999999,True,126.80999999999999,62.44076923076923,189.2507692307692,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,strong,9,10.4,equal_c1,7.279999999999999,0.5,5,3.24692,7.279999999999999,True,126.80999999999999,89.20109890109892,216.0110989010989,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,strong,9,10.4,whole_cell_optimistic,10.4,0.5,10,6.49384,7.279999999999999,True,126.80999999999999,62.44076923076923,189.2507692307692,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,strong,9,10.4,equal_raw,10.4,0.5,10,6.49384,7.279999999999999,True,126.80999999999999,62.44076923076923,189.2507692307692,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,strong,9,10.4,equal_c1,7.279999999999999,0.5,10,6.49384,7.279999999999999,True,126.80999999999999,89.20109890109892,216.0110989010989,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,strong,9,10.4,whole_cell_optimistic,10.4,0.5,15,9.74076,7.279999999999999,False,126.80999999999999,62.44076923076923,189.2507692307692,True,False,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,strong,9,10.4,equal_raw,10.4,0.5,15,9.74076,7.279999999999999,False,126.80999999999999,62.44076923076923,189.2507692307692,True,False,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,strong,9,10.4,equal_c1,7.279999999999999,0.5,15,9.74076,7.279999999999999,False,126.80999999999999,89.20109890109892,216.0110989010989,True,False,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,strong,9,10.4,whole_cell_optimistic,10.4,0.5,20,12.98768,7.279999999999999,False,126.80999999999999,62.44076923076923,189.2507692307692,True,False,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,strong,9,10.4,equal_raw,10.4,0.5,20,12.98768,7.279999999999999,False,126.80999999999999,62.44076923076923,189.2507692307692,True,False,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,1,strong,9,10.4,equal_c1,7.279999999999999,0.5,20,12.98768,7.279999999999999,False,126.80999999999999,89.20109890109892,216.0110989010989,True,False,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,2,clear,28,36.7,whole_cell_optimistic,36.7,0.25,2,1.298768,12.845,True,126.80999999999999,17.694386920980925,144.50438692098092,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,2,clear,28,36.7,equal_raw,18.35,0.25,2,1.298768,12.845,True,126.80999999999999,35.38877384196185,162.19877384196184,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,2,clear,28,36.7,equal_c1,12.845,0.25,2,1.298768,12.845,True,126.80999999999999,50.555391202802646,177.36539120280264,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,2,clear,28,36.7,whole_cell_optimistic,36.7,0.25,5,3.24692,12.845,True,126.80999999999999,17.694386920980925,144.50438692098092,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,2,clear,28,36.7,equal_raw,18.35,0.25,5,3.24692,12.845,True,126.80999999999999,35.38877384196185,162.19877384196184,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,2,clear,28,36.7,equal_c1,12.845,0.25,5,3.24692,12.845,True,126.80999999999999,50.555391202802646,177.36539120280264,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,2,clear,28,36.7,whole_cell_optimistic,36.7,0.25,10,6.49384,12.845,True,126.80999999999999,17.694386920980925,144.50438692098092,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,2,clear,28,36.7,equal_raw,18.35,0.25,10,6.49384,12.845,True,126.80999999999999,35.38877384196185,162.19877384196184,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,2,clear,28,36.7,equal_c1,12.845,0.25,10,6.49384,12.845,True,126.80999999999999,50.555391202802646,177.36539120280264,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,2,clear,28,36.7,whole_cell_optimistic,36.7,0.25,15,9.74076,12.845,True,126.80999999999999,17.694386920980925,144.50438692098092,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,2,clear,28,36.7,equal_raw,18.35,0.25,15,9.74076,12.845,True,126.80999999999999,35.38877384196185,162.19877384196184,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,2,clear,28,36.7,equal_c1,12.845,0.25,15,9.74076,12.845,True,126.80999999999999,50.555391202802646,177.36539120280264,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,2,clear,28,36.7,whole_cell_optimistic,36.7,0.25,20,12.98768,12.845,False,126.80999999999999,17.694386920980925,144.50438692098092,True,False,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,2,clear,28,36.7,equal_raw,18.35,0.25,20,12.98768,12.845,False,126.80999999999999,35.38877384196185,162.19877384196184,True,False,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,2,clear,28,36.7,equal_c1,12.845,0.25,20,12.98768,12.845,False,126.80999999999999,50.555391202802646,177.36539120280264,True,False,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,2,clear,28,36.7,whole_cell_optimistic,36.7,0.5,2,1.298768,12.845,True,126.80999999999999,17.694386920980925,144.50438692098092,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,2,clear,28,36.7,equal_raw,18.35,0.5,2,1.298768,12.845,True,126.80999999999999,35.38877384196185,162.19877384196184,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,2,clear,28,36.7,equal_c1,12.845,0.5,2,1.298768,12.845,True,126.80999999999999,50.555391202802646,177.36539120280264,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,2,clear,28,36.7,whole_cell_optimistic,36.7,0.5,5,3.24692,12.845,True,126.80999999999999,17.694386920980925,144.50438692098092,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,2,clear,28,36.7,equal_raw,18.35,0.5,5,3.24692,12.845,True,126.80999999999999,35.38877384196185,162.19877384196184,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,2,clear,28,36.7,equal_c1,12.845,0.5,5,3.24692,12.845,True,126.80999999999999,50.555391202802646,177.36539120280264,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,2,clear,28,36.7,whole_cell_optimistic,36.7,0.5,10,6.49384,12.845,True,126.80999999999999,17.694386920980925,144.50438692098092,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,2,clear,28,36.7,equal_raw,18.35,0.5,10,6.49384,12.845,True,126.80999999999999,35.38877384196185,162.19877384196184,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,2,clear,28,36.7,equal_c1,12.845,0.5,10,6.49384,12.845,True,126.80999999999999,50.555391202802646,177.36539120280264,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,2,clear,28,36.7,whole_cell_optimistic,36.7,0.5,15,9.74076,12.845,True,126.80999999999999,17.694386920980925,144.50438692098092,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,2,clear,28,36.7,equal_raw,18.35,0.5,15,9.74076,12.845,True,126.80999999999999,35.38877384196185,162.19877384196184,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,2,clear,28,36.7,equal_c1,12.845,0.5,15,9.74076,12.845,True,126.80999999999999,50.555391202802646,177.36539120280264,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,2,clear,28,36.7,whole_cell_optimistic,36.7,0.5,20,12.98768,12.845,False,126.80999999999999,17.694386920980925,144.50438692098092,True,False,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,2,clear,28,36.7,equal_raw,18.35,0.5,20,12.98768,12.845,False,126.80999999999999,35.38877384196185,162.19877384196184,True,False,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,2,clear,28,36.7,equal_c1,12.845,0.5,20,12.98768,12.845,False,126.80999999999999,50.555391202802646,177.36539120280264,True,False,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,2,mild,24,27.8,whole_cell_optimistic,27.8,0.25,2,1.298768,9.73,True,126.80999999999999,23.35913669064748,150.16913669064746,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,2,mild,24,27.8,equal_raw,13.9,0.25,2,1.298768,9.73,True,126.80999999999999,46.71827338129496,173.52827338129495,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,2,mild,24,27.8,equal_c1,9.73,0.25,2,1.298768,9.73,True,126.80999999999999,66.7403905447071,193.55039054470708,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,2,mild,24,27.8,whole_cell_optimistic,27.8,0.25,5,3.24692,9.73,True,126.80999999999999,23.35913669064748,150.16913669064746,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,2,mild,24,27.8,equal_raw,13.9,0.25,5,3.24692,9.73,True,126.80999999999999,46.71827338129496,173.52827338129495,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,2,mild,24,27.8,equal_c1,9.73,0.25,5,3.24692,9.73,True,126.80999999999999,66.7403905447071,193.55039054470708,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,2,mild,24,27.8,whole_cell_optimistic,27.8,0.25,10,6.49384,9.73,True,126.80999999999999,23.35913669064748,150.16913669064746,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,2,mild,24,27.8,equal_raw,13.9,0.25,10,6.49384,9.73,True,126.80999999999999,46.71827338129496,173.52827338129495,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,2,mild,24,27.8,equal_c1,9.73,0.25,10,6.49384,9.73,True,126.80999999999999,66.7403905447071,193.55039054470708,True,True,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,2,mild,24,27.8,whole_cell_optimistic,27.8,0.25,15,9.74076,9.73,False,126.80999999999999,23.35913669064748,150.16913669064746,True,False,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,2,mild,24,27.8,equal_raw,13.9,0.25,15,9.74076,9.73,False,126.80999999999999,46.71827338129496,173.52827338129495,True,False,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,2,mild,24,27.8,equal_c1,9.73,0.25,15,9.74076,9.73,False,126.80999999999999,66.7403905447071,193.55039054470708,True,False,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,2,mild,24,27.8,whole_cell_optimistic,27.8,0.25,20,12.98768,9.73,False,126.80999999999999,23.35913669064748,150.16913669064746,True,False,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,2,mild,24,27.8,equal_raw,13.9,0.25,20,12.98768,9.73,False,126.80999999999999,46.71827338129496,173.52827338129495,True,False,False
ae128__uint4__roi0.5,measured_catalog,79.2,81101,81173,72,2,mild,24,27.8,equal_c1,9.73,0.25,20,12.98768,9.73,False,126.80999999999999,66.7403905447071,193.55039054470708,True,False,False
