class_name,density,global_xy_error_m,gt_bbox_area_px,gt_depth_m,gt_distance_m,match_status,radar_support_points,sample_id,score
vehicle,crowded,nan,317.7222201602698,60.636234685986906,70.77753448486328,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000363_frame66041,nan
vehicle,crowded,nan,646.3710213437845,41.9114106363152,48.61472702026367,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000363_frame66041,nan
vehicle,crowded,nan,3283.0583547817578,24.666703959994614,43.79494857788086,fn,2.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000363_frame66041,nan
person,crowded,nan,45.25339867402696,55.26069054733861,56.15437698364258,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000363_frame66041,nan
person,crowded,nan,66.48706852492411,56.66874803940152,87.05978393554688,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000363_frame66041,nan
person,crowded,nan,13.933282420259594,104.21130973529154,111.26380157470703,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000363_frame66041,nan
person,crowded,nan,104.62719652449586,38.25087877449993,40.0958137512207,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000363_frame66041,nan
person,crowded,nan,41.60699571580079,54.39161357882214,54.76995086669922,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000363_frame66041,nan
vehicle,crowded,0.24443406779572116,7502.685661137778,10.122086346751644,12.904026985168457,tp,20.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000373_frame66061,0.4520488977432251
person,crowded,0.5683031335191404,17.463174832444338,90.56494690831653,111.29875183105469,tp,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000373_frame66061,0.7525184154510498
vehicle,crowded,0.8879967730140149,162.11747382066665,95.20650825401083,114.81697082519531,tp,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000373_frame66061,0.6256636381149292
person,crowded,1.1085778327296019,13.917239367526024,95.10371744684983,98.91695404052734,tp,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000373_frame66061,0.817266583442688
person,crowded,1.1960890462506186,470.01705197288896,20.70403415972946,28.637439727783203,tp,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000373_frame66061,0.5260440111160278
person,crowded,1.6715576791880056,47.571265603710394,64.60433375593087,102.24427032470703,tp,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000373_frame66061,0.41480696201324463
person,crowded,2.0365349970999262,14.751389346724748,101.47348328356081,109.31947326660156,tp,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000373_frame66061,0.4190346598625183
vehicle,crowded,2.550579905840804,138.44131203287728,100.04008062548104,115.54953002929688,tp,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000373_frame66061,0.7099136710166931
vehicle,crowded,nan,873.266932870119,48.62624446786778,54.89912033081055,fn,5.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000373_frame66061,nan
vehicle,crowded,nan,1887.1103853806246,22.40452761742236,47.549625396728516,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000373_frame66061,nan
vehicle,crowded,nan,229.04967680181116,67.2141808558464,82.4920883178711,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000373_frame66061,nan
vehicle,crowded,nan,206.20907416728517,57.091342390454066,61.107486724853516,fn,2.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000373_frame66061,nan
vehicle,crowded,nan,1750.4939423072449,60.6347338585546,76.27644348144531,fn,4.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000373_frame66061,nan
vehicle,crowded,nan,215.27394732872733,93.58546096210104,111.93079376220703,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000373_frame66061,nan
vehicle,crowded,nan,314.95082916704865,60.72781946543738,70.93244171142578,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000373_frame66061,nan
vehicle,crowded,nan,660.6760557111061,41.4193791931248,47.788246154785156,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000373_frame66061,nan
vehicle,crowded,nan,3283.0583547817578,24.666703959994614,43.79494857788086,fn,5.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000373_frame66061,nan
person,crowded,nan,46.83235059834685,53.30873314352151,53.97653579711914,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000373_frame66061,nan
person,crowded,nan,63.654038028352524,58.17003573301572,90.35246276855469,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000373_frame66061,nan
person,crowded,nan,124.34471965440873,35.40153351868694,37.65605926513672,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000373_frame66061,nan
person,crowded,nan,16.847712121069627,95.02245068955483,103.87242126464844,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000373_frame66061,nan
person,crowded,nan,45.62979845554556,51.327760500062794,51.7220344543457,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000373_frame66061,nan
person,crowded,nan,12.706024721539594,110.97934615759671,135.72169494628906,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000373_frame66061,nan
vehicle,crowded,0.02582422997489265,7502.685661137778,10.122086346751644,12.904026985168457,tp,14.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000377_frame66069,0.5786697268486023
person,crowded,0.947719052706848,553.7022257856106,19.41438534786687,28.003002166748047,tp,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000377_frame66069,0.4288720190525055
vehicle,crowded,1.3560768407311814,162.11747382066665,95.20650825401083,114.81697082519531,tp,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000377_frame66069,0.630126416683197
person,crowded,1.391046810164293,12.559263578483982,96.18383098165829,100.09228515625,tp,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000377_frame66069,0.7660799622535706
person,crowded,1.42891002107262,16.53294460401167,95.47863285749442,104.1058578491211,tp,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000377_frame66069,0.4568806290626526
person,crowded,2.183084328874479,18.679354599494687,89.53386711893344,109.9502944946289,tp,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000377_frame66069,0.6003062129020691
vehicle,crowded,nan,774.5176013715555,51.64659702951126,59.88410949707031,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000377_frame66069,nan
vehicle,crowded,nan,1887.1103853806246,22.40452761742236,47.549625396728516,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000377_frame66069,nan
vehicle,crowded,nan,214.7937002786757,68.90438860437983,85.61019134521484,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000377_frame66069,nan
vehicle,crowded,nan,206.20907416728517,57.091342390454066,61.107486724853516,fn,2.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000377_frame66069,nan
vehicle,crowded,nan,1708.06627832019,61.0184572735436,77.50392150878906,fn,3.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000377_frame66069,nan
vehicle,crowded,nan,215.27394732872733,93.58546096210104,111.93079376220703,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000377_frame66069,nan
vehicle,crowded,nan,138.44131203287728,100.04008062548104,115.54953002929688,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000377_frame66069,nan
vehicle,crowded,nan,312.3201648151175,60.95526391310989,71.33588409423828,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000377_frame66069,nan
vehicle,crowded,nan,708.1598334997861,40.25548275441542,45.85651779174805,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000377_frame66069,nan
vehicle,crowded,nan,3283.0583547817578,24.666703959994614,43.79494857788086,fn,4.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000377_frame66069,nan
person,crowded,nan,47.823760443874136,53.01503196067515,53.66040802001953,fn,2.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000377_frame66069,nan
person,crowded,nan,62.630726487854176,58.76611519233119,91.66886901855469,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000377_frame66069,nan
person,crowded,nan,14.99041293958239,100.5567820663193,108.70391845703125,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000377_frame66069,nan
person,crowded,nan,131.27825007338146,34.18848578081274,36.606998443603516,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000377_frame66069,nan
person,crowded,nan,48.59360717848046,50.083158322925115,50.497100830078125,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000377_frame66069,nan
person,crowded,nan,12.986957996476635,109.95382963376944,135.45947265625,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000377_frame66069,nan
person,crowded,nan,48.692512207921936,63.824077647790446,100.89061737060547,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000377_frame66069,nan
person,crowded,0.3333942495129804,1216.9709865633124,13.32273459811941,24.165132522583008,tp,1.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000393_frame66101,0.5104343891143799
person,crowded,0.399304743056446,14.284682385156582,105.881123507649,134.5828857421875,tp,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000393_frame66101,0.6778150796890259
person,crowded,0.45800047680271905,16.01134113304583,97.39058722046744,105.06282043457031,tp,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000393_frame66101,0.41314229369163513
vehicle,crowded,0.4822311534401822,162.11747382066665,95.20650825401083,114.81697082519531,tp,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000393_frame66101,0.605685830116272
vehicle,crowded,0.48705078069565544,7502.685661137778,10.122086346751644,12.904026985168457,tp,32.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000393_frame66101,0.5198642611503601
vehicle,crowded,2.3238055029805786,138.44131203287728,100.04008062548104,115.54953002929688,tp,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000393_frame66101,0.5161276459693909
vehicle,crowded,nan,566.0409145679562,59.89493529205178,74.475341796875,fn,2.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000393_frame66101,nan
vehicle,crowded,nan,1887.1103853806246,22.40452761742236,47.549625396728516,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000393_frame66101,nan
vehicle,crowded,nan,174.92253729626253,111.68764393319539,125.41024780273438,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000393_frame66101,nan
vehicle,crowded,nan,149.18301675700016,89.74853268367504,107.34413146972656,fn,1.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000393_frame66101,nan
vehicle,crowded,nan,206.20907416728517,57.091342390454066,61.107486724853516,fn,1.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000393_frame66101,nan
vehicle,crowded,nan,1308.0485523278392,67.63390071770101,92.41602325439453,fn,3.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000393_frame66101,nan
vehicle,crowded,nan,215.27394732872733,93.58546096210104,111.93079376220703,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000393_frame66101,nan
vehicle,crowded,nan,270.57794883524645,65.03521993426439,78.69677734375,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000393_frame66101,nan
vehicle,crowded,nan,1335.4249913069686,30.50553132485181,32.77527618408203,fn,5.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000393_frame66101,nan
vehicle,crowded,nan,3283.0583547817578,24.666703959994614,43.79494857788086,fn,1.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000393_frame66101,nan
person,crowded,nan,47.823760443874136,53.01503196067515,53.66040802001953,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000393_frame66101,nan
person,crowded,nan,19.382509071984334,86.80180334917716,105.84593200683594,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000393_frame66101,nan
person,crowded,nan,65.25680122277014,60.47221547718242,95.89363861083984,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000393_frame66101,nan
person,crowded,nan,16.869339994066003,96.77485840188211,106.24222564697266,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000393_frame66101,nan
person,crowded,nan,185.22024267663014,29.99920579160308,33.292327880859375,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000393_frame66101,nan
person,crowded,nan,64.59018970967632,45.60074656304263,46.18258285522461,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000393_frame66101,nan
person,crowded,nan,939.0344694257877,15.082870197066896,26.55864906311035,fn,2.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000393_frame66101,nan
person,crowded,nan,58.352742481562814,61.524527233412954,96.54446411132812,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000393_frame66101,nan
vehicle,crowded,0.27841798275214563,7502.685661137778,10.122086346751644,12.904026985168457,tp,27.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000398_frame66111,0.5239940881729126
person,crowded,0.6018782293140279,1245.280319623397,13.733060475549323,26.478116989135742,tp,1.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000398_frame66111,0.4395911991596222
person,crowded,0.9678643407034241,16.25858336659593,98.08265875294698,105.50222778320312,tp,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000398_frame66111,0.4870772361755371
vehicle,crowded,1.2816089589211186,162.11747382066665,95.20650825401083,114.81697082519531,tp,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000398_frame66111,0.5937625169754028
person,crowded,1.472575886281009,14.974790164311937,104.55458734606259,134.2862091064453,tp,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000398_frame66111,0.52443927526474
person,crowded,1.8963476288064334,946.7922882342472,14.600898110929322,24.171689987182617,tp,1.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000398_frame66111,0.7135070562362671
vehicle,crowded,nan,514.569625766233,62.35705630586044,78.98950958251953,fn,1.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000398_frame66111,nan
vehicle,crowded,nan,1887.1103853806246,22.40452761742236,47.549625396728516,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000398_frame66111,nan
vehicle,crowded,nan,202.31272335275978,104.47867935555739,117.2771987915039,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000398_frame66111,nan
vehicle,crowded,nan,125.95192611605235,97.1548471382856,112.09484100341797,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000398_frame66111,nan
vehicle,crowded,nan,206.20907416728517,57.091342390454066,61.107486724853516,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000398_frame66111,nan
vehicle,crowded,nan,1600.8623036721012,70.16923000998558,98.16312408447266,fn,2.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000398_frame66111,nan
vehicle,crowded,nan,215.27394732872733,93.58546096210104,111.93079376220703,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000398_frame66111,nan
vehicle,crowded,nan,138.44131203287728,100.04008062548104,115.54953002929688,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000398_frame66111,nan
vehicle,crowded,nan,252.99136336407219,67.3106950075955,82.85496520996094,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000398_frame66111,nan
vehicle,crowded,nan,1755.1011095801418,26.67757687985994,30.149118423461914,fn,3.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000398_frame66111,nan
vehicle,crowded,nan,3283.0583547817578,24.666703959994614,43.79494857788086,fn,1.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000398_frame66111,nan
person,crowded,nan,47.823760443874136,53.01503196067515,53.66040802001953,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000398_frame66111,nan
person,crowded,nan,24.35529037070504,86.45866003295859,104.67105102539062,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000398_frame66111,nan
person,crowded,nan,61.06652196701789,60.88553959579103,97.25778198242188,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000398_frame66111,nan
person,crowded,nan,17.58470851993708,95.32988043136287,105.17078399658203,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000398_frame66111,nan
person,crowded,nan,211.1078989763379,28.435086946024228,32.15998077392578,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000398_frame66111,nan
person,crowded,nan,69.7303198531903,44.23071200552049,44.900333404541016,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000398_frame66111,nan
person,crowded,nan,56.55105922391292,60.897111162987954,95.11353302001953,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000398_frame66111,nan
vehicle,crowded,0.14773371819219874,7502.685661137778,10.122086346751644,12.904026985168457,tp,27.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000404_frame66123,0.5750714540481567
vehicle,crowded,0.7125011366927441,162.11747382066665,95.20650825401083,114.81697082519531,tp,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000404_frame66123,0.7859493494033813
vehicle,crowded,1.678167498498924,245.87880790827202,95.85663932692,107.51213836669922,tp,2.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000404_frame66123,0.5912818312644958
person,crowded,1.868956300261695,17.846026021303846,93.65475834628461,103.88404083251953,tp,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000404_frame66123,0.38558220863342285
person,crowded,2.1726769102992054,23.81739856541312,85.72910618376298,103.03695678710938,tp,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000404_frame66123,0.5583532452583313
person,crowded,2.5165817689260015,794.5045370207446,16.129516975773925,24.53649139404297,tp,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000404_frame66123,0.4943999648094177
person,crowded,2.905995503592011,15.393432564614999,103.3592354934477,134.0375213623047,tp,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000404_frame66123,0.724143922328949
vehicle,crowded,nan,479.09939261041467,64.9537929654822,83.85384368896484,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000404_frame66123,nan
vehicle,crowded,nan,1887.1103853806246,22.40452761742236,47.549625396728516,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000404_frame66123,nan
vehicle,crowded,nan,99.20080763449167,105.82931689177602,117.95417022705078,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000404_frame66123,nan
vehicle,crowded,nan,206.20907416728517,57.091342390454066,61.107486724853516,fn,1.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000404_frame66123,nan
vehicle,crowded,nan,2144.620768248719,63.734385361617996,101.20013427734375,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000404_frame66123,nan
vehicle,crowded,nan,215.27394732872733,93.58546096210104,111.93079376220703,fn,2.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000404_frame66123,nan
vehicle,crowded,nan,138.44131203287728,100.04008062548104,115.54953002929688,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000404_frame66123,nan
vehicle,crowded,nan,187.3778508621735,70.46813956729542,88.30595397949219,fn,1.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000404_frame66123,nan
vehicle,crowded,nan,2964.1686409610006,22.074818977184663,29.844518661499023,fn,4.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000404_frame66123,nan
vehicle,crowded,nan,3283.0583547817578,24.666703959994614,43.79494857788086,fn,5.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000404_frame66123,nan
person,crowded,nan,47.823760443874136,53.01503196067515,53.66040802001953,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000404_frame66123,nan
person,crowded,nan,66.8777313631299,61.47828223467479,98.82740020751953,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000404_frame66123,nan
person,crowded,nan,249.66804953841256,26.55791061640341,30.869873046875,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000404_frame66123,nan
person,crowded,nan,16.161635410247783,99.01780490787363,106.15419006347656,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000404_frame66123,nan
person,crowded,nan,76.86425850901719,42.54682632114571,43.36890411376953,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000404_frame66123,nan
person,crowded,nan,52.25116399809405,59.88828699465352,93.43392181396484,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000404_frame66123,nan
vehicle,crowded,0.22561958299344725,7502.685661137778,10.122086346751644,12.904026985168457,tp,26.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000409_frame66133,0.5393604636192322
person,crowded,1.2350475156373941,15.393432564614999,103.3592354934477,134.0375213623047,tp,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000409_frame66133,0.7521814703941345
person,crowded,1.4260171592276096,17.79580008494165,91.98305460775023,102.33661651611328,tp,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000409_frame66133,0.4022933840751648
vehicle,crowded,1.457460443897432,162.11747382066665,95.20650825401083,114.81697082519531,tp,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000409_frame66133,0.5496553778648376
person,crowded,1.871011617441286,15.888576656131182,99.9400622997394,106.83185577392578,tp,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000409_frame66133,0.40684226155281067
vehicle,crowded,2.4747517020772896,480.21037323685914,68.46955507679445,90.20311737060547,tp,1.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000409_frame66133,0.5799636244773865
vehicle,crowded,nan,1887.1103853806246,22.40452761742236,47.549625396728516,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000409_frame66133,nan
vehicle,crowded,nan,292.90476413106825,88.68162286022012,99.4015884399414,fn,1.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000409_frame66133,nan
vehicle,crowded,nan,84.27677643284397,112.99548670509525,123.15418243408203,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000409_frame66133,nan
vehicle,crowded,nan,206.20907416728517,57.091342390454066,61.107486724853516,fn,1.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000409_frame66133,nan
vehicle,crowded,nan,2789.998126059624,56.949984062871614,100.82990264892578,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000409_frame66133,nan
vehicle,crowded,nan,215.27394732872733,93.58546096210104,111.93079376220703,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000409_frame66133,nan
vehicle,crowded,nan,138.44131203287728,100.04008062548104,115.54953002929688,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000409_frame66133,nan
vehicle,crowded,nan,157.56589131628044,76.50358074160809,95.58441925048828,fn,1.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000409_frame66133,nan
vehicle,crowded,nan,5969.988258971318,18.22404443097436,32.00309371948242,fn,8.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000409_frame66133,nan
vehicle,crowded,nan,3283.0583547817578,24.666703959994614,43.79494857788086,fn,1.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000409_frame66133,nan
person,crowded,nan,47.823760443874136,53.01503196067515,53.66040802001953,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000409_frame66133,nan
person,crowded,nan,653.9129707453837,17.598995588857463,25.108083724975586,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000409_frame66133,nan
person,crowded,nan,24.41929813571497,85.2598263684772,101.81961059570312,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000409_frame66133,nan
person,crowded,nan,65.5429161235148,61.21722545490028,98.98104095458984,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000409_frame66133,nan
person,crowded,nan,288.3286742256639,25.043685004545914,29.892349243164062,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000409_frame66133,nan
person,crowded,nan,83.2063306628453,41.128155513530565,42.112693786621094,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000409_frame66133,nan
person,crowded,nan,56.656132214555015,59.06137431744307,92.07536315917969,fn,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000409_frame66133,nan
vehicle,crowded,0.09631018177810993,7502.685661137778,10.122086346751644,12.904026985168457,tp,26.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000416_frame66147,0.5226556062698364
person,crowded,0.6476929116322072,15.393432564614999,103.3592354934477,134.0375213623047,tp,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000416_frame66147,0.8439741730690002
person,crowded,1.08954695711962,15.389342552015725,101.27692294713135,107.8390884399414,tp,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000416_frame66147,0.7193852066993713
vehicle,crowded,1.2482731463576446,162.11747382066665,95.20650825401083,114.81697082519531,tp,0.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000416_frame66147,0.5821118354797363
vehicle,crowded,1.47218070211018,382.84111695266745,78.69147071539759,88.08895874023438,tp,2.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000416_frame66147,0.6181882619857788
person,crowded,1.6275030580387424,341.28709605514933,23.267364859589975,28.88689422607422,tp,1.0,parked_ego_tl16_spawn80_right7_fwd4_crowded_4000_stride2_000416_frame66147,0.638297975063324
