profile_id,trace_id,trace_step_index,target_snr_db,mapped_rfsim_command_db,scheduled_monotonic_ns,interval_end_monotonic_ns,command_send_monotonic_ns,command_send_wall_ns,command_ack_monotonic_ns,command_ack_wall_ns,command_latency_ms,command_timing_status,achieved_pusch_snr_count,achieved_pusch_snr_median_db,achieved_pusch_snr_p05_db,achieved_pusch_snr_p95_db,target_minus_achieved_error_db,mcs_median,application_sequence,application_message_count,application_send_ok_count,application_acked_count,application_delivery_ack_result,application_ack_latency_ms,application_ack_latencies_ms,ue_pdu_session_status
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,37,13.975651,-7.0,1665110184737116,1665110284737116,1665110184905824,1787450465121361142,1665110185012919,1787450465121468183,0.107095,ON_TIME,7,14.0,14.0,15.0,-0.024349000000000842,22.0,238,1,1,1,ACKED,30.4792,30.479200,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,38,15.872082,-8.0,1665110284737116,1665110384737116,1665110284847180,1787450465221302484,1665110284945465,1787450465221400697,0.098285,ON_TIME,11,15.0,14.0,16.0,0.8720820000000007,21.0,239,1,1,1,ACKED,24.0541,24.054100,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,39,15.688372,-7.75,1665110384737116,1665110484737116,1665110385044178,1787450465321499595,1665110385357716,1787450465321813113,0.313538,ON_TIME,8,15.5,14.675,15.825,0.18837199999999932,20.0,240,1,1,1,ACKED,24.0486,24.048600,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,40,14.713314,-7.25,1665110484737116,1665110584737116,1665110484875672,1787450465421330997,1665110485617379,1787450465422072792,0.741707,ON_TIME,9,14.5,13.7,15.5,0.21331400000000045,20.0,241,1,1,1,ACKED,22.1798,22.179800,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,41,22.464077,-11.25,1665110584737116,1665110684737116,1665110585037663,1787450465521493329,1665110585374191,1787450465521829582,0.336528,ON_TIME,6,22.0,18.125,22.5,0.46407699999999963,20.0,242,1,1,1,ACKED,23.9018,23.901800,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,42,20.826019,-10.5,1665110684737116,1665110784737116,1665110684869125,1787450465621324345,1665110684922847,1787450465621378043,0.053722,ON_TIME,4,21.5,21.075,21.925,-0.6739810000000013,21.0,243,1,1,1,ACKED,109.6753,109.675300,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,43,21.189185,-10.75,1665110784737116,1665110884737116,1665110784902448,1787450465721358019,1665110784971122,1787450465721426350,0.068674,ON_TIME,7,21.5,20.5,21.5,-0.3108150000000016,21.0,244,1,1,1,ACKED,33.0816,33.081600,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,44,21.187752,-10.75,1665110884737116,1665110984737116,1665110884864231,1787450465821319453,1665110884920505,1787450465821375716,0.056274,ON_TIME,11,21.5,20.5,21.5,-0.3122480000000003,22.0,245,1,1,1,ACKED,25.0417,25.041700,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,45,24.138279,-12.0,1665110984737116,1665111084737116,1665110984866419,1787450465921321655,1665110984928982,1787450465921384197,0.062563,ON_TIME,8,23.0,21.174999999999997,24.0,1.1382790000000007,23.0,246,1,1,1,ACKED,23.707,23.707000,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,46,21.39862,-10.75,1665111084737116,1665111184737116,1665111084873585,1787450466021328906,1665111084932004,1787450466021387245,0.058419,ON_TIME,8,21.5,20.674999999999997,23.325,-0.10137999999999892,24.0,247,1,1,1,ACKED,17.4315,17.431500,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,47,23.148013,-11.75,1665111184737116,1665111284737116,1665111184886444,1787450466121341941,1665111184971734,1787450466121426969,0.08529,ON_TIME,8,22.75,22.174999999999997,23.5,0.39801299999999884,24.0,248,1,1,1,ACKED,18.8061,18.806100,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,48,22.440809,-11.25,1665111284737116,1665111384737116,1665111284895621,1787450466221351139,1665111284976157,1787450466221431391,0.080536,ON_TIME,8,22.0,21.5,22.825000000000003,0.44080900000000156,25.0,249,1,1,1,ACKED,20.1451,20.145100,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,49,16.491681,-8.25,1665111384737116,1665111484737116,1665111384914294,1787450466321369828,1665111385002155,1787450466321457367,0.087861,ON_TIME,7,17.0,16.0,17.5,-0.5083190000000002,25.0,250,1,1,1,ACKED,39.2123,39.212300,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,50,14.726588,-7.25,1665111484737116,1665111584737116,1665111484882327,1787450466421337858,1665111484951616,1787450466421406816,0.069289,ON_TIME,16,14.5,14.375,15.625,0.22658799999999957,23.5,251,1,1,1,ACKED,37.358,37.358000,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,51,14.38766,-7.25,1665111584737116,1665111684737116,1665111584892191,1787450466521347452,1665111584983970,1787450466521439191,0.091779,ON_TIME,16,14.5,13.5,14.5,-0.11233999999999966,21.0,252,1,1,1,ACKED,30.2421,30.242100,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,52,14.244572,-7.0,1665111684737116,1665111784737116,1665111684901373,1787450466621356815,1665111685063877,1787450466621519302,0.162504,ON_TIME,10,14.0,13.5,14.5,0.2445719999999998,20.0,253,1,1,1,ACKED,33.1151,33.115100,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,53,13.906517,-7.0,1665111784737116,1665111884737116,1665111784894356,1787450466721349802,1665111784982746,1787450466721437933,0.08839,ON_TIME,7,14.0,13.5,14.0,-0.09348300000000087,19.0,254,1,1,1,ACKED,55.3541,55.354100,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,54,14.636922,-7.25,1665111884737116,1665111984737116,1665111884963607,1787450466821418961,1665111886249717,1787450466822705456,1.28611,ON_TIME,11,14.0,13.5,14.5,0.6369220000000002,19.0,255,1,1,1,ACKED,16.5805,16.580500,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,55,14.975211,-7.5,1665111984737116,1665112084737116,1665111985133506,1787450466921588893,1665111985315455,1787450466921770673,0.181949,ON_TIME,7,15.0,14.149999999999999,15.0,-0.024789000000000172,18.0,256,1,1,1,ACKED,24.9458,24.945800,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,56,13.112508,-6.5,1665112084737116,1665112184737116,1665112084846596,1787450467021301824,1665112084922060,1787450467021377266,0.075464,ON_TIME,8,13.0,12.499999999999998,14.325,0.11250800000000005,18.0,257,1,1,1,ACKED,24.6365,24.636500,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,57,14.598093,-7.25,1665112184737116,1665112284737116,1665112184860614,1787450467121315931,1665112185263841,1787450467121719083,0.403227,ON_TIME,8,14.25,12.674999999999999,14.5,0.34809300000000043,18.0,258,1,1,1,ACKED,24.862,24.862000,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,58,14.004594,-7.0,1665112284737116,1665112384737116,1665112285011500,1787450467221466802,1665112285374279,1787450467221829592,0.362779,ON_TIME,9,14.0,13.5,14.3,0.004594000000000875,18.0,259,1,1,1,ACKED,23.6468,23.646800,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,59,17.627036,-9.0,1665112384737116,1665112484737116,1665112384867743,1787450467321323070,1665112384933609,1787450467321388834,0.065866,ON_TIME,7,17.0,14.75,18.0,0.6270360000000004,18.0,260,1,1,1,ACKED,21.593,21.593000,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,60,15.988513,-8.0,1665112484737116,1665112584737116,1665112484839642,1787450467421294883,1665112484918277,1787450467421373484,0.078635,ON_TIME,6,16.0,15.25,16.875,-0.011487000000000691,18.0,261,1,1,1,ACKED,21.9564,21.956400,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,61,15.569157,-7.75,1665112584737116,1665112684737116,1665112584845370,1787450467521300670,1665112585030591,1787450467521485802,0.185221,ON_TIME,10,15.5,14.725000000000001,16.0,0.06915700000000058,18.0,262,1,1,1,ACKED,22.1891,22.189100,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,62,14.855161,-7.5,1665112684737116,1665112784737116,1665112688188185,1787450467624643508,1665112688465952,1787450467624921458,0.277767,ON_TIME,8,15.0,14.5,15.325,-0.14483899999999927,18.0,263,1,1,1,ACKED,19.9316,19.931600,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,63,14.254285,-7.25,1665112784737116,1665112884737116,1665112784874749,1787450467721330083,1665112784961623,1787450467721416838,0.086874,ON_TIME,8,14.5,13.674999999999999,15.0,-0.24571500000000057,18.0,264,1,1,1,ACKED,18.3621,18.362100,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,64,17.107717,-8.75,1665112884737116,1665112984737116,1665112884901575,1787450467821357096,1665112885032282,1787450467821487779,0.130707,ON_TIME,6,17.0,16.125,17.875,0.10771700000000095,18.0,265,1,1,1,ACKED,17.3162,17.316200,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,65,15.270054,-7.75,1665112984737116,1665113084737116,1665112984833408,1787450467921288696,1665112984883275,1787450467921338518,0.049867,ON_TIME,6,15.5,14.75,16.5,-0.22994599999999998,18.0,266,1,1,1,ACKED,17.6514,17.651400,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,66,15.436818,-7.75,1665113084737116,1665113184737116,1665113084881397,1787450468021336718,1665113084940994,1787450468021396220,0.059597,ON_TIME,6,15.5,14.75,15.875,-0.0631819999999994,18.0,267,1,1,1,ACKED,14.0664,14.066400,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,67,14.417833,-7.25,1665113184737116,1665113284737116,1665113184861593,1787450468121316907,1665113184925048,1787450468121380275,0.063455,ON_TIME,9,14.5,13.5,15.0,-0.0821670000000001,18.0,268,1,1,1,ACKED,21.1986,21.198600,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,68,15.497737,-7.75,1665113284737116,1665113384737116,1665113284854600,1787450468221310694,1665113284948051,1787450468221403445,0.093451,ON_TIME,6,15.5,14.625,15.5,-0.002262999999999238,18.0,269,1,1,1,ACKED,14.1359,14.135900,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,69,16.113203,-8.0,1665113384737116,1665113484737116,1665113385093218,1787450468321548558,1665113385192052,1787450468321647312,0.098834,ON_TIME,9,16.0,15.0,16.0,0.11320299999999861,18.0,270,1,1,1,ACKED,23.0291,23.029100,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,70,14.70251,-7.25,1665113484737116,1665113584737116,1665113484935492,1787450468421390932,1665113485010847,1787450468421466126,0.075355,ON_TIME,6,14.75,13.75,15.0,-0.04748999999999981,18.0,271,1,1,1,ACKED,12.2435,12.243500,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,71,15.338069,-7.75,1665113584737116,1665113684737116,1665113584893887,1787450468521349297,1665113584968252,1787450468521423510,0.074365,ON_TIME,8,15.0,14.5,15.5,0.33806900000000084,18.0,272,1,1,1,ACKED,23.789,23.789000,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,72,16.46103,-8.25,1665113684737116,1665113784737116,1665113684854983,1787450468621310393,1665113684937735,1787450468621393005,0.082752,ON_TIME,7,16.5,15.5,16.85,-0.03896999999999906,18.0,273,1,1,1,ACKED,17.0623,17.062300,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,73,16.471124,-8.25,1665113784737116,1665113884737116,1665113784891586,1787450468721347187,1665113784992155,1787450468721447400,0.100569,ON_TIME,9,16.5,15.5,16.8,-0.028876000000000346,19.0,274,1,1,1,ACKED,22.2167,22.216700,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,74,14.972621,-7.5,1665113884737116,1665113984737116,1665113884875342,1787450468821330693,1665113884943956,1787450468821399175,0.068614,ON_TIME,5,15.0,14.600000000000001,15.5,-0.02737899999999982,19.0,275,1,1,1,ACKED,59.4246,59.424600,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,75,13.724355,-6.75,1665113984737116,1665114084737116,1665113984865609,1787450468921320903,1665113984932141,1787450468921387400,0.066532,ON_TIME,3,14.0,14.0,14.899999999999999,-0.2756450000000008,19.0,276,1,1,1,ACKED,41.5097,41.509700,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,76,14.039961,-7.0,1665114084737116,1665114184737116,1665114085422530,1787450469021878218,1665114085513697,1787450469021968919,0.091167,ON_TIME,13,14.0,13.0,14.2,0.03996099999999991,18.0,277,1,1,1,ACKED,22.5385,22.538500,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,77,14.639916,-7.25,1665114184737116,1665114284737116,1665114184890093,1787450469121345485,1665114184979666,1787450469121434913,0.089573,ON_TIME,7,14.5,14.0,14.5,0.13991599999999949,18.0,278,1,1,1,ACKED,15.1667,15.166700,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,78,15.224212,-7.5,1665114284737116,1665114384737116,1665114284856955,1787450469221312260,1665114284976838,1787450469221432118,0.119883,ON_TIME,6,15.0,14.125,15.375,0.22421199999999963,18.0,279,1,1,1,ACKED,13.7128,13.712800,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,79,12.769333,-6.5,1665114384737116,1665114484737116,1665114384867140,1787450469321322435,1665114384985666,1787450469321440912,0.118526,ON_TIME,7,13.5,12.65,14.85,-0.7306670000000004,18.0,280,1,1,1,ACKED,25.3496,25.349600,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,80,14.600213,-7.25,1665114484737116,1665114584737116,1665114484855371,1787450469421310808,1665114484950987,1787450469421406237,0.095616,ON_TIME,8,14.25,12.674999999999999,14.5,0.3502130000000001,17.0,281,1,1,1,ACKED,22.0008,22.000800,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,81,16.179199,-8.0,1665114584737116,1665114684737116,1665114584915524,1787450469521371040,1665114584995975,1787450469521451343,0.080451,ON_TIME,7,15.5,15.0,16.0,0.6791990000000006,17.0,282,1,1,1,ACKED,21.3259,21.325900,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,82,15.180221,-7.5,1665114684737116,1665114784737116,1665114684862804,1787450469621318109,1665114684963461,1787450469621418724,0.100657,ON_TIME,8,15.0,14.174999999999997,15.325,0.18022099999999952,18.0,283,1,1,1,ACKED,21.3401,21.340100,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,83,15.069773,-7.5,1665114784737116,1665114884737116,1665114784899488,1787450469721355161,1665114784980287,1787450469721435497,0.080799,ON_TIME,8,15.0,13.999999999999998,15.325,0.06977299999999964,18.0,284,1,1,1,ACKED,19.0063,19.006300,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,84,17.559134,-9.0,1665114884737116,1665114984737116,1665114884857130,1787450469821312662,1665114884922829,1787450469821378048,0.065699,ON_TIME,8,17.25,16.349999999999998,18.0,0.30913400000000024,18.0,285,1,1,1,ACKED,19.5432,19.543200,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,85,15.037511,-7.5,1665114984737116,1665115084737116,1665114984958683,1787450469921413915,1665114985034222,1787450469921489480,0.075539,ON_TIME,2,16.25,16.025,16.475,-1.2124889999999997,18.0,286,1,1,1,ACKED,81.7703,81.770300,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,86,7.687826,-3.5,1665115084737116,1665115184737116,1665115084860974,1787450470021316317,1665115084969173,1787450470021424447,0.108199,ON_TIME,26,7.5,7.0,9.5,0.18782600000000027,17.0,287,1,1,1,ACKED,37.5005,37.500500,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,87,6.877698,-3.25,1665115184737116,1665115284737116,1665115184867139,1787450470121322433,1665115184922713,1787450470121377943,0.055574,ON_TIME,13,7.0,7.0,7.5,-0.12230200000000035,14.0,288,1,1,1,ACKED,33.8159,33.815900,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,88,8.92152,-4.25,1665115284737116,1665115384737116,1665115284863208,1787450470221318634,1665115284944839,1787450470221400076,0.081631,ON_TIME,14,8.0,6.5,8.675,0.9215199999999992,12.0,289,1,1,1,ACKED,28.7142,28.714200,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,89,16.849313,-8.5,1665115384737116,1665115484737116,1665115384905676,1787450470321360956,1665115384986891,1787450470321442156,0.081215,ON_TIME,15,16.0,8.85,17.0,0.8493129999999987,12.0,290,1,1,1,ACKED,24.6988,24.698800,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,90,14.216519,-7.0,1665115484737116,1665115584737116,1665115484850705,1787450470421305940,1665115484993886,1787450470421449116,0.143181,ON_TIME,10,14.0,13.5,16.0,0.2165189999999999,14.0,291,1,1,1,ACKED,20.1435,20.143500,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,91,16.002947,-8.0,1665115584737116,1665115684737116,1665115584912862,1787450470521368247,1665115584977922,1787450470521433175,0.06506,ON_TIME,8,15.75,15.0,16.0,0.2529469999999989,15.0,292,1,1,1,ACKED,19.7741,19.774100,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,92,13.922922,-7.0,1665115684737116,1665115784737116,1665115684961213,1787450470621416511,1665115685043853,1787450470621499120,0.08264,ON_TIME,6,14.0,13.625,14.5,-0.0770780000000002,16.0,293,1,1,1,ACKED,18.3472,18.347200,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,93,12.714107,-6.25,1665115784737116,1665115884737116,1665115784876886,1787450470721332489,1665115784964742,1787450470721419975,0.087856,ON_TIME,6,12.5,12.125,13.0,0.21410700000000027,16.0,294,1,1,1,ACKED,15.5689,15.568900,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,94,14.234193,-7.0,1665115884737116,1665115984737116,1665115884864338,1787450470821319653,1665115884932300,1787450470821387525,0.067962,ON_TIME,6,13.75,13.0,14.0,0.48419299999999943,16.0,295,1,1,1,ACKED,13.0974,13.097400,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,95,15.997469,-8.0,1665115984737116,1665116084737116,1665115984897228,1787450470921352719,1665115984967734,1787450470921422958,0.070506,ON_TIME,3,15.0,14.55,15.9,0.9974690000000006,16.0,296,1,1,1,ACKED,43.9896,43.989600,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,96,15.617531,-7.75,1665116084737116,1665116184737116,1665116084940128,1787450471021395723,1665116085012205,1787450471021467456,0.072077,ON_TIME,9,15.5,15.0,16.0,0.11753099999999961,16.0,297,1,1,1,ACKED,23.0179,23.017900,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,97,14.073281,-7.0,1665116184737116,1665116284737116,1665116184862824,1787450471121318045,1665116184915333,1787450471121370518,0.052509,ON_TIME,8,14.25,13.674999999999999,15.325,-0.1767190000000003,16.0,298,1,1,1,ACKED,17.6053,17.605300,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,98,15.391265,-7.75,1665116284737116,1665116384737116,1665116284852670,1787450471221307911,1665116284902389,1787450471221357589,0.049719,ON_TIME,3,15.0,14.55,15.450000000000001,0.39126500000000064,16.0,299,1,1,1,ACKED,31.665,31.665000,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,99,17.120366,-8.75,1665116384737116,1665116484737116,1665116384852193,1787450471321307501,1665116384907460,1787450471321362637,0.055267,ON_TIME,11,16.5,15.5,17.5,0.6203660000000006,17.0,300,1,1,1,ACKED,22.7377,22.737700,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,0,9.01587,-4.25,1665117484989976,1665117584989976,1665117485108423,1787450472421563750,1665117485203647,1787450472421658881,0.095224,ON_TIME,24,9.0,8.5,10.424999999999999,0.015869999999999607,28.0,311,1,1,1,ACKED,47.608,47.608000,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,1,10.568299,-5.25,1665117584989976,1665117684989976,1665117585120471,1787450472521575795,1665117585180912,1787450472521636112,0.060441,ON_TIME,29,10.5,9.0,10.799999999999999,0.06829899999999967,27.0,312,1,1,1,ACKED,57.4388,57.438800,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,2,9.337281,-4.5,1665117684989976,1665117784989976,1665117685131697,1787450472621587016,1665117685194038,1787450472621649267,0.062341,ON_TIME,22,9.25,8.5,10.475,0.08728100000000083,20.5,313,1,1,1,ACKED,42.8307,42.830700,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,3,10.567672,-5.25,1665117784989976,1665117884989976,1665117785102207,1787450472721557533,1665117785161081,1787450472721616286,0.058874,ON_TIME,16,10.0,9.0,11.0,0.567672,16.0,314,1,1,1,ACKED,29.0892,29.089200,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,4,6.170814,-2.75,1665117884989976,1665117984989976,1665117885068226,1787450472821523536,1665117885160226,1787450472821615468,0.092,ON_TIME,9,6.5,6.199999999999999,10.3,-0.329186,15.5,315,1,1,1,ACKED,41.8426,41.842600,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,5,8.328968,-4.0,1665117984989976,1665118084989976,1665117985136196,1787450472921591740,1665117985200438,1787450472921655639,0.064242,ON_TIME,12,8.0,6.5,8.5,0.3289679999999997,14.0,316,1,1,1,ACKED,32.2983,32.298300,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,6,7.436987,-3.5,1665118084989976,1665118184989976,1665118085121361,1787450473021576706,1665118085188534,1787450473021643754,0.067173,ON_TIME,12,7.75,7.0,8.5,-0.31301299999999976,12.0,317,1,1,1,ACKED,30.8215,30.821500,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,7,8.392462,-4.0,1665118184989976,1665118284989976,1665118185116436,1787450473121571658,1665118185180263,1787450473121635449,0.063827,ON_TIME,16,8.0,7.0,8.5,0.3924620000000001,11.0,318,1,1,1,ACKED,23.3148,23.314800,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,8,8.699425,-4.25,1665118284989976,1665118384989976,1665118285071569,1787450473221526953,1665118285166987,1787450473221622328,0.095418,ON_TIME,10,8.75,8.225000000000001,9.274999999999999,-0.05057500000000026,11.0,319,1,1,1,ACKED,19.6636,19.663600,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,9,9.388248,-4.5,1665118384989976,1665118484989976,1665118385098616,1787450473321553853,1665118385209400,1787450473321664822,0.110784,ON_TIME,6,9.0,8.625,9.5,0.3882480000000008,11.0,320,1,1,1,ACKED,16.6123,16.612300,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,10,7.637586,-3.5,1665118484989976,1665118584989976,1665118485114461,1787450473421569789,1665118485261582,1787450473421716851,0.147121,ON_TIME,10,7.5,7.0,8.5,0.13758599999999976,10.0,321,1,1,1,ACKED,21.7301,21.730100,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
