purpose,rfsim_command,commanded_noise_power_db,send_monotonic_ns,send_wall_ns,ack_monotonic_ns,ack_wall_ns,command_latency_ms,status,control_session_id,ran_epoch_id,upper_anchor_attempt,profile_id,trace_id,trace_step_index,scheduled_monotonic_ns,interval_end_monotonic_ns
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -11.0,-11.0,1665109984849287,1787450464921304519,1665109984907347,1787450464921362547,0.05806,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,35,1665109984737116,1665110084737116
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -8.25,-8.25,1665110084900303,1787450465021355615,1665110084970930,1787450465021426157,0.070627,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,36,1665110084737116,1665110184737116
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -7.0,-7.0,1665110184905824,1787450465121361142,1665110185012919,1787450465121468183,0.107095,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,37,1665110184737116,1665110284737116
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -8.0,-8.0,1665110284847180,1787450465221302484,1665110284945465,1787450465221400697,0.098285,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,38,1665110284737116,1665110384737116
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -7.75,-7.75,1665110385044178,1787450465321499595,1665110385357716,1787450465321813113,0.313538,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,39,1665110384737116,1665110484737116
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -7.25,-7.25,1665110484875672,1787450465421330997,1665110485617379,1787450465422072792,0.741707,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,40,1665110484737116,1665110584737116
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -11.25,-11.25,1665110585037663,1787450465521493329,1665110585374191,1787450465521829582,0.336528,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,41,1665110584737116,1665110684737116
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -10.5,-10.5,1665110684869125,1787450465621324345,1665110684922847,1787450465621378043,0.053722,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,42,1665110684737116,1665110784737116
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -10.75,-10.75,1665110784902448,1787450465721358019,1665110784971122,1787450465721426350,0.068674,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,43,1665110784737116,1665110884737116
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -10.75,-10.75,1665110884864231,1787450465821319453,1665110884920505,1787450465821375716,0.056274,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,44,1665110884737116,1665110984737116
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -12.0,-12.0,1665110984866419,1787450465921321655,1665110984928982,1787450465921384197,0.062563,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,45,1665110984737116,1665111084737116
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -10.75,-10.75,1665111084873585,1787450466021328906,1665111084932004,1787450466021387245,0.058419,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,46,1665111084737116,1665111184737116
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -11.75,-11.75,1665111184886444,1787450466121341941,1665111184971734,1787450466121426969,0.08529,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,47,1665111184737116,1665111284737116
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -11.25,-11.25,1665111284895621,1787450466221351139,1665111284976157,1787450466221431391,0.080536,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,48,1665111284737116,1665111384737116
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -8.25,-8.25,1665111384914294,1787450466321369828,1665111385002155,1787450466321457367,0.087861,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,49,1665111384737116,1665111484737116
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -7.25,-7.25,1665111484882327,1787450466421337858,1665111484951616,1787450466421406816,0.069289,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,50,1665111484737116,1665111584737116
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -7.25,-7.25,1665111584892191,1787450466521347452,1665111584983970,1787450466521439191,0.091779,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,51,1665111584737116,1665111684737116
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -7.0,-7.0,1665111684901373,1787450466621356815,1665111685063877,1787450466621519302,0.162504,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,52,1665111684737116,1665111784737116
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -7.0,-7.0,1665111784894356,1787450466721349802,1665111784982746,1787450466721437933,0.08839,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,53,1665111784737116,1665111884737116
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -7.25,-7.25,1665111884963607,1787450466821418961,1665111886249717,1787450466822705456,1.28611,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,54,1665111884737116,1665111984737116
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -7.5,-7.5,1665111985133506,1787450466921588893,1665111985315455,1787450466921770673,0.181949,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,55,1665111984737116,1665112084737116
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -6.5,-6.5,1665112084846596,1787450467021301824,1665112084922060,1787450467021377266,0.075464,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,56,1665112084737116,1665112184737116
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -7.25,-7.25,1665112184860614,1787450467121315931,1665112185263841,1787450467121719083,0.403227,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,57,1665112184737116,1665112284737116
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -7.0,-7.0,1665112285011500,1787450467221466802,1665112285374279,1787450467221829592,0.362779,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,58,1665112284737116,1665112384737116
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -9.0,-9.0,1665112384867743,1787450467321323070,1665112384933609,1787450467321388834,0.065866,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,59,1665112384737116,1665112484737116
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -8.0,-8.0,1665112484839642,1787450467421294883,1665112484918277,1787450467421373484,0.078635,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,60,1665112484737116,1665112584737116
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -7.75,-7.75,1665112584845370,1787450467521300670,1665112585030591,1787450467521485802,0.185221,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,61,1665112584737116,1665112684737116
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -7.5,-7.5,1665112688188185,1787450467624643508,1665112688465952,1787450467624921458,0.277767,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,62,1665112684737116,1665112784737116
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -7.25,-7.25,1665112784874749,1787450467721330083,1665112784961623,1787450467721416838,0.086874,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,63,1665112784737116,1665112884737116
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -8.75,-8.75,1665112884901575,1787450467821357096,1665112885032282,1787450467821487779,0.130707,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,64,1665112884737116,1665112984737116
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -7.75,-7.75,1665112984833408,1787450467921288696,1665112984883275,1787450467921338518,0.049867,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,65,1665112984737116,1665113084737116
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -7.75,-7.75,1665113084881397,1787450468021336718,1665113084940994,1787450468021396220,0.059597,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,66,1665113084737116,1665113184737116
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -7.25,-7.25,1665113184861593,1787450468121316907,1665113184925048,1787450468121380275,0.063455,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,67,1665113184737116,1665113284737116
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -7.75,-7.75,1665113284854600,1787450468221310694,1665113284948051,1787450468221403445,0.093451,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,68,1665113284737116,1665113384737116
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -8.0,-8.0,1665113385093218,1787450468321548558,1665113385192052,1787450468321647312,0.098834,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,69,1665113384737116,1665113484737116
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -7.25,-7.25,1665113484935492,1787450468421390932,1665113485010847,1787450468421466126,0.075355,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,70,1665113484737116,1665113584737116
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -7.75,-7.75,1665113584893887,1787450468521349297,1665113584968252,1787450468521423510,0.074365,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,71,1665113584737116,1665113684737116
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -8.25,-8.25,1665113684854983,1787450468621310393,1665113684937735,1787450468621393005,0.082752,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,72,1665113684737116,1665113784737116
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -8.25,-8.25,1665113784891586,1787450468721347187,1665113784992155,1787450468721447400,0.100569,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,73,1665113784737116,1665113884737116
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -7.5,-7.5,1665113884875342,1787450468821330693,1665113884943956,1787450468821399175,0.068614,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,74,1665113884737116,1665113984737116
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -6.75,-6.75,1665113984865609,1787450468921320903,1665113984932141,1787450468921387400,0.066532,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,75,1665113984737116,1665114084737116
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -7.0,-7.0,1665114085422530,1787450469021878218,1665114085513697,1787450469021968919,0.091167,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,76,1665114084737116,1665114184737116
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -7.25,-7.25,1665114184890093,1787450469121345485,1665114184979666,1787450469121434913,0.089573,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,77,1665114184737116,1665114284737116
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -7.5,-7.5,1665114284856955,1787450469221312260,1665114284976838,1787450469221432118,0.119883,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,78,1665114284737116,1665114384737116
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -6.5,-6.5,1665114384867140,1787450469321322435,1665114384985666,1787450469321440912,0.118526,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,79,1665114384737116,1665114484737116
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -7.25,-7.25,1665114484855371,1787450469421310808,1665114484950987,1787450469421406237,0.095616,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,80,1665114484737116,1665114584737116
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -8.0,-8.0,1665114584915524,1787450469521371040,1665114584995975,1787450469521451343,0.080451,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,81,1665114584737116,1665114684737116
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -7.5,-7.5,1665114684862804,1787450469621318109,1665114684963461,1787450469621418724,0.100657,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,82,1665114684737116,1665114784737116
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -7.5,-7.5,1665114784899488,1787450469721355161,1665114784980287,1787450469721435497,0.080799,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,83,1665114784737116,1665114884737116
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -9.0,-9.0,1665114884857130,1787450469821312662,1665114884922829,1787450469821378048,0.065699,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,84,1665114884737116,1665114984737116
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -7.5,-7.5,1665114984958683,1787450469921413915,1665114985034222,1787450469921489480,0.075539,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,85,1665114984737116,1665115084737116
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -3.5,-3.5,1665115084860974,1787450470021316317,1665115084969173,1787450470021424447,0.108199,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,86,1665115084737116,1665115184737116
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -3.25,-3.25,1665115184867139,1787450470121322433,1665115184922713,1787450470121377943,0.055574,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,87,1665115184737116,1665115284737116
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -4.25,-4.25,1665115284863208,1787450470221318634,1665115284944839,1787450470221400076,0.081631,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,88,1665115284737116,1665115384737116
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -8.5,-8.5,1665115384905676,1787450470321360956,1665115384986891,1787450470321442156,0.081215,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,89,1665115384737116,1665115484737116
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -7.0,-7.0,1665115484850705,1787450470421305940,1665115484993886,1787450470421449116,0.143181,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,90,1665115484737116,1665115584737116
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -8.0,-8.0,1665115584912862,1787450470521368247,1665115584977922,1787450470521433175,0.06506,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,91,1665115584737116,1665115684737116
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -7.0,-7.0,1665115684961213,1787450470621416511,1665115685043853,1787450470621499120,0.08264,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,92,1665115684737116,1665115784737116
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -6.25,-6.25,1665115784876886,1787450470721332489,1665115784964742,1787450470721419975,0.087856,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,93,1665115784737116,1665115884737116
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -7.0,-7.0,1665115884864338,1787450470821319653,1665115884932300,1787450470821387525,0.067962,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,94,1665115884737116,1665115984737116
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -8.0,-8.0,1665115984897228,1787450470921352719,1665115984967734,1787450470921422958,0.070506,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,95,1665115984737116,1665116084737116
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -7.75,-7.75,1665116084940128,1787450471021395723,1665116085012205,1787450471021467456,0.072077,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,96,1665116084737116,1665116184737116
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -7.0,-7.0,1665116184862824,1787450471121318045,1665116184915333,1787450471121370518,0.052509,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,97,1665116184737116,1665116284737116
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -7.75,-7.75,1665116284852670,1787450471221307911,1665116284902389,1787450471221357589,0.049719,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,98,1665116284737116,1665116384737116
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -8.75,-8.75,1665116384852193,1787450471321307501,1665116384907460,1787450471321362637,0.055267,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,99,1665116384737116,1665116484737116
PROFILE_STABLE_GAP,channelmod modify 2 noise_power_dB -50.0,-50.0,1665116484831072,1787450471421286387,1665116484891439,1787450471421346666,0.060367,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,,,,
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -4.25,-4.25,1665117485108423,1787450472421563750,1665117485203647,1787450472421658881,0.095224,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,0,1665117484989976,1665117584989976
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -5.25,-5.25,1665117585120471,1787450472521575795,1665117585180912,1787450472521636112,0.060441,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,1,1665117584989976,1665117684989976
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -4.5,-4.5,1665117685131697,1787450472621587016,1665117685194038,1787450472621649267,0.062341,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,2,1665117684989976,1665117784989976
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -5.25,-5.25,1665117785102207,1787450472721557533,1665117785161081,1787450472721616286,0.058874,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,3,1665117784989976,1665117884989976
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -2.75,-2.75,1665117885068226,1787450472821523536,1665117885160226,1787450472821615468,0.092,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,4,1665117884989976,1665117984989976
TARGET_SNR_REPLAY,channelmod modify 2 noise_power_dB -4.0,-4.0,1665117985136196,1787450472921591740,1665117985200438,1787450472921655639,0.064242,ACK_VALIDATED,f24e66ab-e422-47ff-8afd-1a1a25380282,d4058ffd-288b-4fe7-8566-831fa79f17dc,,ADVERSE_STABLE,GM_V2_ADVERSE_STABLE_SEED_2026082103,5,1665117984989976,1665118084989976
