family,quant,sample_id,input_prediction_count,baseline_ms,selected_ms,paired_delta_ms
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_000756_frame93437,4,0.001005,0.002511,0.0015060000000000002
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_000766_frame93457,5,0.001183,0.0033175,0.0021345
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_000767_frame93459,4,0.000992,0.002557,0.0015649999999999998
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_000770_frame93465,3,0.0008145,0.001746,0.0009314999999999999
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_000879_frame93683,5,0.0011585,0.002944,0.0017855
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_000881_frame93687,4,0.0009675,0.0018225,0.0008549999999999999
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_000891_frame93707,2,0.0006475,0.001249,0.0006014999999999999
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_000927_frame93779,2,0.000625,0.000764,0.00013900000000000002
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_000941_frame93807,6,0.001364,0.0035735,0.0022094999999999997
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_000947_frame93819,4,0.001064,0.0020825,0.0010185
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_000963_frame93851,4,0.0010455,0.0029415,0.0018960000000000001
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_000966_frame93857,3,0.000819,0.001906,0.0010869999999999999
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_000975_frame93875,3,0.000806,0.00223,0.0014240000000000004
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_000977_frame93879,3,0.0008385,0.002206,0.0013675
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_000978_frame93881,3,0.000812,0.0018695,0.0010575
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_000983_frame93891,3,0.000834,0.0023095,0.0014754999999999998
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_000996_frame93917,3,0.0008215,0.001916,0.0010945
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_000998_frame93921,3,0.0008025,0.0018835,0.001081
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_001003_frame93931,3,0.00081,0.0019285,0.0011185000000000001
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_001055_frame94035,7,0.001571,0.004396,0.002825
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_001056_frame94037,6,0.001398,0.0023285,0.0009304999999999999
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_001058_frame94041,0,0.0001845,0.000246,6.15e-05
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_001104_frame94133,1,0.0004165,0.0005925,0.00017600000000000005
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_001109_frame94143,2,0.0006085,0.0012475,0.0006389999999999999
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_001116_frame94157,1,0.0004135,0.0005995,0.00018599999999999997
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_001202_frame94329,3,0.0008185,0.002186,0.0013675
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_001204_frame94333,7,0.0015965,0.0044555,0.0028590000000000004
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_001209_frame94343,4,0.0010335,0.0025785,0.0015450000000000001
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_001211_frame94347,4,0.0009685,0.0024665,0.001498
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_001213_frame94351,3,0.0007665,0.001866,0.0010995
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_001219_frame94363,5,0.001215,0.0030595,0.0018445000000000002
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_001228_frame94381,9,0.0019515,0.010008,0.0080565
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_001234_frame94393,6,0.001348,0.005007,0.003659
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_001238_frame94401,8,0.001767,0.0099235,0.0081565
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_001241_frame94407,8,0.0017705,0.007318,0.0055475
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_001267_frame94459,9,0.001984,0.008086,0.006102
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_001277_frame94479,7,0.0015235,0.00745,0.0059265
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_001286_frame94497,7,0.001587,0.00491,0.0033230000000000004
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_001290_frame94505,8,0.001837,0.0060965,0.0042595
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_001294_frame94513,4,0.0009645,0.0030145,0.0020499999999999997
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_001300_frame94525,7,0.00163,0.003565,0.001935
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_001302_frame94529,3,0.000783,0.001729,0.0009460000000000001
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_001317_frame94559,1,0.000408,0.0004155,7.50000000000002e-06
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_001321_frame94567,3,0.0009975,0.0022875,0.0012900000000000001
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_001350_frame94625,2,0.000653,0.0013165,0.0006634999999999999
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_001358_frame94641,2,0.0006535,0.001285,0.0006314999999999999
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_001363_frame94651,2,0.0006315,0.001272,0.0006404999999999999
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_001430_frame94785,5,0.001222,0.002748,0.001526
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_001445_frame94815,5,0.0012035,0.002662,0.0014585
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_001458_frame94841,1,0.0003975,0.0005965,0.000199
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_001469_frame94863,0,0.000177,0.000251,7.399999999999998e-05
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_001473_frame94871,0,0.0001765,0.0002445,6.799999999999997e-05
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_001496_frame94917,0,0.000181,0.0002485,6.750000000000001e-05
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_001538_frame95001,2,0.000602,0.0012385,0.0006365
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_001549_frame95023,2,0.0006025,0.001202,0.0005995
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_001552_frame95029,2,0.000599,0.001218,0.0006189999999999999
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_001564_frame95053,0,0.00018,0.0002525,7.25e-05
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_001582_frame95089,0,0.0001795,0.0002565,7.7e-05
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_001589_frame95103,0,0.000179,0.0002465,6.749999999999999e-05
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_001594_frame95113,1,0.0004075,0.0004115,3.999999999999989e-06
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_001625_frame95175,3,0.000824,0.001405,0.000581
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_001636_frame95197,4,0.0009945,0.0028475,0.0018530000000000003
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_001640_frame95205,4,0.0009875,0.0028635,0.001876
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_001649_frame95223,5,0.001209,0.0030585,0.0018495
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_001684_frame95293,2,0.0006045,0.001112,0.0005074999999999999
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_001730_frame95385,0,0.0001915,0.0002735,8.199999999999999e-05
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_001733_frame95391,0,0.000181,0.000246,6.500000000000001e-05
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_001742_frame95409,4,0.0009985,0.002455,0.0014565000000000001
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_001777_frame95479,3,0.0008115,0.001902,0.0010904999999999999
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_001780_frame95485,3,0.0008135,0.001892,0.0010785
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_001781_frame95487,3,0.000819,0.001843,0.0010240000000000002
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_001789_frame95503,4,0.001006,0.0020185,0.0010125
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_001825_frame95575,4,0.0010065,0.0020045,0.0009980000000000002
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_001830_frame95585,3,0.000822,0.001849,0.001027
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_001843_frame95611,4,0.0010225,0.0026025,0.0015800000000000002
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_001906_frame95737,4,0.00101,0.002896,0.001886
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_001910_frame95745,5,0.001199,0.003844,0.002645
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_001915_frame95755,4,0.000961,0.001511,0.0005499999999999999
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_001922_frame95769,0,0.0001825,0.000255,7.250000000000003e-05
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_001929_frame95783,0,0.0001765,0.0002665,9.000000000000002e-05
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_001931_frame95787,0,0.000181,0.000254,7.299999999999999e-05
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_001935_frame95795,0,0.000177,0.0002555,7.849999999999998e-05
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_001942_frame95809,0,0.000186,0.0002565,7.05e-05
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_001946_frame95817,0,0.000178,0.000253,7.500000000000003e-05
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_001953_frame95831,0,0.0001855,0.0002645,7.899999999999997e-05
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_001979_frame95883,2,0.0006155,0.0007465,0.00013099999999999993
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_001997_frame95919,1,0.000481,0.000486,5.000000000000013e-06
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_001999_frame95923,0,0.0001875,0.00026,7.249999999999997e-05
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002030_frame95985,1,0.0004235,0.0006175,0.000194
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002032_frame95989,2,0.000624,0.0007415,0.00011749999999999998
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002036_frame95997,3,0.0008005,0.0019055,0.001105
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002045_frame96015,1,0.0004255,0.0006215,0.000196
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002059_frame96043,2,0.00062,0.001272,0.0006519999999999999
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002069_frame96063,0,0.0001845,0.000273,8.850000000000001e-05
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002073_frame96071,0,0.000179,0.000246,6.700000000000003e-05
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002077_frame96079,0,0.0001785,0.000251,7.249999999999997e-05
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002079_frame96083,0,0.0001855,0.0002595,7.400000000000001e-05
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002086_frame96097,1,0.000417,0.0006035,0.00018649999999999998
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002093_frame96111,5,0.001174,0.0028565,0.0016825000000000002
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002095_frame96115,2,0.000583,0.0010575,0.0004745000000000001
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002097_frame96119,2,0.000611,0.001095,0.00048400000000000006
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002104_frame96133,2,0.0005895,0.0010605,0.00047100000000000006
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002115_frame96155,5,0.0012265,0.0039205,0.002694
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002118_frame96161,5,0.0011705,0.003042,0.0018715
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002119_frame96163,5,0.0011815,0.0028935,0.0017119999999999998
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002121_frame96167,5,0.001222,0.003141,0.0019190000000000001
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002151_frame96227,6,0.0013735,0.004419,0.0030455000000000005
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002157_frame96239,5,0.001179,0.0036795,0.0025005
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002165_frame96255,4,0.001007,0.002589,0.001582
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002166_frame96257,4,0.0010175,0.002555,0.0015375
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002167_frame96259,4,0.001009,0.002483,0.001474
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002170_frame96265,6,0.001377,0.0046825,0.0033055000000000003
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002178_frame96281,5,0.0011945,0.003348,0.0021535
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002185_frame96295,6,0.001408,0.004447,0.0030390000000000005
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002193_frame96311,2,0.0006085,0.000735,0.00012649999999999998
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002265_frame96455,1,0.000438,0.0006345,0.00019649999999999995
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002270_frame96465,4,0.0010315,0.0015935,0.000562
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002272_frame96469,1,0.0004165,0.000609,0.00019249999999999996
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002273_frame96471,2,0.0006275,0.0012555,0.0006280000000000001
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002280_frame96485,4,0.0009605,0.001976,0.0010155
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002286_frame96497,0,0.0001835,0.0002615,7.800000000000003e-05
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002296_frame96517,0,0.000183,0.000246,6.300000000000001e-05
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002298_frame96521,0,0.000182,0.0002635,8.15e-05
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002299_frame96523,0,0.000181,0.00025,6.9e-05
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002304_frame96533,0,0.000193,0.000279,8.6e-05
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002317_frame96559,0,0.0001885,0.0002755,8.699999999999997e-05
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002321_frame96567,0,0.000191,0.0002655,7.45e-05
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002325_frame96575,0,0.0002205,0.0002975,7.700000000000003e-05
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002331_frame96587,1,0.0004005,0.000614,0.00021349999999999999
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002334_frame96593,0,0.0001775,0.000255,7.750000000000001e-05
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002338_frame96601,3,0.0007855,0.001823,0.0010375
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002341_frame96607,3,0.000787,0.0018515,0.0010645
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002342_frame96609,2,0.0006075,0.0007155,0.00010800000000000002
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002347_frame96619,6,0.0013865,0.0036595,0.002273
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002352_frame96629,4,0.0010395,0.002548,0.0015084999999999999
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002365_frame96655,2,0.000639,0.0012825,0.0006435
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002403_frame96731,3,0.0007965,0.0021865,0.0013900000000000002
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002426_frame96777,1,0.000394,0.000586,0.00019200000000000006
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002428_frame96781,1,0.000382,0.000582,0.00020000000000000004
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002442_frame96809,1,0.000393,0.0005965,0.0002035
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002443_frame96811,1,0.0003915,0.000593,0.00020150000000000002
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002481_frame96887,9,0.001982,0.0076925,0.0057105
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002486_frame96897,8,0.001722,0.0057895,0.0040675
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002494_frame96913,8,0.00187,0.005731,0.003861
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002499_frame96923,9,0.001956,0.005457,0.003501
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002508_frame96941,8,0.001841,0.0077075,0.0058665
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002510_frame96945,7,0.0015865,0.0056595,0.004072999999999999
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002523_frame96971,7,0.001548,0.0050805,0.0035325
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002550_frame97025,4,0.0009975,0.0025115,0.001514
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002553_frame97031,4,0.0010235,0.0025305,0.001507
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002558_frame97041,6,0.001374,0.003628,0.002254
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002572_frame97069,8,0.0018215,0.004682,0.0028605
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002574_frame97073,7,0.0015695,0.005657,0.0040875
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002583_frame97091,8,0.0018585,0.006848,0.0049895
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002586_frame97097,8,0.0018755,0.0056445,0.003769
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002587_frame97099,7,0.0016025,0.004539,0.0029365
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002627_frame97179,6,0.001416,0.0032545,0.0018385
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002630_frame97185,6,0.0013755,0.003284,0.0019085
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002631_frame97187,7,0.0015615,0.0047745,0.003213
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002637_frame97199,7,0.001541,0.003354,0.0018130000000000002
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002642_frame97209,4,0.0010495,0.0027055,0.001656
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002646_frame97217,4,0.0009755,0.0023435,0.001368
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002649_frame97223,2,0.0006215,0.0011945,0.000573
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002684_frame97293,1,0.000405,0.000589,0.00018400000000000003
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002696_frame97317,0,0.00018,0.0002615,8.15e-05
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002779_frame97483,3,0.000876,0.002009,0.001133
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002780_frame97485,3,0.000818,0.001924,0.0011059999999999998
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002781_frame97487,3,0.000815,0.0018775,0.0010625
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002782_frame97489,3,0.0007895,0.0018615,0.001072
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002787_frame97499,3,0.000792,0.001858,0.001066
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002789_frame97503,3,0.000789,0.0018515,0.0010625
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002793_frame97511,4,0.000992,0.002812,0.0018199999999999998
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002829_frame97583,2,0.000615,0.001208,0.0005930000000000001
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002835_frame97595,2,0.0005975,0.0012045,0.000607
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002838_frame97601,2,0.000621,0.001234,0.000613
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002858_frame97641,4,0.000986,0.001978,0.0009920000000000003
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002868_frame97661,5,0.001214,0.003137,0.001923
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002876_frame97677,0,0.00019,0.000258,6.799999999999997e-05
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002877_frame97679,0,0.000178,0.0002485,7.050000000000003e-05
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002879_frame97683,0,0.000178,0.000258,7.999999999999999e-05
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002881_frame97687,0,0.0001735,0.0002615,8.800000000000002e-05
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002891_frame97707,0,0.0001805,0.000263,8.25e-05
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002892_frame97709,0,0.000179,0.000268,8.900000000000002e-05
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002893_frame97711,0,0.000188,0.000272,8.400000000000001e-05
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002896_frame97717,0,0.0002035,0.0002765,7.299999999999999e-05
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002907_frame97739,0,0.000198,0.00027,7.200000000000002e-05
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002912_frame97749,2,0.0006925,0.001333,0.0006405
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002914_frame97753,2,0.000623,0.0012395,0.0006165
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002917_frame97759,2,0.0006135,0.000734,0.00012049999999999995
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002930_frame97785,2,0.000598,0.0005515,-4.649999999999999e-05
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002935_frame97795,2,0.000623,0.001249,0.0006259999999999999
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002938_frame97801,3,0.0007995,0.0012405,0.0004410000000000001
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002952_frame97829,3,0.0008015,0.0019005,0.0010990000000000002
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002954_frame97833,4,0.0010065,0.0025135,0.001507
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002957_frame97839,3,0.0008115,0.0017605,0.0009489999999999999
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002964_frame97853,2,0.0006115,0.0012315,0.00062
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002965_frame97855,1,0.0004675,0.000658,0.00019049999999999997
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002968_frame97861,2,0.0006255,0.001202,0.0005765
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002970_frame97865,2,0.0006,0.0012095,0.0006095000000000001
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002975_frame97875,2,0.0005945,0.0011785,0.0005840000000000001
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002985_frame97895,2,0.000617,0.0012605,0.0006434999999999999
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002989_frame97903,2,0.0006205,0.001267,0.0006464999999999999
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002991_frame97907,2,0.000658,0.0012895,0.0006315000000000001
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_002992_frame97909,2,0.000624,0.0012675,0.0006435
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_003001_frame97927,0,0.0001825,0.0002605,7.8e-05
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_003006_frame97937,1,0.0003985,0.000603,0.00020450000000000004
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_003015_frame97955,2,0.00059,0.0012055,0.0006154999999999999
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_003027_frame97979,1,0.0004005,0.000603,0.00020250000000000004
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_003028_frame97981,1,0.000416,0.0006095,0.00019350000000000004
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_003034_frame97993,2,0.0006065,0.001186,0.0005794999999999999
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_003038_frame98001,1,0.000409,0.000599,0.00019
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_003047_frame98019,0,0.000186,0.000254,6.8e-05
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_003083_frame98091,6,0.0013875,0.0043685,0.002981
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_003088_frame98101,4,0.001033,0.001552,0.0005189999999999999
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_003098_frame98121,3,0.00081,0.0019225,0.0011125
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_003134_frame98193,7,0.0015395,0.0047625,0.003223
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_003136_frame98197,7,0.0016125,0.0042335,0.002621
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_003150_frame98225,6,0.0014185,0.004079,0.0026605
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_003159_frame98243,6,0.0014075,0.0040655,0.0026579999999999998
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_003164_frame98253,6,0.001397,0.004048,0.0026510000000000006
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_003192_frame98309,7,0.0015715,0.004159,0.0025875000000000004
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_003197_frame98319,7,0.00162,0.0050595,0.0034395
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_003199_frame98323,7,0.0015415,0.004841,0.0032995
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_003200_frame98325,7,0.0016215,0.00507,0.0034485
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_003204_frame98333,7,0.001553,0.004098,0.0025450000000000004
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_003216_frame98357,6,0.001405,0.004097,0.002692
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_003243_frame98411,6,0.001401,0.004058,0.002657
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_003254_frame98433,4,0.001016,0.00288,0.0018640000000000002
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_003262_frame98449,8,0.0017595,0.005652,0.0038925
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_003265_frame98455,4,0.0010425,0.0033375,0.002295
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_003277_frame98479,3,0.000845,0.0014685,0.0006234999999999999
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_003284_frame98493,3,0.000853,0.001448,0.000595
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_003296_frame98517,0,0.000187,0.0002585,7.15e-05
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_003332_frame98589,3,0.0007645,0.0021075,0.001343
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_003335_frame98595,3,0.0007695,0.0017995,0.00103
ae128,uint8,moving_ego_pps200000_medium_8loops_stride2_003348_frame98621,3,0.0007895,0.0021765,0.001387
