family,quant,sample_id,audit_split,source_prefix,collection_index,density_bin,class_name,score,pred_world_x,pred_world_y,nearest_same_class_gt_m,nearest_other_class_gt_m,nearest_any_gt_m,category,empty_scene_fp,temporal_status
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_002935_frame97795,audit_test,moving_ego_pps200000_medium_8loops_stride2,2935,1-2,vehicle,0.387366235256195,-103.50895705784426,-59.541134401373725,1.3122957087320002,,1.3122957087320002,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_002938_frame97801,audit_test,moving_ego_pps200000_medium_8loops_stride2,2938,1-2,vehicle,0.3175660371780395,-103.59701379756751,-59.31189240412814,1.0722335210218221,,1.0722335210218221,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_002952_frame97829,audit_test,moving_ego_pps200000_medium_8loops_stride2,2952,1-2,person,0.2416050881147384,-94.27475635351443,-22.830263609007662,1.12115550866824,36.95669395150387,1.12115550866824,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_002954_frame97833,audit_test,moving_ego_pps200000_medium_8loops_stride2,2954,1-2,vehicle,0.97982257604599,-104.2460385980532,-58.89461327185448,0.46840588763785934,37.53581173069517,0.46840588763785934,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_002954_frame97833,audit_test,moving_ego_pps200000_medium_8loops_stride2,2954,1-2,person,0.2061267346143722,-95.20383373790038,-20.93499422214301,1.5375952835559623,38.55823001990304,1.5375952835559623,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_002957_frame97839,audit_test,moving_ego_pps200000_medium_8loops_stride2,2957,1-2,vehicle,0.9515297412872314,-104.24335429971164,-58.54862928615023,0.12676765045387636,36.72088503934205,0.12676765045387636,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_002957_frame97839,audit_test,moving_ego_pps200000_medium_8loops_stride2,2957,1-2,vehicle,0.3985494077205658,-103.57876531789329,-58.50150408345431,0.6296455525469629,36.515002548433955,0.6296455525469629,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_002957_frame97839,audit_test,moving_ego_pps200000_medium_8loops_stride2,2957,1-2,person,0.2136863023042678,-94.9902464830685,-23.835490795707425,0.8534120706642007,35.79864687202984,0.8534120706642007,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_002968_frame97861,audit_test,moving_ego_pps200000_medium_8loops_stride2,2968,1-2,person,0.3341176807880401,-93.7176831896779,-23.211545213810325,1.681255353449405,,1.681255353449405,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_002970_frame97865,audit_test,moving_ego_pps200000_medium_8loops_stride2,2970,1-2,person,0.2449838668107986,-93.94141283926052,-24.52913562791225,0.6257487200191478,,0.6257487200191478,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_002975_frame97875,audit_test,moving_ego_pps200000_medium_8loops_stride2,2975,1-2,person,0.216942012310028,-94.4179769709419,-26.50041539381245,0.854655697703613,,0.854655697703613,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_002985_frame97895,audit_test,moving_ego_pps200000_medium_8loops_stride2,2985,1-2,vehicle,0.5472278594970703,-106.11320401683275,-12.288534042068086,2.6427482497635477,,2.6427482497635477,duplicate_same_class_claimed_gt,False,single_frame
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_002989_frame97903,audit_test,moving_ego_pps200000_medium_8loops_stride2,2989,1-2,vehicle,0.5624709725379944,-107.05060126614806,-21.993391677331235,1.3017149917446282,,1.3017149917446282,duplicate_same_class_claimed_gt,False,single_frame
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_002992_frame97909,audit_test,moving_ego_pps200000_medium_8loops_stride2,2992,1-2,vehicle,0.7662237882614136,-105.8814189935986,-25.72454880705126,0.6436352975418794,,0.6436352975418794,duplicate_same_class_claimed_gt,False,single_frame
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_002992_frame97909,audit_test,moving_ego_pps200000_medium_8loops_stride2,2992,1-2,vehicle,0.3004792630672455,-106.08324078577556,-25.92516441200688,0.7083671143208998,,0.7083671143208998,duplicate_same_class_claimed_gt,False,single_frame
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003015_frame97955,audit_test,moving_ego_pps200000_medium_8loops_stride2,3015,1-2,person,0.2194240540266037,-120.6258153935957,4.802376875793097,1.6223769615578871,,1.6223769615578871,duplicate_same_class_claimed_gt,False,single_frame
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003034_frame97993,audit_test,moving_ego_pps200000_medium_8loops_stride2,3034,1-2,person,0.4990346133708954,-119.33756228395598,4.265368489473492,1.0091816885497635,,1.0091816885497635,duplicate_same_class_claimed_gt,False,single_frame
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003073_frame98071,audit_validation,moving_ego_pps200000_medium_8loops_stride2,3073,3-4,vehicle,0.2656925916671753,-106.52077466963377,50.57918811040003,0.9271267272108564,13.980183979258692,0.9271267272108564,duplicate_same_class_claimed_gt,False,single_frame
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003073_frame98071,audit_validation,moving_ego_pps200000_medium_8loops_stride2,3073,3-4,person,0.2231303751468658,-119.22013972184226,45.43594764443745,1.9009047745447478,13.049049174639793,1.9009047745447478,duplicate_same_class_claimed_gt,False,single_frame
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003083_frame98091,audit_test,moving_ego_pps200000_medium_8loops_stride2,3083,3-4,vehicle,0.6192777752876282,-70.4086497008156,26.02249905143827,1.8313600976649302,,1.8313600976649302,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003083_frame98091,audit_test,moving_ego_pps200000_medium_8loops_stride2,3083,3-4,vehicle,0.4532546997070312,-103.62471304756772,45.80361641456096,1.5049349502950926,,1.5049349502950926,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003083_frame98091,audit_test,moving_ego_pps200000_medium_8loops_stride2,3083,3-4,vehicle,0.4395381212234497,-106.60103252756753,46.28842014038136,2.669196538606783,,2.669196538606783,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003088_frame98101,audit_test,moving_ego_pps200000_medium_8loops_stride2,3088,1-2,vehicle,0.4569321870803833,-69.54027118303107,26.33260300193939,1.6581980840064696,,1.6581980840064696,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003088_frame98101,audit_test,moving_ego_pps200000_medium_8loops_stride2,3088,1-2,vehicle,0.2491140216588974,-104.81584086795792,45.57776256344192,1.7736473190528914,,1.7736473190528914,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003098_frame98121,audit_test,moving_ego_pps200000_medium_8loops_stride2,3098,1-2,person,0.2816430032253265,-60.41861902983361,35.10786659699261,1.8659471384018944,13.535731456947028,1.8659471384018944,duplicate_same_class_claimed_gt,False,single_frame
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003101_frame98127,audit_validation,moving_ego_pps200000_medium_8loops_stride2,3101,1-2,vehicle,0.5417220592498779,-68.4560438240571,24.53998309573865,0.6813676353131566,14.243673863335477,0.6813676353131566,duplicate_same_class_claimed_gt,False,single_frame
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003103_frame98131,audit_validation,moving_ego_pps200000_medium_8loops_stride2,3103,1-2,person,0.3200884759426117,-62.364863804823806,36.62528707915666,0.6559249081902496,13.673579639478163,0.6559249081902496,duplicate_same_class_claimed_gt,False,single_frame
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003109_frame98143,audit_validation,moving_ego_pps200000_medium_8loops_stride2,3109,3-4,vehicle,0.922216773033142,-87.55187891746414,28.201239603785726,0.2647049250132391,26.195796184255613,0.2647049250132391,duplicate_same_class_claimed_gt,False,single_frame
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003109_frame98143,audit_validation,moving_ego_pps200000_medium_8loops_stride2,3109,3-4,vehicle,0.8563349843025208,-87.17233929258802,28.178397801122895,0.3272212816562048,25.84627501866128,0.3272212816562048,duplicate_same_class_claimed_gt,False,single_frame
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003109_frame98143,audit_validation,moving_ego_pps200000_medium_8loops_stride2,3109,3-4,vehicle,0.5326197147369385,-68.19976977609699,25.40954899046408,1.1352290789896666,12.737265467801347,1.1352290789896666,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003109_frame98143,audit_validation,moving_ego_pps200000_medium_8loops_stride2,3109,3-4,vehicle,0.3425401449203491,-87.4976830708147,28.488535520076244,0.524316444674526,26.04969778847923,0.524316444674526,duplicate_same_class_claimed_gt,False,single_frame
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003114_frame98153,audit_validation,moving_ego_pps200000_medium_8loops_stride2,3114,3-4,vehicle,0.9031594395637512,-80.17211026909332,27.752210132607814,0.4750466462754444,18.83363174970166,0.4750466462754444,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003114_frame98153,audit_validation,moving_ego_pps200000_medium_8loops_stride2,3114,3-4,vehicle,0.760530412197113,-70.1683997051544,24.71760396565932,1.0584547458155962,13.856176203894375,1.0584547458155962,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003115_frame98155,audit_validation,moving_ego_pps200000_medium_8loops_stride2,3115,3-4,vehicle,0.9243455529212952,-70.29934241765622,24.575129273060703,1.1995059728449287,13.965649379309767,1.1995059728449287,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003115_frame98155,audit_validation,moving_ego_pps200000_medium_8loops_stride2,3115,3-4,vehicle,0.410553902387619,-78.60265957257093,28.025642724107172,0.8693789201743994,17.19006840602282,0.8693789201743994,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003115_frame98155,audit_validation,moving_ego_pps200000_medium_8loops_stride2,3115,3-4,vehicle,0.2542459070682525,-70.69179258417147,24.25754784066784,1.6511527181057308,14.428399612139152,1.6511527181057308,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003134_frame98193,audit_test,moving_ego_pps200000_medium_8loops_stride2,3134,3-4,vehicle,0.9948922395706176,-74.88882364954247,27.99723688694643,0.3195048461647871,11.828358395472932,0.3195048461647871,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003134_frame98193,audit_test,moving_ego_pps200000_medium_8loops_stride2,3134,3-4,vehicle,0.8319675922393799,-74.70898966496276,27.884153540254975,0.2508106490525945,11.80317051554001,0.2508106490525945,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003134_frame98193,audit_test,moving_ego_pps200000_medium_8loops_stride2,3134,3-4,vehicle,0.5992688536643982,-67.39963891698395,25.000541606064854,0.624810595486727,12.125999515329667,0.624810595486727,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003134_frame98193,audit_test,moving_ego_pps200000_medium_8loops_stride2,3134,3-4,vehicle,0.5045117735862732,-75.10291862354147,27.72886403394315,0.2535956298351888,12.171625438851025,0.2535956298351888,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003134_frame98193,audit_test,moving_ego_pps200000_medium_8loops_stride2,3134,3-4,vehicle,0.2371864169836044,-68.3311638080183,25.90164883242499,1.2948478708093667,11.266119212209752,1.2948478708093667,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003136_frame98197,audit_test,moving_ego_pps200000_medium_8loops_stride2,3136,3-4,vehicle,0.9950482249259948,-74.86709607018663,27.98052499757892,0.30118432423145075,11.61202652806959,0.30118432423145075,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003136_frame98197,audit_test,moving_ego_pps200000_medium_8loops_stride2,3136,3-4,vehicle,0.8147152662277222,-74.6734698526874,27.835742543357124,0.23878857106706633,11.609676729671843,0.23878857106706633,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003136_frame98197,audit_test,moving_ego_pps200000_medium_8loops_stride2,3136,3-4,vehicle,0.6215673089027405,-67.42156630389296,24.874973795748065,0.5481577788853433,12.26720571036814,0.5481577788853433,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003136_frame98197,audit_test,moving_ego_pps200000_medium_8loops_stride2,3136,3-4,vehicle,0.5071935653686523,-75.14813663293029,27.663107169318888,0.2944496525997874,12.035182837891607,0.2944496525997874,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003136_frame98197,audit_test,moving_ego_pps200000_medium_8loops_stride2,3136,3-4,vehicle,0.273251473903656,-68.39685205892273,25.910617628481667,1.3250642474649013,11.247676791624906,1.3250642474649013,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003150_frame98225,audit_test,moving_ego_pps200000_medium_8loops_stride2,3150,1-2,vehicle,0.992940068244934,-74.79377127463141,27.92095668436057,0.24877599201288325,,0.24877599201288325,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003150_frame98225,audit_test,moving_ego_pps200000_medium_8loops_stride2,3150,1-2,vehicle,0.7661978602409363,-74.43376955672944,27.569875509493468,0.4344693533757953,,0.4344693533757953,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003150_frame98225,audit_test,moving_ego_pps200000_medium_8loops_stride2,3150,1-2,vehicle,0.5877552628517151,-67.42332288143186,24.94776308212301,0.5777229426564957,,0.5777229426564957,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003150_frame98225,audit_test,moving_ego_pps200000_medium_8loops_stride2,3150,1-2,vehicle,0.513056218624115,-75.1424158070593,27.55932249482077,0.3123591689071386,,0.3123591689071386,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003150_frame98225,audit_test,moving_ego_pps200000_medium_8loops_stride2,3150,1-2,vehicle,0.2511808276176452,-68.40852468383044,26.052776366646075,1.4627485296189655,,1.4627485296189655,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003159_frame98243,audit_test,moving_ego_pps200000_medium_8loops_stride2,3159,1-2,vehicle,0.9932379722595216,-74.7682623985185,27.9573152598083,0.2906749607113978,,0.2906749607113978,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003159_frame98243,audit_test,moving_ego_pps200000_medium_8loops_stride2,3159,1-2,vehicle,0.766659677028656,-74.40518534391595,27.583348038341043,0.45917060653562364,,0.45917060653562364,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003159_frame98243,audit_test,moving_ego_pps200000_medium_8loops_stride2,3159,1-2,vehicle,0.6391150951385498,-67.466930538732,24.86087356682552,0.5008231280395129,,0.5008231280395129,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003159_frame98243,audit_test,moving_ego_pps200000_medium_8loops_stride2,3159,1-2,vehicle,0.5158174633979797,-75.15609533065523,27.55050377170511,0.32839236058090443,,0.32839236058090443,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003159_frame98243,audit_test,moving_ego_pps200000_medium_8loops_stride2,3159,1-2,vehicle,0.2606639564037323,-68.53861516725475,25.84487204778972,1.3226748877681211,,1.3226748877681211,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003164_frame98253,audit_test,moving_ego_pps200000_medium_8loops_stride2,3164,1-2,vehicle,0.9907530546188354,-74.75308825902154,27.91922560023136,0.260047783524228,,0.260047783524228,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003164_frame98253,audit_test,moving_ego_pps200000_medium_8loops_stride2,3164,1-2,vehicle,0.7601257562637329,-74.32032879338865,27.547347517513472,0.5499646952029641,,0.5499646952029641,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003164_frame98253,audit_test,moving_ego_pps200000_medium_8loops_stride2,3164,1-2,vehicle,0.6827691197395325,-67.6215074789501,24.77746753828973,0.3266605763247274,,0.3266605763247274,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003164_frame98253,audit_test,moving_ego_pps200000_medium_8loops_stride2,3164,1-2,vehicle,0.5237213969230652,-75.1591143383943,27.50645803678605,0.350696143073155,,0.350696143073155,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003164_frame98253,audit_test,moving_ego_pps200000_medium_8loops_stride2,3164,1-2,vehicle,0.3532212674617767,-68.55138889668864,25.770503109486526,1.263340296682251,,1.263340296682251,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003192_frame98309,audit_test,moving_ego_pps200000_medium_8loops_stride2,3192,1-2,vehicle,0.9947410821914672,-74.73793311992925,27.998444753373235,0.3393468448987313,,0.3393468448987313,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003192_frame98309,audit_test,moving_ego_pps200000_medium_8loops_stride2,3192,1-2,vehicle,0.7200590968132019,-74.40574251371,27.631358149736887,0.4509974125704982,,0.4509974125704982,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003192_frame98309,audit_test,moving_ego_pps200000_medium_8loops_stride2,3192,1-2,vehicle,0.7133035063743591,-67.60392327139989,25.055964705754988,0.5050064497987962,,0.5050064497987962,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003192_frame98309,audit_test,moving_ego_pps200000_medium_8loops_stride2,3192,1-2,vehicle,0.4736434519290924,-75.19399973664568,27.58586320321724,0.3525447277887221,,0.3525447277887221,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003192_frame98309,audit_test,moving_ego_pps200000_medium_8loops_stride2,3192,1-2,vehicle,0.4038838744163513,-68.68406578990577,25.707745679336547,1.2823214978171134,,1.2823214978171134,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003197_frame98319,audit_test,moving_ego_pps200000_medium_8loops_stride2,3197,1-2,vehicle,0.9958861470222472,-74.79422925352661,28.05111798233384,0.3763004236681619,,0.3763004236681619,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003197_frame98319,audit_test,moving_ego_pps200000_medium_8loops_stride2,3197,1-2,vehicle,0.6872255802154541,-74.4160220156327,27.661722821929164,0.43849364723551965,,0.43849364723551965,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003197_frame98319,audit_test,moving_ego_pps200000_medium_8loops_stride2,3197,1-2,vehicle,0.6481033563613892,-67.46815219197393,25.118351855988543,0.643460249949544,,0.643460249949544,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003197_frame98319,audit_test,moving_ego_pps200000_medium_8loops_stride2,3197,1-2,vehicle,0.463180273771286,-75.19257566599644,27.57302859206404,0.35481437422426704,,0.35481437422426704,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003197_frame98319,audit_test,moving_ego_pps200000_medium_8loops_stride2,3197,1-2,vehicle,0.3237707614898681,-68.45130843926705,25.665445305162724,1.1232087872549357,,1.1232087872549357,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003199_frame98323,audit_test,moving_ego_pps200000_medium_8loops_stride2,3199,1-2,vehicle,0.9952057003974916,-74.76510262043128,28.004766899299685,0.3371210937401377,,0.3371210937401377,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003199_frame98323,audit_test,moving_ego_pps200000_medium_8loops_stride2,3199,1-2,vehicle,0.6977382302284241,-74.41291654941796,27.665593552089927,0.4414566203406531,,0.4414566203406531,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003199_frame98323,audit_test,moving_ego_pps200000_medium_8loops_stride2,3199,1-2,vehicle,0.6515700817108154,-67.49863488992207,25.06915528186223,0.5874997180455253,,0.5874997180455253,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003199_frame98323,audit_test,moving_ego_pps200000_medium_8loops_stride2,3199,1-2,vehicle,0.4747633039951324,-75.22359023063757,27.57976487236161,0.38269662238502067,,0.38269662238502067,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003199_frame98323,audit_test,moving_ego_pps200000_medium_8loops_stride2,3199,1-2,vehicle,0.3804889619350433,-68.6060235122122,25.69537124478281,1.2276991880567953,,1.2276991880567953,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003200_frame98325,audit_test,moving_ego_pps200000_medium_8loops_stride2,3200,1-2,vehicle,0.9953762292861938,-74.7674181587259,27.9739568519066,0.30685048972876405,,0.30685048972876405,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003200_frame98325,audit_test,moving_ego_pps200000_medium_8loops_stride2,3200,1-2,vehicle,0.6913781762123108,-74.39822085328164,27.613589132962847,0.4606860302463608,,0.4606860302463608,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003200_frame98325,audit_test,moving_ego_pps200000_medium_8loops_stride2,3200,1-2,vehicle,0.6566686034202576,-67.41638962352775,25.143251458360773,0.698192533121533,,0.698192533121533,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003200_frame98325,audit_test,moving_ego_pps200000_medium_8loops_stride2,3200,1-2,vehicle,0.4336926341056824,-75.14107363554133,27.56961911280702,0.30728646873550836,,0.30728646873550836,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003200_frame98325,audit_test,moving_ego_pps200000_medium_8loops_stride2,3200,1-2,vehicle,0.3788001239299774,-68.61211474356942,25.6986759504228,1.2338157117121877,,1.2338157117121877,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003204_frame98333,audit_test,moving_ego_pps200000_medium_8loops_stride2,3204,1-2,vehicle,0.9958264231681824,-74.72821164185966,28.005789852881303,0.3496397545341964,,0.3496397545341964,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003204_frame98333,audit_test,moving_ego_pps200000_medium_8loops_stride2,3204,1-2,vehicle,0.6930055022239685,-74.39679005345528,27.61996878955709,0.461233733788721,,0.461233733788721,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003204_frame98333,audit_test,moving_ego_pps200000_medium_8loops_stride2,3204,1-2,vehicle,0.6697633862495422,-67.4725098639319,25.061093440538297,0.6016822375781136,,0.6016822375781136,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003204_frame98333,audit_test,moving_ego_pps200000_medium_8loops_stride2,3204,1-2,vehicle,0.4076560437679291,-75.14785029009535,27.594605512610507,0.30575639653689674,,0.30575639653689674,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003204_frame98333,audit_test,moving_ego_pps200000_medium_8loops_stride2,3204,1-2,vehicle,0.3825711905956268,-68.68986392558284,25.76030142599377,1.3285017903413685,,1.3285017903413685,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003216_frame98357,audit_test,moving_ego_pps200000_medium_8loops_stride2,3216,1-2,vehicle,0.9949564337730408,-74.72005609580673,28.000310573106216,0.34759794044647635,,0.34759794044647635,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003216_frame98357,audit_test,moving_ego_pps200000_medium_8loops_stride2,3216,1-2,vehicle,0.7442480325698853,-74.32849259741073,27.64120260468524,0.5270596312096603,,0.5270596312096603,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003216_frame98357,audit_test,moving_ego_pps200000_medium_8loops_stride2,3216,1-2,vehicle,0.6353961825370789,-67.36806158308245,25.10093758932634,0.7079870057959905,,0.7079870057959905,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003216_frame98357,audit_test,moving_ego_pps200000_medium_8loops_stride2,3216,1-2,vehicle,0.5013378858566284,-75.21140816385835,27.56648509957049,0.3747431884722409,,0.3747431884722409,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003243_frame98411,audit_test,moving_ego_pps200000_medium_8loops_stride2,3243,1-2,vehicle,0.9781299829483032,-72.40536034486139,28.09383757426121,0.6004082250004052,,0.6004082250004052,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003243_frame98411,audit_test,moving_ego_pps200000_medium_8loops_stride2,3243,1-2,vehicle,0.9500438570976256,-59.5447078425711,24.20291098727066,0.4816722057439625,,0.4816722057439625,duplicate_same_class_claimed_gt,False,single_frame
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003243_frame98411,audit_test,moving_ego_pps200000_medium_8loops_stride2,3243,1-2,vehicle,0.8741110563278198,-72.53268315781662,28.238688855577568,0.6317856112442277,,0.6317856112442277,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003243_frame98411,audit_test,moving_ego_pps200000_medium_8loops_stride2,3243,1-2,vehicle,0.8083534836769104,-72.54606581374253,28.03563231863751,0.45935295533247605,,0.45935295533247605,duplicate_same_class_claimed_gt,False,persistent
ae32,uint8,moving_ego_pps200000_medium_8loops_stride2_003243_frame98411,audit_test,moving_ego_pps200000_medium_8loops_stride2,3243,1-2,vehicle,0.545464813709259,-72.26104603387628,27.831768838381382,0.6084151822194944,,0.6084151822194944,duplicate_same_class_claimed_gt,False,persistent
