abs_angle_deg,abs_fov_bin,angle_deg,camera_fov_deg,depth_m,distance_bin,distance_m,error_m,frame_id,image_width_px,matched,object_speed_mps,pixel_x,pixel_y,radar_points_per_second,run_group,sample_id,score,signed_fov_bin,source,stationary_label,subset
45.37639656536335,edge 40-60,-45.37639656536335,120.0,20.26331150621852,25-40m,30.183427810668945,nan,,1280.0,0,6.066064795231358,265.6088416645815,350.42593960599777,,,moving_ego_pps200000_medium_8loops_stride2_000108_frame92141,nan,left edge,offline,0,offline_test
20.89309590010265,inner 10-25,20.89309590010265,120.0,20.423200968408878,15-25m,23.075292587280273,1.5156623948819437,92149,1280.0,1,7.419581146921827,781.048907512931,345.623463112487,,,moving_ego_pps200000_medium_8loops_stride2_000112_frame92149,0.21209469437599182,right inner,offline,0,offline_test
36.56271944631555,outer 25-40,-36.56271944631555,120.0,20.310165982713464,25-40m,26.602148056030273,2.4998608514149643,92149,1280.0,1,7.381917943123163,365.95483511075724,349.81927381380933,,,moving_ego_pps200000_medium_8loops_stride2_000112_frame92149,0.2741178572177887,left outer,offline,0,offline_test
27.616970592700543,outer 25-40,-27.616970592700543,120.0,20.60678970089368,15-25m,24.78892707824707,0.9673801885596663,92155,1280.0,1,7.405186478490485,446.6885090421531,349.4209326812169,,,moving_ego_pps200000_medium_8loops_stride2_000115_frame92155,0.2021387219429016,left outer,offline,0,offline_test
30.451008405168068,outer 25-40,30.451008405168068,120.0,20.467476014173002,25-40m,25.024423599243164,1.2463200235831902,92155,1280.0,1,7.428105118421237,857.2292289896895,345.13879783325,,,moving_ego_pps200000_medium_8loops_stride2_000115_frame92155,0.2684829533100128,right outer,offline,0,offline_test
33.291349141972574,outer 25-40,33.291349141972574,120.0,20.477766339392083,25-40m,25.813552856445312,2.2784035093557136,92157,1280.0,1,7.431412509597064,882.6390196602695,345.0421234899756,,,moving_ego_pps200000_medium_8loops_stride2_000116_frame92157,0.2488335222005844,right outer,offline,0,offline_test
24.268470413362607,inner 10-25,-24.268470413362607,120.0,20.82765394610073,15-25m,24.480968475341797,2.4781879602338677,92157,1280.0,1,7.400602767901859,473.40719825772067,349.29998924784365,,,moving_ego_pps200000_medium_8loops_stride2_000116_frame92157,0.42553210258483887,left inner,offline,0,offline_test
42.96326616326745,edge 40-60,42.96326616326745,120.0,20.51840932962719,25-40m,29.51736068725586,nan,,1280.0,0,7.448330379664726,984.125577172864,345.2473947136038,,,moving_ego_pps200000_medium_8loops_stride2_000120_frame92165,nan,right edge,offline,0,offline_test
10.212611092486734,inner 10-25,-10.212611092486734,120.0,22.56080391357993,15-25m,24.99515151977539,nan,,1280.0,0,7.41922368383702,573.4317396921859,348.9395331608529,,,moving_ego_pps200000_medium_8loops_stride2_000120_frame92165,nan,left inner,offline,0,offline_test
57.44713972996059,edge 40-60,-57.44713972996059,120.0,16.006691019329416,25-40m,35.702964782714844,0.43596364948765914,92299,1280.0,1,0.0,61.17376823187402,329.1304717112523,,,moving_ego_pps200000_medium_8loops_stride2_000187_frame92299,0.9794055819511414,left edge,offline,1,offline_test
57.44713972996059,edge 40-60,-57.44713972996059,120.0,16.006691019329416,25-40m,35.702964782714844,0.19706672799241823,92303,1280.0,1,0.0,61.17376823187402,329.1304717112523,,,moving_ego_pps200000_medium_8loops_stride2_000189_frame92303,0.9785380959510803,left edge,offline,1,offline_test
42.0672643289743,edge 40-60,42.0672643289743,120.0,23.378594862642373,25-40m,32.91032409667969,2.1337115143452268,92603,1280.0,1,0.0,973.4893617062131,343.60745388537975,,,moving_ego_pps200000_medium_8loops_stride2_000339_frame92603,0.22955675423145294,right edge,offline,1,offline_test
24.0383081802694,inner 10-25,24.0383081802694,120.0,19.762407158930472,15-25m,22.930944442749023,3.6455595572659063,92603,1280.0,1,7.447191472027545,804.8099697063737,341.25920194787284,,,moving_ego_pps200000_medium_8loops_stride2_000339_frame92603,0.6790652871131897,right inner,offline,0,offline_test
32.152029742504745,outer 25-40,32.152029742504745,120.0,4.932591001293062,0-15m,3.5833733081817627,0.32212625708706305,93235,1280.0,1,0.0,872.2573776208351,302.74518208884314,,,moving_ego_pps200000_medium_8loops_stride2_000655_frame93235,0.9936138987541199,right outer,offline,1,offline_test
56.50176761435956,edge 40-60,-56.50176761435956,120.0,20.729357945714874,25-40m,39.375511169433594,0.32959809862798445,93235,1280.0,1,0.0,81.70267045991338,350.5520697658965,,,moving_ego_pps200000_medium_8loops_stride2_000655_frame93235,0.2756335437297821,left edge,offline,1,offline_test
32.152029742504745,outer 25-40,32.152029742504745,120.0,4.932591001293062,0-15m,3.5833733081817627,0.2503782101457272,93305,1280.0,1,0.0,872.2573776208351,302.74518208884314,,,moving_ego_pps200000_medium_8loops_stride2_000690_frame93305,0.9896332025527954,right outer,offline,1,offline_test
7.144900827867758,center 0-10,-7.144900827867758,120.0,23.194889553019827,25-40m,25.566696166992188,3.0692466900077107,93305,1280.0,1,7.403162393214121,593.6817328318925,347.7207187867691,,,moving_ego_pps200000_medium_8loops_stride2_000690_frame93305,0.459731787443161,center,offline,0,offline_test
32.152029742504745,outer 25-40,32.152029742504745,120.0,4.932591001293062,0-15m,3.5833733081817627,0.29795289937336555,93323,1280.0,1,0.0,872.2573776208351,302.74518208884314,,,moving_ego_pps200000_medium_8loops_stride2_000699_frame93323,0.9911920428276062,right outer,offline,1,offline_test
5.233164109141727,center 0-10,5.233164109141727,120.0,33.544510562942904,25-40m,36.454185485839844,3.3708696553739936,93323,1280.0,1,7.398963631875799,673.8431742278945,344.43267618726856,,,moving_ego_pps200000_medium_8loops_stride2_000699_frame93323,0.40333041548728943,center,offline,0,offline_test
32.152029742504745,outer 25-40,32.152029742504745,120.0,4.932591001293062,0-15m,3.5833733081817627,0.24050492392145142,93419,1280.0,1,0.0,872.2573776208351,302.74518208884314,,,moving_ego_pps200000_medium_8loops_stride2_000747_frame93419,0.9952738881111145,right outer,offline,1,offline_test
32.152029742504745,outer 25-40,32.152029742504745,120.0,4.932591001293062,0-15m,3.5833733081817627,0.3233984487440471,93459,1280.0,1,0.0,872.2573776208351,302.74518208884314,,,moving_ego_pps200000_medium_8loops_stride2_000767_frame93459,0.994466245174408,right outer,offline,1,offline_test
56.60212937960695,edge 40-60,-56.60212937960695,120.0,20.79552736598705,25-40m,39.53709411621094,0.49448872650039666,93459,1280.0,1,0.0,79.57218840625103,351.09055232017226,,,moving_ego_pps200000_medium_8loops_stride2_000767_frame93459,0.3652321398258209,left edge,offline,1,offline_test
32.152029742504745,outer 25-40,32.152029742504745,120.0,4.932591001293062,0-15m,3.5833733081817627,0.3477726302556878,93465,1280.0,1,0.0,872.2573776208351,302.74518208884314,,,moving_ego_pps200000_medium_8loops_stride2_000770_frame93465,0.9939395189285278,right outer,offline,1,offline_test
56.60212937960695,edge 40-60,-56.60212937960695,120.0,20.79552736598705,25-40m,39.53709411621094,nan,,1280.0,0,0.0,79.57218840625103,351.09055232017226,,,moving_ego_pps200000_medium_8loops_stride2_000770_frame93465,nan,left edge,offline,1,offline_test
53.405747881500595,edge 40-60,53.405747881500595,120.0,1.870946858946155,0-15m,4.345607757568359,0.11506680708832392,93857,1280.0,1,0.0,1137.6420801322247,305.7346030617542,,,moving_ego_pps200000_medium_8loops_stride2_000966_frame93857,0.9376567006111145,right edge,offline,1,offline_test
37.56026743648145,outer 25-40,37.56026743648145,120.0,26.04143904257525,25-40m,34.797359466552734,0.26237022573354546,93857,1280.0,1,0.5085851861099994,924.1485356299096,326.1578902129479,,,moving_ego_pps200000_medium_8loops_stride2_000966_frame93857,0.9628709554672241,right outer,offline,0,offline_test
53.405747881500595,edge 40-60,53.405747881500595,120.0,1.870946858946155,0-15m,4.345607757568359,0.1369603755500274,93879,1280.0,1,0.0,1137.6420801322247,305.7346030617542,,,moving_ego_pps200000_medium_8loops_stride2_000977_frame93879,0.9440446496009827,right edge,offline,1,offline_test
37.50286612007134,outer 25-40,37.50286612007134,120.0,26.041712353189737,25-40m,34.77137756347656,0.20236552761680976,93879,1280.0,1,0.0,923.5598915680434,326.14884190140356,,,moving_ego_pps200000_medium_8loops_stride2_000977_frame93879,0.9639837741851807,right outer,offline,1,offline_test
37.50286612007134,outer 25-40,37.50286612007134,120.0,26.041712353189737,25-40m,34.77137756347656,0.09104803865858717,93881,1280.0,1,0.0,923.5598915680434,326.14884190140356,,,moving_ego_pps200000_medium_8loops_stride2_000978_frame93881,0.965560793876648,right outer,offline,1,offline_test
53.405747881500595,edge 40-60,53.405747881500595,120.0,1.870946858946155,0-15m,4.345607757568359,0.140026168410521,93881,1280.0,1,0.0,1137.6420801322247,305.7346030617542,,,moving_ego_pps200000_medium_8loops_stride2_000978_frame93881,0.9199994206428528,right edge,offline,1,offline_test
37.50286612007134,outer 25-40,37.50286612007134,120.0,26.041712353189737,25-40m,34.77137756347656,0.07764717483209291,93921,1280.0,1,0.0,923.5598915680434,326.14884190140356,,,moving_ego_pps200000_medium_8loops_stride2_000998_frame93921,0.9614256620407104,right outer,offline,1,offline_test
53.405747881500595,edge 40-60,53.405747881500595,120.0,1.870946858946155,0-15m,4.345607757568359,0.11319994020672129,93921,1280.0,1,0.0,1137.6420801322247,305.7346030617542,,,moving_ego_pps200000_medium_8loops_stride2_000998_frame93921,0.9546219706535339,right edge,offline,1,offline_test
32.06358158839719,outer 25-40,32.06358158839719,120.0,4.951752333085011,0-15m,3.5897867679595947,0.32717211602643076,94593,1280.0,1,0.0,871.462375886601,302.8626957414435,,,moving_ego_pps200000_medium_8loops_stride2_001334_frame94593,0.9949800372123718,right outer,offline,1,offline_test
32.06358158839719,outer 25-40,32.06358158839719,120.0,4.951752333085011,0-15m,3.5897867679595947,0.3190835235529419,94601,1280.0,1,0.0,871.462375886601,302.8626957414435,,,moving_ego_pps200000_medium_8loops_stride2_001338_frame94601,0.9960358738899231,right outer,offline,1,offline_test
32.06358158839719,outer 25-40,32.06358158839719,120.0,4.951752333085011,0-15m,3.5897867679595947,0.2921070041469631,94605,1280.0,1,0.0,871.462375886601,302.8626957414435,,,moving_ego_pps200000_medium_8loops_stride2_001340_frame94605,0.996191143989563,right outer,offline,1,offline_test
32.06358158839719,outer 25-40,32.06358158839719,120.0,4.951752333085011,0-15m,3.5897867679595947,0.29693728360955646,94607,1280.0,1,0.0,871.462375886601,302.8626957414435,,,moving_ego_pps200000_medium_8loops_stride2_001341_frame94607,0.996268630027771,right outer,offline,1,offline_test
32.06358158839719,outer 25-40,32.06358158839719,120.0,4.951752333085011,0-15m,3.5897867679595947,0.279177263334815,94621,1280.0,1,0.0,871.462375886601,302.8626957414435,,,moving_ego_pps200000_medium_8loops_stride2_001348_frame94621,0.9957275390625,right outer,offline,1,offline_test
32.06358158839719,outer 25-40,32.06358158839719,120.0,4.951752333085011,0-15m,3.5897867679595947,0.26713807680062573,94625,1280.0,1,0.0,871.462375886601,302.8626957414435,,,moving_ego_pps200000_medium_8loops_stride2_001350_frame94625,0.9958832263946533,right outer,offline,1,offline_test
32.06358158839719,outer 25-40,32.06358158839719,120.0,4.951752333085011,0-15m,3.5897867679595947,0.2713026269813265,94685,1280.0,1,0.0,871.462375886601,302.8626957414435,,,moving_ego_pps200000_medium_8loops_stride2_001380_frame94685,0.99538654088974,right outer,offline,1,offline_test
32.06358158839719,outer 25-40,32.06358158839719,120.0,4.951752333085011,0-15m,3.5897867679595947,0.27242175634681864,94691,1280.0,1,0.0,871.462375886601,302.8626957414435,,,moving_ego_pps200000_medium_8loops_stride2_001383_frame94691,0.9955124258995056,right outer,offline,1,offline_test
32.06358158839719,outer 25-40,32.06358158839719,120.0,4.951752333085011,0-15m,3.5897867679595947,0.255440475476641,94747,1280.0,1,0.0,871.462375886601,302.8626957414435,,,moving_ego_pps200000_medium_8loops_stride2_001411_frame94747,0.9957679510116577,right outer,offline,1,offline_test
32.06358158839719,outer 25-40,32.06358158839719,120.0,4.951752333085011,0-15m,3.5897867679595947,0.26153491028628034,94755,1280.0,1,0.0,871.462375886601,302.8626957414435,,,moving_ego_pps200000_medium_8loops_stride2_001415_frame94755,0.9958460927009583,right outer,offline,1,offline_test
55.39468827773804,edge 40-60,55.39468827773804,120.0,2.0782690012772624,0-15m,3.908626079559326,0.2850299342754398,95439,1280.0,1,0.0,1175.520567877872,453.1742685750129,,,moving_ego_pps200000_medium_8loops_stride2_001757_frame95439,0.8995819687843323,right edge,offline,1,offline_test
16.691419079410338,inner 10-25,-16.691419079410338,120.0,10.863593710747107,15-25m,15.612210273742676,0.518722880559868,95439,1280.0,1,7.368838089123115,529.2037528314925,313.9383761414913,,,moving_ego_pps200000_medium_8loops_stride2_001757_frame95439,0.49478963017463684,left inner,offline,0,offline_test
55.39468827773804,edge 40-60,55.39468827773804,120.0,2.0782690012772624,0-15m,3.908626079559326,0.3011062338987307,95479,1280.0,1,0.0,1175.520567877872,453.1742685750129,,,moving_ego_pps200000_medium_8loops_stride2_001777_frame95479,0.9114958047866821,right edge,offline,1,offline_test
55.39468827773804,edge 40-60,55.39468827773804,120.0,2.0782690012772624,0-15m,3.908626079559326,0.27815998102395045,95485,1280.0,1,0.0,1175.520567877872,453.1742685750129,,,moving_ego_pps200000_medium_8loops_stride2_001780_frame95485,0.9153781533241272,right edge,offline,1,offline_test
55.39468827773804,edge 40-60,55.39468827773804,120.0,2.0782690012772624,0-15m,3.908626079559326,0.2912341495093821,95487,1280.0,1,0.0,1175.520567877872,453.1742685750129,,,moving_ego_pps200000_medium_8loops_stride2_001781_frame95487,0.9327623844146729,right edge,offline,1,offline_test
55.39468827773804,edge 40-60,55.39468827773804,120.0,2.0782690012772624,0-15m,3.908626079559326,0.28834331057150153,95575,1280.0,1,0.0,1175.520567877872,453.1742685750129,,,moving_ego_pps200000_medium_8loops_stride2_001825_frame95575,0.8955820202827454,right edge,offline,1,offline_test
40.98845504129935,edge 40-60,-40.98845504129935,120.0,27.799460069941162,25-40m,38.26862335205078,4.650464138187398,95923,1280.0,1,7.449950803090262,318.9256167650134,342.2553692352394,,,moving_ego_pps200000_medium_8loops_stride2_001999_frame95923,0.2153937816619873,left edge,offline,0,offline_test
42.39445898292282,edge 40-60,42.39445898292282,120.0,27.326847564626824,25-40m,38.578636169433594,1.9894865913071131,95955,1280.0,1,4.207253129285648,977.3381509382618,344.9856557395411,,,moving_ego_pps200000_medium_8loops_stride2_002015_frame95955,0.24857744574546814,right edge,offline,0,offline_test
56.94332331208376,edge 40-60,56.94332331208376,120.0,1.6530631634883264,0-15m,3.9950525760650635,0.17887388655649425,96257,1280.0,1,0.0,1207.7561956213844,425.74452245680743,,,moving_ego_pps200000_medium_8loops_stride2_002166_frame96257,0.9054272770881653,right edge,offline,1,offline_test
56.94332331208376,edge 40-60,56.94332331208376,120.0,1.6530631634883264,0-15m,3.9950525760650635,0.3041709382691399,96259,1280.0,1,0.0,1207.7561956213844,425.74452245680743,,,moving_ego_pps200000_medium_8loops_stride2_002167_frame96259,0.9476348757743835,right edge,offline,1,offline_test
56.94332331208376,edge 40-60,56.94332331208376,120.0,1.6530631634883264,0-15m,3.9950525760650635,0.2891385500396389,96265,1280.0,1,0.0,1207.7561956213844,425.74452245680743,,,moving_ego_pps200000_medium_8loops_stride2_002170_frame96265,0.9452040195465088,right edge,offline,1,offline_test
49.606578350187405,edge 40-60,49.606578350187405,120.0,2.346290286707884,0-15m,3.718740224838257,0.07116067768572103,96869,1280.0,1,0.0,1074.2669430397605,279.866501866313,,,moving_ego_pps200000_medium_8loops_stride2_002472_frame96869,0.9564228653907776,right edge,offline,1,offline_test
40.27245770635128,edge 40-60,40.27245770635128,120.0,27.053060165505393,25-40m,36.98653030395508,1.1394815899071622,96869,1280.0,1,0.0,953.0570815698954,343.4873305376701,,,moving_ego_pps200000_medium_8loops_stride2_002472_frame96869,0.5538654327392578,right edge,offline,1,offline_test
56.549246317404055,edge 40-60,-56.549246317404055,120.0,20.588821904965876,25-40m,39.30227279663086,2.5507148733664153,96869,1280.0,1,0.0,80.6961994894576,346.630211767279,,,moving_ego_pps200000_medium_8loops_stride2_002472_frame96869,0.27308329939842224,left edge,offline,1,offline_test
49.606578350187405,edge 40-60,49.606578350187405,120.0,2.346290286707884,0-15m,3.718740224838257,0.2570394465468757,96945,1280.0,1,0.0,1074.2669430397605,279.866501866313,,,moving_ego_pps200000_medium_8loops_stride2_002510_frame96945,0.9748749732971191,right edge,offline,1,offline_test
40.27245770635128,edge 40-60,40.27245770635128,120.0,27.053060165505393,25-40m,36.98653030395508,0.9790746019322354,96945,1280.0,1,0.0,953.0570815698954,343.4873305376701,,,moving_ego_pps200000_medium_8loops_stride2_002510_frame96945,0.4277438521385193,right edge,offline,1,offline_test
