block,family,valid,n,mu_mbps,effective_mu_mbps,demand,payload_bytes,onwire_bytes,allocation_envelope,allocation_efficiency,generated_demands,candidate_cell,allocation_aggregate_demand_mbps,allocation_aggregate_local_mbps,allocation_aggregate_central_mbps,allocation_worst_local_delivery_fraction,allocation_worst_central_delivery_fraction,allocation_central_throttles_any_below_local,local_goodput_mbps,central_goodput_mbps,local_worst_latency_p95_ms,central_worst_latency_p95_ms,local_worst_starvation_ms,central_worst_starvation_ms,deadline_lift_0.25_pp,deadline_lift_0.50_pp,latency_reduction_ms,starvation_reduction_ms,registered_meaningful_gap,pareto_safe
B,saturating,True,50,2.3149218312058797,2.3149218312058797,equal,92160,92232,measured_residual_max_min,1.0,400,False,2.5464140143264697,1.6204452818441175,1.6204452818441175,0.6363636363636362,0.6363636363636362,False,1.6318888639308855,1.478899282937365,12855.558805847413,14768.739056348892,22800.000000000146,105831.26094365111,0.0,0.0,-1913.1802505014784,-83031.26094365097,False,False
B,saturating,True,50,2.3149218312058797,2.3149218312058797,equal,132301,132409,ideal_max_min,1.0,400,False,2.5464140143264697,1.6204452818441175,1.6204452818441175,0.6363636363636362,0.6363636363636362,False,1.637983778580024,1.5168877015643802,18366.09694603365,21195.084349380908,32700.00000000016,72100.00000000001,0.0,0.0,-2828.987403347259,-39399.999999999854,False,False
B,saturating,True,50,2.3149218312058797,2.3149218312058797,equal,132301,132409,measured_residual_max_min,1.0,400,False,2.5464140143264697,1.6204452818441175,1.6204452818441175,0.6363636363636362,0.6363636363636362,False,1.637983778580024,1.5168877015643802,18366.09694603365,21195.084349380908,32700.00000000016,72100.00000000001,0.0,0.0,-2828.987403347259,-39399.999999999854,False,False
B,saturating,True,50,2.3149218312058797,2.3149218312058797,equal,409600,409852,ideal_max_min,1.0,400,False,2.5464140143264697,1.6204452818441175,1.6204452818441175,0.6363636363636362,0.6363636363636362,False,1.6381331881804044,1.599888833592535,56851.49981047844,65686.38303108144,101200.00000000028,166050.0,0.0,0.0,-8834.883220602998,-64849.99999999972,False,False
B,saturating,True,50,2.3149218312058797,2.3149218312058797,equal,409600,409852,measured_residual_max_min,1.0,400,False,2.5464140143264697,1.6204452818441175,1.6204452818441175,0.6363636363636362,0.6363636363636362,False,1.6381331881804044,1.599888833592535,56851.49981047844,65686.38303108144,101200.00000000028,166050.0,0.0,0.0,-8834.883220602998,-64849.99999999972,False,False
B,saturating,True,50,2.3149218312058797,2.3149218312058797,hot20_traffic80,92160,92232,ideal_max_min,1.0,1600,False,2.546414014326464,0.8333718592341172,1.620445281844116,0.15909090909090906,0.5454545454545473,False,0.8446299784017278,1.472524717062635,6650.035928566808,4401.239056348893,60984.54505888498,90500.00000000003,0.0,0.0,2248.796872217915,-29515.45494111505,True,False
B,saturating,True,50,2.3149218312058797,2.3149218312058797,hot20_traffic80,92160,92232,measured_residual_max_min,1.0,1600,False,2.546414014326464,0.8333718592341172,1.620445281844116,0.15909090909090906,0.5454545454545473,False,0.8446299784017278,1.472524717062635,6650.035928566808,4401.239056348893,60984.54505888498,90500.00000000003,0.0,0.0,2248.796872217915,-29515.45494111505,True,False
B,saturating,True,50,2.3149218312058797,2.3149218312058797,hot20_traffic80,132301,132409,ideal_max_min,1.0,1600,False,2.546414014326464,0.8333718592341172,1.620445281844116,0.15909090909090906,0.5454545454545473,False,0.8446128479013087,1.5107414713404541,9424.700766443251,6290.08434938089,87546.10053759541,115242.41565061914,0.0,0.0,3134.6164170623615,-27696.315113023724,True,False
B,saturating,True,50,2.3149218312058797,2.3149218312058797,hot20_traffic80,132301,132409,measured_residual_max_min,1.0,1600,False,2.546414014326464,0.8333718592341172,1.620445281844116,0.15909090909090906,0.5454545454545473,False,0.8446128479013087,1.5107414713404541,9424.700766443251,6290.08434938089,87546.10053759541,115242.41565061914,0.0,0.0,3134.6164170623615,-27696.315113023724,True,False
B,saturating,True,50,2.3149218312058797,2.3149218312058797,hot20_traffic80,409600,409852,ideal_max_min,1.0,1600,False,2.546414014326464,0.8333718592341172,1.620445281844116,0.15909090909090906,0.5454545454545473,False,0.8446244039952367,1.5968182128362776,29130.187490802826,19296.383031081514,271026.6207650195,434600.0000000001,0.0,0.0,9833.804459721312,-163573.37923498062,True,False
B,saturating,True,50,2.3149218312058797,2.3149218312058797,hot20_traffic80,409600,409852,measured_residual_max_min,1.0,1600,False,2.546414014326464,0.8333718592341172,1.620445281844116,0.15909090909090906,0.5454545454545473,False,0.8446244039952367,1.5968182128362776,29130.187490802826,19296.383031081514,271026.6207650195,434600.0000000001,0.0,0.0,9833.804459721312,-163573.37923498062,True,False
B,saturating,True,50,2.3149218312058797,2.3149218312058797,synchronized_burst,92160,92232,ideal_max_min,1.0,400,False,3.009398380567642,1.6204452818441175,1.6204452818441175,0.5384615384615383,0.5384615384615383,False,1.5042935779816513,1.29369247706422,26231.952817444362,12488.739056348892,28186.95281744436,98100.00000000001,0.0,0.0,13743.21376109547,-69913.04718255566,False,False
B,saturating,True,50,2.3149218312058797,2.3149218312058797,synchronized_burst,92160,92232,measured_residual_max_min,1.0,400,False,3.009398380567642,1.6204452818441175,1.6204452818441175,0.5384615384615383,0.5384615384615383,False,1.5042935779816513,1.29369247706422,26231.952817444362,12488.739056348892,28186.95281744436,98100.00000000001,0.0,0.0,13743.21376109547,-69913.04718255566,False,False
B,saturating,True,50,2.3149218312058797,2.3149218312058797,synchronized_burst,132301,132409,ideal_max_min,1.0,400,False,3.009398380567642,1.6204452818441175,1.6204452818441175,0.5384615384615383,0.5384615384615383,False,1.504647727272727,1.3316132386363635,37604.21746904535,17957.58434938091,40429.21746904534,140800.0,0.0,0.0,19646.633119664435,-100370.78253095466,False,False
B,saturating,True,50,2.3149218312058797,2.3149218312058797,synchronized_burst,132301,132409,measured_residual_max_min,1.0,400,False,3.009398380567642,1.6204452818441175,1.6204452818441175,0.5384615384615383,0.5384615384615383,False,1.504647727272727,1.3316132386363635,37604.21746904535,17957.58434938091,40429.21746904534,140800.0,0.0,0.0,19646.633119664435,-100370.78253095466,False,False
B,saturating,True,50,2.3149218312058797,2.3149218312058797,synchronized_burst,409600,409852,ideal_max_min,1.0,400,False,3.009398380567642,1.6204452818441175,1.6204452818441175,0.5384615384615383,0.5384615384615383,False,1.5045616611219457,1.406765153149019,116356.65155407239,55806.38303108145,125269.15155407239,435850.0,0.0,0.0,60550.26852299094,-310580.8484459276,False,False
B,saturating,True,50,2.3149218312058797,2.3149218312058797,synchronized_burst,409600,409852,measured_residual_max_min,1.0,400,False,3.009398380567642,1.6204452818441175,1.6204452818441175,0.5384615384615383,0.5384615384615383,False,1.5045616611219457,1.406765153149019,116356.65155407239,55806.38303108145,125269.15155407239,435850.0,0.0,0.0,60550.26852299094,-310580.8484459276,False,False
B,saturating,True,100,2.2365367026893352,2.2365367026893352,equal,92160,92232,ideal_max_min,1.0,800,False,2.460190372958268,1.5655756918825365,1.5655756918825365,0.6363636363636362,0.6363636363636362,False,1.5784826021684737,1.4769427856547122,26262.87060159712,30279.910078879,47150.000000000175,214320.08992112102,0.0,0.0,-4017.03947728188,-167170.08992112085,False,False
B,saturating,True,100,2.2365367026893352,2.2365367026893352,equal,92160,92232,measured_residual_max_min,1.0,800,False,2.460190372958268,1.5655756918825365,1.5655756918825365,0.6363636363636362,0.6363636363636362,False,1.5784826021684737,1.4769427856547122,26262.87060159712,30279.910078879,47150.000000000175,214320.08992112102,0.0,0.0,-4017.03947728188,-167170.08992112085,False,False
B,saturating,True,100,2.2365367026893352,2.2365367026893352,equal,132301,132409,ideal_max_min,1.0,800,False,2.460190372958268,1.5655756918825365,1.5655756918825365,0.6363636363636362,0.6363636363636362,False,1.5782937438280569,1.513685227998838,37723.510517205556,43508.6215590499,67700.0000000005,112700.00000000001,0.0,0.0,-5785.111041844342,-44999.99999999952,False,False
B,saturating,True,100,2.2365367026893352,2.2365367026893352,equal,132301,132409,measured_residual_max_min,1.0,800,False,2.460190372958268,1.5655756918825365,1.5655756918825365,0.6363636363636362,0.6363636363636362,False,1.5782937438280569,1.513685227998838,37723.510517205556,43508.6215590499,67700.0000000005,112700.00000000001,0.0,0.0,-5785.111041844342,-44999.99999999952,False,False
B,saturating,True,100,2.2365367026893352,2.2365367026893352,equal,409600,409852,ideal_max_min,1.0,800,False,2.460190372958268,1.5655756918825365,1.5655756918825365,0.6363636363636362,0.6363636363636362,False,1.581561021021021,1.563099219219219,116468.49301172259,134678.52378403064,209450.0000000006,342300.00000000006,0.0,0.0,-18210.030772308048,-132849.99999999945,False,False
B,saturating,True,100,2.2365367026893352,2.2365367026893352,equal,409600,409852,measured_residual_max_min,1.0,800,False,2.460190372958268,1.5655756918825365,1.5655756918825365,0.6363636363636362,0.6363636363636362,False,1.581561021021021,1.563099219219219,116468.49301172259,134678.52378403064,209450.0000000006,342300.00000000006,0.0,0.0,-18210.030772308048,-132849.99999999945,False,False
B,saturating,True,100,2.2365367026893352,2.2365367026893352,hot20_traffic80,92160,92232,ideal_max_min,1.0,3200,False,2.4601903729582633,0.8051532129681617,1.5655756918825345,0.15909090909090906,0.5454545454545485,False,0.8153954962468724,1.471558098415346,13305.465351747642,8262.410078878966,126502.25902321916,959200.0,0.0,0.0,5043.055272868676,-832697.7409767809,True,False
B,saturating,True,100,2.2365367026893352,2.2365367026893352,hot20_traffic80,92160,92232,measured_residual_max_min,1.0,3200,False,2.4601903729582633,0.8051532129681617,1.5655756918825345,0.15909090909090906,0.5454545454545485,False,0.8153954962468724,1.471558098415346,13305.465351747642,8262.410078878966,126502.25902321916,959200.0,0.0,0.0,5043.055272868676,-832697.7409767809,True,False
B,saturating,True,100,2.2365367026893352,2.2365367026893352,hot20_traffic80,132301,132409,ideal_max_min,1.0,3200,False,2.4601903729582633,0.8051532129681617,1.5655756918825345,0.15909090909090906,0.5454545454545485,False,0.8153867470316981,1.5092347147888598,19073.608635984045,11873.621559049889,181555.70287461102,237876.37844095024,0.0,0.0,7199.987076934156,-56320.675566339225,True,False
B,saturating,True,100,2.2365367026893352,2.2365367026893352,hot20_traffic80,132301,132409,measured_residual_max_min,1.0,3200,False,2.4601903729582633,0.8051532129681617,1.5655756918825345,0.15909090909090906,0.5454545454545485,False,0.8153867470316981,1.5092347147888598,19073.608635984045,11873.621559049889,181555.70287461102,237876.37844095024,0.0,0.0,7199.987076934156,-56320.675566339225,True,False
B,saturating,True,100,2.2365367026893352,2.2365367026893352,hot20_traffic80,409600,409852,ideal_max_min,1.0,3200,False,2.4601903729582633,0.8051532129681617,1.5655756918825345,0.15909090909090906,0.5454545454545485,False,0.8153962462462462,1.556945285285285,59022.91729045555,36726.02378403068,562193.6270277892,1232699.9999999998,0.0,0.0,22296.893506424873,-670506.3729722105,True,False
B,saturating,True,100,2.2365367026893352,2.2365367026893352,hot20_traffic80,409600,409852,measured_residual_max_min,1.0,3200,False,2.4601903729582633,0.8051532129681617,1.5655756918825345,0.15909090909090906,0.5454545454545485,False,0.8153962462462462,1.556945285285285,59022.91729045555,36726.02378403068,562193.6270277892,1232699.9999999998,0.0,0.0,22296.893506424873,-670506.3729722105,True,False
B,saturating,True,100,2.2365367026893352,2.2365367026893352,synchronized_burst,92160,92232,ideal_max_min,1.0,800,False,2.90749771349614,1.5655756918825365,1.5655756918825365,0.5384615384615384,0.5384615384615384,False,1.4535454321595667,1.2936554346220142,54201.00788789923,25579.91007887899,58341.00788789923,203050.0,0.0,0.0,28621.097809020237,-144708.99211210076,False,False
B,saturating,True,100,2.2365367026893352,2.2365367026893352,synchronized_burst,92160,92232,measured_residual_max_min,1.0,800,False,2.90749771349614,1.5655756918825365,1.5655756918825365,0.5384615384615384,0.5384615384615384,False,1.4535454321595667,1.2936554346220142,54201.00788789923,25579.91007887899,58341.00788789923,203050.0,0.0,0.0,28621.097809020237,-144708.99211210076,False,False
B,saturating,True,100,2.2365367026893352,2.2365367026893352,synchronized_burst,132301,132409,ideal_max_min,1.0,800,False,2.90749771349614,1.5655756918825365,1.5655756918825365,0.5384615384615384,0.5384615384615384,False,1.453546483704974,1.326361166380789,77839.65590498797,36873.621559049876,83762.15590498796,291500.0,0.0,0.0,40966.0343459381,-207737.84409501206,False,False
B,saturating,True,100,2.2365367026893352,2.2365367026893352,synchronized_burst,132301,132409,measured_residual_max_min,1.0,800,False,2.90749771349614,1.5655756918825365,1.5655756918825365,0.5384615384615384,0.5384615384615384,False,1.453546483704974,1.326361166380789,77839.65590498797,36873.621559049876,83762.15590498796,291500.0,0.0,0.0,40966.0343459381,-207737.84409501206,False,False
B,saturating,True,100,2.2365367026893352,2.2365367026893352,synchronized_burst,409600,409852,ideal_max_min,1.0,800,False,2.90749771349614,1.5655756918825365,1.5655756918825365,0.5384615384615384,0.5384615384615384,False,1.4536980713810683,1.3664761870982043,240887.37840306264,113976.02378403067,259352.37840306264,902200.0,0.0,0.0,126911.35461903198,-642847.6215969373,False,False
B,saturating,True,100,2.2365367026893352,2.2365367026893352,synchronized_burst,409600,409852,measured_residual_max_min,1.0,800,False,2.90749771349614,1.5655756918825365,1.5655756918825365,0.5384615384615384,0.5384615384615384,False,1.4536980713810683,1.3664761870982043,240887.37840306264,113976.02378403067,259352.37840306264,902200.0,0.0,0.0,126911.35461903198,-642847.6215969373,False,False
B,power_law,True,50,0.6025742181414504,0.6025742181414504,equal,92160,92232,ideal_max_min,1.0,400,False,0.6628316399555961,0.42180195269901555,0.42180195269901555,0.6363636363636364,0.6363636363636364,False,0.4264200404767258,0.42144237463458506,49262.36770423945,56814.50642225583,87500.00000000029,194250.0,0.0,0.0,-7552.13871801638,-106749.99999999971,False,False
B,power_law,True,50,0.6025742181414504,0.6025742181414504,equal,92160,92232,measured_residual_max_min,1.0,400,False,0.6628316399555961,0.42180195269901555,0.42180195269901555,0.6363636363636364,0.6363636363636364,False,0.4264200404767258,0.42144237463458506,49262.36770423945,56814.50642225583,87500.00000000029,194250.0,0.0,0.0,-7552.13871801638,-106749.99999999971,False,False
B,power_law,True,50,0.6025742181414504,0.6025742181414504,equal,132301,132409,ideal_max_min,1.0,400,False,0.6628316399555961,0.42180195269901555,0.42180195269901555,0.6363636363636364,0.6363636363636364,False,0.4264299874686716,0.4164744235588972,70595.33495278754,81607.91125492755,125600.00000000025,262650.00000000006,0.0,0.0,-11012.576302140005,-137049.99999999983,False,False
B,power_law,True,50,0.6025742181414504,0.6025742181414504,equal,132301,132409,measured_residual_max_min,1.0,400,False,0.6628316399555961,0.42180195269901555,0.42180195269901555,0.6363636363636364,0.6363636363636364,False,0.4264299874686716,0.4164744235588972,70595.33495278754,81607.91125492755,125600.00000000025,262650.00000000006,0.0,0.0,-11012.576302140005,-137049.99999999983,False,False
B,power_law,True,50,0.6025742181414504,0.6025742181414504,equal,409600,409852,ideal_max_min,1.0,400,False,0.6628316399555961,0.42180195269901555,0.42180195269901555,0.6363636363636364,0.6363636363636364,False,0.42644519838056677,0.42146723886639675,218347.11491511925,252541.34797222662,388700.0000000014,858000.0,0.0,0.0,-34194.23305710737,-469299.9999999986,False,False
B,power_law,True,50,0.6025742181414504,0.6025742181414504,equal,409600,409852,measured_residual_max_min,1.0,400,False,0.6628316399555961,0.42180195269901555,0.42180195269901555,0.6363636363636364,0.6363636363636364,False,0.42644519838056677,0.42146723886639675,218347.11491511925,252541.34797222662,388700.0000000014,858000.0,0.0,0.0,-34194.23305710737,-469299.9999999986,False,False
B,power_law,True,50,0.6025742181414504,0.6025742181414504,hot20_traffic80,92160,92232,ideal_max_min,1.0,1600,False,0.6628316399555957,0.21692671853092238,0.42180195269901527,0.1590909090909091,0.545454545454545,False,0.21985926800472255,0.4206364108618654,25259.143898527385,16754.50642225581,234370.37615543726,280225.4935777442,0.0,0.0,8504.637476271575,-45855.11742230691,True,False
B,power_law,True,50,0.6025742181414504,0.6025742181414504,hot20_traffic80,92160,92232,measured_residual_max_min,1.0,1600,False,0.6628316399555957,0.21692671853092238,0.42180195269901527,0.1590909090909091,0.545454545454545,False,0.21985926800472255,0.4206364108618654,25259.143898527385,16754.50642225581,234370.37615543726,280225.4935777442,0.0,0.0,8504.637476271575,-45855.11742230691,True,False
B,power_law,True,50,0.6025742181414504,0.6025742181414504,hot20_traffic80,132301,132409,ideal_max_min,1.0,1600,True,0.6628316399555957,0.21692671853092238,0.42180195269901527,0.1590909090909091,0.545454545454545,False,0.21985634117209374,0.41440846194513514,36150.63114202957,23672.911254927476,336376.0596163474,334557.9112549276,0.0,0.0,12477.719887102092,1818.1483614198514,True,True
B,power_law,True,50,0.6025742181414504,0.6025742181414504,hot20_traffic80,132301,132409,measured_residual_max_min,1.0,1600,True,0.6628316399555957,0.21692671853092238,0.42180195269901527,0.1590909090909091,0.545454545454545,False,0.21985634117209374,0.41440846194513514,36150.63114202957,23672.911254927476,336376.0596163474,334557.9112549276,0.0,0.0,12477.719887102092,1818.1483614198514,True,True
B,power_law,True,50,0.6025742181414504,0.6025742181414504,hot20_traffic80,409600,409852,ideal_max_min,1.0,1600,False,0.6628316399555957,0.21692671853092238,0.42180195269901527,0.1590909090909091,0.545454545454545,False,0.21985987854251013,0.41939308906882594,111538.6795569318,73303.84797222649,1041166.4979341667,1606800.0000000005,0.0,0.0,38234.831584705316,-565633.5020658338,True,False
B,power_law,True,50,0.6025742181414504,0.6025742181414504,hot20_traffic80,409600,409852,measured_residual_max_min,1.0,1600,False,0.6628316399555957,0.21692671853092238,0.42180195269901527,0.1590909090909091,0.545454545454545,False,0.21985987854251013,0.41939308906882594,111538.6795569318,73303.84797222649,1041166.4979341667,1606800.0000000005,0.0,0.0,38234.831584705316,-565633.5020658338,True,False
B,power_law,True,50,0.6025742181414504,0.6025742181414504,synchronized_burst,92160,92232,ideal_max_min,1.0,400,False,0.7833464835838856,0.42180195269901555,0.42180195269901555,0.5384615384615383,0.5384615384615383,False,0.39164331210191083,0.3701029299363057,100620.3211127922,47579.50642225583,108275.3211127922,376800.0,0.0,0.0,53040.81469053637,-268524.6788872078,False,False
B,power_law,True,50,0.6025742181414504,0.6025742181414504,synchronized_burst,92160,92232,measured_residual_max_min,1.0,400,False,0.7833464835838856,0.42180195269901555,0.42180195269901555,0.5384615384615383,0.5384615384615383,False,0.39164331210191083,0.3701029299363057,100620.3211127922,47579.50642225583,108275.3211127922,376800.0,0.0,0.0,53040.81469053637,-268524.6788872078,False,False
B,power_law,True,50,0.6025742181414504,0.6025742181414504,synchronized_burst,132301,132409,ideal_max_min,1.0,400,False,0.7833464835838856,0.42180195269901555,0.42180195269901555,0.5384615384615383,0.5384615384615383,False,0.39167017933074505,0.36425326677759295,144455.56274637548,69300.41125492749,155495.56274637548,540900.0,0.0,0.0,75155.15149144799,-385404.43725362455,False,False
B,power_law,True,50,0.6025742181414504,0.6025742181414504,synchronized_burst,132301,132409,measured_residual_max_min,1.0,400,False,0.7833464835838856,0.42180195269901555,0.42180195269901555,0.5384615384615383,0.5384615384615383,False,0.39167017933074505,0.36425326677759295,144455.56274637548,69300.41125492749,155495.56274637548,540900.0,0.0,0.0,75155.15149144799,-385404.43725362455,False,False
B,power_law,True,50,0.6025742181414504,0.6025742181414504,synchronized_burst,409600,409852,ideal_max_min,1.0,400,False,0.7833464835838856,0.42180195269901555,0.42180195269901555,0.5384615384615383,0.5384615384615383,False,0.39166409842919425,0.3681642525234426,446989.8986113292,213166.3479722266,481317.39861132915,1674300.0000000002,0.0,0.0,233823.5506391026,-1192982.601388671,False,False
B,power_law,True,50,0.6025742181414504,0.6025742181414504,synchronized_burst,409600,409852,measured_residual_max_min,1.0,400,False,0.7833464835838856,0.42180195269901555,0.42180195269901555,0.5384615384615383,0.5384615384615383,False,0.39166409842919425,0.3681642525234426,446989.8986113292,213166.3479722266,481317.39861132915,1674300.0000000002,0.0,0.0,233823.5506391026,-1192982.601388671,False,False
B,power_law,True,100,0.3663311298582041,0.3663311298582041,equal,92160,92232,ideal_max_min,1.0,800,False,0.4029642428440241,0.2564317909007433,0.2564317909007433,0.6363636363636364,0.6363636363636364,False,0.2590471527611762,0.2545113076739182,159975.4752485819,185024.1777202653,287750.00000000047,835200.0,0.0,0.0,-25048.702471683384,-547449.9999999995,False,False
B,power_law,True,100,0.3663311298582041,0.3663311298582041,equal,92160,92232,measured_residual_max_min,1.0,800,False,0.4029642428440241,0.2564317909007433,0.2564317909007433,0.6363636363636364,0.6363636363636364,False,0.2590471527611762,0.2545113076739182,159975.4752485819,185024.1777202653,287750.00000000047,835200.0,0.0,0.0,-25048.702471683384,-547449.9999999995,False,False
B,power_law,True,100,0.3663311298582041,0.3663311298582041,equal,132301,132409,ideal_max_min,1.0,800,False,0.4029642428440241,0.2564317909007433,0.2564317909007433,0.6363636363636364,0.6363636363636364,False,0.25904739175944425,0.2555195089922923,229665.3864426796,265721.5697129263,413100.0000000015,896400.0000000001,0.0,0.0,-36056.18327024669,-483299.9999999986,False,False
B,power_law,True,100,0.3663311298582041,0.3663311298582041,equal,132301,132409,measured_residual_max_min,1.0,800,False,0.4029642428440241,0.2564317909007433,0.2564317909007433,0.6363636363636364,0.6363636363636364,False,0.25904739175944425,0.2555195089922923,229665.3864426796,265721.5697129263,413100.0000000015,896400.0000000001,0.0,0.0,-36056.18327024669,-483299.9999999986,False,False
B,power_law,True,100,0.3663311298582041,0.3663311298582041,equal,409600,409852,ideal_max_min,1.0,800,False,0.4029642428440241,0.2564317909007433,0.2564317909007433,0.6363636363636364,0.6363636363636364,False,0.25905151236607893,0.2560275647509107,710884.8894948232,822162.9159836735,1278650.0000000105,2086400.0,0.0,0.0,-111278.02648885036,-807749.9999999895,False,False
B,power_law,True,100,0.3663311298582041,0.3663311298582041,equal,409600,409852,measured_residual_max_min,1.0,800,False,0.4029642428440241,0.2564317909007433,0.2564317909007433,0.6363636363636364,0.6363636363636364,False,0.25905151236607893,0.2560275647509107,710884.8894948232,822162.9159836735,1278650.0000000105,2086400.0,0.0,0.0,-111278.02648885036,-807749.9999999895,False,False
B,power_law,True,100,0.3663311298582041,0.3663311298582041,hot20_traffic80,92160,92232,ideal_max_min,1.0,3200,False,0.4029642428440251,0.1318792067489533,0.2564317909007429,0.1590909090909091,0.5454545454545431,False,0.1335577193012414,0.2537596666723587,81138.08796123134,50299.17772026515,772340.5017979258,1052700.0000000002,0.0,0.0,30838.910240966194,-280359.49820207444,True,False
B,power_law,True,100,0.3663311298582041,0.3663311298582041,hot20_traffic80,92160,92232,measured_residual_max_min,1.0,3200,False,0.4029642428440251,0.1318792067489533,0.2564317909007429,0.1590909090909091,0.5454545454545431,False,0.1335577193012414,0.2537596666723587,81138.08796123134,50299.17772026515,772340.5017979258,1052700.0000000002,0.0,0.0,30838.910240966194,-280359.49820207444,True,False
B,power_law,True,100,0.3663311298582041,0.3663311298582041,hot20_traffic80,132301,132409,ideal_max_min,1.0,3200,True,0.4029642428440251,0.1318792067489533,0.2564317909007429,0.1590909090909091,0.5454545454545431,False,0.1335579448201212,0.2545160835251366,116423.20330923848,72384.0697129261,1108794.2793509664,1110841.5697129262,0.0,0.0,44039.133596312386,-2047.29036195972,True,True
B,power_law,True,100,0.3663311298582041,0.3663311298582041,hot20_traffic80,132301,132409,measured_residual_max_min,1.0,3200,True,0.4029642428440251,0.1318792067489533,0.2564317909007429,0.1590909090909091,0.5454545454545431,False,0.1335579448201212,0.2545160835251366,116423.20330923848,72384.0697129261,1108794.2793509664,1110841.5697129262,0.0,0.0,44039.133596312386,-2047.29036195972,True,True
B,power_law,True,100,0.3663311298582041,0.3663311298582041,hot20_traffic80,409600,409852,ideal_max_min,1.0,3200,False,0.4029642428440251,0.1318792067489533,0.2564317909007429,0.1590909090909091,0.5454545454545431,False,0.1335579429537616,0.2555240644436118,360408.83858897904,223445.41598367257,3431469.4290230507,3865600.0000000023,0.0,0.0,136963.42260530646,-434130.5709769516,True,False
B,power_law,True,100,0.3663311298582041,0.3663311298582041,hot20_traffic80,409600,409852,measured_residual_max_min,1.0,3200,False,0.4029642428440251,0.1318792067489533,0.2564317909007429,0.1590909090909091,0.5454545454545431,False,0.1335579429537616,0.2555240644436118,360408.83858897904,223445.41598367257,3431469.4290230507,3865600.0000000023,0.0,0.0,136963.42260530646,-434130.5709769516,True,False
B,power_law,True,100,0.3663311298582041,0.3663311298582041,synchronized_burst,92160,92232,ideal_max_min,1.0,800,False,0.4762304688156649,0.2564317909007433,0.2564317909007433,0.5384615384615384,0.5384615384615384,False,0.23811407825736183,0.22263666317063333,330902.77202652756,156519.1777202652,356317.7720265275,1239500.0,0.0,0.0,174383.59430626236,-883182.2279734726,False,False
B,power_law,True,100,0.3663311298582041,0.3663311298582041,synchronized_burst,92160,92232,measured_residual_max_min,1.0,800,False,0.4762304688156649,0.2564317909007433,0.2564317909007433,0.5384615384615384,0.5384615384615384,False,0.23811407825736183,0.22263666317063333,330902.77202652756,156519.1777202652,356317.7720265275,1239500.0,0.0,0.0,174383.59430626236,-883182.2279734726,False,False
B,power_law,True,100,0.3663311298582041,0.3663311298582041,synchronized_burst,132301,132409,ideal_max_min,1.0,800,False,0.4762304688156649,0.2564317909007433,0.2564317909007433,0.5384615384615384,0.5384615384615384,False,0.23811222568771248,0.22382549214644976,475044.4712926151,224571.56971292623,511556.9712926151,1779450.0,0.0,0.0,250472.90157968889,-1267893.0287073848,False,False
B,power_law,True,100,0.3663311298582041,0.3663311298582041,synchronized_burst,132301,132409,measured_residual_max_min,1.0,800,False,0.4762304688156649,0.2564317909007433,0.2564317909007433,0.5384615384615384,0.5384615384615384,False,0.23811222568771248,0.22382549214644976,475044.4712926151,224571.56971292623,511556.9712926151,1779450.0,0.0,0.0,250472.90157968889,-1267893.0287073848,False,False
B,power_law,True,100,0.3663311298582041,0.3663311298582041,synchronized_burst,409600,409852,ideal_max_min,1.0,800,False,0.4762304688156649,0.2564317909007433,0.2564317909007433,0.5384615384615384,0.5384615384615384,False,0.23811516081300663,0.22442353906625873,1470439.0983673385,694775.4159836732,1583491.5983673383,5507950.000000001,0.0,0.0,775663.6823836653,-3924458.401632663,False,False
B,power_law,True,100,0.3663311298582041,0.3663311298582041,synchronized_burst,409600,409852,measured_residual_max_min,1.0,800,False,0.4762304688156649,0.2564317909007433,0.2564317909007433,0.5384615384615384,0.5384615384615384,False,0.23811516081300663,0.22442353906625873,1470439.0983673385,694775.4159836732,1583491.5983673383,5507950.000000001,0.0,0.0,775663.6823836653,-3924458.401632663,False,False
