episode_id,step_index,reward_delta_on_minus_off,offered_mbps_delta_on_minus_off,payload_kib_delta_on_minus_off,action_changed,matched_safe_delta
pcarv5_mixed_te01,213,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,214,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,215,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,216,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,217,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,218,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,219,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,220,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,221,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,222,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,223,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,224,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,225,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,226,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,227,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,228,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,229,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,230,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,231,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,232,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,233,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,234,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,235,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,236,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,237,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,238,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,239,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,240,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,241,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,242,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,243,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,244,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,245,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,246,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,247,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,248,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,249,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,250,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,251,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,252,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,253,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,254,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,255,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,256,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,257,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,258,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,259,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,260,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,261,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,262,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,263,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,264,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,265,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,266,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,267,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,268,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,269,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,270,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,271,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,272,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,273,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,274,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,275,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,276,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,277,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,278,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,279,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,280,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,281,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,282,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,283,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,284,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,285,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,286,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,287,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,288,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,289,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,290,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,291,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,292,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,293,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,294,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,295,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,296,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,297,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,298,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,299,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,300,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,301,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,302,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,303,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,304,,0.0,0.0,False,0
pcarv5_mixed_te01,305,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,306,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,307,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,308,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,309,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,310,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,311,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,312,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,313,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,314,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,315,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,316,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,317,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,318,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,319,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,320,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,321,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,322,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,323,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,324,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,325,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,326,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,327,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,328,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,329,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,330,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,331,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,332,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,333,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,334,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,335,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,336,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,337,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,338,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,339,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,340,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,341,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,342,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,343,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,344,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,345,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,346,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,347,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,348,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,349,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,350,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,351,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,352,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,353,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,354,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,355,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,356,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,357,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,358,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,359,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,360,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,361,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,362,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,363,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,364,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,365,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,366,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,367,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,368,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,369,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,370,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,371,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,372,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,373,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,374,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,375,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,376,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,377,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,378,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,379,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,380,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,381,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,382,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,383,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,384,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,385,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,386,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,387,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,388,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,389,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,390,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,391,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,392,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,393,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,394,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,395,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,396,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,397,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,398,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,399,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,400,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,401,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,402,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,403,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,404,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,405,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,406,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,407,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,408,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,409,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,410,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,411,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,412,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,413,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,414,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,415,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,416,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,417,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,418,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,419,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,420,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,421,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,422,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,423,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,424,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,425,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,426,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,427,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,428,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,429,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,430,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,431,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,432,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,433,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,434,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,435,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,436,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,437,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,438,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,439,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,440,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,441,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,442,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,443,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,444,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,445,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,446,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,447,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,448,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,449,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,450,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,451,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,452,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,453,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,454,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,455,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,456,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,457,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,458,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,459,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,460,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,461,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,462,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,463,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,464,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,465,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,466,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,467,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,468,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,469,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,470,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,471,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,472,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,473,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,474,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,475,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,476,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,477,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,478,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,479,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,480,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,481,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,482,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,483,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,484,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,485,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,486,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,487,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,488,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,489,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,490,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,491,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,492,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,493,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,494,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,495,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,496,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,497,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,498,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,499,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,500,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,501,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,502,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,503,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,504,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,505,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,506,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,507,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,508,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,509,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,510,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,511,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,512,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,513,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,514,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,515,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,516,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,517,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,518,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,519,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,520,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,521,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,522,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,523,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,524,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,525,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,526,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,527,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,528,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,529,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,530,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,531,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,532,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,533,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,534,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,535,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,536,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,537,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,538,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,539,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,540,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,541,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,542,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,543,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,544,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,545,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,546,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,547,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,548,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,549,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,550,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,551,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,552,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,553,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,554,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,555,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,556,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,557,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,558,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,559,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,560,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,561,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,562,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,563,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,564,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,565,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,566,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,567,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,568,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,569,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,570,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,571,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,572,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,573,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,574,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,575,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,576,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,577,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,578,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,579,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,580,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,581,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,582,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,583,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,584,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,585,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,586,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,587,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,588,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,589,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,590,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,591,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,592,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,593,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,594,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,595,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,596,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,597,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,598,0.0,0.0,0.0,False,0
pcarv5_mixed_te01,599,0.0,0.0,0.0,False,0
pcarv5_mixed_te02,0,0.0,0.0,0.0,False,0
pcarv5_mixed_te02,1,0.0,0.0,0.0,False,0
pcarv5_mixed_te02,2,0.0,0.0,0.0,False,0
pcarv5_mixed_te02,3,0.0,0.0,0.0,False,0
pcarv5_mixed_te02,4,0.0,0.0,0.0,False,0
pcarv5_mixed_te02,5,0.0,0.0,0.0,False,0
pcarv5_mixed_te02,6,0.0,0.0,0.0,False,0
pcarv5_mixed_te02,7,0.0,0.0,0.0,False,0
pcarv5_mixed_te02,8,0.0,0.0,0.0,False,0
pcarv5_mixed_te02,9,0.0,0.0,0.0,False,0
pcarv5_mixed_te02,10,0.0,0.0,0.0,False,0
pcarv5_mixed_te02,11,0.0,0.0,0.0,False,0
pcarv5_mixed_te02,12,0.0,0.0,0.0,False,0
pcarv5_mixed_te02,13,0.0,0.0,0.0,False,0
pcarv5_mixed_te02,14,0.0,0.0,0.0,False,0
pcarv5_mixed_te02,15,0.0,0.0,0.0,False,0
pcarv5_mixed_te02,16,0.0,0.0,0.0,False,0
pcarv5_mixed_te02,17,0.0,0.0,0.0,False,0
pcarv5_mixed_te02,18,0.0,0.0,0.0,False,0
pcarv5_mixed_te02,19,0.0,0.0,0.0,False,0
pcarv5_mixed_te02,20,0.0,0.0,0.0,False,0
pcarv5_mixed_te02,21,0.0,0.0,0.0,False,0
pcarv5_mixed_te02,22,0.0,0.0,0.0,False,0
pcarv5_mixed_te02,23,0.0,0.0,0.0,False,0
pcarv5_mixed_te02,24,0.0,0.0,0.0,False,0
pcarv5_mixed_te02,25,0.0,0.0,0.0,False,0
pcarv5_mixed_te02,26,0.0,0.0,0.0,False,0
pcarv5_mixed_te02,27,0.0,0.0,0.0,False,0
pcarv5_mixed_te02,28,0.0,0.0,0.0,False,0
pcarv5_mixed_te02,29,0.0,0.0,0.0,False,0
pcarv5_mixed_te02,30,0.0,0.0,0.0,False,0
pcarv5_mixed_te02,31,0.0,0.0,0.0,False,0
pcarv5_mixed_te02,32,0.0,0.0,0.0,False,0
pcarv5_mixed_te02,33,0.0,0.0,0.0,False,0
pcarv5_mixed_te02,34,0.0,0.0,0.0,False,0
pcarv5_mixed_te02,35,0.0,0.0,0.0,False,0
pcarv5_mixed_te02,36,0.0,0.0,0.0,False,0
pcarv5_mixed_te02,37,0.0,0.0,0.0,False,0
pcarv5_mixed_te02,38,0.0,0.0,0.0,False,0
pcarv5_mixed_te02,39,0.0,0.0,0.0,False,0
pcarv5_mixed_te02,40,0.0,0.0,0.0,False,0
pcarv5_mixed_te02,41,0.0,0.0,0.0,False,0
pcarv5_mixed_te02,42,0.0,0.0,0.0,False,0
pcarv5_mixed_te02,43,0.0,0.0,0.0,False,0
pcarv5_mixed_te02,44,0.0,0.0,0.0,False,0
pcarv5_mixed_te02,45,0.0,0.0,0.0,False,0
pcarv5_mixed_te02,46,0.0,0.0,0.0,False,0
pcarv5_mixed_te02,47,0.0,0.0,0.0,False,0
pcarv5_mixed_te02,48,0.0,0.0,0.0,False,0
pcarv5_mixed_te02,49,0.0,0.0,0.0,False,0
pcarv5_mixed_te02,50,0.0,0.0,0.0,False,0
pcarv5_mixed_te02,51,0.0,0.0,0.0,False,0
pcarv5_mixed_te02,52,0.0,0.0,0.0,False,0
pcarv5_mixed_te02,53,0.0,0.0,0.0,False,0
pcarv5_mixed_te02,54,0.0,0.0,0.0,False,0
pcarv5_mixed_te02,55,0.0,0.0,0.0,False,0
pcarv5_mixed_te02,56,0.0,0.0,0.0,False,0
pcarv5_mixed_te02,57,0.0,0.0,0.0,False,0
pcarv5_mixed_te02,58,0.0,0.0,0.0,False,0
pcarv5_mixed_te02,59,0.0,0.0,0.0,False,0
pcarv5_mixed_te02,60,0.0,0.0,0.0,False,0
pcarv5_mixed_te02,61,0.0,0.0,0.0,False,0
