plateau_index,commanded_noise_power_db,event_time_text,event_wall_ns_approx,rnti,frame,slot,instantaneous_pusch_snr_db,mcs,join_status
1,-8,11:25:14.582534,1787336714582534144,54415,564,18,16.0,20,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.582889,1787336714582888960,54415,564,19,16.0,20,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.585860,1787336714585860096,54415,565,7,15.0,20,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.586340,1787336714586339840,54415,565,8,15.5,20,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.586667,1787336714586667008,54415,565,9,15.5,20,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.662011,1787336714662010880,54415,575,8,16.0,20,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.680049,1787336714680048896,54415,577,17,15.5,20,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.683848,1787336714683847936,54415,578,7,15.5,20,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.687791,1787336714687791104,54415,578,17,15.0,20,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.688230,1787336714688230144,54415,578,18,16.0,20,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.688574,1787336714688573952,54415,578,19,16.0,20,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.691432,1787336714691431936,54415,579,7,15.5,20,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.691941,1787336714691941120,54415,579,8,16.0,20,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.692305,1787336714692305152,54415,579,9,16.0,20,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.695087,1787336714695086848,54415,579,17,15.5,20,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.695672,1787336714695672064,54415,579,18,16.0,20,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.696181,1787336714696180992,54415,579,19,16.0,20,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.768016,1787336714768016128,54415,589,8,16.0,20,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.775593,1787336714775592960,54415,590,7,15.0,20,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.776077,1787336714776077056,54415,590,8,16.0,20,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.776449,1787336714776449024,54415,590,9,16.0,20,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.779432,1787336714779431936,54415,590,17,15.0,20,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.779830,1787336714779830016,54415,590,18,16.0,20,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.780183,1787336714780183040,54415,590,19,16.0,20,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.783173,1787336714783173120,54415,591,7,15.0,20,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.783546,1787336714783545856,54415,591,8,16.0,20,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.783951,1787336714783951104,54415,591,9,16.0,20,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.860445,1787336714860444928,54415,601,8,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.879531,1787336714879531008,54415,603,17,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.883384,1787336714883384064,54415,604,7,15.5,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.887440,1787336714887439872,54415,604,17,15.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.887988,1787336714887987968,54415,604,18,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.888406,1787336714888406016,54415,604,19,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.891326,1787336714891325952,54415,605,7,15.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.891740,1787336714891740160,54415,605,8,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.892115,1787336714892115200,54415,605,9,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.895212,1787336714895212032,54415,605,17,15.5,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.895608,1787336714895608064,54415,605,18,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.896166,1787336714896166144,54415,605,19,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.898933,1787336714898932992,54415,606,7,15.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.899207,1787336714899207168,54415,606,8,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.976825,1787336714976825088,54415,616,8,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.980186,1787336714980186112,54415,616,17,15.5,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.984013,1787336714984013056,54415,617,7,15.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.984447,1787336714984446976,54415,617,8,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.984809,1787336714984808960,54415,617,9,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.987811,1787336714987811072,54415,617,17,15.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.988257,1787336714988257024,54415,617,18,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.988699,1787336714988698880,54415,617,19,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.991616,1787336714991616000,54415,618,7,15.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.992196,1787336714992196096,54415,618,8,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.992585,1787336714992584960,54415,618,9,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.995540,1787336714995539968,54415,618,17,15.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:14.995930,1787336714995929856,54415,618,18,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.069194,1787336715069193984,54415,628,8,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.076645,1787336715076644864,54415,629,7,15.5,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.077039,1787336715077039104,54415,629,8,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.077389,1787336715077389056,54415,629,9,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.080537,1787336715080537088,54415,629,17,15.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.080937,1787336715080936960,54415,629,18,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.081533,1787336715081532928,54415,629,19,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.084229,1787336715084229120,54415,630,7,15.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.084763,1787336715084763136,54415,630,8,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.085169,1787336715085169152,54415,630,9,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.088243,1787336715088242944,54415,630,17,15.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.088503,1787336715088502784,54415,630,18,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.181697,1787336715181696768,54415,640,7,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.185637,1787336715185637120,54415,640,17,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.189333,1787336715189332992,54415,641,7,15.5,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.189661,1787336715189660928,54415,641,8,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.190139,1787336715190139136,54415,641,9,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.193158,1787336715193157888,54415,641,17,15.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.193511,1787336715193510912,54415,641,18,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.194026,1787336715194025984,54415,641,19,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.196851,1787336715196850944,54415,642,7,15.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.197341,1787336715197340928,54415,642,8,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.197685,1787336715197684992,54415,642,9,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.200576,1787336715200576000,54415,642,17,15.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.200983,1787336715200983040,54415,642,18,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.273271,1787336715273271040,54415,652,8,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.280612,1787336715280612096,54415,653,7,15.5,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.281043,1787336715281042944,54415,653,8,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.281426,1787336715281425920,54415,653,9,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.284360,1787336715284359936,54415,653,17,15.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.284777,1787336715284776960,54415,653,18,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.285290,1787336715285289984,54415,653,19,15.5,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.288204,1787336715288204032,54415,654,7,15.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.288681,1787336715288680960,54415,654,8,15.5,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.289062,1787336715289062144,54415,654,9,15.5,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.292339,1787336715292339200,54415,654,17,15.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.292634,1787336715292634112,54415,654,18,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.365027,1787336715365027072,54415,664,8,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.379799,1787336715379798784,54415,666,7,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.383446,1787336715383446016,54415,666,17,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.387277,1787336715387276800,54415,667,7,15.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.387754,1787336715387753984,54415,667,8,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.388148,1787336715388147968,54415,667,9,15.5,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.391011,1787336715391011072,54415,667,17,15.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.391493,1787336715391493120,54415,667,18,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.392018,1787336715392018176,54415,667,19,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.394976,1787336715394976000,54415,668,7,15.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.395425,1787336715395425024,54415,668,8,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.395828,1787336715395827968,54415,668,9,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.398838,1787336715398838016,54415,668,17,15.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.399114,1787336715399113984,54415,668,18,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.471821,1787336715471821056,54415,678,8,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.479058,1787336715479057920,54415,679,7,15.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.479482,1787336715479481856,54415,679,8,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.479920,1787336715479919872,54415,679,9,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.482887,1787336715482886912,54415,679,17,15.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.483287,1787336715483287040,54415,679,18,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.483758,1787336715483758080,54415,679,19,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.486608,1787336715486608128,54415,680,7,15.5,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.487142,1787336715487142144,54415,680,8,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.487437,1787336715487437056,54415,680,9,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.490308,1787336715490308096,54415,680,17,15.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.490751,1787336715490750976,54415,680,18,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.562686,1787336715562685952,54415,690,8,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.581251,1787336715581250816,54415,692,17,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.584852,1787336715584851968,54415,693,7,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.588795,1787336715588794880,54415,693,17,15.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.589307,1787336715589307136,54415,693,18,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.589695,1787336715589694976,54415,693,19,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.592479,1787336715592478976,54415,694,7,15.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.592971,1787336715592971008,54415,694,8,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.593383,1787336715593383168,54415,694,9,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.596203,1787336715596203008,54415,694,17,15.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.596675,1787336715596674816,54415,694,18,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.597086,1787336715597085952,54415,694,19,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.600056,1787336715600055808,54415,695,7,15.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.600582,1787336715600581888,54415,695,8,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.675419,1787336715675419136,54415,705,8,15.5,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.678668,1787336715678668032,54415,705,17,15.5,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.682470,1787336715682470144,54415,706,7,15.5,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.683217,1787336715683217152,54415,706,8,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.683720,1787336715683720192,54415,706,9,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.686618,1787336715686618112,54415,706,17,15.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.687055,1787336715687055104,54415,706,18,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.687386,1787336715687386112,54415,706,19,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.690038,1787336715690038016,54415,707,7,15.5,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.690624,1787336715690624000,54415,707,8,15.5,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.691064,1787336715691063808,54415,707,9,15.5,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.694023,1787336715694022912,54415,707,17,15.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.694447,1787336715694447104,54415,707,18,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.765596,1787336715765595904,54415,717,8,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.779787,1787336715779787008,54415,719,7,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.783852,1787336715783852032,54415,719,17,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.787761,1787336715787760896,54415,720,7,15.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.788469,1787336715788468992,54415,720,8,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.788830,1787336715788829952,54415,720,9,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.791596,1787336715791596032,54415,720,17,15.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.792386,1787336715792386048,54415,720,18,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.792695,1787336715792695040,54415,720,19,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.795505,1787336715795505152,54415,721,7,15.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.796031,1787336715796030976,54415,721,8,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.796412,1787336715796411904,54415,721,9,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.799395,1787336715799395072,54415,721,17,15.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.799685,1787336715799685120,54415,721,18,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.871563,1787336715871563008,54415,731,8,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.878881,1787336715878881024,54415,732,7,15.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.879264,1787336715879264000,54415,732,8,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.879591,1787336715879590912,54415,732,9,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.882795,1787336715882795008,54415,732,17,15.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.883164,1787336715883163904,54415,732,18,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.883477,1787336715883476992,54415,732,19,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.886450,1787336715886450176,54415,733,7,15.5,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.886766,1787336715886766080,54415,733,8,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.887117,1787336715887116800,54415,733,9,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.890167,1787336715890167040,54415,733,17,15.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.890301,1787336715890300928,54415,733,18,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.963269,1787336715963269120,54415,743,8,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.981707,1787336715981707008,54415,745,17,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.985727,1787336715985726976,54415,746,7,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.989575,1787336715989574912,54415,746,17,15.5,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.989923,1787336715989923072,54415,746,18,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.990257,1787336715990257152,54415,746,19,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.993295,1787336715993294848,54415,747,7,15.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.993715,1787336715993714944,54415,747,8,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.994093,1787336715994093056,54415,747,9,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.996943,1787336715996943104,54415,747,17,15.5,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.997386,1787336715997385984,54415,747,18,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:15.997927,1787336715997926912,54415,747,19,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:16.001059,1787336716001059072,54415,748,7,15.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:16.001195,1787336716001195008,54415,748,8,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:16.077903,1787336716077903104,54415,758,8,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:16.080862,1787336716080861952,54415,758,17,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:16.084948,1787336716084947968,54415,759,7,15.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:16.085372,1787336716085371904,54415,759,8,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:16.085757,1787336716085756928,54415,759,9,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:16.088734,1787336716088733952,54415,759,17,15.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:16.089160,1787336716089159936,54415,759,18,15.5,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:16.089683,1787336716089682944,54415,759,19,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:16.092629,1787336716092628992,54415,760,7,15.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:16.093165,1787336716093164800,54415,760,8,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:16.093487,1787336716093487104,54415,760,9,15.5,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:16.096493,1787336716096493056,54415,760,17,15.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:16.096823,1787336716096823040,54415,760,18,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:16.169740,1787336716169740032,54415,770,8,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:16.177015,1787336716177015040,54415,771,7,15.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:16.177516,1787336716177516032,54415,771,8,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:16.177816,1787336716177815808,54415,771,9,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:16.180704,1787336716180704000,54415,771,17,15.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:16.181173,1787336716181172992,54415,771,18,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:16.181627,1787336716181627136,54415,771,19,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:16.184513,1787336716184513024,54415,772,7,15.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:16.184933,1787336716184932864,54415,772,8,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:16.185242,1787336716185241856,54415,772,9,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:16.188191,1787336716188190976,54415,772,17,15.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:16.188724,1787336716188723968,54415,772,18,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:16.261924,1787336716261924096,54415,782,8,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
1,-8,11:25:16.280737,1787336716280737024,54415,784,17,16.0,19,DESCRIPTIVE_APPROXIMATE_NOT_CAUSAL
