time,rnti,frame,slot,snrx10,tpc,rssi
20:48:03.463639,61809,88,17,100,1,937
20:48:03.516753,61809,93,7,100,1,929
20:48:05.290327,49395,243,7,100,1,937
20:48:05.500010,49395,261,17,100,1,937
20:48:05.527952,61809,264,7,100,1,937
20:48:06.227922,49395,316,17,100,1,937
20:48:06.721104,61809,359,7,100,1,937
20:48:07.244985,49395,399,7,100,1,929
20:48:07.710286,61809,439,17,100,1,937
20:48:08.227814,61809,481,7,100,1,937
20:48:08.319419,49395,489,7,100,1,937
20:48:08.711790,49395,523,17,100,1,937
20:48:09.093200,61809,557,7,100,1,937
20:48:09.159898,61809,561,7,100,1,929
20:48:09.264490,61809,570,7,100,1,929
20:48:09.270396,61809,570,17,100,1,929
20:48:09.470468,49395,588,7,100,1,929
20:48:09.711843,49395,609,17,100,1,937
20:48:09.756988,49395,613,17,100,1,929
20:48:09.808669,49395,618,7,100,1,929
20:48:10.403496,61809,668,7,100,1,937
20:48:10.870044,49395,709,17,100,1,937
20:48:11.343149,61809,744,17,100,1,937
20:48:11.468966,61809,755,17,100,1,937
20:48:11.635359,49395,770,7,100,1,937
20:48:11.784883,61809,783,7,100,1,929
20:48:12.391964,61809,835,17,100,1,937
20:48:12.542120,61809,848,17,100,1,937
20:48:12.686600,61809,861,7,100,1,937
20:48:13.459724,49395,921,7,100,1,937
20:48:13.602575,61809,933,17,100,1,937
20:48:14.491334,61809,1007,7,100,1,929
20:48:14.740664,49395,5,7,100,1,937
20:48:14.888369,49395,18,7,100,1,937
20:48:15.662051,61809,85,7,100,1,937
20:48:15.737719,61809,91,17,100,1,937
20:48:15.813459,61809,98,7,100,1,937
20:48:15.842239,61809,100,17,100,1,937
20:48:16.637920,61809,160,7,100,1,937
20:48:17.009824,61809,192,17,100,1,937
20:48:17.191423,49395,208,7,100,1,937
20:48:17.514375,49395,233,17,100,1,937
20:48:17.561685,49395,237,17,100,1,937
20:48:18.088329,61809,283,7,100,1,937
20:48:18.551025,49395,323,17,100,1,929
20:48:18.720184,49395,338,7,100,1,937
20:48:18.935841,49395,356,17,100,1,937
20:48:19.783001,49395,422,7,100,1,937
20:48:20.248994,61809,461,17,100,1,937
20:48:20.396835,61809,474,7,100,1,944
20:48:20.644346,49395,495,17,100,1,937
20:48:20.730142,49395,503,7,100,1,937
20:48:21.456170,61809,567,7,100,1,937
20:48:21.552731,61809,575,17,100,1,937
20:48:22.362723,61809,644,7,100,1,944
20:48:22.419150,61809,649,7,100,1,937
20:48:22.813102,49395,674,17,100,1,937
20:48:23.006471,49395,689,7,100,1,937
20:48:23.024207,49395,690,17,100,1,937
20:48:23.468075,49395,729,7,100,1,937
20:48:23.532145,61809,734,17,100,1,937
20:48:23.630266,61809,743,7,100,1,937
20:48:23.745922,61809,753,7,100,1,937
20:48:23.994663,49395,772,7,100,1,937
20:48:24.540457,49395,820,17,100,1,937
20:48:25.169386,49395,874,7,100,1,937
20:48:25.586987,61809,910,7,100,1,937
20:48:25.681376,61809,917,17,100,1,937
20:48:25.804536,61809,928,7,100,1,929
20:48:29.573508,49395,206,7,100,1,937
20:48:30.005297,49395,243,7,100,1,937
20:48:30.980968,49395,319,17,100,1,937
20:48:31.316461,61809,343,7,100,1,937
20:48:31.744990,61809,384,17,100,1,937
20:48:31.939995,49395,403,17,100,1,937
20:48:32.649780,61809,471,7,100,1,937
20:48:32.743877,61809,480,7,100,1,937
20:48:35.182580,61809,682,7,100,1,937
20:48:40.906331,49395,156,7,100,1,937
