seq,send_monotonic_ns,send_wall_ns,send_ok,acked,ack_monotonic_ns,ack_source_expected,ack_latency_ms
396,1590170238751781,1787375525175207160,1,1,1590170312835449,1,74.0837
397,1590170338753246,1787375525275208682,1,1,1590170385366014,1,46.6128
398,1590170438751014,1787375525375206503,1,1,1590170457941541,1,19.1905
399,1590170538751138,1787375525475206577,1,1,1590170593998358,1,55.2472
400,1590170638751718,1787375525575207088,1,1,1590170664229214,1,25.4775
401,1590170738751689,1787375525675207167,1,1,1590170801111205,1,62.3595
402,1590170838752025,1787375525775207572,1,1,1590170871251401,1,32.4994
403,1590170938753814,1787375525875209105,1,1,1590171007498979,1,68.7452
404,1590171038753131,1787375525975208425,1,1,1590171079425479,1,40.6723
405,1590171138751796,1787375526075207223,1,1,1590171237819888,1,99.0681
406,1590171238754431,1787375526175209804,1,1,1590171261614052,1,22.8596
407,1590171338777762,1787375526275233224,1,1,1590171375532860,1,36.7551
408,1590171438752584,1787375526375207888,1,1,1590171514466586,1,75.7140
409,1590171538754527,1787375526475210016,1,1,1590171589413451,1,50.6589
410,1590171638880847,1787375526575336465,1,1,1590171663658193,1,24.7773
411,1590171738751125,1787375526675206669,1,1,1590171778927945,1,40.1768
412,1590171838756585,1787375526775212254,1,1,1590171853646530,1,14.8899
413,1590171938751150,1787375526875206719,1,1,1590171995449902,1,56.6988
414,1590172038752570,1787375526975207968,1,1,1590172069699232,1,30.9467
415,1590172138750768,1787375527075206454,1,1,1590172212720409,1,73.9696
416,1590172238752877,1787375527175208512,1,1,1590172271225207,1,32.4723
417,1590172338847041,1787375527275302828,1,1,1590172408171750,1,69.3247
418,1590172438754084,1787375527375209514,1,1,1590172483028219,1,44.2741
419,1590172538760026,1787375527475215444,1,1,1590172591053954,1,52.2939
420,1590172638756695,1787375527575212205,1,1,1590172679661919,1,40.9052
421,1590172738764654,1787375527675220456,1,1,1590172755309775,1,16.5451
422,1590172838755634,1787375527775211301,1,1,1590172898875205,1,60.1196
423,1590172938764422,1787375527875220127,1,1,1590172976669597,1,37.9052
424,1590173038751878,1787375527975207345,1,1,1590173052006711,1,13.2548
425,1590173138753161,1787375528075208800,1,1,1590173204908107,1,66.1549
426,1590173238753452,1787375528175208857,1,1,1590173281709077,1,42.9556
427,1590173338754236,1787375528275209905,1,1,1590173356926214,1,18.1720
428,1590173438773730,1787375528375229362,1,1,1590173503480194,1,64.7065
429,1590173538861276,1787375528475317023,1,1,1590173579963547,1,41.1023
430,1590173638752515,1787375528575208004,1,1,1590173656714682,1,17.9622
431,1590173738751512,1787375528675206906,1,1,1590173802853995,1,64.1025
432,1590173838752120,1787375528775207907,1,1,1590173877541596,1,38.7895
433,1590173938752296,1787375528875208031,1,1,1590173954841786,1,16.0895
434,1590174038752892,1787375528975208578,1,1,1590174098062014,1,59.3091
435,1590174138753057,1787375529075208748,1,1,1590174174591823,1,35.8388
436,1590174238752467,1787375529175207991,1,1,1590174319417862,1,80.6654
437,1590174338751530,1787375529275206916,1,1,1590174368181811,1,29.4303
438,1590174438761934,1787375529375218162,1,1,1590174511603487,1,72.8416
439,1590174538751414,1787375529475206956,1,1,1590174586470110,1,47.7187
440,1590174638753995,1787375529575209744,1,1,1590174658551737,1,19.7977
441,1590174738753734,1787375529675209146,1,1,1590174784397413,1,45.6437
442,1590174838761449,1787375529775217122,1,1,1590174854011672,1,15.2502
443,1590174938751833,1787375529875207322,1,1,1590174964973318,1,26.2215
444,1590175038765282,1787375529975221210,1,1,1590175112355883,1,73.5906
445,1590175138751746,1787375530075207174,1,1,1590175189357167,1,50.6054
446,1590175238758897,1787375530175214438,1,1,1590175264449496,1,25.6906
447,1590175338760771,1787375530275216466,1,1,1590175402043706,1,63.2829
448,1590175438756585,1787375530375212000,1,1,1590175473619036,1,34.8625
449,1590175538766526,1787375530475222234,1,1,1590175605537137,1,66.7706
450,1590175638757776,1787375530575213394,1,1,1590175672086749,1,33.3290
451,1590175738759275,1787375530675214773,1,1,1590175799550806,1,60.7915
452,1590175838979351,1787375530775435049,1,1,1590175867807788,1,28.8284
453,1590175938755216,1787375530875210845,1,1,1590175958453763,1,19.6985
454,1590176038770246,1787375530975225839,1,1,1590176087096657,1,48.3264
455,1590176138759761,1787375531075215540,1,1,1590176157872095,1,19.1123
456,1590176238761480,1787375531175217054,1,1,1590176314508608,1,75.7471
457,1590176338754855,1787375531275210373,1,1,1590176365960947,1,27.2061
458,1590176438751708,1787375531375207196,1,1,1590176487669049,1,48.9173
459,1590176538750844,1787375531475206336,1,1,1590176599622757,1,60.8719
460,1590176638752384,1787375531575208070,1,1,1590176678493087,1,39.7407
461,1590176738751739,1787375531675207286,1,1,1590176757009722,1,18.2580
462,1590176838752151,1787375531775207588,1,1,1590176901785313,1,63.0332
463,1590176938752589,1787375531875208261,1,1,1590176978348174,1,39.5956
464,1590177038752399,1787375531975207929,1,1,1590177093099236,1,54.3468
465,1590177138753584,1787375532075209121,1,1,1590177168587171,1,29.8336
466,1590177238757534,1787375532175213295,1,1,1590177314172395,1,75.4149
467,1590177338753375,1787375532275208758,1,1,1590177389193438,1,50.4401
468,1590177438760259,1787375532375215676,1,1,1590177464663792,1,25.9035
469,1590177538752976,1787375532475208439,1,1,1590177570221534,1,31.4686
470,1590177638755042,1787375532575210563,1,1,1590177698689101,1,59.9341
471,1590177738753146,1787375532675208782,1,1,1590177810624595,1,71.8714
472,1590177838771541,1787375532775226945,1,1,1590177875207862,1,36.4363
473,1590177938756843,1787375532875212258,1,1,1590178020575079,1,81.8182
474,1590178038755246,1787375532975210661,1,1,1590178084391652,1,45.6364
475,1590178138763723,1787375533075219164,1,1,1590178156816648,1,18.0529
476,1590178238756386,1787375533175211913,1,1,1590178251618112,1,12.8617
477,1590178338799338,1787375533275254754,1,1,1590178400478203,1,61.6789
478,1590178438901494,1787375533375356983,1,1,1590178471703171,1,32.8017
479,1590178538760172,1787375533475215767,1,1,1590178608498360,1,69.7382
480,1590178638757830,1787375533575213339,1,1,1590178680346373,1,41.5885
481,1590178738759452,1787375533675215176,1,1,1590178752395152,1,13.6357
482,1590178838757526,1787375533775212848,1,1,1590178914258040,1,75.5005
483,1590178938852581,1787375533875308678,1,1,1590178985897768,1,47.0452
484,1590179038899835,1787375533975355599,1,1,1590179102764060,1,63.8642
485,1590179138841539,1787375534075297452,1,1,1590179173787933,1,34.9464
486,1590179238931951,1787375534175387628,1,1,1590179312091152,1,73.1592
487,1590179338762268,1787375534275217896,1,1,1590179383353902,1,44.5916
488,1590179438760011,1787375534375216049,1,1,1590179455711338,1,16.9513
489,1590179538752426,1787375534475208001,1,1,1590179591045042,1,52.2926
490,1590179638751830,1787375534575207189,1,1,1590179662433879,1,23.6820
491,1590179738754438,1787375534675209770,1,1,1590179799655099,1,60.9007
492,1590179838754251,1787375534775209852,1,1,1590179871108436,1,32.3542
493,1590179938756633,1787375534875212421,1,1,1590180006803583,1,68.0469
494,1590180038751605,1787375534975207016,1,1,1590180077991872,1,39.2403
495,1590180138753030,1787375535075208607,1,1,1590180235377632,1,96.6246
496,1590180238752503,1787375535175208058,1,1,1590180306764782,1,68.0123
497,1590180338752217,1787375535275207658,1,1,1590180358569431,1,19.8172
498,1590180438751562,1787375535375207037,1,1,1590180494495671,1,55.7441
499,1590180538752351,1787375535475208030,1,1,1590180566168739,1,27.4164
500,1590180638752215,1787375535575207770,1,1,1590180705852595,1,67.1004
501,1590180738735346,1787375535675190921,1,1,1590180781062017,1,42.3267
502,1590180838752019,1787375535775207438,1,1,1590180854986349,1,16.2343
503,1590180938751629,1787375535875207282,1,1,1590180996307501,1,57.5559
504,1590181038754632,1787375535975210302,1,1,1590181070790036,1,32.0354
505,1590181138753074,1787375536075208408,1,1,1590181191908790,1,53.1557
506,1590181238753828,1787375536175209254,1,1,1590181265663669,1,26.9098
507,1590181338752085,1787375536275207604,1,1,1590181406205217,1,67.4531
508,1590181438752924,1787375536375208367,1,1,1590181481432925,1,42.6800
509,1590181538753526,1787375536475209045,1,1,1590181562959679,1,24.2062
510,1590181638754130,1787375536575209609,1,1,1590181706014289,1,67.2602
511,1590181738752386,1787375536675208069,1,1,1590181779458754,1,40.7064
512,1590181838752138,1787375536775207675,1,1,1590181854103937,1,15.3518
513,1590181938751992,1787375536875207430,1,1,1590181955043167,1,16.2912
514,1590182038750712,1787375536975206097,1,1,1590182096404217,1,57.6535
515,1590182138751270,1787375537075206631,1,1,1590182169987716,1,31.2364
516,1590182238752941,1787375537175208361,1,1,1590182295863816,1,57.1109
517,1590182338751679,1787375537275207079,1,1,1590182370488145,1,31.7365
518,1590182438752615,1787375537375207952,1,1,1590182511257398,1,72.5048
519,1590182538752570,1787375537475207981,1,1,1590182586670029,1,47.9175
520,1590182638752926,1787375537575208256,1,1,1590182700169417,1,61.4165
521,1590182738755718,1787375537675211084,1,1,1590182773757700,1,35.0020
522,1590182838751265,1787375537775206779,1,1,1590182876731542,1,37.9803
523,1590182938750978,1787375537875206424,1,1,1590183014463320,1,75.7123
524,1590183038751077,1787375537975206468,1,1,1590183088389009,1,49.6379
525,1590183138750812,1787375538075206129,1,1,1590183162241380,1,23.4906
526,1590183238752246,1787375538175207923,1,1,1590183260533383,1,21.7811
527,1590183338751729,1787375538275207059,1,1,1590183401894129,1,63.1424
528,1590183438751292,1787375538375206653,1,1,1590183502459104,1,63.7078
529,1590183538752226,1787375538475207839,1,1,1590183576107299,1,37.3551
530,1590183638752052,1787375538575207409,1,1,1590183650696138,1,11.9441
531,1590183738752089,1787375538675207463,1,1,1590183774816917,1,36.0648
532,1590183838752275,1787375538775207606,1,1,1590183913144968,1,74.3927
533,1590183938754359,1787375538875210020,1,1,1590183987702803,1,48.9484
534,1590184038765121,1787375538975220787,1,1,1590184064339233,1,25.5741
535,1590184138753223,1787375539075208597,1,1,1590184238978762,1,100.2255
536,1590184238754908,1787375539175210289,1,1,1590184314059836,1,75.3049
537,1590184338754854,1787375539275210764,1,1,1590184388384984,1,49.6301
538,1590184438751165,1787375539375206697,1,1,1590184463023859,1,24.2727
539,1590184538753017,1787375539475208517,1,1,1590184564765052,1,26.0120
540,1590184638751395,1787375539575206876,1,1,1590184714618788,1,75.8674
541,1590184738752631,1787375539675208195,1,1,1590184790321785,1,51.5692
542,1590184838752580,1787375539775208097,1,1,1590184864842622,1,26.0900
543,1590184938752503,1787375539875207947,1,1,1590184986401368,1,47.6489
544,1590185038757406,1787375539975213076,1,1,1590185115772323,1,77.0149
545,1590185138752965,1787375540075208431,1,1,1590185189452708,1,50.6997
546,1590185238753303,1787375540175209035,1,1,1590185274108196,1,35.3549
547,1590185338753079,1787375540275208628,1,1,1590185416139535,1,77.3865
548,1590185438752604,1787375540375207972,1,1,1590185491281388,1,52.5288
549,1590185538820659,1787375540475276191,1,1,1590185564403100,1,25.5824
550,1590185638759096,1787375540575214754,1,1,1590185666690112,1,27.9310
551,1590185738897410,1787375540675353257,1,1,1590185797088095,1,58.1907
552,1590185838899635,1787375540775355339,1,1,1590185861769789,1,22.8702
553,1590185938760795,1787375540875216273,1,1,1590185985193073,1,46.4323
554,1590186038762990,1787375540975218589,1,1,1590186051389418,1,12.6264
555,1590186138891381,1787375541075347152,1,1,1590186178238596,1,39.3472
556,1590186238897981,1787375541175353650,1,1,1590186279303270,1,40.4053
557,1590186338756806,1787375541275212422,1,1,1590186351614743,1,12.8579
558,1590186438755385,1787375541375211186,1,1,1590186488047068,1,49.2917
559,1590186538822732,1787375541475278462,1,1,1590186558237965,1,19.4152
560,1590186638845353,1787375541575300826,1,1,1590186674893859,1,36.0485
561,1590186738888431,1787375541675343940,1,1,1590186792657718,1,53.7693
562,1590186838859943,1787375541775315526,1,1,1590186863099296,1,24.2394
563,1590186938751102,1787375541875206773,1,1,1590186998879898,1,60.1288
564,1590187038750719,1787375541975206314,1,1,1590187070673153,1,31.9224
565,1590187138751565,1787375542075206958,1,1,1590187206767667,1,68.0161
566,1590187238750915,1787375542175206311,1,1,1590187283077143,1,44.3262
567,1590187338758511,1787375542275214588,1,1,1590187354309617,1,15.5511
568,1590187438797285,1787375542375253041,1,1,1590187491406261,1,52.6090
569,1590187538762857,1787375542475218543,1,1,1590187564081723,1,25.3189
570,1590187638759150,1787375542575214660,1,1,1590187697823269,1,59.0641
571,1590187738763629,1787375542675219247,1,1,1590187772949397,1,34.1858
572,1590187838753011,1787375542775208600,1,1,1590187915823140,1,77.0701
573,1590187938752228,1787375542875207772,1,1,1590187988516219,1,49.7640
574,1590188038752062,1787375542975207404,1,1,1590188062731887,1,23.9798
575,1590188138752981,1787375543075208529,1,1,1590188202413644,1,63.6607
576,1590188238752556,1787375543175207917,1,1,1590188275414589,1,36.6620
577,1590188338752221,1787375543275207674,1,1,1590188415947987,1,77.1958
578,1590188438752739,1787375543375208161,1,1,1590188465029025,1,26.2763
579,1590188538758601,1787375543475214290,1,1,1590188569864825,1,31.1062
580,1590188638752755,1787375543575208209,1,1,1590188698104318,1,59.3516
581,1590188738752478,1787375543675207914,1,1,1590188765462264,1,26.7098
582,1590188838755063,1787375543775210596,1,1,1590188893828987,1,55.0739
583,1590188938752854,1787375543875208487,1,1,1590188962042595,1,23.2897
584,1590189038753407,1787375543975209056,1,1,1590189090035389,1,51.2820
585,1590189138753679,1787375544075209459,1,1,1590189157723896,1,18.9702
586,1590189238751791,1787375544175207431,1,1,1590189300914090,1,62.1623
587,1590189338751859,1787375544275207270,1,1,1590189350686650,1,11.9348
588,1590189438753411,1787375544375209003,1,1,1590189489451020,1,50.6976
589,1590189538858307,1787375544475313895,1,1,1590189563712378,1,24.8541
590,1590189638879378,1787375544575335040,1,1,1590189703264956,1,64.3856
591,1590189738859839,1787375544675315353,1,1,1590189777016928,1,38.1571
592,1590189838889027,1787375544775344678,1,1,1590189916204781,1,77.3158
593,1590189938857250,1787375544875313024,1,1,1590189990161342,1,51.3041
594,1590190038755211,1787375544975210801,1,1,1590190062508679,1,23.7535
595,1590190138891219,1787375545075346736,1,1,1590190238632242,1,99.7410
596,1590190238760611,1787375545175216051,1,1,1590190308581232,1,69.8206
597,1590190338751947,1787375545275207636,1,1,1590190379137890,1,40.3859
598,1590190438751820,1787375545375207247,1,1,1590190513401437,1,74.6496
599,1590190538752066,1787375545475207494,1,1,1590190583990237,1,45.2382
600,1590190638752500,1787375545575208011,1,1,1590190655361521,1,16.6090
601,1590190738759690,1787375545675215266,1,1,1590190767135606,1,28.3759
602,1590190838756866,1787375545775212681,1,1,1590190898801579,1,60.0447
603,1590190938762631,1787375545875218484,1,1,1590190970815974,1,32.0533
604,1590191038767492,1787375545975222869,1,1,1590191105311912,1,66.5444
605,1590191138752458,1787375546075207848,1,1,1590191175497244,1,36.7448
606,1590191238752589,1787375546175207981,1,1,1590191294093589,1,55.3410
607,1590191338760032,1787375546275215947,1,1,1590191365038761,1,26.2787
608,1590191438757696,1787375546375213251,1,1,1590191500526254,1,61.7686
609,1590191538760300,1787375546475215993,1,1,1590191571643555,1,32.8833
610,1590191638759652,1787375546575215491,1,1,1590191708647973,1,69.8883
611,1590191738722315,1787375546675177918,1,1,1590191779598661,1,40.8763
612,1590191838754561,1787375546775210363,1,1,1590191914937034,1,76.1825
613,1590191938838160,1787375546875294150,1,1,1590191974856878,1,36.0187
614,1590192038879099,1787375546975334787,1,1,1590192074051819,1,35.1727
615,1590192138753143,1787375547075208548,1,1,1590192234063525,1,95.3104
616,1590192238756077,1787375547175211470,1,1,1590192261480176,1,22.7241
617,1590192338752021,1787375547275207406,1,1,1590192397590764,1,58.8387
618,1590192438752561,1787375547375207967,1,1,1590192503113974,1,64.3614
619,1590192538752119,1787375547475207571,1,1,1590192573010227,1,34.2581
620,1590192638753555,1787375547575208978,1,1,1590192709812542,1,71.0590
621,1590192738752050,1787375547675207553,1,1,1590192762874684,1,24.1226
622,1590192838751850,1787375547775207322,1,1,1590192908201917,1,69.4501
623,1590192938752202,1787375547875207610,1,1,1590192979478169,1,40.7260
624,1590193038754161,1787375547975209732,1,1,1590193051970579,1,13.2164
625,1590193138751909,1787375548075207338,1,1,1590193189378377,1,50.6265
626,1590193238782703,1787375548175238301,1,1,1590193300115197,1,61.3325
627,1590193338764110,1787375548275219442,1,1,1590193371224319,1,32.4602
628,1590193438757156,1787375548375212860,1,1,1590193508554382,1,69.7972
629,1590193538760844,1787375548475216537,1,1,1590193580510601,1,41.7498
630,1590193638756913,1787375548575212393,1,1,1590193652323060,1,13.5661
631,1590193738751982,1787375548675207564,1,1,1590193779728576,1,40.9766
632,1590193838763134,1787375548775218584,1,1,1590193914014289,1,75.2512
633,1590193938768920,1787375548875224522,1,1,1590193985537650,1,46.7687
634,1590194038753392,1787375548975209042,1,1,1590194063708733,1,24.9553
635,1590194138757925,1787375549075213625,1,1,1590194212952725,1,74.1948
636,1590194238751837,1787375549175207320,1,1,1590194289550614,1,50.7988
637,1590194338752137,1787375549275207437,1,1,1590194363533259,1,24.7811
638,1590194438751769,1787375549375207081,1,1,1590194497025327,1,58.2736
639,1590194538760246,1787375549475215577,1,1,1590194568780353,1,30.0201
640,1590194638751683,1787375549575207421,1,1,1590194713608739,1,74.8571
641,1590194738758266,1787375549675213911,1,1,1590194791129621,1,52.3714
642,1590194838751729,1787375549775207297,1,1,1590194866561134,1,27.8094
643,1590194938751819,1787375549875207231,1,1,1590195011800519,1,73.0487
644,1590195038751386,1787375549975206684,1,1,1590195088111380,1,49.3600
645,1590195138755963,1787375550075211539,1,1,1590195176314748,1,37.5588
646,1590195238752545,1787375550175208191,1,1,1590195276457305,1,37.7048
647,1590195338751955,1787375550275207283,1,1,1590195353654339,1,14.9024
648,1590195438753273,1787375550375208691,1,1,1590195499275225,1,60.5220
649,1590195538751033,1787375550475206335,1,1,1590195575784896,1,37.0339
650,1590195638751407,1787375550575206855,1,1,1590195652889848,1,14.1384
651,1590195738752065,1787375550675207483,1,1,1590195768418544,1,29.6665
652,1590195838752121,1787375550775207538,1,1,1590195910360504,1,71.6084
653,1590195938754790,1787375550875210227,1,1,1590195988929790,1,50.1750
654,1590196038752444,1787375550975208005,1,1,1590196065237811,1,26.4854
655,1590196138756438,1787375551075212070,1,1,1590196163023078,1,24.2666
656,1590196238752380,1787375551175207778,1,1,1590196255819573,1,17.0672
657,1590196338751768,1787375551275207180,1,1,1590196395827619,1,57.0759
658,1590196438755283,1787375551375210706,1,1,1590196469885004,1,31.1297
659,1590196538753155,1787375551475208671,1,1,1590196609824120,1,71.0710
660,1590196638753987,1787375551575209373,1,1,1590196682996169,1,44.2422
661,1590196738752224,1787375551675207704,1,1,1590196788767042,1,50.0148
662,1590196838754328,1787375551775209723,1,1,1590196862722098,1,23.9678
663,1590196938758653,1787375551875214222,1,1,1590197003361419,1,64.6028
664,1590197038751548,1787375551975207048,1,1,1590197076651823,1,37.9003
665,1590197138770836,1787375552075226232,1,1,1590197246496284,1,107.7254
666,1590197238752142,1787375552175207607,1,1,1590197251923686,1,13.1715
667,1590197338782115,1787375552275237788,1,1,1590197394743017,1,55.9609
668,1590197438754651,1787375552375210048,1,1,1590197515735366,1,76.9807
669,1590197538755201,1787375552475210595,1,1,1590197590602757,1,51.8476
670,1590197638752329,1787375552575207733,1,1,1590197664831014,1,26.0787
671,1590197738755395,1787375552675210792,1,1,1590197807272274,1,68.5169
672,1590197838754656,1787375552775210063,1,1,1590197857365742,1,18.6111
673,1590197938751590,1787375552875207032,1,1,1590198014664373,1,75.9128
674,1590198038752285,1787375552975207778,1,1,1590198068914304,1,30.1620
675,1590198138751567,1787375553075207131,1,1,1590198230064569,1,91.3130
676,1590198238752287,1787375553175207689,1,1,1590198301221324,1,62.4690
677,1590198338755929,1787375553275211513,1,1,1590198375476450,1,36.7205
678,1590198438751665,1787375553375207092,1,1,1590198487711878,1,48.9602
679,1590198538752541,1787375553475207958,1,1,1590198584410555,1,45.6580
680,1590198638762011,1787375553575218112,1,1,1590198657501585,1,18.7396
681,1590198738757106,1787375553675212858,1,1,1590198800448314,1,61.6912
682,1590198838759856,1787375553775215412,1,1,1590198874495579,1,35.7357
683,1590198938763986,1787375553875219426,1,1,1590199016250259,1,77.4863
684,1590199038757865,1787375553975213332,1,1,1590199110778263,1,72.0204
685,1590199138760727,1787375554075216248,1,1,1590199214442119,1,75.6814
686,1590199238761210,1787375554175217085,1,1,1590199286209677,1,47.4485
687,1590199338758850,1787375554275214722,1,1,1590199360247663,1,21.4888
688,1590199438762747,1787375554375218163,1,1,1590199459305176,1,20.5424
689,1590199538752446,1787375554475207866,1,1,1590199598462859,1,59.7104
690,1590199638752315,1787375554575207707,1,1,1590199671641011,1,32.8887
691,1590199738751473,1787375554675206856,1,1,1590199757721033,1,18.9696
692,1590199838754184,1787375554775209560,1,1,1590199896980918,1,58.2267
693,1590199938751735,1787375554875207051,1,1,1590199969168445,1,30.4167
694,1590200038765509,1787375554975220898,1,1,1590200108234573,1,69.4691
695,1590200138752364,1787375555075207774,1,1,1590200223302131,1,84.5498
696,1590200238954741,1787375555175410224,1,1,1590200296298126,1,57.3434
697,1590200338760990,1787375555275216399,1,1,1590200368134386,1,29.3734
698,1590200438757897,1787375555375213394,1,1,1590200506504326,1,67.7464
699,1590200538792907,1787375555475248465,1,1,1590200579428888,1,40.6360
700,1590200638764763,1787375555575220173,1,1,1590200653724982,1,14.9602
701,1590200738759155,1787375555675214654,1,1,1590200794533231,1,55.7741
702,1590200838755411,1787375555775210825,1,1,1590200868422384,1,29.6670
703,1590200938754987,1787375555875210561,1,1,1590201009998256,1,71.2433
704,1590201038757937,1787375555975213365,1,1,1590201082661492,1,43.9036
705,1590201138767725,1787375556075223339,1,1,1590201156286453,1,17.5187
706,1590201238761767,1787375556175217165,1,1,1590201288062775,1,49.3010
707,1590201338757672,1787375556275213075,1,1,1590201359555176,1,20.7975
708,1590201438756726,1787375556375212131,1,1,1590201497993496,1,59.2368
709,1590201538816008,1787375556475271411,1,1,1590201570964593,1,32.1486
710,1590201638764784,1787375556575220089,1,1,1590201710603017,1,71.8382
711,1590201738753045,1787375556675208447,1,1,1590201783204236,1,44.4512
712,1590201838750438,1787375556775205908,1,1,1590201858018394,1,19.2680
713,1590201938785962,1787375556875241485,1,1,1590202000261301,1,61.4753
714,1590202038752677,1787375556975208064,1,1,1590202074713474,1,35.9608
715,1590202138751117,1787375557075206691,1,1,1590202224616942,1,85.8658
716,1590202238759130,1787375557175214624,1,1,1590202297921572,1,59.1624
717,1590202338756745,1787375557275212328,1,1,1590202371767319,1,33.0106
718,1590202438752835,1787375557375208406,1,1,1590202514304572,1,75.5517
719,1590202538752981,1787375557475208320,1,1,1590202588997043,1,50.2441
720,1590202638751925,1787375557575207382,1,1,1590202664298647,1,25.5467
721,1590202738752143,1787375557675207727,1,1,1590202751235479,1,12.4833
722,1590202838751114,1787375557775206433,1,1,1590202894462920,1,55.7118
723,1590202938752513,1787375557875207828,1,1,1590202971046068,1,32.2936
724,1590203038751474,1787375557975206883,1,1,1590203115252949,1,76.5015
725,1590203138763426,1787375558075218846,1,1,1590203189925180,1,51.1618
726,1590203238755580,1787375558175211216,1,1,1590203258753547,1,19.9980
727,1590203338757453,1787375558275213131,1,1,1590203398352833,1,59.5954
728,1590203438756672,1787375558375212263,1,1,1590203474135570,1,35.3789
729,1590203538760813,1787375558475216705,1,1,1590203582086569,1,43.3258
730,1590203638763723,1787375558575219221,1,1,1590203651952236,1,13.1885
731,1590203738761871,1787375558675217391,1,1,1590203792866760,1,54.1049
732,1590203838768237,1787375558775223765,1,1,1590203894740314,1,55.9721
733,1590203938924854,1787375558875380550,1,1,1590203969956299,1,31.0314
734,1590204038762369,1787375558975217793,1,1,1590204111920472,1,73.1581
735,1590204138819764,1787375559075275375,1,1,1590204186878220,1,48.0585
736,1590204238842804,1787375559175298651,1,1,1590204260744902,1,21.9021
737,1590204338877677,1787375559275333450,1,1,1590204402624277,1,63.7466
738,1590204438890708,1787375559375346684,1,1,1590204476297716,1,37.4070
739,1590204538882979,1787375559475338491,1,1,1590204550914390,1,12.0314
740,1590204638754351,1787375559575209722,1,1,1590204693818344,1,55.0640
741,1590204738754354,1787375559675209982,1,1,1590204766540121,1,27.7858
742,1590204838752295,1787375559775207712,1,1,1590204861841636,1,23.0893
743,1590204938751974,1787375559875207381,1,1,1590205003773568,1,65.0216
744,1590205038751419,1787375559975206852,1,1,1590205077320945,1,38.5695
745,1590205138756931,1787375560075212410,1,1,1590205191741003,1,52.9841
746,1590205238751594,1787375560175206929,1,1,1590205256740028,1,17.9884
747,1590205338751424,1787375560275206973,1,1,1590205396818671,1,58.0672
748,1590205438759025,1787375560375214983,1,1,1590205473964714,1,35.2057
749,1590205538751012,1787375560475206791,1,1,1590205553693750,1,14.9427
750,1590205638757928,1787375560575213565,1,1,1590205695416429,1,56.6585
751,1590205738760514,1787375560675216024,1,1,1590205752188838,1,13.4283
752,1590205838751243,1787375560775206676,1,1,1590205862803792,1,24.0525
753,1590205938751446,1787375560875206952,1,1,1590205961717526,1,22.9661
754,1590206038751343,1787375560975206988,1,1,1590206053484493,1,14.7332
755,1590206138757500,1787375561075213026,1,1,1590206159903874,1,21.1464
756,1590206238751354,1787375561175206839,1,1,1590206250233344,1,11.4820
757,1590206338757375,1787375561275213499,1,1,1590206360472896,1,21.7155
758,1590206438757175,1787375561375212966,1,1,1590206453035369,1,14.2782
759,1590206538751518,1787375561475206912,1,1,1590206560918588,1,22.1671
760,1590206638752131,1787375561575207546,1,1,1590206651089811,1,12.3377
761,1590206738751904,1787375561675207452,1,1,1590206759990674,1,21.2388
762,1590206838758627,1787375561775214302,1,1,1590206851188594,1,12.4300
763,1590206938751914,1787375561875207231,1,1,1590206959806460,1,21.0545
764,1590207038762248,1787375561975217905,1,1,1590207051398420,1,12.6362
765,1590207138759971,1787375562075215550,1,1,1590207161082769,1,22.3228
766,1590207238757507,1787375562175213188,1,1,1590207259352612,1,20.5951
767,1590207338757653,1787375562275213076,1,1,1590207352139435,1,13.3818
768,1590207438750411,1787375562375206008,1,1,1590207460507507,1,21.7571
769,1590207538764112,1787375562475219841,1,1,1590207552810398,1,14.0463
770,1590207638761314,1787375562575216890,1,1,1590207659358440,1,20.5971
771,1590207738758745,1787375562675214452,1,1,1590207749620487,1,10.8617
772,1590207838756175,1787375562775211614,1,1,1590207860441139,1,21.6850
773,1590207938766831,1787375562875222349,1,1,1590207961652742,1,22.8859
774,1590208038759895,1787375562975215580,1,1,1590208052212861,1,13.4530
775,1590208138765548,1787375563075220997,1,1,1590208159674007,1,20.9085
776,1590208238754935,1787375563175210532,1,1,1590208259488112,1,20.7332
777,1590208338756726,1787375563275212140,1,1,1590208362651085,1,23.8944
778,1590208438754291,1787375563375209828,1,1,1590208460049180,1,21.2949
779,1590208538759237,1787375563475214668,1,1,1590208558506061,1,19.7468
780,1590208638753071,1787375563575208713,1,1,1590208659937428,1,21.1844
781,1590208738751361,1787375563675206818,1,1,1590208761130668,1,22.3793
782,1590208838756692,1787375563775212298,1,1,1590208861921230,1,23.1645
783,1590208938758565,1787375563875214410,1,1,1590208953860485,1,15.1019
784,1590209038753762,1787375563975209364,1,1,1590209063740048,1,24.9863
785,1590209138756490,1787375564075212147,1,1,1590209153447815,1,14.6913
786,1590209238768775,1787375564175224394,1,1,1590209260233152,1,21.4644
787,1590209338754097,1787375564275209500,1,1,1590209360504734,1,21.7506
788,1590209438761020,1787375564375216758,1,1,1590209457550472,1,18.7895
789,1590209538760234,1787375564475215780,1,1,1590209560402044,1,21.6418
790,1590209638758072,1787375564575213617,1,1,1590209658943061,1,20.1850
791,1590209738761824,1787375564675217525,1,1,1590209760029850,1,21.2680
792,1590209838755783,1787375564775211204,1,1,1590209859992670,1,21.2369
793,1590209938761360,1787375564875216915,1,1,1590209961472364,1,22.7110
