tick,tick_raw_ns,observation_available_raw_ns,ue0_c_hat_mbps,ue1_c_hat_mbps,ue0_source_event_raw_ns,ue1_source_event_raw_ns
140,894245383720884,894245383801038,0.0065723931062453365,0.006590706245663512,894245274536412,894245251303636
141,894245433720884,894245433797999,0.0064539259191499125,0.0066332338246230015,894245274536412,894245383782612
142,894245483720884,894245483799132,0.00651033759481715,0.006667255887790593,894245407155093,894245383782612
143,894245533720884,894245533876927,0.006417753478602335,0.006543288112981089,894245407155093,894245383782612
144,894245583720884,894245583915551,0.006343686185630483,0.006595299318477064,894245407155093,894245496950346
145,894245633720884,894245633806480,0.006435617776596578,0.006485722857530267,894245568730275,894245496950346
146,894245683720884,894245683800179,0.006357977624025878,0.006398061688772829,894245568730275,894245496950346
147,894245733720884,894245733803899,0.006295865501969317,0.006176747328423301,894245568730275,894245496950346
148,894245783720884,894245783807130,0.006246175804324069,0.006150881265487256,894245727720213,894245703871925
149,894245833720884,894245833813450,0.00620642404620787,0.00613018841513842,894245727720213,894245703871925
150,894245883720884,894245883812007,0.0060234372143713345,0.006113634134859351,894245727720213,894245819054889
151,894245933720884,894245933830130,0.006028233174245683,0.006100390710636096,894245842453061,894245819054889
152,894245983720884,894245983796174,0.0058808845168015845,0.006089795971257491,894245842453061,894245933805902
153,894246033720884,894246033874691,0.005914191016189883,0.006081320179754608,894245956495486,894245933805902
154,894246083720884,894246083808892,0.005940836215700521,0.005923354121208725,894245956495486,894245933805902
155,894246133720884,894246133812382,0.005962152375309032,0.005948166699715595,894246069144708,894246047028497
156,894246183720884,894246183804866,0.005979205302995841,0.005968016762521091,894246069144708,894246047028497
157,894246233720884,894246233807302,0.005841662219801711,0.0059838968127654876,894246069144708,894246163184099
158,894246283720884,894246283802219,0.005882813178589984,0.005996600852961005,894246185697383,894246163184099
159,894246333720884,894246333814342,0.005764548520277025,0.0060067640851174196,894246185697383,894246277085393
160,894246383720884,894246383935335,0.005821122218970235,0.006014894670842551,894246300534083,894246277085393
161,894246433720884,894246433816540,0.005866381177924803,0.005870213714079079,894246300534083,894246277085393
162,894246483720884,894246483816920,0.005902588345088457,0.0059056543740118785,894246416314852,894246392184253
163,894246533720884,894246533803622,0.005931554078819381,0.005934006901958118,894246416314852,894246392184253
164,894246583720884,894246583799135,0.00595472666580412,0.00595668892431511,894246416314852,894246508286205
165,894246633720884,894246633971909,0.005973264735391911,0.005974834542200703,894246580058942,894246508286205
166,894246683720884,894246683946425,0.005988095191062144,0.005989351036509177,894246580058942,894246508286205
167,894246733720884,894246734015035,0.00599995955559833,0.006000964231955957,894246580058942,894246508286205
168,894246783720884,894246783801732,0.005858265621883702,0.006010254788313381,894246580058942,894246717333162
169,894246833720884,894246833848065,0.005896095900255576,0.00601768723339932,894246740364939,894246717333162
170,894246883720884,894246883816525,0.005926360122953076,0.006023633189468071,894246740364939,894246832338447
171,894246933720884,894246933819425,0.005950571501111076,0.006028389954323072,894246855853226,894246832338447
172,894246983720884,894246983800540,0.005969940603637476,0.005881009940863496,894246855853226,894246832338447
173,894247033720884,894247033813327,0.005985435885658596,0.005914291355439412,894246972818344,894246949565431
174,894247083720884,894247083817921,0.005997832111275492,0.005940916487100144,894246972818344,894246949565431
175,894247133720884,894247133818457,0.005856563666425432,0.00596221659242873,894246972818344,894247064937096
176,894247183720884,894247184382808,0.00589473433588896,0.005979256676691599,894247088504896,894247064937096
177,894247233720884,894247233801469,0.0059252708714597835,0.005992888744101895,894247088504896,894247179998391
178,894247283720884,894247283809324,0.005949700099916442,0.006003794398030131,894247204645901,894247179998391
179,894247333720884,894247333794623,0.005969243482681769,0.005861333495829143,894247204645901,894247179998391
180,894247383720884,894247383796051,0.00598487818889403,0.0058985501994119295,894247321417683,894247298172408
181,894247433720884,894247433801418,0.005997385953863839,0.005928323562278159,894247321417683,894247298172408
182,894247483720884,894247483795358,0.005856206740496109,0.0059521422525711425,894247321417683,894247414904833
183,894247533720884,894247533797401,0.0058944487951455024,0.0059711972048055294,894247438633877,894247414904833
184,894247583720884,894247583784749,0.005925042438865017,0.005835255741249461,894247438633877,894247414904833
185,894247633720884,894247633799021,0.005798331928497052,0.005877687995748184,894247438633877,894247580380239
186,894247683720884,894247683797686,0.00569696352020268,0.005911633799347163,894247438633877,894247580380239
187,894247733720884,894247733793423,0.005767054218910759,0.005938790442226345,894247646569271,894247580380239
188,894247783720884,894247783788347,0.005823126777877222,0.005809330331186114,894247646569271,894247580380239
189,894247833720884,894247833790093,0.005867984825050393,0.005856947667697506,894247763347619,894247739937879
