profile_id,display_profile_id,sensitivity_floor_id,quality_floor_config_sha256,max_recall_drop,max_class_recall_drop,max_localization_increase_m,max_fp_per_frame_increase,recall_drop,vehicle_recall_drop,pedestrian_recall_drop,localization_increase_m,vehicle_localization_increase_m,pedestrian_localization_increase_m,vehicle_precision_drop,pedestrian_precision_drop,fp_per_frame_increase,vehicle_fp_per_frame_increase,pedestrian_fp_per_frame_increase,miou_drop_secondary,screen_basis,incremental_recall_gate_pass,incremental_vehicle_recall_gate_pass,incremental_pedestrian_recall_gate_pass,incremental_aggregate_localization_gate_pass,incremental_aggregate_fp_gate_pass,roi_incremental_screen_pass,absolute_object_quality_gate_status,class_precision_localization_gate_status,difficult_object_gate_status,difficult_nonempty_gate_status,quality_gate_status,quality_gate_reason,segmentation_used_as_veto,final_eligible,decision_status
ae128__u4__q0.9__zstd3__ckpt601984b96d85,ae128/u4/q0.9,relaxed_exploratory,7e6ae39a2902e37577458a26a4adc3ca882c5413e25a3d8da734263406e6b2a9,0.03,0.03,0.15,0.1,0.00820723,0.00364668,0.01607268,0.11205276,0.10426756,0.1289739,0.02594594,0.03418593,0.15679926,0.11147086,0.0453284,0.44620394,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,True,True,True,True,False,False,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
ae128__u4__q0__zstd3__ckpt601984b96d85,ae128/u4/q0,relaxed_exploratory,7e6ae39a2902e37577458a26a4adc3ca882c5413e25a3d8da734263406e6b2a9,0.03,0.03,0.15,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,True,True,True,True,True,True,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
ae128__u6__q0.3__zstd3__ckpt601984b96d85,ae128/u6/q0.3,relaxed_exploratory,7e6ae39a2902e37577458a26a4adc3ca882c5413e25a3d8da734263406e6b2a9,0.03,0.03,0.15,0.1,0.00051295,0.00040519,0.00069881,0.00226485,0.00324744,0.00055749,-0.00064743,-0.00202219,-0.00647549,-0.00323774,-0.00323774,0.0632709,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,True,True,True,True,True,True,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
ae128__u6__q0.5__zstd3__ckpt601984b96d85,ae128/u6/q0.5,relaxed_exploratory,7e6ae39a2902e37577458a26a4adc3ca882c5413e25a3d8da734263406e6b2a9,0.03,0.03,0.15,0.1,-0.00025648,-0.00243112,0.00349406,0.06938178,0.05665451,0.09370245,0.00741699,0.01475904,0.0559667,0.03515264,0.02081406,0.1054852,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,True,True,True,True,True,True,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
ae128__u6__q0.7__zstd3__ckpt601984b96d85,ae128/u6/q0.7,relaxed_exploratory,7e6ae39a2902e37577458a26a4adc3ca882c5413e25a3d8da734263406e6b2a9,0.03,0.03,0.15,0.1,-0.00076943,-0.00243112,0.00209644,0.07491394,0.06160903,0.09995041,0.00970539,0.01677914,0.06984274,0.0453284,0.02451434,0.15947216,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,True,True,True,True,True,True,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
ae128__u6__q0.98__zstd3__ckpt601984b96d85,ae128/u6/q0.98,relaxed_exploratory,7e6ae39a2902e37577458a26a4adc3ca882c5413e25a3d8da734263406e6b2a9,0.03,0.03,0.15,0.1,0.05616825,0.06888169,0.03424179,0.33769504,0.36953708,0.27554506,0.01826671,0.04086111,0.0439408,-0.00462535,0.04856614,0.62498188,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,False,False,False,False,True,False,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
ae128__u6__q0.9__zstd3__ckpt601984b96d85,ae128/u6/q0.9,relaxed_exploratory,7e6ae39a2902e37577458a26a4adc3ca882c5413e25a3d8da734263406e6b2a9,0.03,0.03,0.15,0.1,0.00512952,0.00445705,0.00628931,0.11712105,0.10299583,0.14307595,0.02446575,0.02702788,0.14338575,0.10453284,0.03885291,0.47183622,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,True,True,True,True,False,False,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
ae128__u6__q0__zstd3__ckpt601984b96d85,ae128/u6/q0,relaxed_exploratory,7e6ae39a2902e37577458a26a4adc3ca882c5413e25a3d8da734263406e6b2a9,0.03,0.03,0.15,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,True,True,True,True,True,True,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
ae128__u8__q0.3__zstd3__ckpt601984b96d85,ae128/u8/q0.3,relaxed_exploratory,7e6ae39a2902e37577458a26a4adc3ca882c5413e25a3d8da734263406e6b2a9,0.03,0.03,0.15,0.1,-0.00025648,0.0,-0.00069881,0.0017377,0.0023299,0.00052595,-0.00162295,-0.00081277,-0.00786309,-0.00693802,-0.00092507,0.05972564,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,True,True,True,True,True,True,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
ae128__u8__q0.5__zstd3__ckpt601984b96d85,ae128/u8/q0.5,relaxed_exploratory,7e6ae39a2902e37577458a26a4adc3ca882c5413e25a3d8da734263406e6b2a9,0.03,0.03,0.15,0.1,-0.00128238,-0.00324149,0.00209644,0.06536164,0.05344396,0.08806151,0.00708246,0.01196411,0.05180389,0.0346901,0.01711378,0.08878944,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,True,True,True,True,True,True,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
ae128__u8__q0.7__zstd3__ckpt601984b96d85,ae128/u8/q0.7,relaxed_exploratory,7e6ae39a2902e37577458a26a4adc3ca882c5413e25a3d8da734263406e6b2a9,0.03,0.03,0.15,0.1,-0.00128238,-0.00324149,0.00209644,0.06927578,0.05732851,0.09202934,0.0086437,0.01497702,0.06336725,0.04162812,0.02173913,0.13604864,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,True,True,True,True,True,True,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
ae128__u8__q0.98__zstd3__ckpt601984b96d85,ae128/u8/q0.98,relaxed_exploratory,7e6ae39a2902e37577458a26a4adc3ca882c5413e25a3d8da734263406e6b2a9,0.03,0.03,0.15,0.1,0.05488587,0.06766613,0.03284416,0.32990833,0.36344597,0.26483877,0.01815461,0.04217155,0.04764107,-0.00370028,0.05134135,0.6255697,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,False,False,False,False,True,False,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
ae128__u8__q0.9__zstd3__ckpt601984b96d85,ae128/u8/q0.9,relaxed_exploratory,7e6ae39a2902e37577458a26a4adc3ca882c5413e25a3d8da734263406e6b2a9,0.03,0.03,0.15,0.1,0.00512952,0.00405186,0.00698812,0.11210451,0.09823203,0.13786395,0.02344352,0.02720732,0.13922294,0.10037003,0.03885291,0.49847788,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,True,True,True,True,False,False,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
ae128__u8__q0__zstd3__ckpt601984b96d85,ae128/u8/q0,relaxed_exploratory,7e6ae39a2902e37577458a26a4adc3ca882c5413e25a3d8da734263406e6b2a9,0.03,0.03,0.15,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,True,True,True,True,True,True,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
ae32__u4__q0.3__zstd3__ckpt10cebbeede4d,ae32/u4/q0.3,relaxed_exploratory,7e6ae39a2902e37577458a26a4adc3ca882c5413e25a3d8da734263406e6b2a9,0.03,0.03,0.15,0.1,0.0010259,0.00162075,0.0,-0.00225336,-0.00364421,1.501e-05,0.00010924,0.00428168,0.00462535,-0.0013876,0.00601295,0.10638196,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,True,True,True,True,True,True,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
ae32__u4__q0.5__zstd3__ckpt10cebbeede4d,ae32/u4/q0.5,relaxed_exploratory,7e6ae39a2902e37577458a26a4adc3ca882c5413e25a3d8da734263406e6b2a9,0.03,0.03,0.15,0.1,0.00512952,0.00364668,0.00768693,0.05082751,0.03867384,0.07434692,0.00555992,0.01795719,0.04209066,0.01942646,0.0226642,0.16537045,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,True,True,True,True,True,True,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
ae32__u4__q0.7__zstd3__ckpt10cebbeede4d,ae32/u4/q0.7,relaxed_exploratory,7e6ae39a2902e37577458a26a4adc3ca882c5413e25a3d8da734263406e6b2a9,0.03,0.03,0.15,0.1,0.00564247,0.00243112,0.01118099,0.05075426,0.04233501,0.06835404,0.00566091,0.01829203,0.04301573,0.0212766,0.02173913,0.19458227,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,True,True,True,True,True,True,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
ae32__u4__q0.98__zstd3__ckpt10cebbeede4d,ae32/u4/q0.98,relaxed_exploratory,7e6ae39a2902e37577458a26a4adc3ca882c5413e25a3d8da734263406e6b2a9,0.03,0.03,0.15,0.1,0.02975122,0.02795786,0.03284416,0.16863521,0.16368846,0.1793185,0.01535781,0.04115454,0.07955597,0.03283996,0.046716,0.42952518,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,True,True,False,False,True,False,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
ae32__u4__q0.9__zstd3__ckpt10cebbeede4d,ae32/u4/q0.9,relaxed_exploratory,7e6ae39a2902e37577458a26a4adc3ca882c5413e25a3d8da734263406e6b2a9,0.03,0.03,0.15,0.1,0.00872018,0.00324149,0.01816911,0.06484999,0.0553265,0.08595498,0.00652594,0.021826,0.04810361,0.0240518,0.0240518,0.3975114,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,True,True,True,True,True,True,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
ae32__u4__q0__zstd3__ckpt10cebbeede4d,ae32/u4/q0,relaxed_exploratory,7e6ae39a2902e37577458a26a4adc3ca882c5413e25a3d8da734263406e6b2a9,0.03,0.03,0.15,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,True,True,True,True,True,True,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
ae32__u6__q0.3__zstd3__ckpt10cebbeede4d,ae32/u6/q0.3,relaxed_exploratory,7e6ae39a2902e37577458a26a4adc3ca882c5413e25a3d8da734263406e6b2a9,0.03,0.03,0.15,0.1,0.00051295,-0.00040519,0.00209644,-0.00072939,-0.00102347,0.00034049,0.00054798,0.00121078,0.00370028,0.00277521,0.00092507,0.03680862,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,True,True,True,True,True,True,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
ae32__u6__q0.5__zstd3__ckpt10cebbeede4d,ae32/u6/q0.5,relaxed_exploratory,7e6ae39a2902e37577458a26a4adc3ca882c5413e25a3d8da734263406e6b2a9,0.03,0.03,0.15,0.1,0.00692485,0.00243112,0.01467505,0.03609481,0.03774862,0.03568131,0.00939272,0.01951708,0.06012951,0.03746531,0.0226642,0.06352482,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,True,True,True,True,True,True,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
ae32__u6__q0.7__zstd3__ckpt10cebbeede4d,ae32/u6/q0.7,relaxed_exploratory,7e6ae39a2902e37577458a26a4adc3ca882c5413e25a3d8da734263406e6b2a9,0.03,0.03,0.15,0.1,0.0074378,0.00324149,0.01467505,0.03985899,0.03829112,0.04529888,0.007805,0.01951708,0.05226642,0.02960222,0.0226642,0.08259574,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,True,True,True,True,True,True,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
ae32__u6__q0.98__zstd3__ckpt10cebbeede4d,ae32/u6/q0.98,relaxed_exploratory,7e6ae39a2902e37577458a26a4adc3ca882c5413e25a3d8da734263406e6b2a9,0.03,0.03,0.15,0.1,0.03129007,0.02755267,0.03773585,0.15841706,0.16314533,0.15223169,0.01724996,0.040035,0.08556892,0.04162812,0.0439408,0.22199853,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,False,True,False,False,True,False,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
ae32__u6__q0.9__zstd3__ckpt10cebbeede4d,ae32/u6/q0.9,relaxed_exploratory,7e6ae39a2902e37577458a26a4adc3ca882c5413e25a3d8da734263406e6b2a9,0.03,0.03,0.15,0.1,0.00872018,0.0028363,0.01886792,0.05897341,0.05230144,0.07501378,0.00897237,0.01506719,0.04949121,0.03515264,0.01433858,0.13844665,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,True,True,True,True,True,True,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
ae32__u6__q0__zstd3__ckpt10cebbeede4d,ae32/u6/q0,relaxed_exploratory,7e6ae39a2902e37577458a26a4adc3ca882c5413e25a3d8da734263406e6b2a9,0.03,0.03,0.15,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,True,True,True,True,True,True,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
ae32__u8__q0.3__zstd3__ckpt10cebbeede4d,ae32/u8/q0.3,relaxed_exploratory,7e6ae39a2902e37577458a26a4adc3ca882c5413e25a3d8da734263406e6b2a9,0.03,0.03,0.15,0.1,0.0,0.00040519,-0.00069881,0.00069056,-0.00058913,0.00282394,-0.00021767,0.0007794,0.0,-0.0013876,0.0013876,0.02378637,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,True,True,True,True,True,True,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
ae32__u8__q0.5__zstd3__ckpt10cebbeede4d,ae32/u8/q0.5,relaxed_exploratory,7e6ae39a2902e37577458a26a4adc3ca882c5413e25a3d8da734263406e6b2a9,0.03,0.03,0.15,0.1,0.00666838,0.00202593,0.01467505,0.03977261,0.04204493,0.03825778,0.00848794,0.01671862,0.05272895,0.03422757,0.01850139,0.04912957,ROI_INCREMENTAL_VS_SAME_MODEL_QUANT_Q0_NOT_ABSOLUTE_SERVICE_FLOOR,True,True,True,True,True,True,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REPORTED_NOT_GATED_IN_INCREMENTAL_SCREEN,UNRESOLVED_NOT_USED_TO_PASS,UNRESOLVED_NO_SELECTED_ABSOLUTE_FLOOR,REVIEW_REQUIRED,INCREMENTAL_SCREEN_ONLY_ABSOLUTE_AND_DIFFICULT_OBJECT_GATES_UNRESOLVED,False,False,EXPLORATORY_ONLY_REVIEW_REQUIRED
