split,family,quantizer,q,q_support,unique_frames,profile_frames,payload_bytes_median,payload_bytes_p90,payload_bytes_p95,payload_bytes_max,tp_vehicle,fp_vehicle,fn_vehicle,tp_person,fp_person,fn_person,prediction_count,payload_bytes_mean,veh_precision,veh_recall,veh_f1,ped_precision,ped_recall,ped_f1,fp_per_frame,xy_mae_m,xy_rmse_m,xy_mae_vehicle_m,xy_mae_person_m,miou,iou_background,iou_vehicle,iou_person
audit_test,ae64,uint4,0.98,measured_extrapolation,1324,1324,9892.0,11342.7,11745.699999999997,13478,1336,1389,166,799,498,142,4022,9948.275679758308,0.49027522935779816,0.8894806924101198,0.6321268038798201,0.6160370084811102,0.8490967056323061,0.7140303842716712,1.4252265861027191,1.0554552922882032,1.3655792655222616,0.9480583444008391,1.2350326669784648,0.4760768478374264,0.8668591225056256,0.10522887174537787,0.4561425492612757
audit_test,ae64,uint6,0.0,in_distribution,1324,1324,208280.0,209035.1,209240.0,210103,1365,1332,137,817,470,124,3984,208004.30287009064,0.5061179087875417,0.9087882822902796,0.6501547987616099,0.6348096348096348,0.8682252922422954,0.7333931777378815,1.3610271903323263,0.8781082054839958,1.1895753720961748,0.7758223788952235,1.0490019059658489,0.8243633327163625,0.9965134886256138,0.9094051316890679,0.5671713778344061
audit_test,ae64,uint6,0.3,in_distribution,1324,1324,151793.0,156033.6,157103.85,164688,1366,1342,136,819,471,122,3998,152172.40709969788,0.5044313146233382,0.9094540612516645,0.6489311163895487,0.6348837209302326,0.8703506907545164,0.7341999103541014,1.3693353474320242,0.8775454310072375,1.1902574713722702,0.7751521482074736,1.0483259246634982,0.797405234126841,0.9934589120012093,0.8300374100163593,0.5687193803629541
audit_test,ae64,uint6,0.5,in_distribution,1324,1324,120111.5,125923.40000000001,127253.35,135964,1356,1329,146,819,473,122,3977,120699.55891238671,0.5050279329608939,0.9027962716378163,0.6477191306424648,0.6339009287925697,0.8703506907545164,0.7335423197492164,1.3610271903323263,0.9355692116142887,1.2628808310091262,0.8133476693720052,1.1379286881473005,0.7815567481774589,0.991655902107577,0.7888479497991804,0.5641663926256192
audit_test,ae64,uint6,0.7,in_distribution,1324,1324,82491.5,88204.7,89688.9,97304,1362,1366,140,822,470,119,4020,82930.25075528701,0.499266862170088,0.9067909454061251,0.6439716312056738,0.6362229102167183,0.873538788522848,0.736229287953426,1.3867069486404835,0.9373873925024446,1.2631034571834858,0.810883916960294,1.1469953410284897,0.7583682786360858,0.988931723306509,0.7274126022516741,0.5587605103500745
audit_test,ae64,uint6,0.9,measured_extrapolation,1324,1324,38350.5,42242.4,43692.45,50897,1364,1407,138,799,475,142,4045,38556.69033232628,0.49224106820642366,0.9081225033288948,0.6384273344254622,0.6271585557299842,0.8490967056323061,0.7214446952595936,1.4214501510574018,0.931561781720687,1.2362982137990095,0.8113719067105839,1.1367419938781094,0.6850146875313493,0.9794808115916442,0.5427163947761273,0.532846856226276
audit_test,ae64,uint6,0.98,measured_extrapolation,1324,1324,13950.5,16088.0,16743.55,20089,1341,1375,161,800,502,141,4018,14082.444108761329,0.49374079528718706,0.892809587217044,0.6358463726884779,0.6144393241167435,0.8501594048884166,0.7133303611234953,1.4176737160120847,1.0502857294090338,1.3640888554470698,0.9416369000621995,1.2324083296016652,0.6116170033217604,0.9778273737463442,0.3821829019344944,0.47484073428444246
audit_test,ae64,uint8,0.0,in_distribution,1324,1324,273341.5,279281.0,279944.9,281305,1364,1333,138,816,477,125,3990,274117.85120845924,0.5057471264367817,0.9081225033288948,0.6496784948797333,0.6310904872389791,0.8671625929861849,0.7305282005371531,1.3670694864048338,0.8751570158367925,1.1871621465995283,0.7740724120101387,1.0441268683117386,0.8244086033025565,0.9965150707696542,0.9094475663756872,0.5672631727623282
audit_test,ae64,uint8,0.3,in_distribution,1324,1324,199653.0,204961.2,206512.8,215369,1362,1346,140,816,475,125,3999,200350.16389728096,0.5029542097488922,0.9067909454061251,0.6470308788598574,0.6320681642137878,0.8671625929861849,0.7311827956989246,1.3753776435045317,0.8678051736131687,1.1748325753312874,0.764512934069897,1.0402120734390707,0.8060568358162586,0.9945415963219791,0.8546006752384755,0.5690282358883211
audit_test,ae64,uint8,0.5,in_distribution,1324,1324,156811.0,163393.1,165054.7,173834,1354,1326,148,821,472,120,3973,157567.22809667673,0.505223880597015,0.9014647137150466,0.6475370636059302,0.6349574632637278,0.8724760892667375,0.7350044762757387,1.3580060422960725,0.9326446501834135,1.2576708680016842,0.8061931231308758,1.1411895559436278,0.7947039747901393,0.9935244611572762,0.8260611732383345,0.5645262899748072
audit_test,ae64,uint8,0.7,in_distribution,1324,1324,106040.0,112323.5,114048.75,120920,1363,1359,139,820,471,121,4013,106438.83534743202,0.5007347538574578,0.90745672436751,0.6453598484848485,0.635166537567777,0.871413390010627,0.7347670250896057,1.3821752265861027,0.9342929772470938,1.2581178529927404,0.8115798156627259,1.1382661958318419,0.7787707270253779,0.99193999163328,0.7849860659383598,0.5593861235044936
audit_test,ae64,uint8,0.9,measured_extrapolation,1324,1324,47504.5,51827.8,53424.8,60967,1363,1401,139,799,475,142,4038,47676.958459214504,0.4931259044862518,0.90745672436751,0.6390060947022972,0.6271585557299842,0.8490967056323061,0.7214446952595936,1.4169184290030212,0.9293206047613819,1.2323307771973209,0.8093028055337697,1.1340568505026025,0.7259702413078165,0.9874733563029423,0.6566881356034462,0.5337492320170609
audit_test,ae64,uint8,0.98,measured_extrapolation,1324,1324,16052.5,18314.4,18955.85,21672,1339,1381,163,799,499,142,4018,16206.864803625378,0.4922794117647059,0.8914780292942743,0.6342965419232592,0.615562403697997,0.8490967056323061,0.713711478338544,1.4199395770392749,1.0458172469247,1.3569325494690492,0.937040539780791,1.2281101266064205,0.6126901639504614,0.9781689253589908,0.3841487610553774,0.475752805437016
audit_test,noae,uint4,0.0,in_distribution,1324,1324,400995.0,414396.8,416556.05,429964,1319,1216,183,794,469,147,3798,401370.5158610272,0.5203155818540434,0.8781624500665779,0.6534555362893237,0.6286619160728424,0.8437832093517534,0.720508166969147,1.2726586102719033,1.0593735295986684,1.3836161822919895,0.9603185707807197,1.2239245254184092,0.8373786019326935,0.9971101769286249,0.9253423912598255,0.5896832376096299
audit_test,noae,uint4,0.3,in_distribution,1324,1324,295130.5,309679.2,314801.7,353307,1322,1191,180,803,470,138,3786,295834.81117824774,0.5260644647831277,0.8801597869507324,0.6585305105853051,0.6307934014139828,0.8533475026567482,0.7253839205058719,1.2545317220543806,1.0589794813660538,1.3846462253040202,0.9608744305188904,1.220492404429503,0.7194954942047055,0.9776050405387499,0.5911216533802836,0.589759788695083
audit_test,noae,uint4,0.5,in_distribution,1324,1324,243766.0,260290.6,265714.64999999997,302979,1306,1204,196,771,492,170,3773,245136.90634441088,0.5203187250996016,0.8695073235685752,0.6510468594217348,0.6104513064133017,0.8193411264612115,0.6996370235934665,1.2809667673716012,1.1336255431079654,1.4751542927209012,1.0283427196540806,1.3119645410726521,0.6130630245500028,0.9428723701176567,0.3614932834685623,0.5348234200637895
audit_test,noae,uint4,0.7,in_distribution,1324,1324,188915.5,198935.5,201995.25,220867,1309,1209,193,772,493,169,3783,188948.90407854985,0.5198570293884035,0.8715046604527297,0.6512437810945274,0.6102766798418973,0.820403825717322,0.699909338168631,1.2854984894259818,1.1347032234338255,1.4768717071087853,1.0405408988283327,1.2943644707247453,0.586492490038361,0.9284001468032341,0.30612140167287366,0.5249559216389752
audit_test,noae,uint4,0.9,measured_extrapolation,1324,1324,100213.0,108233.6,110516.2,115990,1293,1293,209,776,486,165,3848,100495.77114803625,0.5,0.8608521970705726,0.6325831702544031,0.6148969889064976,0.824654622741764,0.7044938719927372,1.343655589123867,1.1850721676614497,1.5093802173928195,1.070923201881006,1.3752714109012874,0.5162591372350619,0.9320808695937578,0.2906154564685155,0.3260810856429126
audit_test,noae,uint4,0.98,measured_extrapolation,1324,1324,44147.0,47562.0,48432.95,51096,1243,1170,259,762,493,179,3668,43945.43731117825,0.51512639867385,0.8275632490013316,0.6349936143039592,0.6071713147410358,0.8097768331562167,0.6939890710382512,1.2560422960725075,1.3969942850261952,1.7504518111010585,1.292509898776381,1.5674327261134897,0.5004961200442084,0.97084963684034,0.18548067152989386,0.34515805176239134
audit_test,noae,uint6,0.0,in_distribution,1324,1324,804574.5,819853.2,823266.7,830696,1318,1164,184,804,475,137,3761,803515.8632930514,0.5310233682514102,0.877496671105193,0.6616465863453816,0.6286161063330727,0.8544102019128587,0.7243243243243244,1.237915407854985,0.9790022827801935,1.3171667454121647,0.9013374709005388,1.1063184793689809,0.8388481041699071,0.9971374542226997,0.9260592041747314,0.5933476541122902
audit_test,noae,uint6,0.3,in_distribution,1324,1324,578306.5,596695.2,602074.35,654116,1314,1170,188,805,477,136,3766,579049.3376132931,0.5289855072463768,0.8748335552596538,0.6593075765178124,0.6279251170046802,0.8554729011689692,0.724246513720198,1.2439577039274925,0.9775293179729044,1.3161174626292047,0.8963831066624351,1.109984127490863,0.801328175026044,0.9932821049047067,0.8171948094654462,0.5935076107079792
audit_test,noae,uint6,0.5,in_distribution,1324,1324,462388.0,480322.8,487500.85,532662,1311,1168,191,787,458,154,3724,463126.32024169184,0.5288422751109318,0.8728362183754993,0.6586284853051996,0.6321285140562249,0.8363443145589798,0.7200365965233303,1.2280966767371602,1.0658347290011303,1.3964491610110465,0.9708161920913188,1.2241184671062924,0.7762726436121631,0.991162657338297,0.7705638960300638,0.5670913774681284
audit_test,noae,uint6,0.7,in_distribution,1324,1324,329426.0,343663.9,348212.35,366670,1307,1177,195,783,457,158,3724,329760.4237160121,0.5261674718196457,0.87017310252996,0.6557952834922227,0.6314516129032258,0.8320935175345378,0.718019257221458,1.2341389728096677,1.0684338922382655,1.3994060469769722,0.9733557329419571,1.2271403471556028,0.7495103583393123,0.9886095843728105,0.7083884007285317,0.5515330899165947
audit_test,noae,uint6,0.9,measured_extrapolation,1324,1324,158707.0,170657.1,173897.85,183188,1298,1256,204,786,463,155,3803,158967.73187311177,0.5082223962411903,0.8641810918774967,0.6400394477317554,0.6293034427542034,0.8352816153028693,0.7178082191780822,1.2983383685800605,1.1193296617330817,1.4491944110968271,1.0216973769098323,1.2805595672045544,0.6611675646639219,0.9833904661868156,0.5286383610753943,0.471473866729556
audit_test,noae,uint6,0.98,measured_extrapolation,1324,1324,62060.5,67113.1,68892.15,75193,1254,1169,248,771,488,170,3682,61804.91314199396,0.5175402393726785,0.8348868175765646,0.6389808917197451,0.6123907863383637,0.8193411264612115,0.700909090909091,1.251510574018127,1.3296026709055924,1.6789680309856028,1.2674545470484158,1.4306840552336078,0.49840437003246807,0.9728477718670714,0.18174175992387973,0.340623578306453
audit_test,noae,uint8,0.0,in_distribution,1324,1324,1076371.0,1094091.1,1096736.5,1108591,1314,1150,188,812,473,129,3749,1075363.3534743201,0.5332792207792207,0.8748335552596538,0.6626323751891073,0.6319066147859922,0.8629117959617428,0.729559748427673,1.2258308157099698,0.968291889037313,1.3026284206006706,0.8936859635446135,1.089021182260721,0.8388714523260785,0.9971374802397694,0.9260696840538529,0.5934071926846132
audit_test,noae,uint8,0.3,in_distribution,1324,1324,777617.5,797861.1,804581.8999999999,851273,1314,1156,188,809,475,132,3754,777746.1216012085,0.5319838056680162,0.8748335552596538,0.6616314199395771,0.6300623052959502,0.8597236981934112,0.7271910112359552,1.2318731117824773,0.9672135595637258,1.2994920898008595,0.8943011901388064,1.0856398307928279,0.8040258505861689,0.9936228690476145,0.8249392805930447,0.5935154021178478
audit_test,noae,uint8,0.5,in_distribution,1324,1324,612732.5,631950.5,637670.85,674650,1310,1171,192,791,463,150,3735,612532.3519637462,0.52801289802499,0.8721704394141145,0.6577956314335929,0.6307814992025519,0.8405951115834219,0.7207289293849659,1.2341389728096677,1.058150206250016,1.3887891126058363,0.9585634443889539,1.2230789774737725,0.7827700996288239,0.9921038039660923,0.7883827180071024,0.5678237769132771
audit_test,noae,uint8,0.7,in_distribution,1324,1324,420792.5,434868.0,438593.95,455975,1311,1176,191,789,462,152,3738,420635.54456193355,0.5271411338962606,0.8728362183754993,0.6573075958886938,0.6306954436450839,0.8384697130712009,0.7198905109489052,1.2371601208459215,1.0621773825017564,1.3952459268222628,0.9631005936147574,1.2268030735421311,0.7627003100692882,0.9906738816391671,0.7452345058383322,0.5521925427303654
audit_test,noae,uint8,0.9,measured_extrapolation,1324,1324,190220.5,204847.7,209687.8,224162,1300,1247,202,795,461,146,3803,190985.7409365559,0.5104043973301924,0.8655126498002663,0.642133860212398,0.6329617834394905,0.844845908607864,0.7237141556668185,1.2900302114803626,1.113799256367971,1.4460086225535371,1.0192809661036049,1.2683574668631605,0.661335967571039,0.9833835870397196,0.5283263014002867,0.47229801427311074
audit_test,noae,uint8,0.98,measured_extrapolation,1324,1324,67300.0,72432.9,73933.2,79712,1255,1158,247,774,478,167,3665,67019.50604229607,0.520099461251554,0.8355525965379494,0.6411238825031929,0.6182108626198083,0.822529224229543,0.7058823529411765,1.2356495468277946,1.3370047999321952,1.6940781056260859,1.2750916751122092,1.4373936521919914,0.49866134248444655,0.9728460806992103,0.1816751493630724,0.34146279739105695
audit_validation,ae128,uint4,0.0,in_distribution,838,838,132524.5,134763.0,135480.4,137935,911,942,55,431,249,59,2533,132244.73627684964,0.4916351861845656,0.943064182194617,0.6463284852784675,0.6338235294117647,0.8795918367346939,0.7367521367521367,1.4212410501193318,0.8642543010129551,1.169347293831868,0.7632685034264028,1.0777068801344145,0.8178907398651313,0.9965625884498157,0.9222411655942587,0.5348684655513195
audit_validation,ae128,uint4,0.3,in_distribution,838,838,98538.5,102652.1,103811.2,108808,912,940,54,431,249,59,2532,98721.24105011934,0.4924406047516199,0.9440993788819876,0.6472675656493968,0.6338235294117647,0.8795918367346939,0.7367521367521367,1.418854415274463,0.8628399353618621,1.1694702180193157,0.7606699057215425,1.0790326662945107,0.6778546121137419,0.968795718779505,0.5316826854745406,0.53308543208718
audit_validation,ae128,uint4,0.5,in_distribution,838,838,80666.0,86273.6,88001.0,94586,912,980,54,430,265,60,2587,81117.45823389021,0.4820295983086681,0.9440993788819876,0.6382085374387684,0.6187050359712231,0.8775510204081632,0.7257383966244726,1.4856801909307875,0.922576158369054,1.2228681677727582,0.8249374547523094,1.1296610367375912,0.627315897400616,0.949365725432747,0.41216861462366694,0.5204133521454339
audit_validation,ae128,uint4,0.7,in_distribution,838,838,60178.5,67607.5,70718.05,76918,907,980,59,427,270,63,2584,61021.73627684964,0.48065712771595126,0.9389233954451346,0.6358219418156327,0.6126255380200861,0.8714285714285714,0.7194608256107835,1.4916467780429594,0.9217043839097102,1.2251582672839276,0.8315195897201104,1.113267869459984,0.579362800306047,0.9253014408497621,0.3033165808168559,0.5094703792515229
audit_validation,ae128,uint4,0.9,measured_extrapolation,838,838,36054.5,39893.8,40800.5,46805,906,1029,60,424,283,66,2642,36254.638424821,0.4682170542635659,0.937888198757764,0.6246122026887281,0.5997171145685997,0.8653061224489796,0.70843776106934,1.5656324582338903,0.9693545330414878,1.2692531096783077,0.8712509792083092,1.1789814664680434,0.3979009417457566,0.6778137260218132,0.09174398774014159,0.4241451114753148
audit_validation,ae128,uint4,0.98,measured_extrapolation,838,838,15884.0,18637.800000000003,19161.5,23237,834,908,132,420,286,70,2448,15970.379474940333,0.47876004592422505,0.8633540372670807,0.6159527326440176,0.5949008498583569,0.8571428571428571,0.7023411371237457,1.4248210023866348,1.2147168630251366,1.528185019547798,1.1520513513290405,1.339152664821671,0.16207449728637427,0.27072166135958853,0.042902755650981325,0.172599074848553
audit_validation,ae128,uint6,0.0,in_distribution,838,838,267222.5,267992.3,268214.75,269025,912,959,54,431,253,59,2555,267186.5584725537,0.48743987172634956,0.9440993788819876,0.6429326753612972,0.6301169590643275,0.8795918367346939,0.7342419080068143,1.4463007159904535,0.8494094687046507,1.1464462650731464,0.7524798129015,1.05451351996329,0.8181652447626374,0.9965781366236253,0.9225781484379276,0.5353394492263596
audit_validation,ae128,uint6,0.3,in_distribution,838,838,197300.5,202217.9,203459.15,209847,911,958,55,431,254,59,2554,197445.75298329355,0.48742643124665597,0.943064182194617,0.6426807760141093,0.6291970802919709,0.8795918367346939,0.7336170212765958,1.4463007159904535,0.8500198941452063,1.1460072729082984,0.7522531016403076,1.056668497328415,0.7496652838261549,0.986165525907124,0.7284019083906543,0.5344284171806867
audit_validation,ae128,uint6,0.5,in_distribution,838,838,157955.5,165672.0,167951.85,176208,913,979,53,431,272,59,2595,158288.6169451074,0.48255813953488375,0.9451345755693582,0.6389083275017494,0.6130867709815079,0.8795918367346939,0.7225481978206203,1.4928400954653938,0.9183031497554724,1.2263506462431564,0.8121282759345384,1.1432165135571262,0.7108731266029534,0.9787192097311788,0.6330994167702565,0.5208007533074254
audit_validation,ae128,uint6,0.7,in_distribution,838,838,110954.0,122173.90000000001,126248.45,135049,913,978,53,430,269,60,2590,112231.62529832935,0.48281332628239026,0.9451345755693582,0.6391319565978298,0.6151645207439199,0.8775510204081632,0.7232968881412951,1.4880668257756564,0.9226328035186773,1.2291123972670757,0.8189569589465556,1.1427631432729726,0.6622407526765182,0.9652427096365409,0.5106163651776171,0.5108631832153966
audit_validation,ae128,uint6,0.9,measured_extrapolation,838,838,58887.5,65344.8,67341.05,78495,905,1026,61,428,287,62,2646,59405.10978520286,0.4686690833764889,0.9368530020703933,0.6247842595788747,0.5986013986013986,0.8734693877551021,0.7103734439834024,1.5668257756563246,0.9607181413647884,1.2562862900610179,0.8615186141947982,1.1704741509181547,0.35111186969561237,0.5400679725646679,0.07313566977778879,0.44013196674438043
audit_validation,ae128,uint6,0.98,measured_extrapolation,838,838,23118.0,27129.600000000002,27904.649999999998,33744,835,931,131,419,286,71,2471,23121.39260143198,0.47281993204983014,0.8643892339544513,0.6112737920937042,0.5943262411347517,0.8551020408163266,0.701255230125523,1.4522673031026252,1.207906147574881,1.510573300848286,1.1343885806262648,1.3544149027111432,0.19488448035535114,0.13540024766769562,0.040997023494368685,0.40825616990398916
audit_validation,ae128,uint8,0.0,in_distribution,838,838,349099.5,350436.9,350863.95,357915,911,958,55,431,259,59,2559,349130.6599045346,0.48742643124665597,0.943064182194617,0.6426807760141093,0.6246376811594203,0.8795918367346939,0.7305084745762712,1.4522673031026252,0.8526296389351495,1.1524109371086846,0.7569947608555633,1.0547720378458294,0.8182630470152891,0.9965783371304369,0.922591662697394,0.5356191412180366
audit_validation,ae128,uint8,0.3,in_distribution,838,838,257280.0,263184.9,264588.9,272330,911,951,55,431,257,59,2550,257746.7434367542,0.4892588614393126,0.943064182194617,0.6442715700141443,0.626453488372093,0.8795918367346939,0.7317487266553481,1.441527446300716,0.8527131407697547,1.151274368744162,0.7569779547114,1.0550675595613122,0.7524613526680345,0.9865880317035121,0.7362680598628748,0.5345279664377166
audit_validation,ae128,uint8,0.5,in_distribution,838,838,204884.5,213702.7,216372.9,226613,913,981,53,433,268,57,2595,205302.81742243437,0.4820485744456177,0.9451345755693582,0.6384615384615385,0.6176890156918687,0.8836734693877552,0.727120067170445,1.490453460620525,0.9221837163393336,1.2328853285419572,0.8174424100279203,1.1430354776841838,0.7221815236369146,0.9812077358943923,0.6640755990759153,0.5212612359404358
audit_validation,ae128,uint8,0.7,in_distribution,838,838,142798.0,155373.2,158609.15,166971,913,981,53,430,267,60,2591,143827.8985680191,0.4820485744456177,0.9451345755693582,0.6384615384615385,0.6169296987087518,0.8775510204081632,0.7245155855096883,1.4892601431980907,0.9214413357950654,1.2270075596244776,0.8191389380237366,1.1386554966444218,0.6846084472289284,0.9722402541332273,0.5700916058805071,0.5114934816730508
audit_validation,ae128,uint8,0.9,measured_extrapolation,838,838,72458.5,78738.3,81412.0,91563,904,1024,62,428,285,62,2641,72907.08233890215,0.46887966804979253,0.9358178053830227,0.6247408431237043,0.6002805049088359,0.8734693877551021,0.7115544472152951,1.562052505966587,0.959166124956421,1.2540872482546046,0.8562184084485598,1.176607096272091,0.32101650281157307,0.4581525025925186,0.06315741562409083,0.4417395902181097
audit_validation,ae128,uint8,0.98,measured_extrapolation,838,838,26424.0,30918.0,31837.45,38872,835,932,131,420,286,70,2473,26490.072792362767,0.4725523486134692,0.8643892339544513,0.6110501280643981,0.5949008498583569,0.8571428571428571,0.7023411371237457,1.4534606205250598,1.2044165235729363,1.5063597976078784,1.1334505742059864,1.3455035895762772,0.19443546865997327,0.1333437270474368,0.0409159487064219,0.4090467302260611
audit_validation,ae32,uint4,0.0,in_distribution,838,838,92086.5,94200.4,94913.2,96667,905,929,61,420,239,70,2493,92037.98329355608,0.49345692475463465,0.9368530020703933,0.6464285714285714,0.637329286798179,0.8571428571428571,0.7310704960835509,1.3937947494033414,0.8787782983351534,1.1747697000535982,0.7827689351631999,1.0856556165985294,0.8222748785062418,0.9967182151042988,0.9248153870377699,0.545291033376657
audit_validation,ae32,uint4,0.3,in_distribution,838,838,65393.5,67300.3,67692.15,69458,907,917,59,420,236,70,2480,65558.99045346062,0.49725877192982454,0.9389233954451346,0.6501792114695341,0.6402439024390244,0.8571428571428571,0.7329842931937172,1.3758949880668259,0.8790236337788615,1.1743239572298092,0.7849802836095275,1.0821124875969237,0.694014405120539,0.9782962716276076,0.6177294560413554,0.4860174876926542
audit_validation,ae32,uint4,0.5,in_distribution,838,838,50249.0,52320.4,53314.45,56197,905,947,61,416,256,74,2524,50569.65990453461,0.4886609071274298,0.9368530020703933,0.6422995031937544,0.6190476190476191,0.8489795918367347,0.7160068846815835,1.4355608591885443,0.9288953479239481,1.238638861894988,0.8415441639350131,1.1189261688614152,0.6531415620275086,0.9611922959204661,0.4636514181986902,0.5345809719633696
audit_validation,ae32,uint4,0.7,in_distribution,838,838,34461.0,36696.4,38393.299999999996,42089,907,943,59,416,250,74,2516,34788.46539379475,0.49027027027027026,0.9389233954451346,0.6441761363636365,0.6246246246246246,0.8489795918367347,0.7197231833910034,1.4236276849642004,0.9331395918424572,1.2369751172182732,0.8381722603098671,1.1401957690060611,0.6218451758758194,0.9479860542529319,0.38787107400333215,0.5296783993711942
audit_validation,ae32,uint4,0.9,measured_extrapolation,838,838,16729.5,19519.2,20596.45,23524,902,932,64,412,259,78,2505,17183.452267303102,0.49182115594329334,0.9337474120082816,0.6442857142857144,0.6140089418777943,0.8408163265306122,0.7097329888027561,1.4212410501193318,0.9410815421393411,1.2490540944213078,0.8456616920552851,1.1499861653816197,0.42667242597251626,0.8954378715906219,0.20310775841700499,0.18147164790992196
audit_validation,ae32,uint4,0.98,measured_extrapolation,838,838,7079.0,8078.900000000001,8286.449999999999,9921,884,950,82,408,275,82,2517,7135.102625298329,0.4820065430752454,0.9151138716356108,0.6314285714285715,0.5973645680819912,0.8326530612244898,0.6956521739130435,1.4618138424821003,1.053185107985468,1.3759345016594364,0.9543108090132437,1.2674127557586208,0.3940501612557516,0.8842995646512115,0.12152943491983458,0.17632148419620863
audit_validation,ae32,uint6,0.0,in_distribution,838,838,178921.0,179436.3,179582.15,180138,911,936,55,422,242,68,2511,178856.61813842482,0.4932322685435842,0.943064182194617,0.6477070742979026,0.6355421686746988,0.8612244897959184,0.731369150779896,1.405727923627685,0.8808887722710722,1.1833068200360097,0.7846990536195774,1.0885400369429017,0.8226397661224535,0.996750201586492,0.9255768039978334,0.545592292783035
audit_validation,ae32,uint6,0.3,in_distribution,838,838,127219.5,128662.3,129676.75,132760,911,937,55,421,241,69,2510,127409.37470167065,0.49296536796536794,0.943064182194617,0.6474769012082444,0.6359516616314199,0.8591836734693877,0.7309027777777778,1.405727923627685,0.8807362045301851,1.18357959579126,0.782891012390366,1.0924629742199121,0.7824437814046933,0.9915283819951768,0.8082948940003339,0.547508068218569
audit_validation,ae32,uint6,0.5,in_distribution,838,838,96134.5,98391.0,100434.65,104069,904,962,62,415,259,75,2540,96482.50715990453,0.4844587352625938,0.9358178053830227,0.6384180790960452,0.615727002967359,0.8469387755102041,0.7130584192439863,1.4570405727923628,0.9131990740695144,1.22163142857356,0.8257922094570233,1.103598605659133,0.7542919099137495,0.9877909314320664,0.7349284076232064,0.5401563906859757
audit_validation,ae32,uint6,0.7,in_distribution,838,838,62880.0,65676.3,68668.8,73887,903,957,63,417,259,73,2536,63372.29594272076,0.4854838709677419,0.9347826086956522,0.6390658174097664,0.6168639053254438,0.8510204081632653,0.7152658662092626,1.4510739856801909,0.9176103949581537,1.2209913272763506,0.8252507547405872,1.117612205788999,0.7344419227974814,0.9845449269411484,0.6826187767919372,0.536162064659359
audit_validation,ae32,uint6,0.9,measured_extrapolation,838,838,27656.5,31026.300000000003,33008.8,37239,904,948,62,418,252,72,2522,28136.948687350836,0.48812095032397407,0.9358178053830227,0.6415897799858056,0.6238805970149254,0.8530612244897959,0.7206896551724138,1.431980906921241,0.9370382089317186,1.2414675252376122,0.8349819687226322,1.1577531399102206,0.6748682679368114,0.9767800041811174,0.5389104789854484,0.5089143206438687
audit_validation,ae32,uint6,0.98,measured_extrapolation,838,838,9979.5,11382.9,11652.15,13880,882,971,84,410,276,80,2539,10032.41646778043,0.47598488936859146,0.9130434782608695,0.6257538134090103,0.597667638483965,0.8367346938775511,0.6972789115646258,1.4880668257756564,1.0393142677067921,1.354126459790619,0.9487929380722746,1.2340455182864125,0.5896835487374995,0.9732956660038807,0.34245162135308255,0.45330335885553513
audit_validation,ae32,uint8,0.0,in_distribution,838,838,234075.5,235208.3,235554.3,236933,911,945,55,421,238,69,2515,234111.11455847256,0.49084051724137934,0.943064182194617,0.6456413890857549,0.6388467374810318,0.8591836734693877,0.7328111401218451,1.4116945107398569,0.8718339360400331,1.1639980516134294,0.7719585725964453,1.0879537842516922,0.8226104117714929,0.9967535794784397,0.9256584587222877,0.545419197113751
audit_validation,ae32,uint8,0.3,in_distribution,838,838,167058.0,168811.4,169874.95,173608,911,943,55,422,240,68,2516,167323.5692124105,0.4913700107874865,0.943064182194617,0.6460992907801418,0.6374622356495468,0.8612244897959184,0.732638888888889,1.4116945107398569,0.8735942673134257,1.165293602316549,0.7732151384803589,1.0902894956710654,0.7961465976554164,0.9935582305453363,0.8475361299191855,0.5473454325017275
audit_validation,ae32,uint8,0.5,in_distribution,838,838,125296.0,128011.8,130620.2,134715,906,970,60,417,257,73,2550,125714.99403341289,0.48294243070362475,0.937888198757764,0.6375791695988741,0.6186943620178041,0.8510204081632653,0.7164948453608249,1.464200477326969,0.9165657203349051,1.2254668103146213,0.8305703271620323,1.103404632120572,0.7688072614924847,0.9902553649902575,0.776194759075664,0.5399716604115323
audit_validation,ae32,uint8,0.7,in_distribution,838,838,80713.5,83645.1,87065.25,92270,906,959,60,416,260,74,2541,81217.12887828163,0.4857908847184987,0.937888198757764,0.6400565171317555,0.6153846153846154,0.8489795918367347,0.7135506003430533,1.454653937947494,0.921908603557225,1.2256635209421893,0.8316319097838455,1.1185208260540564,0.7532215000494954,0.988042419317532,0.7357061250430509,0.5359159557879034
audit_validation,ae32,uint8,0.9,measured_extrapolation,838,838,34338.5,37880.4,39343.649999999994,43470,904,950,62,416,254,74,2524,34793.58114558473,0.48759439050701187,0.9358178053830227,0.6411347517730497,0.6208955223880597,0.8489795918367347,0.7172413793103448,1.4367541766109786,0.9385404793308336,1.240709836844139,0.8363957303445928,1.1605088761663183,0.6951015736659306,0.9835511342411584,0.5923759425345306,0.509377644222103
audit_validation,ae32,uint8,0.98,measured_extrapolation,838,838,11343.5,12776.300000000001,13092.6,15142,882,975,84,410,274,80,2541,11429.910501193317,0.47495961227786754,0.9130434782608695,0.6248671625929862,0.5994152046783626,0.8367346938775511,0.698466780238501,1.490453460620525,1.0349099253133267,1.3478892584086186,0.939685901818328,1.239757702685495,0.5917497015935291,0.9741357298779565,0.3496796518454022,0.4514337230572287
