split,family,quantizer,q0,q1,interval_role,metric,value_q0,value_q1,observed_delta,delta_ci95_low,delta_ci95_high,bootstrap_reps,resampling_unit
audit_test,noae,uint8,0.0,0.3,in_distribution,fp_per_frame,1.2258308157099698,1.2318731117824773,0.0060422960725075026,0.0007347269039047033,0.012067049041838914,2000,trajectory_block_with_all_q_rows
audit_test,noae,uint8,0.0,0.3,in_distribution,xy_mae_m,0.9682918890373134,0.967213559563726,-0.001078329473587436,-0.005136138597644166,0.0015307131127651442,2000,trajectory_block_with_all_q_rows
audit_test,noae,uint8,0.0,0.3,in_distribution,xy_rmse_m,1.3026284206006702,1.299492089800859,-0.0031363307998111267,-0.011564610941712267,0.001768456543364865,2000,trajectory_block_with_all_q_rows
audit_test,noae,uint8,0.0,0.3,in_distribution,miou,0.8388714523260785,0.8040258505861689,-0.03484560173990958,-0.04272954139265165,-0.02483342950481947,2000,trajectory_block_with_all_q_rows
audit_test,noae,uint8,0.0,0.3,in_distribution,iou_vehicle,0.9260696840538529,0.8249392805930447,-0.10113040346080826,-0.12366663338076707,-0.07240239686023822,2000,trajectory_block_with_all_q_rows
audit_test,noae,uint8,0.0,0.3,in_distribution,iou_person,0.5934071926846132,0.5935154021178478,0.0001082094332346406,-0.0004256672415842683,0.0006475320399884269,2000,trajectory_block_with_all_q_rows
audit_test,noae,uint8,0.3,0.5,in_distribution,payload_bytes_mean,777746.1216012085,612532.3519637462,-165213.76963746222,-165669.2736212122,-164739.28663132453,2000,trajectory_block_with_all_q_rows
audit_test,noae,uint8,0.3,0.5,in_distribution,veh_precision,0.5319838056680162,0.52801289802499,-0.003970907643026211,-0.00993816140169602,0.001945686493330128,2000,trajectory_block_with_all_q_rows
audit_test,noae,uint8,0.3,0.5,in_distribution,veh_recall,0.8748335552596538,0.8721704394141145,-0.0026631158455392434,-0.010338412562029792,0.004388852483534044,2000,trajectory_block_with_all_q_rows
audit_test,noae,uint8,0.3,0.5,in_distribution,ped_precision,0.6300623052959502,0.6307814992025519,0.0007191939066016895,-0.014732747919682404,0.015163305961656711,2000,trajectory_block_with_all_q_rows
audit_test,noae,uint8,0.3,0.5,in_distribution,ped_recall,0.8597236981934112,0.8405951115834219,-0.019128586609989284,-0.033846994535519134,-0.006318863479254491,2000,trajectory_block_with_all_q_rows
audit_test,noae,uint8,0.3,0.5,in_distribution,fp_per_frame,1.2318731117824773,1.2341389728096677,0.0022658610271903967,-0.02707538808999687,0.032053366488140875,2000,trajectory_block_with_all_q_rows
audit_test,noae,uint8,0.3,0.5,in_distribution,xy_mae_m,0.967213559563726,1.058150206250015,0.09093664668628898,0.06734221337649882,0.11470031762637907,2000,trajectory_block_with_all_q_rows
audit_test,noae,uint8,0.3,0.5,in_distribution,xy_rmse_m,1.299492089800859,1.3887891126058365,0.08929702280497742,0.054141524648271086,0.12402638621748087,2000,trajectory_block_with_all_q_rows
audit_test,noae,uint8,0.3,0.5,in_distribution,miou,0.8040258505861689,0.7827700996288239,-0.021255750957345,-0.02550409463625621,-0.017153348313267036,2000,trajectory_block_with_all_q_rows
audit_test,noae,uint8,0.3,0.5,in_distribution,iou_vehicle,0.8249392805930447,0.7883827180071024,-0.03655656258594231,-0.0468611536824298,-0.027134659349574194,2000,trajectory_block_with_all_q_rows
audit_test,noae,uint8,0.3,0.5,in_distribution,iou_person,0.5935154021178478,0.5678237769132771,-0.02569162520457069,-0.03337482580832135,-0.018997801786380757,2000,trajectory_block_with_all_q_rows
audit_test,noae,uint8,0.5,0.7,in_distribution,payload_bytes_mean,612532.3519637462,420635.54456193355,-191896.8074018127,-192783.97858260488,-190952.15022725135,2000,trajectory_block_with_all_q_rows
audit_test,noae,uint8,0.5,0.7,in_distribution,veh_precision,0.52801289802499,0.5271411338962606,-0.0008717641287293576,-0.0028095463564902943,0.001011671113670758,2000,trajectory_block_with_all_q_rows
audit_test,noae,uint8,0.5,0.7,in_distribution,veh_recall,0.8721704394141145,0.8728362183754993,0.0006657789613847553,0.0,0.0020176209096502825,2000,trajectory_block_with_all_q_rows
audit_test,noae,uint8,0.5,0.7,in_distribution,ped_precision,0.6307814992025519,0.6306954436450839,-8.605555746798998e-05,-0.0034847021520981263,0.0033494804603525457,2000,trajectory_block_with_all_q_rows
audit_test,noae,uint8,0.5,0.7,in_distribution,ped_recall,0.8405951115834219,0.8384697130712009,-0.002125398512221044,-0.005663482659276764,0.0,2000,trajectory_block_with_all_q_rows
audit_test,noae,uint8,0.5,0.7,in_distribution,fp_per_frame,1.2341389728096677,1.2371601208459215,0.0030211480362538623,-0.004662004662004509,0.011364067457580455,2000,trajectory_block_with_all_q_rows
audit_test,noae,uint8,0.5,0.7,in_distribution,xy_mae_m,1.058150206250015,1.062177382501756,0.004027176251740983,0.0006097100372793984,0.007690561201275247,2000,trajectory_block_with_all_q_rows
audit_test,noae,uint8,0.5,0.7,in_distribution,xy_rmse_m,1.3887891126058365,1.395245926822263,0.006456814216426521,0.0020187772256109403,0.011953938980094407,2000,trajectory_block_with_all_q_rows
audit_test,noae,uint8,0.5,0.7,in_distribution,miou,0.7827700996288239,0.7627003100692882,-0.020069789559535756,-0.027008078409136663,-0.013624061554703058,2000,trajectory_block_with_all_q_rows
audit_test,noae,uint8,0.5,0.7,in_distribution,iou_vehicle,0.7883827180071024,0.7452345058383322,-0.043148212168770184,-0.05559825285677092,-0.03171677028198488,2000,trajectory_block_with_all_q_rows
audit_test,noae,uint8,0.5,0.7,in_distribution,iou_person,0.5678237769132771,0.5521925427303654,-0.01563123418291168,-0.03077874672358556,-0.0023536008247671365,2000,trajectory_block_with_all_q_rows
audit_test,noae,uint8,0.7,0.9,extrapolation_reference,payload_bytes_mean,420635.54456193355,190985.7409365559,-229649.80362537765,-230430.16215335543,-228796.55671482923,2000,trajectory_block_with_all_q_rows
audit_test,noae,uint8,0.7,0.9,extrapolation_reference,veh_precision,0.5271411338962606,0.5104043973301924,-0.016736736566068222,-0.026619005210316994,-0.007066908444848976,2000,trajectory_block_with_all_q_rows
audit_test,noae,uint8,0.7,0.9,extrapolation_reference,veh_recall,0.8728362183754993,0.8655126498002663,-0.007323568575232975,-0.018032875346740633,0.0034365443696298343,2000,trajectory_block_with_all_q_rows
audit_test,noae,uint8,0.7,0.9,extrapolation_reference,ped_precision,0.6306954436450839,0.6329617834394905,0.002266339794406602,-0.012827330020938088,0.01669737587435603,2000,trajectory_block_with_all_q_rows
audit_test,noae,uint8,0.7,0.9,extrapolation_reference,ped_recall,0.8384697130712009,0.844845908607864,0.006376195536663132,-0.01041666666666663,0.025487900525934887,2000,trajectory_block_with_all_q_rows
audit_test,noae,uint8,0.7,0.9,extrapolation_reference,fp_per_frame,1.2371601208459215,1.2900302114803626,0.052870090634441036,0.011629451366789268,0.09644573114036434,2000,trajectory_block_with_all_q_rows
audit_test,noae,uint8,0.7,0.9,extrapolation_reference,xy_mae_m,1.062177382501756,1.1137992563679706,0.05162187386621464,0.02279981448808178,0.07757540965806678,2000,trajectory_block_with_all_q_rows
audit_test,noae,uint8,0.7,0.9,extrapolation_reference,xy_rmse_m,1.395245926822263,1.4460086225535373,0.05076269573127434,0.011564001175712735,0.08816229019003045,2000,trajectory_block_with_all_q_rows
audit_test,noae,uint8,0.7,0.9,extrapolation_reference,miou,0.7627003100692882,0.661335967571039,-0.10136434249824922,-0.1115974270381445,-0.09070375267783146,2000,trajectory_block_with_all_q_rows
audit_test,noae,uint8,0.7,0.9,extrapolation_reference,iou_vehicle,0.7452345058383322,0.5283263014002867,-0.21690820443804548,-0.23096280760439925,-0.2015073478810174,2000,trajectory_block_with_all_q_rows
audit_test,noae,uint8,0.7,0.9,extrapolation_reference,iou_person,0.5521925427303654,0.47229801427311074,-0.0798945284572547,-0.10555560101786444,-0.053755828859673,2000,trajectory_block_with_all_q_rows
audit_test,noae,uint8,0.9,0.98,extrapolation_reference,payload_bytes_mean,190985.7409365559,67019.50604229607,-123966.23489425983,-125086.8116646389,-122935.46005674299,2000,trajectory_block_with_all_q_rows
audit_test,noae,uint8,0.9,0.98,extrapolation_reference,veh_precision,0.5104043973301924,0.520099461251554,0.009695063921361657,-0.004407412240793074,0.023650060713434586,2000,trajectory_block_with_all_q_rows
audit_test,noae,uint8,0.9,0.98,extrapolation_reference,veh_recall,0.8655126498002663,0.8355525965379494,-0.029960053262316877,-0.047721502197968786,-0.011492067654385733,2000,trajectory_block_with_all_q_rows
audit_test,noae,uint8,0.9,0.98,extrapolation_reference,ped_precision,0.6329617834394905,0.6182108626198083,-0.014750920819682212,-0.032101414034749455,0.002053870451410364,2000,trajectory_block_with_all_q_rows
audit_test,noae,uint8,0.9,0.98,extrapolation_reference,ped_recall,0.844845908607864,0.822529224229543,-0.022316684378321017,-0.04483452652558157,-0.0010654601971560131,2000,trajectory_block_with_all_q_rows
audit_test,noae,uint8,0.9,0.98,extrapolation_reference,fp_per_frame,1.2900302114803626,1.2356495468277946,-0.05438066465256797,-0.11360801556660165,0.006834888508077252,2000,trajectory_block_with_all_q_rows
audit_test,noae,uint8,0.9,0.98,extrapolation_reference,xy_mae_m,1.1137992563679706,1.3370047999321948,0.22320554356422417,0.17757325504813987,0.27034281002172805,2000,trajectory_block_with_all_q_rows
audit_test,noae,uint8,0.9,0.98,extrapolation_reference,xy_rmse_m,1.4460086225535373,1.6940781056260856,0.24806948307254828,0.1927134425849638,0.3041722321714128,2000,trajectory_block_with_all_q_rows
audit_test,noae,uint8,0.9,0.98,extrapolation_reference,miou,0.661335967571039,0.49866134248444655,-0.16267462508659242,-0.1736770848331242,-0.15176749471814796,2000,trajectory_block_with_all_q_rows
audit_test,noae,uint8,0.9,0.98,extrapolation_reference,iou_vehicle,0.5283263014002867,0.1816751493630724,-0.3466511520372143,-0.3607111980502738,-0.33430242795892784,2000,trajectory_block_with_all_q_rows
audit_test,noae,uint8,0.9,0.98,extrapolation_reference,iou_person,0.47229801427311074,0.34146279739105695,-0.1308352168820538,-0.15740778844285813,-0.1017565740577371,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint4,0.0,0.3,in_distribution,payload_bytes_mean,132244.73627684964,98721.24105011934,-33523.4952267303,-33750.730451916366,-33293.50590291093,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint4,0.0,0.3,in_distribution,veh_precision,0.4916351861845656,0.4924406047516199,0.0008054185670542946,-0.003773729152975838,0.0053102524337875845,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint4,0.0,0.3,in_distribution,veh_recall,0.943064182194617,0.9440993788819876,0.0010351966873706209,-0.006515190223755085,0.008131957473420812,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint4,0.0,0.3,in_distribution,ped_precision,0.6338235294117647,0.6338235294117647,0.0,-0.008135317552639664,0.00824015404882077,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint4,0.0,0.3,in_distribution,ped_recall,0.8795918367346939,0.8795918367346939,0.0,-0.013247240618101503,0.012658227848101222,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint4,0.0,0.3,in_distribution,fp_per_frame,1.4212410501193318,1.418854415274463,-0.0023866348448686736,-0.024911771667187964,0.020289440358482198,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint4,0.0,0.3,in_distribution,xy_mae_m,0.8642543010129553,0.8628399353618618,-0.001414365651093541,-0.01652305692521332,0.012379012993607457,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint4,0.0,0.3,in_distribution,xy_rmse_m,1.1693472938318685,1.1694702180193153,0.00012292418744674904,-0.02939148840848522,0.025626438692928355,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint4,0.0,0.3,in_distribution,miou,0.8178907398651313,0.6778546121137419,-0.1400361277513894,-0.15548998318767318,-0.12506335407486727,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint4,0.0,0.3,in_distribution,iou_vehicle,0.9222411655942587,0.5316826854745406,-0.39055848011971817,-0.4360171729735375,-0.347335557018385,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint4,0.0,0.3,in_distribution,iou_person,0.5348684655513195,0.53308543208718,-0.0017830334641395496,-0.0038328909846813697,-0.00011902866196485412,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint4,0.3,0.5,in_distribution,payload_bytes_mean,98721.24105011934,81117.45823389021,-17603.782816229126,-17750.921035631523,-17445.51087021455,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint4,0.3,0.5,in_distribution,veh_precision,0.4924406047516199,0.4820295983086681,-0.010411006442951787,-0.019417902313532902,-0.0010001803364323707,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint4,0.3,0.5,in_distribution,veh_recall,0.9440993788819876,0.9440993788819876,0.0,-0.010173718520979152,0.011024270763749665,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint4,0.3,0.5,in_distribution,ped_precision,0.6338235294117647,0.6187050359712231,-0.015118493440541614,-0.03177333409141574,0.0022453026671844217,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint4,0.3,0.5,in_distribution,ped_recall,0.8795918367346939,0.8775510204081632,-0.0020408163265306367,-0.013608555550366616,0.009854420276371302,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint4,0.3,0.5,in_distribution,fp_per_frame,1.418854415274463,1.4856801909307875,0.06682577565632442,0.018179250128402786,0.11083823117828143,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint4,0.3,0.5,in_distribution,xy_mae_m,0.8628399353618618,0.9225761583690537,0.059736223007191946,0.031390630335594374,0.08786285487121208,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint4,0.3,0.5,in_distribution,xy_rmse_m,1.1694702180193153,1.2228681677727582,0.05339794975344292,0.013852124061038428,0.09555748899930576,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint4,0.3,0.5,in_distribution,miou,0.6778546121137419,0.627315897400616,-0.050538714713125876,-0.06675641102598805,-0.03381243689181943,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint4,0.3,0.5,in_distribution,iou_vehicle,0.5316826854745406,0.41216861462366694,-0.11951407085087362,-0.16177616702728426,-0.07618845439418717,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint4,0.3,0.5,in_distribution,iou_person,0.53308543208718,0.5204133521454339,-0.012672079941746017,-0.018902710114483193,-0.007078608437173144,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint4,0.5,0.7,in_distribution,payload_bytes_mean,81117.45823389021,61021.73627684964,-20095.721957040572,-20350.929758077684,-19836.019838635224,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint4,0.5,0.7,in_distribution,veh_precision,0.4820295983086681,0.48065712771595126,-0.0013724705927168346,-0.00820553428749492,0.005432959091865118,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint4,0.5,0.7,in_distribution,veh_recall,0.9440993788819876,0.9389233954451346,-0.005175983436852993,-0.011965551433132299,0.0010966423431788127,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint4,0.5,0.7,in_distribution,ped_precision,0.6187050359712231,0.6126255380200861,-0.006079497951136936,-0.017487079764499442,0.004520264425155919,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint4,0.5,0.7,in_distribution,ped_recall,0.8775510204081632,0.8714285714285714,-0.006122448979591799,-0.018330406024028807,0.004425517866645647,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint4,0.5,0.7,in_distribution,fp_per_frame,1.4856801909307875,1.4916467780429594,0.005966587112171906,-0.029633447880870606,0.03975651553570446,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint4,0.5,0.7,in_distribution,xy_mae_m,0.9225761583690537,0.9217043839097099,-0.0008717744593438326,-0.015221967289700863,0.013989725807687517,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint4,0.5,0.7,in_distribution,xy_rmse_m,1.2228681677727582,1.2251582672839283,0.002290099511170096,-0.020882102104702684,0.02684833852840608,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint4,0.5,0.7,in_distribution,miou,0.627315897400616,0.579362800306047,-0.047953097094568964,-0.05927903416677562,-0.0356825123916731,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint4,0.5,0.7,in_distribution,iou_vehicle,0.41216861462366694,0.3033165808168559,-0.10885203380681102,-0.1362183040358843,-0.0811532572128479,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint4,0.5,0.7,in_distribution,iou_person,0.5204133521454339,0.5094703792515229,-0.010942972893910996,-0.018223094333526625,-0.0050879025179405915,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint4,0.7,0.9,extrapolation_reference,payload_bytes_mean,61021.73627684964,36254.638424821,-24767.097852028637,-25096.195455092082,-24456.142388777273,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint4,0.7,0.9,extrapolation_reference,veh_precision,0.48065712771595126,0.4682170542635659,-0.012440073452385347,-0.02286263421776872,-0.001621563905062611,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint4,0.7,0.9,extrapolation_reference,veh_recall,0.9389233954451346,0.937888198757764,-0.0010351966873706209,-0.017358336187540457,0.012487970298858063,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint4,0.7,0.9,extrapolation_reference,ped_precision,0.6126255380200861,0.5997171145685997,-0.012908423451486462,-0.03281527234787255,0.005848093412565951,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint4,0.7,0.9,extrapolation_reference,ped_recall,0.8714285714285714,0.8653061224489796,-0.006122448979591799,-0.025118485277908907,0.01077722363998506,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint4,0.7,0.9,extrapolation_reference,fp_per_frame,1.4916467780429594,1.5656324582338903,0.07398568019093088,0.020706035532781785,0.13022675608176587,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint4,0.7,0.9,extrapolation_reference,xy_mae_m,0.9217043839097099,0.9693545330414883,0.04765014913177845,0.018585983653628475,0.07470456318443108,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint4,0.7,0.9,extrapolation_reference,xy_rmse_m,1.2251582672839283,1.2692531096783075,0.04409484239437922,0.004524330880750216,0.08336584342448124,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint4,0.7,0.9,extrapolation_reference,miou,0.579362800306047,0.3979009417457566,-0.18146185856029046,-0.20155540929897217,-0.16153449190560834,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint4,0.7,0.9,extrapolation_reference,iou_vehicle,0.3033165808168559,0.09174398774014159,-0.21157259307671433,-0.24842391852418355,-0.17785719797431798,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint4,0.7,0.9,extrapolation_reference,iou_person,0.5094703792515229,0.4241451114753148,-0.08532526777620814,-0.12243497184883936,-0.05429679943897828,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint4,0.9,0.98,extrapolation_reference,payload_bytes_mean,36254.638424821,15970.379474940333,-20284.25894988067,-20538.19692345247,-20027.212479331938,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint4,0.9,0.98,extrapolation_reference,veh_precision,0.4682170542635659,0.47876004592422505,0.01054299166065914,-0.007190523551061574,0.02826567245155471,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint4,0.9,0.98,extrapolation_reference,veh_recall,0.937888198757764,0.8633540372670807,-0.07453416149068326,-0.09707681173854586,-0.053069506678842186,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint4,0.9,0.98,extrapolation_reference,ped_precision,0.5997171145685997,0.5949008498583569,-0.004816264710242768,-0.029057362486076307,0.018097547677336318,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint4,0.9,0.98,extrapolation_reference,ped_recall,0.8653061224489796,0.8571428571428571,-0.008163265306122547,-0.03112858283091746,0.014742662685700667,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint4,0.9,0.98,extrapolation_reference,fp_per_frame,1.5656324582338903,1.4248210023866348,-0.14081145584725552,-0.22938128539470776,-0.05169647056454573,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint4,0.9,0.98,extrapolation_reference,xy_mae_m,0.9693545330414883,1.214716863025137,0.2453623299836487,0.1932875859024075,0.2997187169839806,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint4,0.9,0.98,extrapolation_reference,xy_rmse_m,1.2692531096783075,1.5281850195477984,0.2589319098694909,0.18957647755661033,0.3341618960820157,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint4,0.9,0.98,extrapolation_reference,miou,0.3979009417457566,0.16207449728637427,-0.2358264444593823,-0.2728716459075538,-0.15979045885431273,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint4,0.9,0.98,extrapolation_reference,iou_vehicle,0.09174398774014159,0.042902755650981325,-0.04884123208916026,-0.06083725367789649,-0.03753043314323398,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint4,0.9,0.98,extrapolation_reference,iou_person,0.4241451114753148,0.172599074848553,-0.2515460366267618,-0.3513676679856668,-0.03102345398669021,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint6,0.0,0.3,in_distribution,payload_bytes_mean,267186.5584725537,197445.75298329355,-69740.80548926012,-70095.27827279732,-69404.46851693536,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint6,0.0,0.3,in_distribution,veh_precision,0.48743987172634956,0.48742643124665597,-1.3440479693593854e-05,-0.002860647683405414,0.002683535456183193,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint6,0.0,0.3,in_distribution,veh_recall,0.9440993788819876,0.943064182194617,-0.0010351966873706209,-0.004771794406435379,0.0021646195453136697,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint6,0.0,0.3,in_distribution,ped_precision,0.6301169590643275,0.6291970802919709,-0.0009198787723566637,-0.006225447445760224,0.004751966709506015,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint6,0.0,0.3,in_distribution,ped_recall,0.8795918367346939,0.8795918367346939,0.0,-0.0062115022808690605,0.006211180124223614,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint6,0.0,0.3,in_distribution,fp_per_frame,1.4463007159904535,1.4463007159904535,0.0,-0.014871275592298778,0.014323259625614685,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint6,0.0,0.3,in_distribution,xy_mae_m,0.8494094687046511,0.8500198941452066,0.000610425440555562,-0.0048563432434727246,0.005279084212516534,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint6,0.0,0.3,in_distribution,xy_rmse_m,1.146446265073146,1.1460072729082982,-0.0004389921648477735,-0.010407338212266021,0.007778984684870605,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint6,0.0,0.3,in_distribution,miou,0.8181652447626374,0.7496652838261549,-0.06849996093648247,-0.07822664030687373,-0.05832688775182357,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint6,0.0,0.3,in_distribution,iou_vehicle,0.9225781484379276,0.7284019083906543,-0.1941762400472733,-0.22002563087145188,-0.1664060853920759,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint6,0.0,0.3,in_distribution,iou_person,0.5353394492263596,0.5344284171806867,-0.0009110320456728882,-0.0020538784525534343,0.00024393136232729026,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint6,0.3,0.5,in_distribution,payload_bytes_mean,197445.75298329355,158288.6169451074,-39157.136038186145,-39454.44978516978,-38842.117090352396,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint6,0.3,0.5,in_distribution,veh_precision,0.48742643124665597,0.48255813953488375,-0.004868291711772221,-0.012588517352738835,0.002811293243264603,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint6,0.3,0.5,in_distribution,veh_recall,0.943064182194617,0.9451345755693582,0.0020703933747412417,-0.005489256829287711,0.010255326120850504,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint6,0.3,0.5,in_distribution,ped_precision,0.6291970802919709,0.6130867709815079,-0.016110309310462978,-0.031798987076789825,-0.001185372099928753,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint6,0.3,0.5,in_distribution,ped_recall,0.8795918367346939,0.8795918367346939,0.0,-0.009756813517254556,0.009826112089740512,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint6,0.3,0.5,in_distribution,fp_per_frame,1.4463007159904535,1.4928400954653938,0.046539379474940246,0.007063469744580264,0.0850417380851677,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint6,0.3,0.5,in_distribution,xy_mae_m,0.8500198941452066,0.9183031497554731,0.06828325561026649,0.03984744632900098,0.09645256373135516,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint6,0.3,0.5,in_distribution,xy_rmse_m,1.1460072729082982,1.2263506462431566,0.08034337333485841,0.03375537509065896,0.12457084828558289,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint6,0.3,0.5,in_distribution,miou,0.7496652838261549,0.7108731266029534,-0.03879215722320151,-0.050740184667490515,-0.02720046772356109,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint6,0.3,0.5,in_distribution,iou_vehicle,0.7284019083906543,0.6330994167702565,-0.09530249162039783,-0.12847667739503837,-0.06299085182992371,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint6,0.3,0.5,in_distribution,iou_person,0.5344284171806867,0.5208007533074254,-0.013627663873261309,-0.019917718201970244,-0.007630346467213302,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint6,0.5,0.7,in_distribution,payload_bytes_mean,158288.6169451074,112231.62529832935,-46056.99164677806,-46480.30236937243,-45629.20894956141,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint6,0.5,0.7,in_distribution,veh_precision,0.48255813953488375,0.48281332628239026,0.0002551867475065195,-0.004981050401498525,0.005241784658583971,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint6,0.5,0.7,in_distribution,veh_recall,0.9451345755693582,0.9451345755693582,0.0,-0.003051881993896277,0.0029359268506647107,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint6,0.5,0.7,in_distribution,ped_precision,0.6130867709815079,0.6151645207439199,0.00207774976241204,-0.004589974418335044,0.009384387391162229,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint6,0.5,0.7,in_distribution,ped_recall,0.8795918367346939,0.8775510204081632,-0.0020408163265306367,-0.010917328847209268,0.006537384184442979,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint6,0.5,0.7,in_distribution,fp_per_frame,1.4928400954653938,1.4880668257756564,-0.004773269689737347,-0.028117359413202925,0.020754899883223307,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint6,0.5,0.7,in_distribution,xy_mae_m,0.9183031497554731,0.922632803518677,0.004329653763203933,-0.00612162773737476,0.014288701040301905,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint6,0.5,0.7,in_distribution,xy_rmse_m,1.2263506462431566,1.2291123972670757,0.002761751023919068,-0.017418073129837598,0.02112240277143016,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint6,0.5,0.7,in_distribution,miou,0.7108731266029534,0.6622407526765182,-0.04863237392643527,-0.05997461235804305,-0.03755776741578896,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint6,0.5,0.7,in_distribution,iou_vehicle,0.6330994167702565,0.5106163651776171,-0.12248305159263939,-0.15411008234618345,-0.09475291865088219,2000,trajectory_block_with_all_q_rows
audit_validation,ae128,uint6,0.5,0.7,in_distribution,iou_person,0.5208007533074254,0.5108631832153966,-0.00993757009202878,-0.016646448663028775,-0.003931987989801093,2000,trajectory_block_with_all_q_rows
