episode_id,step_index,controller,cross_trajectory_action_agreement,matched_reward_delta_vs_exact
pcarv5_mixed_te02,531,lambda_rdo,True,0.0
pcarv5_mixed_te02,532,lambda_rdo,True,0.0
pcarv5_mixed_te02,533,lambda_rdo,True,0.0
pcarv5_mixed_te02,534,lambda_rdo,True,0.0
pcarv5_mixed_te02,535,lambda_rdo,True,0.0
pcarv5_mixed_te02,536,lambda_rdo,True,0.0
pcarv5_mixed_te02,537,lambda_rdo,True,0.0
pcarv5_mixed_te02,538,lambda_rdo,True,0.0
pcarv5_mixed_te02,539,lambda_rdo,True,0.0
pcarv5_mixed_te02,540,lambda_rdo,True,0.0
pcarv5_mixed_te02,541,lambda_rdo,True,0.0
pcarv5_mixed_te02,542,lambda_rdo,True,0.0
pcarv5_mixed_te02,543,lambda_rdo,True,0.0
pcarv5_mixed_te02,544,lambda_rdo,True,0.0
pcarv5_mixed_te02,545,lambda_rdo,True,0.0
pcarv5_mixed_te02,546,lambda_rdo,True,0.0
pcarv5_mixed_te02,547,lambda_rdo,True,0.0
pcarv5_mixed_te02,548,lambda_rdo,True,0.0
pcarv5_mixed_te02,549,lambda_rdo,True,0.0
pcarv5_mixed_te02,550,lambda_rdo,True,0.0
pcarv5_mixed_te02,551,lambda_rdo,True,0.0
pcarv5_mixed_te02,552,lambda_rdo,True,0.0
pcarv5_mixed_te02,553,lambda_rdo,True,0.0
pcarv5_mixed_te02,554,lambda_rdo,True,0.0
pcarv5_mixed_te02,555,lambda_rdo,True,0.0
pcarv5_mixed_te02,556,lambda_rdo,True,0.0
pcarv5_mixed_te02,557,lambda_rdo,True,0.0
pcarv5_mixed_te02,558,lambda_rdo,True,0.0
pcarv5_mixed_te02,559,lambda_rdo,True,0.0
pcarv5_mixed_te02,560,lambda_rdo,True,0.0
pcarv5_mixed_te02,561,lambda_rdo,True,0.0
pcarv5_mixed_te02,562,lambda_rdo,True,0.0
pcarv5_mixed_te02,563,lambda_rdo,True,0.0
pcarv5_mixed_te02,564,lambda_rdo,True,0.0
pcarv5_mixed_te02,565,lambda_rdo,True,0.0
pcarv5_mixed_te02,566,lambda_rdo,True,0.0
pcarv5_mixed_te02,567,lambda_rdo,True,0.0
pcarv5_mixed_te02,568,lambda_rdo,True,0.0
pcarv5_mixed_te02,569,lambda_rdo,True,0.0
pcarv5_mixed_te02,570,lambda_rdo,True,0.0
pcarv5_mixed_te02,571,lambda_rdo,True,0.0
pcarv5_mixed_te02,572,lambda_rdo,True,0.0
pcarv5_mixed_te02,573,lambda_rdo,True,0.0
pcarv5_mixed_te02,574,lambda_rdo,True,0.0
pcarv5_mixed_te02,575,lambda_rdo,True,0.0
pcarv5_mixed_te02,576,lambda_rdo,True,0.0
pcarv5_mixed_te02,577,lambda_rdo,True,0.0
pcarv5_mixed_te02,578,lambda_rdo,True,0.0
pcarv5_mixed_te02,579,lambda_rdo,True,0.0
pcarv5_mixed_te02,580,lambda_rdo,True,0.0
pcarv5_mixed_te02,581,lambda_rdo,True,0.0
pcarv5_mixed_te02,582,lambda_rdo,True,0.0
pcarv5_mixed_te02,583,lambda_rdo,True,0.0
pcarv5_mixed_te02,584,lambda_rdo,True,0.0
pcarv5_mixed_te02,585,lambda_rdo,True,0.0
pcarv5_mixed_te02,586,lambda_rdo,True,0.0
pcarv5_mixed_te02,587,lambda_rdo,True,0.0
pcarv5_mixed_te02,588,lambda_rdo,True,0.0
pcarv5_mixed_te02,589,lambda_rdo,True,0.0
pcarv5_mixed_te02,590,lambda_rdo,True,0.0
pcarv5_mixed_te02,591,lambda_rdo,True,0.0
pcarv5_mixed_te02,592,lambda_rdo,True,0.0
pcarv5_mixed_te02,593,lambda_rdo,True,0.0
pcarv5_mixed_te02,594,lambda_rdo,True,0.0
pcarv5_mixed_te02,595,lambda_rdo,True,0.0
pcarv5_mixed_te02,596,lambda_rdo,True,0.0
pcarv5_mixed_te02,597,lambda_rdo,True,0.0
pcarv5_mixed_te02,598,lambda_rdo,True,0.0
pcarv5_mixed_te02,599,lambda_rdo,True,0.0
pcarv5_ped_te01,0,lambda_rdo,True,0.0
pcarv5_ped_te01,1,lambda_rdo,True,0.0
pcarv5_ped_te01,2,lambda_rdo,True,0.0
pcarv5_ped_te01,3,lambda_rdo,True,0.0
pcarv5_ped_te01,4,lambda_rdo,True,0.0
pcarv5_ped_te01,5,lambda_rdo,True,0.0
pcarv5_ped_te01,6,lambda_rdo,True,0.0
pcarv5_ped_te01,7,lambda_rdo,True,0.0
pcarv5_ped_te01,8,lambda_rdo,True,0.0
pcarv5_ped_te01,9,lambda_rdo,True,0.0
pcarv5_ped_te01,10,lambda_rdo,True,0.0
pcarv5_ped_te01,11,lambda_rdo,True,0.0
pcarv5_ped_te01,12,lambda_rdo,True,0.0
pcarv5_ped_te01,13,lambda_rdo,True,0.0
pcarv5_ped_te01,14,lambda_rdo,True,0.0
pcarv5_ped_te01,15,lambda_rdo,True,0.0
pcarv5_ped_te01,16,lambda_rdo,True,0.0
pcarv5_ped_te01,17,lambda_rdo,True,0.0
pcarv5_ped_te01,18,lambda_rdo,True,0.0
pcarv5_ped_te01,19,lambda_rdo,True,0.0
pcarv5_ped_te01,20,lambda_rdo,True,0.0
pcarv5_ped_te01,21,lambda_rdo,True,0.0
pcarv5_ped_te01,22,lambda_rdo,True,0.0
pcarv5_ped_te01,23,lambda_rdo,True,0.0
pcarv5_ped_te01,24,lambda_rdo,True,0.0
pcarv5_ped_te01,25,lambda_rdo,True,0.0
pcarv5_ped_te01,26,lambda_rdo,True,0.0
pcarv5_ped_te01,27,lambda_rdo,True,0.0
pcarv5_ped_te01,28,lambda_rdo,True,0.0
pcarv5_ped_te01,29,lambda_rdo,True,0.0
pcarv5_ped_te01,30,lambda_rdo,True,0.0
pcarv5_ped_te01,31,lambda_rdo,True,0.0
pcarv5_ped_te01,32,lambda_rdo,True,0.0
pcarv5_ped_te01,33,lambda_rdo,True,0.0
pcarv5_ped_te01,34,lambda_rdo,True,0.0
pcarv5_ped_te01,35,lambda_rdo,True,0.0
pcarv5_ped_te01,36,lambda_rdo,True,0.0
pcarv5_ped_te01,37,lambda_rdo,True,0.0
pcarv5_ped_te01,38,lambda_rdo,True,0.0
pcarv5_ped_te01,39,lambda_rdo,True,0.0
pcarv5_ped_te01,40,lambda_rdo,True,0.0
pcarv5_ped_te01,41,lambda_rdo,True,0.0
pcarv5_ped_te01,42,lambda_rdo,True,0.0
pcarv5_ped_te01,43,lambda_rdo,True,0.0
pcarv5_ped_te01,44,lambda_rdo,True,0.0
pcarv5_ped_te01,45,lambda_rdo,True,0.0
pcarv5_ped_te01,46,lambda_rdo,True,0.0
pcarv5_ped_te01,47,lambda_rdo,True,0.0
pcarv5_ped_te01,48,lambda_rdo,True,0.0
pcarv5_ped_te01,49,lambda_rdo,True,0.0
pcarv5_ped_te01,50,lambda_rdo,True,0.0
pcarv5_ped_te01,51,lambda_rdo,True,0.0
pcarv5_ped_te01,52,lambda_rdo,True,0.0
pcarv5_ped_te01,53,lambda_rdo,True,0.0
pcarv5_ped_te01,54,lambda_rdo,True,0.0
pcarv5_ped_te01,55,lambda_rdo,True,0.0
pcarv5_ped_te01,56,lambda_rdo,True,0.0
pcarv5_ped_te01,57,lambda_rdo,True,0.0
pcarv5_ped_te01,58,lambda_rdo,True,0.0
pcarv5_ped_te01,59,lambda_rdo,True,0.0
pcarv5_ped_te01,60,lambda_rdo,True,0.0
pcarv5_ped_te01,61,lambda_rdo,True,0.0
pcarv5_ped_te01,62,lambda_rdo,True,0.0
pcarv5_ped_te01,63,lambda_rdo,True,0.0
pcarv5_ped_te01,64,lambda_rdo,True,0.0
pcarv5_ped_te01,65,lambda_rdo,True,0.0
pcarv5_ped_te01,66,lambda_rdo,True,0.0
pcarv5_ped_te01,67,lambda_rdo,True,0.0
pcarv5_ped_te01,68,lambda_rdo,True,0.0
pcarv5_ped_te01,69,lambda_rdo,True,0.0
pcarv5_ped_te01,70,lambda_rdo,True,0.0
pcarv5_ped_te01,71,lambda_rdo,True,0.0
pcarv5_ped_te01,72,lambda_rdo,True,0.0
pcarv5_ped_te01,73,lambda_rdo,True,0.0
pcarv5_ped_te01,74,lambda_rdo,True,0.0
pcarv5_ped_te01,75,lambda_rdo,True,0.0
pcarv5_ped_te01,76,lambda_rdo,True,0.0
pcarv5_ped_te01,77,lambda_rdo,True,0.0
pcarv5_ped_te01,78,lambda_rdo,True,0.0
pcarv5_ped_te01,79,lambda_rdo,True,0.0
pcarv5_ped_te01,80,lambda_rdo,True,0.0
pcarv5_ped_te01,81,lambda_rdo,True,0.0
pcarv5_ped_te01,82,lambda_rdo,True,0.0
pcarv5_ped_te01,83,lambda_rdo,True,0.0
pcarv5_ped_te01,84,lambda_rdo,True,0.0
pcarv5_ped_te01,85,lambda_rdo,True,0.0
pcarv5_ped_te01,86,lambda_rdo,True,0.0
pcarv5_ped_te01,87,lambda_rdo,True,0.0
pcarv5_ped_te01,88,lambda_rdo,True,0.0
pcarv5_ped_te01,89,lambda_rdo,True,0.0
pcarv5_ped_te01,90,lambda_rdo,True,0.0
pcarv5_ped_te01,91,lambda_rdo,True,0.0
pcarv5_ped_te01,92,lambda_rdo,True,0.0
pcarv5_ped_te01,93,lambda_rdo,True,0.0
pcarv5_ped_te01,94,lambda_rdo,True,0.0
pcarv5_ped_te01,95,lambda_rdo,True,0.0
pcarv5_ped_te01,96,lambda_rdo,True,0.0
pcarv5_ped_te01,97,lambda_rdo,True,0.0
pcarv5_ped_te01,98,lambda_rdo,True,0.0
pcarv5_ped_te01,99,lambda_rdo,True,0.0
pcarv5_ped_te01,100,lambda_rdo,True,0.0
pcarv5_ped_te01,101,lambda_rdo,True,0.0
pcarv5_ped_te01,102,lambda_rdo,True,0.0
pcarv5_ped_te01,103,lambda_rdo,True,0.0
pcarv5_ped_te01,104,lambda_rdo,True,0.0
pcarv5_ped_te01,105,lambda_rdo,True,0.0
pcarv5_ped_te01,106,lambda_rdo,True,0.0
pcarv5_ped_te01,107,lambda_rdo,True,0.0
pcarv5_ped_te01,108,lambda_rdo,True,0.0
pcarv5_ped_te01,109,lambda_rdo,True,0.0
pcarv5_ped_te01,110,lambda_rdo,True,0.0
pcarv5_ped_te01,111,lambda_rdo,True,0.0
pcarv5_ped_te01,112,lambda_rdo,True,0.0
pcarv5_ped_te01,113,lambda_rdo,True,0.0
pcarv5_ped_te01,114,lambda_rdo,True,0.0
pcarv5_ped_te01,115,lambda_rdo,True,0.0
pcarv5_ped_te01,116,lambda_rdo,True,0.0
pcarv5_ped_te01,117,lambda_rdo,True,0.0
pcarv5_ped_te01,118,lambda_rdo,True,0.0
pcarv5_ped_te01,119,lambda_rdo,True,0.0
pcarv5_ped_te01,120,lambda_rdo,True,0.0
pcarv5_ped_te01,121,lambda_rdo,True,0.0
pcarv5_ped_te01,122,lambda_rdo,True,0.0
pcarv5_ped_te01,123,lambda_rdo,True,0.0
pcarv5_ped_te01,124,lambda_rdo,True,0.0
pcarv5_ped_te01,125,lambda_rdo,True,0.0
pcarv5_ped_te01,126,lambda_rdo,True,0.0
pcarv5_ped_te01,127,lambda_rdo,True,0.0
pcarv5_ped_te01,128,lambda_rdo,True,0.0
pcarv5_ped_te01,129,lambda_rdo,True,0.0
pcarv5_ped_te01,130,lambda_rdo,True,0.0
pcarv5_ped_te01,131,lambda_rdo,True,0.0
pcarv5_ped_te01,132,lambda_rdo,True,0.0
pcarv5_ped_te01,133,lambda_rdo,True,0.0
pcarv5_ped_te01,134,lambda_rdo,True,0.0
pcarv5_ped_te01,135,lambda_rdo,True,0.0
pcarv5_ped_te01,136,lambda_rdo,True,0.0
pcarv5_ped_te01,137,lambda_rdo,True,0.0
pcarv5_ped_te01,138,lambda_rdo,True,0.0
pcarv5_ped_te01,139,lambda_rdo,True,0.0
pcarv5_ped_te01,140,lambda_rdo,True,0.0
pcarv5_ped_te01,141,lambda_rdo,True,0.0
pcarv5_ped_te01,142,lambda_rdo,True,0.0
pcarv5_ped_te01,143,lambda_rdo,True,0.0
pcarv5_ped_te01,144,lambda_rdo,True,0.0
pcarv5_ped_te01,145,lambda_rdo,True,0.0
pcarv5_ped_te01,146,lambda_rdo,True,0.0
pcarv5_ped_te01,147,lambda_rdo,True,0.0
pcarv5_ped_te01,148,lambda_rdo,True,0.0
pcarv5_ped_te01,149,lambda_rdo,True,0.0
pcarv5_ped_te01,150,lambda_rdo,True,0.0
pcarv5_ped_te01,151,lambda_rdo,True,0.0
pcarv5_ped_te01,152,lambda_rdo,True,0.0
pcarv5_ped_te01,153,lambda_rdo,True,0.0
pcarv5_ped_te01,154,lambda_rdo,True,0.0
pcarv5_ped_te01,155,lambda_rdo,True,0.0
pcarv5_ped_te01,156,lambda_rdo,True,0.0
pcarv5_ped_te01,157,lambda_rdo,True,0.0
pcarv5_ped_te01,158,lambda_rdo,True,0.0
pcarv5_ped_te01,159,lambda_rdo,True,0.0
pcarv5_ped_te01,160,lambda_rdo,True,0.0
pcarv5_ped_te01,161,lambda_rdo,True,0.0
pcarv5_ped_te01,162,lambda_rdo,True,0.0
pcarv5_ped_te01,163,lambda_rdo,True,0.0
pcarv5_ped_te01,164,lambda_rdo,True,0.0
pcarv5_ped_te01,165,lambda_rdo,True,0.0
pcarv5_ped_te01,166,lambda_rdo,True,0.0
pcarv5_ped_te01,167,lambda_rdo,True,0.0
pcarv5_ped_te01,168,lambda_rdo,True,0.0
pcarv5_ped_te01,169,lambda_rdo,True,0.0
pcarv5_ped_te01,170,lambda_rdo,True,0.0
pcarv5_ped_te01,171,lambda_rdo,True,0.0
pcarv5_ped_te01,172,lambda_rdo,True,0.0
pcarv5_ped_te01,173,lambda_rdo,True,0.0
pcarv5_ped_te01,174,lambda_rdo,True,0.0
pcarv5_ped_te01,175,lambda_rdo,True,0.0
pcarv5_ped_te01,176,lambda_rdo,True,0.0
pcarv5_ped_te01,177,lambda_rdo,True,0.0
pcarv5_ped_te01,178,lambda_rdo,True,0.0
pcarv5_ped_te01,179,lambda_rdo,True,0.0
pcarv5_ped_te01,180,lambda_rdo,True,0.0
pcarv5_ped_te01,181,lambda_rdo,True,0.0
pcarv5_ped_te01,182,lambda_rdo,True,0.0
pcarv5_ped_te01,183,lambda_rdo,True,0.0
pcarv5_ped_te01,184,lambda_rdo,True,0.0
pcarv5_ped_te01,185,lambda_rdo,True,0.0
pcarv5_ped_te01,186,lambda_rdo,True,0.0
pcarv5_ped_te01,187,lambda_rdo,True,0.0
pcarv5_ped_te01,188,lambda_rdo,True,0.0
pcarv5_ped_te01,189,lambda_rdo,True,0.0
pcarv5_ped_te01,190,lambda_rdo,True,0.0
pcarv5_ped_te01,191,lambda_rdo,True,0.0
pcarv5_ped_te01,192,lambda_rdo,True,0.0
pcarv5_ped_te01,193,lambda_rdo,True,0.0
pcarv5_ped_te01,194,lambda_rdo,True,0.0
pcarv5_ped_te01,195,lambda_rdo,True,0.0
pcarv5_ped_te01,196,lambda_rdo,True,0.0
pcarv5_ped_te01,197,lambda_rdo,True,0.0
pcarv5_ped_te01,198,lambda_rdo,True,0.0
pcarv5_ped_te01,199,lambda_rdo,True,0.0
pcarv5_ped_te01,200,lambda_rdo,True,0.0
pcarv5_ped_te01,201,lambda_rdo,True,0.0
pcarv5_ped_te01,202,lambda_rdo,True,0.0
pcarv5_ped_te01,203,lambda_rdo,True,0.0
pcarv5_ped_te01,204,lambda_rdo,True,0.0
pcarv5_ped_te01,205,lambda_rdo,True,0.0
pcarv5_ped_te01,206,lambda_rdo,True,0.0
pcarv5_ped_te01,207,lambda_rdo,True,0.0
pcarv5_ped_te01,208,lambda_rdo,True,0.0
pcarv5_ped_te01,209,lambda_rdo,True,0.0
pcarv5_ped_te01,210,lambda_rdo,True,0.0
pcarv5_ped_te01,211,lambda_rdo,True,0.0
pcarv5_ped_te01,212,lambda_rdo,True,0.0
pcarv5_ped_te01,213,lambda_rdo,True,0.0
pcarv5_ped_te01,214,lambda_rdo,True,0.0
pcarv5_ped_te01,215,lambda_rdo,True,0.0
pcarv5_ped_te01,216,lambda_rdo,True,0.0
pcarv5_ped_te01,217,lambda_rdo,True,0.0
pcarv5_ped_te01,218,lambda_rdo,True,0.0
pcarv5_ped_te01,219,lambda_rdo,True,0.0
pcarv5_ped_te01,220,lambda_rdo,True,0.0
pcarv5_ped_te01,221,lambda_rdo,True,0.0
pcarv5_ped_te01,222,lambda_rdo,True,0.0
pcarv5_ped_te01,223,lambda_rdo,True,0.0
pcarv5_ped_te01,224,lambda_rdo,True,0.0
pcarv5_ped_te01,225,lambda_rdo,True,0.0
pcarv5_ped_te01,226,lambda_rdo,True,0.0
pcarv5_ped_te01,227,lambda_rdo,True,0.0
pcarv5_ped_te01,228,lambda_rdo,True,0.0
pcarv5_ped_te01,229,lambda_rdo,True,0.0
pcarv5_ped_te01,230,lambda_rdo,True,0.0
pcarv5_ped_te01,231,lambda_rdo,True,0.0
pcarv5_ped_te01,232,lambda_rdo,True,0.0
pcarv5_ped_te01,233,lambda_rdo,True,0.0
pcarv5_ped_te01,234,lambda_rdo,True,0.0
pcarv5_ped_te01,235,lambda_rdo,True,0.0
pcarv5_ped_te01,236,lambda_rdo,True,0.0
pcarv5_ped_te01,237,lambda_rdo,True,0.0
pcarv5_ped_te01,238,lambda_rdo,True,0.0
pcarv5_ped_te01,239,lambda_rdo,True,0.0
pcarv5_ped_te01,240,lambda_rdo,True,0.0
pcarv5_ped_te01,241,lambda_rdo,True,0.0
pcarv5_ped_te01,242,lambda_rdo,True,0.0
pcarv5_ped_te01,243,lambda_rdo,True,0.0
pcarv5_ped_te01,244,lambda_rdo,True,0.0
pcarv5_ped_te01,245,lambda_rdo,True,0.0
pcarv5_ped_te01,246,lambda_rdo,True,0.0
pcarv5_ped_te01,247,lambda_rdo,True,0.0
pcarv5_ped_te01,248,lambda_rdo,True,0.0
pcarv5_ped_te01,249,lambda_rdo,True,0.0
pcarv5_ped_te01,250,lambda_rdo,True,0.0
pcarv5_ped_te01,251,lambda_rdo,True,0.0
pcarv5_ped_te01,252,lambda_rdo,True,0.0
pcarv5_ped_te01,253,lambda_rdo,True,0.0
pcarv5_ped_te01,254,lambda_rdo,True,0.0
pcarv5_ped_te01,255,lambda_rdo,True,0.0
pcarv5_ped_te01,256,lambda_rdo,True,0.0
pcarv5_ped_te01,257,lambda_rdo,True,0.0
pcarv5_ped_te01,258,lambda_rdo,True,0.0
pcarv5_ped_te01,259,lambda_rdo,True,0.0
pcarv5_ped_te01,260,lambda_rdo,True,0.0
pcarv5_ped_te01,261,lambda_rdo,True,0.0
pcarv5_ped_te01,262,lambda_rdo,True,0.0
pcarv5_ped_te01,263,lambda_rdo,True,0.0
pcarv5_ped_te01,264,lambda_rdo,True,0.0
pcarv5_ped_te01,265,lambda_rdo,True,0.0
pcarv5_ped_te01,266,lambda_rdo,True,0.0
pcarv5_ped_te01,267,lambda_rdo,True,0.0
pcarv5_ped_te01,268,lambda_rdo,True,0.0
pcarv5_ped_te01,269,lambda_rdo,True,0.0
pcarv5_ped_te01,270,lambda_rdo,True,0.0
pcarv5_ped_te01,271,lambda_rdo,True,0.0
pcarv5_ped_te01,272,lambda_rdo,True,0.0
pcarv5_ped_te01,273,lambda_rdo,True,0.0
pcarv5_ped_te01,274,lambda_rdo,True,0.0
pcarv5_ped_te01,275,lambda_rdo,True,0.0
pcarv5_ped_te01,276,lambda_rdo,True,0.0
pcarv5_ped_te01,277,lambda_rdo,True,0.0
pcarv5_ped_te01,278,lambda_rdo,True,0.0
pcarv5_ped_te01,279,lambda_rdo,True,0.0
pcarv5_ped_te01,280,lambda_rdo,True,0.0
pcarv5_ped_te01,281,lambda_rdo,True,0.0
pcarv5_ped_te01,282,lambda_rdo,True,0.0
pcarv5_ped_te01,283,lambda_rdo,True,0.0
pcarv5_ped_te01,284,lambda_rdo,True,0.0
pcarv5_ped_te01,285,lambda_rdo,True,0.0
pcarv5_ped_te01,286,lambda_rdo,True,0.0
pcarv5_ped_te01,287,lambda_rdo,True,0.0
pcarv5_ped_te01,288,lambda_rdo,True,0.0
pcarv5_ped_te01,289,lambda_rdo,True,0.0
pcarv5_ped_te01,290,lambda_rdo,True,0.0
pcarv5_ped_te01,291,lambda_rdo,True,0.0
pcarv5_ped_te01,292,lambda_rdo,True,0.0
pcarv5_ped_te01,293,lambda_rdo,True,0.0
pcarv5_ped_te01,294,lambda_rdo,True,0.0
pcarv5_ped_te01,295,lambda_rdo,True,0.0
pcarv5_ped_te01,296,lambda_rdo,True,0.0
pcarv5_ped_te01,297,lambda_rdo,True,0.0
pcarv5_ped_te01,298,lambda_rdo,True,0.0
pcarv5_ped_te01,299,lambda_rdo,True,0.0
pcarv5_ped_te01,300,lambda_rdo,True,0.0
pcarv5_ped_te01,301,lambda_rdo,True,0.0
pcarv5_ped_te01,302,lambda_rdo,True,0.0
pcarv5_ped_te01,303,lambda_rdo,True,0.0
pcarv5_ped_te01,304,lambda_rdo,True,0.0
pcarv5_ped_te01,305,lambda_rdo,True,0.0
pcarv5_ped_te01,306,lambda_rdo,True,0.0
pcarv5_ped_te01,307,lambda_rdo,True,0.0
pcarv5_ped_te01,308,lambda_rdo,True,0.0
pcarv5_ped_te01,309,lambda_rdo,True,0.0
pcarv5_ped_te01,310,lambda_rdo,True,0.0
pcarv5_ped_te01,311,lambda_rdo,True,0.0
pcarv5_ped_te01,312,lambda_rdo,True,0.0
pcarv5_ped_te01,313,lambda_rdo,True,0.0
pcarv5_ped_te01,314,lambda_rdo,True,0.0
pcarv5_ped_te01,315,lambda_rdo,True,0.0
pcarv5_ped_te01,316,lambda_rdo,True,0.0
pcarv5_ped_te01,317,lambda_rdo,True,0.0
pcarv5_ped_te01,318,lambda_rdo,True,0.0
pcarv5_ped_te01,319,lambda_rdo,True,0.0
pcarv5_ped_te01,320,lambda_rdo,True,0.0
pcarv5_ped_te01,321,lambda_rdo,True,0.0
pcarv5_ped_te01,322,lambda_rdo,True,0.0
pcarv5_ped_te01,323,lambda_rdo,True,0.0
pcarv5_ped_te01,324,lambda_rdo,True,0.0
pcarv5_ped_te01,325,lambda_rdo,True,0.0
pcarv5_ped_te01,326,lambda_rdo,True,0.0
pcarv5_ped_te01,327,lambda_rdo,True,0.0
pcarv5_ped_te01,328,lambda_rdo,True,0.0
pcarv5_ped_te01,329,lambda_rdo,True,0.0
pcarv5_ped_te01,330,lambda_rdo,True,0.0
pcarv5_ped_te01,331,lambda_rdo,True,0.0
pcarv5_ped_te01,332,lambda_rdo,True,0.0
pcarv5_ped_te01,333,lambda_rdo,True,0.0
pcarv5_ped_te01,334,lambda_rdo,True,0.0
pcarv5_ped_te01,335,lambda_rdo,True,0.0
pcarv5_ped_te01,336,lambda_rdo,True,0.0
pcarv5_ped_te01,337,lambda_rdo,True,0.0
pcarv5_ped_te01,338,lambda_rdo,True,0.0
pcarv5_ped_te01,339,lambda_rdo,True,0.0
pcarv5_ped_te01,340,lambda_rdo,True,0.0
pcarv5_ped_te01,341,lambda_rdo,True,0.0
pcarv5_ped_te01,342,lambda_rdo,True,0.0
pcarv5_ped_te01,343,lambda_rdo,True,0.0
pcarv5_ped_te01,344,lambda_rdo,True,0.0
pcarv5_ped_te01,345,lambda_rdo,True,0.0
pcarv5_ped_te01,346,lambda_rdo,True,0.0
pcarv5_ped_te01,347,lambda_rdo,True,0.0
pcarv5_ped_te01,348,lambda_rdo,True,0.0
pcarv5_ped_te01,349,lambda_rdo,True,0.0
pcarv5_ped_te01,350,lambda_rdo,True,0.0
pcarv5_ped_te01,351,lambda_rdo,True,0.0
pcarv5_ped_te01,352,lambda_rdo,True,0.0
pcarv5_ped_te01,353,lambda_rdo,True,0.0
pcarv5_ped_te01,354,lambda_rdo,True,0.0
pcarv5_ped_te01,355,lambda_rdo,True,0.0
pcarv5_ped_te01,356,lambda_rdo,True,0.0
pcarv5_ped_te01,357,lambda_rdo,True,0.0
pcarv5_ped_te01,358,lambda_rdo,True,0.0
pcarv5_ped_te01,359,lambda_rdo,True,0.0
pcarv5_ped_te01,360,lambda_rdo,True,0.0
pcarv5_ped_te01,361,lambda_rdo,True,0.0
pcarv5_ped_te01,362,lambda_rdo,True,0.0
pcarv5_ped_te01,363,lambda_rdo,True,0.0
pcarv5_ped_te01,364,lambda_rdo,True,0.0
pcarv5_ped_te01,365,lambda_rdo,True,0.0
pcarv5_ped_te01,366,lambda_rdo,True,0.0
pcarv5_ped_te01,367,lambda_rdo,True,0.0
pcarv5_ped_te01,368,lambda_rdo,True,0.0
pcarv5_ped_te01,369,lambda_rdo,True,0.0
pcarv5_ped_te01,370,lambda_rdo,True,0.0
pcarv5_ped_te01,371,lambda_rdo,True,0.0
pcarv5_ped_te01,372,lambda_rdo,True,0.0
pcarv5_ped_te01,373,lambda_rdo,True,0.0
pcarv5_ped_te01,374,lambda_rdo,True,0.0
pcarv5_ped_te01,375,lambda_rdo,True,0.0
pcarv5_ped_te01,376,lambda_rdo,True,0.0
pcarv5_ped_te01,377,lambda_rdo,True,0.0
pcarv5_ped_te01,378,lambda_rdo,True,0.0
pcarv5_ped_te01,379,lambda_rdo,True,0.0
pcarv5_ped_te01,380,lambda_rdo,True,0.0
pcarv5_ped_te01,381,lambda_rdo,True,0.0
pcarv5_ped_te01,382,lambda_rdo,True,0.0
pcarv5_ped_te01,383,lambda_rdo,True,0.0
pcarv5_ped_te01,384,lambda_rdo,True,0.0
pcarv5_ped_te01,385,lambda_rdo,True,0.0
pcarv5_ped_te01,386,lambda_rdo,True,0.0
pcarv5_ped_te01,387,lambda_rdo,True,0.0
pcarv5_ped_te01,388,lambda_rdo,True,0.0
pcarv5_ped_te01,389,lambda_rdo,True,0.0
pcarv5_ped_te01,390,lambda_rdo,True,0.0
pcarv5_ped_te01,391,lambda_rdo,True,0.0
pcarv5_ped_te01,392,lambda_rdo,True,0.0
pcarv5_ped_te01,393,lambda_rdo,True,0.0
pcarv5_ped_te01,394,lambda_rdo,True,0.0
pcarv5_ped_te01,395,lambda_rdo,True,0.0
pcarv5_ped_te01,396,lambda_rdo,True,0.0
pcarv5_ped_te01,397,lambda_rdo,True,0.0
pcarv5_ped_te01,398,lambda_rdo,True,0.0
pcarv5_ped_te01,399,lambda_rdo,True,0.0
pcarv5_ped_te01,400,lambda_rdo,True,0.0
pcarv5_ped_te01,401,lambda_rdo,True,0.0
pcarv5_ped_te01,402,lambda_rdo,True,0.0
pcarv5_ped_te01,403,lambda_rdo,True,0.0
pcarv5_ped_te01,404,lambda_rdo,True,0.0
pcarv5_ped_te01,405,lambda_rdo,True,0.0
pcarv5_ped_te01,406,lambda_rdo,True,0.0
pcarv5_ped_te01,407,lambda_rdo,True,0.0
pcarv5_ped_te01,408,lambda_rdo,True,0.0
pcarv5_ped_te01,409,lambda_rdo,True,0.0
pcarv5_ped_te01,410,lambda_rdo,True,0.0
pcarv5_ped_te01,411,lambda_rdo,True,0.0
pcarv5_ped_te01,412,lambda_rdo,True,0.0
pcarv5_ped_te01,413,lambda_rdo,True,0.0
pcarv5_ped_te01,414,lambda_rdo,True,0.0
pcarv5_ped_te01,415,lambda_rdo,True,0.0
pcarv5_ped_te01,416,lambda_rdo,True,0.0
pcarv5_ped_te01,417,lambda_rdo,True,0.0
pcarv5_ped_te01,418,lambda_rdo,True,0.0
pcarv5_ped_te01,419,lambda_rdo,True,0.0
pcarv5_ped_te01,420,lambda_rdo,True,0.0
pcarv5_ped_te01,421,lambda_rdo,True,0.0
pcarv5_ped_te01,422,lambda_rdo,True,0.0
pcarv5_ped_te01,423,lambda_rdo,True,0.0
pcarv5_ped_te01,424,lambda_rdo,True,0.0
pcarv5_ped_te01,425,lambda_rdo,True,0.0
pcarv5_ped_te01,426,lambda_rdo,True,0.0
