scenario,controller,frames,split_pct,skip_pct,degraded_tier_pct,over_budget_pct,shield_ood_pct,selected_true_safe_pct,selected_matched_true_safe_pct,false_admit_selected_pct,false_admit_selected_matched_pct,false_reject_frame_pct,false_reject_frame_matched_pct,matched_false_admit_count,admitted_send_count,matched_false_admit_conditional_pct,matched_false_admit_ci95_low_pct,matched_false_admit_ci95_high_pct,false_reject_count,true_feasible_frame_count,false_reject_conditional_pct,false_reject_ci95_low_pct,false_reject_ci95_high_pct,matched_false_reject_count,matched_true_feasible_frame_count,matched_false_reject_conditional_pct,matched_false_reject_ci95_low_pct,matched_false_reject_ci95_high_pct,mean_bound_m,mean_risk_sigma_m,max_risk_sigma_m,p95_true_risk_m,p95_matched_true_risk_m,mean_reward,mean_predicted_reward,mean_true_scored_reward,mean_matched_true_scored_reward,mean_matched_true_scored_reward_finite,matched_true_reward_finite_frame_count,mean_prb_cost,mean_oracle_reward_gap_safe_only,oracle_action_set_mismatch_pct,shield_skip_clairvoyant_split_pct,attempts,capture_attempt_pct,delivery_pct_attempted,c1_estimate_miss_count,c1_estimate_miss_pct_attempted,c1_estimate_miss_ci95_low_pct,c1_estimate_miss_ci95_high_pct,truth_objects,observed_objects,unobserved_gt_objects,observation_coverage_pct
policy_corpus_advisor_rich_v5__test__mixed__01,budgeted_enumerator,600,0.5,99.5,0.33333333333333337,0.33333333333333337,0.0,96.0,99.83333333333333,3.833333333333333,0.0,0.33333333333333337,0.33333333333333337,0,1,0.0,0.0,79.34506856227625,2,600,0.3333333333333333,0.09145966868046472,1.2071359653471396,2,600,0.3333333333333333,0.09145966868046472,1.2071359653471396,0.01725793582631521,0.0,0.0,1.1977895077815262,0.0,0.0004630852740198139,0.0004630852740198139,-999.9929833876678,-41.66850107386732,-7.127802491012263e-06,599,0.001891383458393594,0.0,5.0,4.666666666666667,2,0.33333333333333337,50.0,1,50.0,9.453120573423075,90.54687942657694,31,2,29,6.451612903225806
policy_corpus_advisor_rich_v5__test__mixed__01,lambda_rdo,600,0.5,99.5,0.33333333333333337,0.33333333333333337,0.0,96.0,99.83333333333333,3.833333333333333,0.0,0.33333333333333337,0.33333333333333337,0,1,0.0,0.0,79.34506856227625,2,600,0.3333333333333333,0.09145966868046472,1.2071359653471396,2,600,0.3333333333333333,0.09145966868046472,1.2071359653471396,0.01725793582631521,0.0,0.0,1.1977895077815262,0.0,0.0004630852740198139,0.0004630852740198139,-999.9929833876678,-41.66850107386732,-7.127802491012263e-06,599,0.001891383458393594,0.0,5.0,4.666666666666667,2,0.33333333333333337,50.0,1,50.0,9.453120573423075,90.54687942657694,31,2,29,6.451612903225806
policy_corpus_advisor_rich_v5__test__mixed__02,aoi_index,600,12.0,88.0,2.5,9.666666666666666,0.0,78.5,100.0,21.5,0.0,9.666666666666666,9.666666666666666,0,14,0.0,1.3877787807814457e-15,21.531080273763582,58,598,9.698996655518394,7.577902636025327,12.334560532517926,58,600,9.666666666666666,7.552386992381808,12.294123556056714,0.33777550278336,2.516505522483688e-17,8.881784197001252e-16,1000000.0,1.270921661165752,0.055226202744499395,0.055226202744499395,-5374.902053925559,0.06182673686520837,0.06182673686520837,600,0.05317391524798073,0.04519895238082735,27.833333333333332,25.333333333333336,54,9.0,100.0,0,0.0,0.0,6.64135880908964,224,72,152,32.142857142857146
policy_corpus_advisor_rich_v5__test__mixed__02,budgeted_enumerator,600,32.83333333333333,67.16666666666666,3.6666666666666665,9.5,0.0,80.5,100.0,19.5,0.0,9.5,9.5,0,140,0.0,1.734723475976807e-16,2.6706200369412993,57,598,9.531772575250836,7.42982305717679,12.150326680530544,57,600,9.5,7.404809033012902,12.110488749096856,0.3359830284021853,3.0716170347962665e-17,8.881784197001252e-16,1000000.0,1.2737539902525676,0.04513773854552333,0.04513773854552333,-4541.548146981774,0.05115830902372783,0.05115830902372783,600,0.06213531265464216,0.036886563980565876,23.166666666666664,18.166666666666668,65,10.833333333333334,100.0,0,0.0,0.0,5.580153132285689,224,72,152,32.142857142857146
policy_corpus_advisor_rich_v5__test__mixed__02,lambda_rdo,600,32.83333333333333,67.16666666666666,3.6666666666666665,9.5,0.0,80.5,100.0,19.5,0.0,9.5,9.5,0,140,0.0,1.734723475976807e-16,2.6706200369412993,57,598,9.531772575250836,7.42982305717679,12.150326680530544,57,600,9.5,7.404809033012902,12.110488749096856,0.3359830284021853,3.0716170347962665e-17,8.881784197001252e-16,1000000.0,1.2737539902525676,0.04513773854552333,0.04513773854552333,-4541.548146981774,0.05115830902372783,0.05115830902372783,600,0.06213531265464216,0.036886563980565876,23.166666666666664,18.166666666666668,65,10.833333333333334,100.0,0,0.0,0.0,5.580153132285689,224,72,152,32.142857142857146
policy_corpus_advisor_rich_v5__test__ped__01,aoi_index,600,44.5,55.50000000000001,6.5,15.166666666666668,0.0,83.16666666666667,99.5,16.333333333333332,0.0,14.833333333333334,14.833333333333334,0,176,0.0,0.0,2.1360251667687726,89,585,15.213675213675213,12.530875477366504,18.350350037032264,89,597,14.90787269681742,12.27553555022944,17.98893041681696,1.1861788767214672,9.917992353318065e-17,3.552713678800501e-15,1000000.0,1.2831520010656665,0.25871408354849734,0.25871408354849734,-3666.3294640221507,0.2746856654306484,0.2746856654306484,600,0.15200896349539628,0.08947405925391208,27.500000000000004,20.833333333333336,95,15.833333333333332,96.84210526315789,3,3.1578947368421053,1.079713947442438,8.877098647308188,443,267,176,60.270880361173816
policy_corpus_advisor_rich_v5__test__ped__01,budgeted_enumerator,600,54.333333333333336,45.666666666666664,6.5,14.666666666666666,0.0,83.5,99.33333333333333,15.833333333333332,0.0,14.333333333333334,14.333333333333334,0,238,0.0,0.0,1.5884202979201578,86,585,14.7008547008547,12.061707752725805,17.80056776925624,86,597,14.40536013400335,11.816007588162345,17.449858846192598,1.1661002723289,9.732955182547206e-17,3.552713678800501e-15,1000000.0,1.2842794151709014,0.27866257394659544,0.27866257394659544,-3374.636738276886,0.2948118663801627,0.2948118663801627,600,0.12791578719054467,0.0670687696783481,24.166666666666668,16.833333333333332,98,16.333333333333332,98.9795918367347,1,1.0204081632653061,0.18035477567974675,5.555480991342027,443,267,176,60.270880361173816
policy_corpus_advisor_rich_v5__test__ped__01,lambda_rdo,600,54.333333333333336,45.666666666666664,6.5,14.666666666666666,0.0,83.5,99.33333333333333,15.833333333333332,0.0,14.333333333333334,14.333333333333334,0,238,0.0,0.0,1.5884202979201578,86,585,14.7008547008547,12.061707752725805,17.80056776925624,86,597,14.40536013400335,11.816007588162345,17.449858846192598,1.1661002723289,9.732955182547206e-17,3.552713678800501e-15,1000000.0,1.2842794151709014,0.27866257394659544,0.27866257394659544,-3374.636738276886,0.2948118663801627,0.2948118663801627,600,0.12791578719054467,0.0670687696783481,24.166666666666668,16.833333333333332,98,16.333333333333332,98.9795918367347,1,1.0204081632653061,0.18035477567974675,5.555480991342027,443,267,176,60.270880361173816
policy_corpus_advisor_rich_v5__test__ped__02,aoi_index,600,36.0,64.0,3.166666666666667,7.833333333333334,0.0,87.33333333333333,100.0,12.666666666666668,0.0,7.833333333333334,7.833333333333334,0,169,0.0,0.0,2.2225332087015413,47,600,7.833333333333333,5.94174006346376,10.261430055358334,47,600,7.833333333333333,5.94174006346376,10.261430055358334,0.6806398770763933,5.144033347429892e-17,8.881784197001252e-16,1000000.0,1.16,0.21891952662769001,0.21891952662769001,-3166.4384250687117,0.22824159795456023,0.22824159795456023,600,0.12121348709623983,0.066154738376247,15.833333333333332,12.833333333333332,57,9.5,100.0,0,0.0,0.0,6.313883485297894,292,216,76,73.97260273972603
policy_corpus_advisor_rich_v5__test__ped__02,budgeted_enumerator,600,38.83333333333333,61.16666666666667,4.5,7.000000000000001,0.0,87.33333333333333,100.0,12.666666666666668,0.0,7.000000000000001,7.000000000000001,0,191,0.0,0.0,1.9715818409208725,42,600,7.0,5.220190369433854,9.32691591774441,42,600,7.0,5.220190369433854,9.32691591774441,0.6592542110997086,5.69914485974247e-17,8.881784197001252e-16,1000000.0,1.1601751311842672,0.2418318462943645,0.2418318462943645,-3166.4170168905525,0.24964977611407993,0.24964977611407993,600,0.09428989325336617,0.03729228908342168,17.166666666666668,12.666666666666668,58,9.666666666666666,100.0,0,0.0,0.0,6.211785578720291,292,216,76,73.97260273972603
policy_corpus_advisor_rich_v5__test__ped__02,lambda_rdo,600,38.83333333333333,61.16666666666667,4.5,7.000000000000001,0.0,87.33333333333333,100.0,12.666666666666668,0.0,7.000000000000001,7.000000000000001,0,191,0.0,0.0,1.9715818409208725,42,600,7.0,5.220190369433854,9.32691591774441,42,600,7.0,5.220190369433854,9.32691591774441,0.6592542110997086,5.69914485974247e-17,8.881784197001252e-16,1000000.0,1.1601751311842672,0.2418318462943645,0.2418318462943645,-3166.4170168905525,0.24964977611407993,0.24964977611407993,600,0.09428989325336617,0.03729228908342168,17.166666666666668,12.666666666666668,58,9.666666666666666,100.0,0,0.0,0.0,6.211785578720291,292,216,76,73.97260273972603
