seq,request_bytes,source_ip,recv_wall_ns,recv_monotonic_ns
497,2048,192.168.70.134,1787450491119301491,1665136182845329
498,2048,192.168.70.134,1787450491215687348,1665136279231393
499,2048,192.168.70.134,1787450491313635193,1665136377179287
500,2048,192.168.70.134,1787450491413118857,1665136476662975
501,2048,192.168.70.134,1787450491512304868,1665136575848890
502,2048,192.168.70.134,1787450491611991686,1665136675535962
503,2048,192.168.70.134,1787450491712907859,1665136776451779
504,2048,192.168.70.134,1787450491812584191,1665136876128406
505,2048,192.168.70.134,1787450491911834134,1665136975378238
506,2048,192.168.70.134,1787450492011266937,1665137074810915
507,2048,192.168.70.134,1787450492111005405,1665137174549642
508,2048,192.168.70.134,1787450492220546659,1665137284090619
509,2048,192.168.70.134,1787450492316936679,1665137380480676
510,2048,192.168.70.134,1787450492416769320,1665137480313211
511,2048,192.168.70.134,1787450492517287613,1665137580831481
512,2048,192.168.70.134,1787450492701444260,1665137764988328
513,2048,192.168.70.134,1787450492704299233,1665137767843768
514,2048,192.168.70.134,1787450492810571522,1665137874115306
515,2048,192.168.70.134,1787450492910168820,1665137973712826
516,2048,192.168.70.134,1787450493008063760,1665138071607627
517,2048,192.168.70.134,1787450493120004386,1665138183548442
518,2048,192.168.70.134,1787450493220247260,1665138283791041
519,2048,192.168.70.134,1787450493324740500,1665138388284180
520,2048,192.168.70.134,1787450493419364090,1665138482908132
521,2048,192.168.70.134,1787450493519445266,1665138582988808
522,2048,192.168.70.134,1787450493608589343,1665138672132927
523,2048,192.168.70.134,1787450493728141033,1665138791685324
524,2048,192.168.70.134,1787450493815429510,1665138878973469
525,2048,192.168.70.134,1787450493918760925,1665138982304552
526,2048,192.168.70.134,1787450494008742302,1665139072286065
527,2048,192.168.70.134,1787450494118255339,1665139181799325
528,2048,192.168.70.134,1787450494216512537,1665139280056334
529,2048,192.168.70.134,1787450494316054762,1665139379598799
530,2048,192.168.70.134,1787450494416721748,1665139480265870
531,2048,192.168.70.134,1787450494506165576,1665139569709594
532,2048,192.168.70.134,1787450494615898027,1665139679442234
533,2048,192.168.70.134,1787450494716781720,1665139780325354
534,2048,192.168.70.134,1787450494825285069,1665139888829140
535,2048,192.168.70.134,1787450494913379980,1665139976923775
536,2048,192.168.70.134,1787450495017386573,1665140080930700
537,2048,192.168.70.134,1787450495108602971,1665140172146920
538,2048,192.168.70.134,1787450495216919980,1665140280464043
539,2048,192.168.70.134,1787450495307099576,1665140370642948
540,2048,192.168.70.134,1787450495416084524,1665140479628773
541,2048,192.168.70.134,1787450495515817762,1665140579361904
542,2048,192.168.70.134,1787450495605728917,1665140669273235
543,2048,192.168.70.134,1787450495717120665,1665140780664686
544,2048,192.168.70.134,1787450495815973896,1665140879518118
545,2048,192.168.70.134,1787450495915503631,1665140979047637
546,2048,192.168.70.134,1787450496018317117,1665141081861126
547,2048,192.168.70.134,1787450496107214772,1665141170759029
548,2048,192.168.70.134,1787450496216557686,1665141280101932
549,2048,192.168.70.134,1787450496316084602,1665141379628713
550,2048,192.168.70.134,1787450496416906168,1665141480450364
551,2048,192.168.70.134,1787450496506255529,1665141569799499
552,2048,192.168.70.134,1787450496616711366,1665141680255246
553,2048,192.168.70.134,1787450496707630921,1665141771175050
554,2048,192.168.70.134,1787450496817979622,1665141881523733
555,2048,192.168.70.134,1787450496909061157,1665141972605344
556,2048,192.168.70.134,1787450497018026198,1665142081570303
557,2048,192.168.70.134,1787450497108691392,1665142172235329
558,2048,192.168.70.134,1787450497215807620,1665142279351686
559,2048,192.168.70.134,1787450497317399335,1665142380943316
560,2048,192.168.70.134,1787450497417366762,1665142480910866
561,2048,192.168.70.134,1787450497517362215,1665142580906440
562,2048,192.168.70.134,1787450497608816325,1665142672360187
563,2048,192.168.70.134,1787450497715566746,1665142779110792
564,2048,192.168.70.134,1787450497822624155,1665142886167799
565,2048,192.168.70.134,1787450497918326718,1665142981870826
566,2048,192.168.70.134,1787450498011115083,1665143074659080
567,2048,192.168.70.134,1787450498117725444,1665143181269547
568,2048,192.168.70.134,1787450498217434697,1665143280978575
569,2048,192.168.70.134,1787450498314428489,1665143377972558
570,2048,192.168.70.134,1787450498414256516,1665143477800648
571,2048,192.168.70.134,1787450498516587285,1665143580131447
572,2048,192.168.70.134,1787450498616024385,1665143679568502
573,2048,192.168.70.134,1787450498716832648,1665143780376658
574,2048,192.168.70.134,1787450498817533933,1665143881078202
575,2048,192.168.70.134,1787450498914732579,1665143978276729
576,2048,192.168.70.134,1787450499016571716,1665144080115650
577,2048,192.168.70.134,1787450499114627774,1665144178172106
578,2048,192.168.70.134,1787450499215133693,1665144278677905
579,2048,192.168.70.134,1787450499306697271,1665144370241337
580,2048,192.168.70.134,1787450499415299891,1665144478844172
581,2048,192.168.70.134,1787450499517508395,1665144581052415
582,2048,192.168.70.134,1787450499610607678,1665144674151480
583,2048,192.168.70.134,1787450499717051650,1665144780595927
584,2048,192.168.70.134,1787450499808178414,1665144871722863
585,2048,192.168.70.134,1787450499915108997,1665144978653107
586,2048,192.168.70.134,1787450500006951707,1665145070495670
587,2048,192.168.70.134,1787450500118483455,1665145182027833
588,2048,192.168.70.134,1787450500208365927,1665145271909951
589,2048,192.168.70.134,1787450500317822506,1665145381366406
590,2048,192.168.70.134,1787450500406303615,1665145469847798
591,2048,192.168.70.134,1787450500519570709,1665145583114977
592,2048,192.168.70.134,1787450500617874484,1665145681418520
593,2048,192.168.70.134,1787450500707920173,1665145771464103
594,2048,192.168.70.134,1787450500816197453,1665145879741480
595,2048,192.168.70.134,1787450500916627374,1665145980171428
596,2048,192.168.70.134,1787450501016959942,1665146080504001
597,2048,192.168.70.134,1787450501115198802,1665146178742890
598,2048,192.168.70.134,1787450501216052627,1665146279596817
599,2048,192.168.70.134,1787450501316439437,1665146379983267
600,2048,192.168.70.134,1787450501407128789,1665146470672852
601,2048,192.168.70.134,1787450501516374670,1665146579917148
602,2048,192.168.70.134,1787450501616976371,1665146680520647
603,2048,192.168.70.134,1787450501720355363,1665146783899548
604,2048,192.168.70.134,1787450501816952085,1665146880496402
605,2048,192.168.70.134,1787450501916358227,1665146979902298
606,2048,192.168.70.134,1787450502015308203,1665147078852116
607,2048,192.168.70.134,1787450502117155708,1665147180699481
608,2048,192.168.70.134,1787450502214943991,1665147278488194
609,2048,192.168.70.134,1787450502315658115,1665147379202025
610,2048,192.168.70.134,1787450502404976283,1665147468520072
611,2048,192.168.70.134,1787450502515313811,1665147578857798
612,2048,192.168.70.134,1787450502609398277,1665147672941732
613,2048,192.168.70.134,1787450502717138906,1665147780682693
614,2048,192.168.70.134,1787450502811714625,1665147875258446
615,2048,192.168.70.134,1787450502916270352,1665147979814248
616,2048,192.168.70.134,1787450503007002032,1665148070545562
617,2048,192.168.70.134,1787450503117412632,1665148180956623
618,2048,192.168.70.134,1787450503207789922,1665148271333866
619,2048,192.168.70.134,1787450503316090014,1665148379633616
620,2048,192.168.70.134,1787450503410630875,1665148474174908
621,2048,192.168.70.134,1787450503505959548,1665148569503357
622,2048,192.168.70.134,1787450503616342888,1665148679886740
623,2048,192.168.70.134,1787450503707228481,1665148770772483
624,2048,192.168.70.134,1787450503873307385,1665148936851369
625,2048,192.168.70.134,1787450503917794468,1665148981338334
626,2048,192.168.70.134,1787450504017349837,1665149080893989
627,2048,192.168.70.134,1787450504117987711,1665149181531637
628,2048,192.168.70.134,1787450504208775250,1665149272319024
629,2048,192.168.70.134,1787450504318205353,1665149381749241
630,2048,192.168.70.134,1787450504408703889,1665149472247275
631,2048,192.168.70.134,1787450504517125534,1665149580669422
632,2048,192.168.70.134,1787450504606093579,1665149669637265
633,2048,192.168.70.134,1787450504715778330,1665149779322356
634,2048,192.168.70.134,1787450504875007364,1665149938551174
635,2048,192.168.70.134,1787450504917079536,1665149980623142
636,2048,192.168.70.134,1787450505007324168,1665150070867720
637,2048,192.168.70.134,1787450505118145334,1665150181689785
638,2048,192.168.70.134,1787450505207414676,1665150270959122
639,2048,192.168.70.134,1787450505318021179,1665150381565622
640,2048,192.168.70.134,1787450505416478013,1665150480022455
641,2048,192.168.70.134,1787450505517906425,1665150581450686
642,2048,192.168.70.134,1787450505616051201,1665150679595557
643,2048,192.168.70.134,1787450505716427861,1665150779972305
644,2048,192.168.70.134,1787450505826341689,1665150889886160
645,2048,192.168.70.134,1787450505915384286,1665150978928559
646,2048,192.168.70.134,1787450506005728766,1665151069273056
647,2048,192.168.70.134,1787450506117473047,1665151181017330
648,2048,192.168.70.134,1787450506215812374,1665151279356778
649,2048,192.168.70.134,1787450506317244369,1665151380788838
